sample_id,source_present_volume_fraction,source_active_z_layers,source_active_z_layer_fraction,stack_z_layer_count,stack_unique_conductivity_triplets,stack_conductivity_transition_fraction,top_h_W_m2K,condition_category,log_s_phys_K,P_operator_W,log_P_operator_W,q_weighted_local_kz_W_mK,q_weighted_inverse_kz_mK_W,q_low_k_overlap_fraction,source_concentration,source_z_centroid_normalized,source_layer_kz_heterogeneity_cv,harmonic_kx_W_mK,harmonic_ky_W_mK,harmonic_kz_W_mK,anisotropy_xy_over_z,log_Lx_m,log_Ly_m,log_Lz_m,log_top_area_m2,log_top_h_W_m2K,T_bottom_K,T_inf_K,T_inf_minus_T_bottom_K,bc_top_cv_fraction,bc_bottom_cv_fraction,bc_side_cv_fraction,train_nn_distance_24d,train_nn_sample_id,deltaT_quartile,true_scale_cv_rms_K,V38_point_sse_K2,V38_shape_sse_K2,V38_scale_sse_K2,V38_cross_sse_K2,V38_sample_relative_rmse,V42_point_sse_K2,V42_shape_sse_K2,V42_scale_sse_K2,V42_cross_sse_K2,V42_sample_relative_rmse,V44_point_sse_K2,V44_shape_sse_K2,V44_scale_sse_K2,V44_cross_sse_K2,V44_sample_relative_rmse,V45_point_sse_K2,V45_shape_sse_K2,V45_scale_sse_K2,V45_cross_sse_K2,V45_sample_relative_rmse,V46_point_sse_K2,V46_shape_sse_K2,V46_scale_sse_K2,V46_cross_sse_K2,V46_sample_relative_rmse
sample_0196,0.5007407407407407,2,0.5,4,2,0.3333333333333333,791.7294617862536,h3_alow_z2,-2.1743268335528363,0.5832441424971047,-0.539149410999258,43.83136460983276,0.024069037123757155,0.288861566100011,1.452761234974156,0.49999999999999933,1.336131979403384e-16,33.45014151669269,30.05179697185833,36.07928326164735,0.8787721834783457,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.674219744806012,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,0.7486776671167849,sample_1047,Q1,0.11565347010374963,0.052671158147118716,0.0482917031558047,0.003705409467605798,0.0006740455237082164,0.058814577313409534,0.09390835206808767,0.08452820842756328,0.008617148758018923,0.0007629948825054848,0.08313387229966601,0.046630240630765325,0.03926131884909877,0.010350829263907659,-0.0029819074822410915,0.06092089781143592,0.061535205723001835,0.06064568833454012,0.0009517662626080685,-6.224887414635165e-05,0.06679316567025095,0.040606233464905245,0.037096688536319755,0.004586807279774783,-0.0010772623511892945,0.056132588492778586
sample_0206,0.02962962962962963,1,0.25,4,4,1.0,1594.3012128085709,h3_alow_z1,-3.8247970371093527,0.9095893439705849,-0.09476205168634912,649.7741126422882,0.0015389963689589417,0.0,6.410786241294826,0.3333333333333333,0.0,147.55893313219255,132.38992364850415,151.51073256614458,0.9225009479094168,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.374190808128436,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,4.873136504531314,sample_0145,Q1,0.057751311223483696,0.18798811577272942,0.17590089427824426,0.006063672098990369,0.006023549395494777,0.2484182371400337,0.5757926073832621,0.41401303322939736,0.23362531673766967,-0.07184574258380508,0.3929715149550401,0.4121953186118588,0.3897583607671412,0.05036104373250153,-0.027924085887783938,0.3631617343705204,0.33332598378130124,0.33606287303496896,0.06860936157972018,-0.07134625083338793,0.3280439672651713,0.3507818029705731,0.16694228237490905,0.19522512101244668,-0.011385600416782644,0.32726318214088274
sample_0213,0.023703703703703703,1,0.25,4,4,1.0,340.6857491009135,h3_ahigh_z1,-2.318925322397753,0.2541957089161052,-1.3696508011084259,3.0120666247171086,0.3338061608476159,1.0000000000000002,8.978355153360967,0.3333333333333334,0.0,7.175893556098149,7.185446753846494,6.616423244666482,1.085279508389678,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.830960495500087,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.825377603390826,sample_0852,Q3,0.5267958684596359,1.8437557499181823,1.670884875123178,0.10015492726076951,0.07271594753423491,0.0918120836450165,7.909468261947764,1.6189193723494597,5.79067800916765,0.49987088043065286,0.19363712597513014,3.1916133196682313,2.9437659683049366,0.4768708048992283,-0.22902345353593384,0.12679970920750006,2.167589946483137,1.618204871076228,0.46440860487419783,0.08497647053271146,0.10133750211331664,8.443055821146972,2.6503404941013127,5.074368264480114,0.7183470625655445,0.1994475634957241
sample_0224,0.5807407407407408,2,0.5,4,3,0.6666666666666666,1660.250870186342,h3_ahigh_z2,-0.910349999644947,0.9832053204198379,-0.016937309414768193,9.590335457555058,0.1960241993555455,0.7905111352650284,1.3253136792522353,0.5000000000000012,2.2052425909221524e-16,12.466097595149812,18.778953564339915,7.863958334558498,1.9456277483464532,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.41472399655039,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,0.6590226920153434,sample_0412,Q3,0.6197833329296856,8.087136498363792,3.2641125871621774,4.20880919740287,0.6142147137987468,0.1504668494390753,3.391605288919185,2.803619386647546,0.3918878290596106,0.1960980732120283,0.09380202851858346,3.591875374069775,3.3384042304641643,0.10700172494416083,0.14646941866145013,0.09324404647169247,3.6271992904094508,3.4436350716664363,0.10829910128210113,0.07526511746091386,0.0959212576966311,4.095847118608969,3.121321761455392,0.6694912769136545,0.3050340802399218,0.10213524008326977
sample_0226,0.1451851851851852,2,0.5,4,4,1.0,914.4110272243387,h3_alow_z2,-4.34591607979821,0.08353949202471203,-2.482435800555104,22.362682104759664,0.10109604834870858,0.6905292866844892,3.6913892409238405,0.3528576155281967,0.006174718834004009,8.432767828049352,7.7588065233497545,8.925643281160559,0.9062395399111787,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.818280171927066,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.4608798361235584,sample_0299,Q1,0.058075400567802395,0.16902507567803818,0.07602993874536415,0.11375099824573302,-0.020755861313058982,0.25547260587483306,0.053893830041630716,0.053789448833608956,9.2239808287251e-06,9.515722719302982e-05,0.13649545430510476,0.14082601275331938,0.04988252038999156,0.10259682761569182,-0.011653335252364007,0.23153528513602215,0.16014902263502198,0.06345424726263907,0.10249290749030877,-0.005798132117925829,0.24276894364604995,0.09070250660788066,0.06537534174803315,0.0368689063515527,-0.011541741491705183,0.18439066449500646
sample_0229,0.2740740740740741,2,0.5,4,4,1.0,671.7941270967661,h3_ahigh_z2,-0.7321563477078049,2.751753500691085,1.0122383450895691,119.12733872231243,0.04203707317954375,0.4947117809744911,3.7344118937356483,0.6285984349454434,0.026969735246601477,35.636871023039994,51.580124854190345,22.07133387339973,1.9425061245283546,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.509951935098846,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.4903972320611585,sample_0354,Q4,0.8969272992883323,53.690506036123494,26.96787686059725,29.61750375103619,-2.8948745755099416,0.26870967101485976,16.527944952168042,15.198884066607192,1.540400538962999,-0.21133965340215077,0.14590041428859687,26.726798294563896,25.495345341364605,1.9456669591747804,-0.7142140059754873,0.19487685453381232,31.869654285772686,24.306529821623496,8.839354775222748,-1.2762303110735562,0.21001500240807305,28.784960062106812,24.933861666392332,5.879303630755,-2.0282052350405237,0.19798319780089257
sample_0234,0.037037037037037035,1,0.25,4,4,1.0,280.4767754426301,h2_ahigh_z1,-1.9555512973046363,1.1882882625237867,0.17251383672890516,64.03547840006296,0.05103742403173486,0.4357048635062287,5.9610214344619346,0.33333333333333326,0.0,29.42028913426759,29.52783424293447,28.878500408870867,1.0206213002705935,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.636490924538919,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.1210338023859985,sample_0920,Q3,0.38896814091839,2.4618480736094877,2.42426226426324,0.10103131350335022,-0.06344550415710176,0.14801873102627955,1.887080670900116,1.7351551027404366,0.18569054296549922,-0.03376497480581929,0.12789587532171573,4.042147100891751,2.2757445329890422,2.019622824609204,-0.2532202567064953,0.1883040216127008,4.3964331942572805,2.3237728141891694,2.3789666829399794,-0.3063063028718683,0.19781612123822281,1.768527572668049,1.7024608765043308,0.07412005134361187,-0.008053355179893723,0.12221945551293653
sample_0240,0.0725925925925926,1,0.25,4,4,1.0,435.4566162178737,h3_ahigh_z1,-4.625233813909001,0.10661600730841958,-2.2385216161557193,34.37239997488369,0.22418058396067897,0.7401887271872767,4.115985743764149,0.33333333333333337,0.0,21.036190469622102,30.992169121612818,12.91084345162061,1.9776749775050302,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.076395173001674,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.462569662082693,sample_0285,Q1,0.08668854138869422,0.1635826838120413,0.131634841756328,0.042304099654666666,-0.010356257598953394,0.16510216429168934,0.1864535558263382,0.1553690556076001,0.05036379602044636,-0.01927929580170822,0.18337413665109445,0.13502509994893558,0.11188720602156783,0.017032317533827022,0.006105576393540727,0.15529089421964704,0.1510781144270066,0.1355581469421846,0.008506765731517742,0.007013201753304285,0.1620685926281608,0.12034071991710162,0.0866999409999874,0.02574389797879998,0.007896880938314208,0.1444862656196592
sample_0262,0.037037037037037035,1,0.25,4,3,1.0,745.6019936071875,h3_ahigh_z1,-1.641874550352961,0.6019470200550041,-0.5075858440992692,4.244675000595098,0.5822071184545925,0.9057337247360033,5.500344706695107,0.3333333333333333,0.0,5.541061257648393,8.28538452512751,3.626697405920619,1.8682779513541337,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.614191937197189,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,0.9701899690259045,sample_0692,Q4,1.4815468124091347,25.781909630952633,24.98910462888408,0.43749173071254266,0.3553132713560073,0.12817312086201546,13.540859080136899,9.289706457933024,3.6867302230895778,0.5644223991142951,0.09063055151349578,38.086139990193985,22.329912308758143,14.047913813436411,1.708313867999423,0.15525230366947623,31.395043331142563,30.925007616861443,0.2072680295101152,0.2627676847710049,0.13876318641403584,26.22708958691214,21.5381177286021,4.973305040532469,-0.28433318222243137,0.12474386868641371
sample_0265,0.06222222222222222,1,0.25,4,4,1.0,540.7517349280895,h3_ahigh_z1,-1.5266231801975738,0.4899694198487844,-0.7134122982968231,221.459856856834,0.005875170317264867,0.0,4.583531723308358,0.6666666666666666,0.0,11.005321932830443,17.07602268331853,6.454133271805125,2.1240112281012657,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.292960273201742,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.9953930546751597,sample_0491,Q2,0.2449745382555374,13.270940621895399,9.07793818725434,2.371919839497889,1.8210825951431682,0.4926041007080994,10.617803437799711,9.45149726669185,0.42635447187158454,0.7399516992362767,0.44468591262698925,7.982805235902336,4.688175805412086,2.5310142215573266,0.763615208932924,0.39049836641824537,5.731160458137964,4.079754087111115,1.1599901700565547,0.49141620097029337,0.3284588195352084,10.956756281931558,5.16322735642153,4.470756123092992,1.3227728024170347,0.45479920081706215
sample_0271,0.07851851851851852,1,0.25,4,4,1.0,510.5131762978167,h3_ahigh_z1,-0.754112072644592,2.0843405365328556,0.7344525157880294,31.284331581224166,0.03272332120263857,0.9680360739267146,6.668081843802681,0.6666666666666675,0.0,38.946828163625526,40.61676022512027,36.16580917546707,1.0997412122757035,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.23541644784522,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.4046278657247375,sample_0878,Q4,1.3831723659142101,76.10690707076384,29.358554520034566,46.50809770556793,0.24025484516135776,0.1968697933129019,58.18584398445637,29.133054799293596,24.251954118657846,4.800835066504915,0.1622312859185563,44.62873214593569,28.58985502768651,15.357432460173964,0.6814446580752193,0.14580340853732285,70.45135643777239,42.83432241155306,29.365503902598594,-1.7484698763792639,0.18697240513090585,86.62167680588732,40.33566524592778,42.44091923032502,3.845092329634515,0.2016197152016889
sample_0281,0.07407407407407407,2,0.5,4,4,1.0,429.6683687722214,h3_ahigh_z2,-0.28591025096901423,1.5914250429244843,0.4646298682484932,65.08241433054754,0.09395981479067918,0.3529169762640035,4.902140239739195,0.4752129308914628,0.00619493046656916,8.857749476225884,10.682930800380817,6.563005930643963,1.4821907799619052,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.063013675719138,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.487760237367918,sample_0160,Q4,1.4172206963127103,28.86383518132779,17.248316753019083,12.618260064347464,-1.002741636038757,0.13647422124754105,92.87991863892739,18.55832196016005,73.14414182475768,1.1774548540096603,0.2437141224152318,42.661890637316446,30.740258772486982,14.067623412214507,-2.14599154738503,0.16890882980028835,13.230139185944648,13.21378593504202,0.0009615871701719513,0.015391663732454736,0.08540359208230384,23.561673104871886,21.492834380636314,2.1251886727940965,-0.056349948558523266,0.12255082681980235
sample_0283,0.054814814814814816,1,0.25,4,4,1.0,2436.1789636965163,h3_ahigh_z1,-2.864397664162351,0.38698123459717626,-0.9493790765409861,46.701812882908285,0.1118546677894914,0.5901430875493865,5.314651010871373,0.33333333333333337,0.0,23.37709261869876,29.60821116581952,18.173079709746883,1.4476807581768514,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.798186092344954,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.4383631668592973,sample_0949,Q2,0.25939914864171104,3.954299563023042,2.439567772886578,2.474464221492387,-0.9597324313559222,0.2892731971637586,2.4460321679986965,2.1086279842128017,0.7216227184963766,-0.3842185347104818,0.220939938047743,2.0280050573820376,1.8094288549252022,0.5479638854068171,-0.32938768294998233,0.201395412706276,2.9148018982030393,2.686936465391743,0.8027392827107652,-0.5748738498994687,0.24475152838406206,3.0488131194365073,2.377251490312342,1.3617583150440127,-0.6901966859198474,0.2538045428878176
sample_0304,0.10222222222222223,2,0.5,4,4,1.0,2774.751274308359,h3_ahigh_z2,-2.102560245309751,1.2985418653417093,0.2612419929114455,80.58145456976459,0.015819015021283835,0.23670063591451485,4.23878634400479,0.43437708383656903,0.1942435526600596,12.02336443280182,12.92439603168483,10.63781510295639,1.1718329259755578,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.928316391283577,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.625297940597472,sample_0900,Q2,0.22636690019492287,6.040059296093158,4.942116561921277,0.809300203110777,0.28864253106110493,0.3429590293454548,7.6799213542540254,5.564364345688549,1.5851283651713803,0.5304286433940955,0.39488252244614547,6.198142814620541,4.84819991116989,0.9051424722623842,0.44480043118826684,0.3398058569964887,6.774604384584496,4.7109252040174505,1.5727421041447638,0.4909370764222811,0.3683598602465925,5.504755026725665,4.577073442176462,0.6298092432990277,0.29787234125017503,0.32360298170900953
sample_0323,0.0725925925925926,1,0.25,4,4,1.0,232.4401666004316,h2_ahigh_z1,-0.42392752523856925,1.8735566741125684,0.6278385891877558,44.81789986189029,0.06855365385024924,0.010927066362807103,4.466673856537921,0.6666666666666666,0.0,2.7108494832916468,3.7943242624182423,1.9075674137367138,1.6812799303908212,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.448632843952611,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.3990766269800083,sample_0386,Q4,1.1575128402634633,26.4780361165595,22.300581394556907,2.9751440360170047,1.2023106859855894,0.14919435279787838,17.53270704723507,16.696746528100647,1.5305597923028578,-0.6945992731684333,0.12214834395087713,18.18932510395257,17.312696721391397,0.6562174380928337,0.22041094446834375,0.12330005268280349,21.470530160969997,19.893246658150577,2.917494781504922,-1.3402112786855058,0.13594239169916858,20.020703351205626,14.508702949847816,6.955094309519111,-1.4430939081612975,0.13313510647381332
sample_0325,0.07407407407407407,2,0.5,4,4,1.0,1983.9125932050663,h3_ahigh_z2,-1.1051195049869664,1.2053004532078577,0.18672887462458307,5.3142537230466065,0.2137795872406109,0.970356585197334,5.526796918557375,0.39257781246817236,0.05719319750020793,10.330927606113836,14.187172649313968,7.21595994680165,1.6777354152287924,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.59282623103011,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.1476208534256849,sample_0393,Q4,1.6250987103360819,98.01394434588266,88.5643078854406,16.69106668383053,-7.24143022338845,0.22555884276563562,66.80513186727916,61.136638494995594,10.45121536322326,-4.782721990939683,0.18855345558854655,94.86475772033067,64.6049456575092,38.39476351015275,-8.134951447331282,0.22254276857086888,65.97538663846903,66.47222920067944,0.12825047565327574,-0.6250930378636532,0.18709804345284883,100.7102381544804,99.4414643824945,9.998531863811719,-8.729758091825811,0.23110435434818632
sample_0334,0.0725925925925926,1,0.25,4,4,1.0,1661.930201874134,h3_ahigh_z1,-4.9701714293107235,0.12793763435336566,-2.056212365412743,229.19777059240658,0.0045938694252734375,0.0,4.111447361613515,0.33333333333333337,0.0,5.4565101095741655,9.487514185057021,3.093637309252586,2.325756827350728,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.415734978067894,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.723637233658545,sample_0439,Q1,0.009529631065595099,0.003317081114836493,0.0014643493677950238,0.0024060412837901717,-0.0005533095367487018,0.20844716244766093,0.004135225556302621,0.002511110152078958,0.0016832497591528508,-5.9134354929187894e-05,0.22220582580478054,0.003827504513522026,0.0023116323578812586,0.0015198557980372254,-3.983642396458882e-06,0.2096981648503562,0.0029790256543632604,0.002129829337384279,0.0009401285620405577,-9.093224506157634e-05,0.1870209642699412,0.002589278898628099,0.0013482905214823597,0.0013109432103731388,-6.995483322739957e-05,0.175935070712258
sample_0348,0.10666666666666667,1,0.25,4,4,1.0,521.1236226169694,h3_ahigh_z1,-1.973670937341138,0.9789987202397752,-0.02122494366415095,43.2797283404169,0.4820003572062815,0.5697208590719789,3.2903606292826337,0.3333333333333331,0.0,4.705417513955142,5.833223212919164,3.7033771038994643,1.4146709738297054,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.255987293102183,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.5776308327760145,sample_0613,Q4,1.7594226076455959,138.43538873755602,123.77003746228996,9.054800604415169,5.6105506708508806,0.2507211244513645,104.75222666670685,103.56467648300404,4.115925310414754,-2.928375126711913,0.21472612114462275,98.74669701867464,97.84864621091158,0.2978649075658073,0.6001859001972435,0.20616945336006223,108.39766758882834,99.84677429264963,5.2692143544387315,3.281678941739985,0.21934191724688326,104.28340409398064,104.49639402035783,2.2943945997066053,-2.5073845260837935,0.21498063700706568
sample_0360,0.08444444444444445,2,0.5,4,4,1.0,551.84106198545,h3_ahigh_z2,-0.8469527162237631,2.805297165604597,1.03150947475528,89.64636862984705,0.016365732652260396,0.09236642378655999,4.019819508367592,0.5726189630309363,0.006046757659570146,31.96182304031139,34.61996262499063,28.80098359867356,1.1549727794096698,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.313260073631174,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.6554689519007015,sample_0881,Q3,0.5414195306327659,21.922824181156088,8.588453027059877,10.01650317210931,3.317867981986902,0.2606220943282461,18.084493877677712,5.4393155594228455,10.911092465285375,1.73408585296949,0.2485039696699773,24.892361652819588,6.028435534351344,15.474208725732874,3.3897173927353705,0.28229866567499257,13.780112366736986,6.296169475008711,5.985276915164469,1.4986659765638046,0.21421201703291676,12.429485314061438,3.746145076197198,6.936929233482689,1.7464110043815513,0.19640830963267686
sample_0364,0.013333333333333334,1,0.25,4,2,0.3333333333333333,2129.3309035312973,h3_ahigh_z1,-1.5774508086904508,1.893446082531892,0.6383984929249232,12.636270818617929,0.07913727193363315,1.0,11.39168816003401,0.6666666666666669,0.0,47.12088101399062,65.50056705827892,30.68494598567731,1.810522255557634,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.663563079556858,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.577341909286304,sample_0943,Q4,0.8546407191781071,25.46392436712678,25.522030103839178,0.0034168436512098466,-0.06152258036360353,0.21444034297684517,34.80495639286714,32.621446145509424,0.7906359140128519,1.3928743333448697,0.253397178260582,27.41947570200667,25.216296162339514,3.76715684852719,-1.5639773088600373,0.21688718101581808,47.54079336894575,27.202721989176787,24.930125810528715,-4.592054430759754,0.2854913594263914,37.05555196533835,16.06023818476718,24.172947930536825,-3.1776341499656553,0.2580458682467997
sample_0371,0.037037037037037035,1,0.25,4,2,0.6666666666666666,217.61540437954207,h2_ahigh_z1,-1.4315688441590808,0.9782791634570116,-0.021960206470902997,28.667135338040882,0.161574263016375,1.0,5.829845578712073,0.33333333333333337,0.0,4.435464989696171,7.192545366045688,2.6320470874885338,2.145938285991955,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.382729304661535,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.880717004034818,sample_0647,Q3,0.6640046958425427,18.91891300453695,17.253458976320605,0.5669116642827583,1.098542363933586,0.23872227557734957,22.218784465081136,23.03785412337896,0.339601282279633,-1.158670940577451,0.2618356138045778,18.338716364477584,18.273143346905695,0.0016210383821445035,0.06395197918974432,0.2375204690945077,26.034891890095203,19.83485257501313,3.10349300382432,3.096546311257752,0.27506924000763566,30.95163631421083,28.958471944336438,0.4832593441794417,1.5099050256949529,0.31292207645328
sample_0384,0.5807407407407408,2,0.5,4,3,1.0,813.0101640325003,h3_alow_z2,-2.594584025606542,0.25386131360634556,-1.3709671705048645,37.311406437088735,0.05699899853767471,0.8400457449823484,1.3841693302152664,0.4999999999999998,0.03188472840905054,14.57585335532891,11.228359241096873,18.173819859455847,0.7039291107888923,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.700743611354657,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.2355399760949797,sample_0141,Q1,0.102519256834361,0.21268503612725365,0.21429579293182155,0.01182483149366886,-0.013435588298236741,0.15444080186354564,0.18073766726581858,0.17965223655431242,0.011751175273208216,-0.010665744561702013,0.14286380989699082,0.13456012886462404,0.13175377120989404,0.0007376659839075688,0.0020686916708224337,0.11882606223862854,0.3066779526458794,0.2821885841113798,0.010460215127727854,0.014029153406771678,0.18292885523022254,0.20481247395470817,0.19326678812231002,0.0033790358077886327,0.008166650024609498,0.1499017500096909
sample_0408,0.02666666666666667,2,0.5,4,4,1.0,1061.140514282034,h3_alow_z2,-2.636654312461128,1.424522769759438,0.35383685921518687,232.5704747927229,0.010578620367545937,0.0,8.617922336443472,0.35757263055030636,0.03868713052812718,32.85989964702257,26.5131290593579,37.83015847061189,0.7802350370966121,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.967099565549234,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.2642838414414594,sample_0844,Q2,0.18930178633627778,3.5585080197688703,0.564746672261102,3.462269720132859,-0.46850837262509126,0.3634575974142675,1.265050730715379,0.8426271422576549,0.663017614886416,-0.2405940264286916,0.21496913397745981,2.3267289557112214,0.6813984996584985,1.850622273450393,-0.20529181739767033,0.2914961998672897,2.1378263750072652,1.014575388579429,1.5085800442338884,-0.3853290578060521,0.28188662888014565,3.193897906453411,0.6242490470086431,2.872727661275955,-0.3030788018311881,0.34164269985639895
sample_0411,0.09481481481481481,1,0.25,4,4,1.0,526.9225862639897,h3_ahigh_z1,-5.013486957058189,0.17799321134079638,-1.7260098679521962,271.10510119023405,0.040613464660463214,0.5344809559898643,3.3387522977248074,0.33333333333333354,0.0,30.952914152861702,35.36694288176442,25.73793074177265,1.285511316731326,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.267053642616471,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.96399566447857,sample_0828,Q1,0.027465730895437586,0.09616663465768699,0.014984703204599915,0.08847126446267496,-0.0072893330095878985,0.41551014573227857,0.034999319274474756,0.015063364728635408,0.021771921066577608,-0.0018359665207382664,0.2417417339506917,0.025282881670883904,0.015319296686925526,0.01159887327967137,-0.0016352882957129927,0.20438806055375328,0.0468788126908151,0.00990989550701328,0.04182322414216126,-0.004854306958359442,0.2935538899642404,0.02709308429075026,0.016536371717700074,0.011436114503609431,-0.0008794019305592444,0.20652626325600523
sample_0419,0.5807407407407408,2,0.5,4,4,1.0,225.6190050052337,h2_alow_z2,-1.1206440087092546,0.9386759976510927,-0.06328490974229084,45.6525473977613,0.05729896709097706,0.32630523226505787,1.3130739585460907,0.4999999999999998,0.08227536294180081,11.987330629363925,7.254355225758738,17.968178521472094,0.5189871406799972,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.418847758120218,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.2423537088857004,sample_0481,Q3,0.4433530315066084,3.473538331443656,2.488497685810566,1.0504580671442991,-0.06541742151120822,0.1344007478438666,1.4942544065348744,1.486987608099437,0.00523092132580968,0.0020358771096276734,0.08612522563328798,1.272318777658266,1.1207414236276996,0.1494574748430199,0.0021198791875467193,0.08314774663892717,2.008430604694147,1.353532486090217,0.6490229592087928,0.005875159395137219,0.10405214629500895,1.2170291618484046,1.0051265899489783,0.2946369112989501,-0.08273433939952343,0.08179846493036744
sample_0426,0.5807407407407408,2,0.5,4,4,1.0,669.0168443904399,h3_ahigh_z2,-0.5595565011080634,0.6777723821796975,-0.3889437669071196,4.343591195645526,0.7981004922230358,0.7836981383610926,1.3124654665598074,0.5000000000000008,0.006354473738663106,2.6874059612733667,3.7520799057162177,1.8949804791913323,1.6757064330767688,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.5058092382723025,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.019100656235732,sample_0683,Q4,1.2874419959677592,176.7999833147299,16.528000758300077,164.57056931863306,-4.298586762203252,0.3819020956081182,136.93612192423942,18.096328532860987,116.9782083878637,1.8615850035147359,0.3273973491035426,119.06287091545828,22.32102831294976,96.24215523903227,0.49968736347623954,0.3084908888463253,116.15155265430352,16.63456589318361,103.02287776507012,-3.5058910039502145,0.31102309864093114,110.85988241810402,21.125463201318297,93.71644041593291,-3.9820211991472103,0.3065899987527488
sample_0427,0.05925925925925926,2,0.5,4,4,1.0,1543.5457545111333,h3_ahigh_z2,-1.254313310811587,1.77613010808883,0.5744369009456904,121.9763561325624,0.008198310161956405,0.0,5.021047570572405,0.4374934297861807,0.28085207118617767,35.754758337003885,40.34996143021932,30.36178838629977,1.2510110231661546,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.341837486853123,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.9231818234215434,sample_0046,Q3,0.40927183736751865,0.8488462676466926,0.8210670804100719,0.009719023114674553,0.01806016412194592,0.07109272111368656,5.976594092945577,0.8571707232760187,5.0432160880705545,0.07620728159900303,0.20151330737434833,1.2366419979019998,1.010416872809766,0.2230409391127417,0.0031841859794921566,0.09061384434687124,0.8249136473553836,0.8121576128370394,0.00886632088901174,0.003889713629332464,0.07045699714777877,1.848817572746807,1.2052548375666148,0.7162428587135724,-0.0726801235333806,0.11752195319439804
