pair,sample_id,deltaT_quartile,generator_condition_category,is_nominal_to_hard,true_scale_cv_rms_K,point_true_squared_sum_K2,cv_volume_m3,left_sample_point_relative_rmse_pct,right_sample_point_relative_rmse_pct,delta_sample_point_relative_rmse_pct,left_sample_first_cv_relative_rmse_pct,right_sample_first_cv_relative_rmse_pct,delta_sample_first_cv_relative_rmse_pct,left_raw_cv_rmse_K,right_raw_cv_rmse_K,delta_raw_cv_rmse_K,left_shape_cv_rmse,right_shape_cv_rmse,delta_shape_cv_rmse,left_absolute_scale_log_error,right_absolute_scale_log_error,delta_absolute_scale_log_error,left_signed_scale_log_error,right_signed_scale_log_error,delta_signed_scale_log_error,left_point_sse_K2,right_point_sse_K2,delta_point_sse_K2,left_raw_cv_sse_K2_m3,right_raw_cv_sse_K2_m3,delta_raw_cv_sse_K2_m3
O075_minus_V32,sample_0734,Q2,low,False,0.2662510666922884,56.614049352583066,2.0000000000000004e-07,19.722389484368804,9.341777703971228,-10.380611780397576,19.379334506580083,8.795390964728966,-10.583943541851117,0.051597684841636196,0.023417822263348025,-0.02817986257828817,0.0737192890552347,0.08749720725874517,0.013777918203510472,0.16256736053957566,0.0058903222525904676,-0.15667703828698518,0.16256736053957566,0.0058903222525904676,-0.15667703828698518,2.202131663254229,0.4940640754236043,-1.7080675878306246,5.324642162033628e-10,1.096788799115517e-10,-4.227853362918111e-10
O075_minus_V32,sample_0735,Q3,nominal_to_hard,True,0.45204530633689216,168.99017975869393,2.0000000000000004e-07,19.319349806321455,20.692361033960793,1.3730112276393385,20.526698590127783,21.280140599275153,0.7534420091473706,0.09278997752259367,0.09619587676091473,0.0034058992383210612,0.20235788410350306,0.20293553391964092,0.0005776498161378651,0.01939898036873281,0.04562446087418702,0.02622548050545421,0.01939898036873281,0.04562446087418702,0.02622548050545421,6.307343452256922,7.235716830191503,0.9283733779345811,1.7219959857286885e-09,1.8507293411602195e-09,1.28733355431531e-10
O075_minus_V32,sample_0739,Q2,nominal_to_hard,True,0.33980068084372145,99.51814621593101,2.0000000000000004e-07,13.02356361535783,11.394168642983406,-1.629394972374424,13.003885889191382,10.764579462456053,-2.239306426735329,0.04418729278761294,0.03657811430338908,-0.0076091784842238636,0.08567916940272136,0.10373752209401384,0.01805835269129248,0.09004231684811118,0.023581055282935522,-0.06646126156517565,0.09004231684811118,0.023581055282935522,-0.06646126156517565,1.687959215762528,1.2920150237152659,-0.39594419204726217,3.905033687796463e-10,2.675916891983594e-10,-1.229116795812869e-10
O075_minus_V32,sample_0740,Q4,low,False,0.9467577459326376,763.9214445395008,2.0000000000000004e-07,21.147564027430736,17.462456345297564,-3.6851076821331716,20.483967121412594,16.51479733081469,-3.9691697905979026,0.19393354539626848,0.15635512295456455,-0.037578422441703924,0.18988919321903514,0.1644823479271528,-0.025406845291882335,0.05909759068496601,0.006511344950368292,-0.05258624573459772,0.05909759068496601,0.006511344950368292,-0.05258624573459772,34.164053918986994,23.29482050546914,-10.869233413517854,7.522044005993308e-09,4.889384894827402e-09,-2.632659111165906e-09
O075_minus_V32,sample_0746,Q1,low_to_nominal,False,0.031153507794917278,0.830572872197068,2.0000000000000004e-07,19.22371746486781,25.019014436839853,5.795296971972043,18.852301543555892,24.08538000495202,5.233078461396129,0.005873153230892996,0.007503440737278175,0.0016302875063851797,0.17586746400211425,0.14493418228547592,-0.03093328171663834,0.052765508999444266,0.16733434353316579,0.11456883453372152,0.052765508999444266,0.16733434353316579,0.11456883453372152,0.030693929560302733,0.051989798918676396,0.021295869358373663,6.898785774709767e-12,1.1260324579569133e-11,4.361538804859366e-12
O075_minus_V32,sample_0748,Q3,nominal_to_hard,True,0.37768429755399546,139.56944545709112,2.0000000000000004e-07,29.54100911800253,18.328287767944737,-11.212721350057794,27.749063459607616,17.772672823763035,-9.97639063584458,0.10480385540523145,0.06712459451099927,-0.03767926089423218,0.18537707060685055,0.16751435438278955,-0.017862716224060993,0.2540949079121251,0.07800860671561002,-0.17608630119651505,-0.2540949079121251,-0.07800860671561002,0.17608630119651505,12.179823820127528,4.688502402821131,-7.491321417306397,2.196769621560133e-09,9.011422376532148e-10,-1.2956273839069183e-09
O075_minus_V32,sample_0752,Q4,nominal_to_hard,True,0.8682062442779067,660.5855874799705,2.0000000000000004e-07,23.87414625595564,21.317137014032628,-2.557009241923012,22.29243504042144,21.91513059133857,-0.377304449082871,0.19354431302253505,0.19026853223565923,-0.0032757807868758204,0.1846433167885291,0.21848378269547947,0.03384046590695036,0.10347644017508113,0.05469263755805776,-0.04878380261702337,0.10347644017508113,-0.05469263755805776,-0.1581690777331389,37.65171773790943,30.018352096969654,-7.633365640939775,7.491880220673007e-09,7.2404228718224214e-09,-2.5145734885058566e-10
O075_minus_V32,sample_0768,Q1,low,False,0.09950632540401465,8.807839282096783,2.0000000000000004e-07,17.651783289620592,17.817408266975534,0.1656249773549412,18.14603909173814,17.77162043693245,-0.37441865480568737,0.018056456706564656,0.017683886461540375,-0.00037257024502428127,0.15269575767042778,0.15835229002654527,0.0056565323561174885,0.08348866141161979,0.06681762044537311,-0.016671040966246678,0.08348866141161979,0.06681762044537311,-0.016671040966246678,0.2744394595338515,0.27961369874856334,0.005174239214711829,6.520712575920877e-11,6.254396807693021e-11,-2.6631576822785512e-12
O075_minus_V32,sample_0773,Q2,nominal_to_hard,True,0.18970871213666388,28.75067815647249,2.0000000000000004e-07,53.752578059804435,16.630133681566754,-37.12244437823768,52.871698211011186,16.38271426963584,-36.488983941375345,0.10030221776089288,0.031079436253955612,-0.06922278150693727,0.1923009398810958,0.1428346210243153,-0.04946631885678052,0.3882260056191596,0.06829365530498212,-0.3199323503141775,0.3882260056191596,0.06829365530498212,-0.3199323503141775,8.307047430655043,0.7951326257036967,-7.5119148049513464,2.0121069775507155e-09,1.9318627157273813e-10,-1.8189207059779774e-09
O075_minus_V32,sample_0777,Q4,nominal_to_hard,True,1.3618774105837694,1576.4216734970103,2.0000000000000004e-07,11.020504169271236,11.611608903399427,0.5911047341281908,11.210019692989261,11.408248003516897,0.1982283105276359,0.1526667259208128,0.1553663525032705,0.0026996265824577037,0.0880367500704854,0.10491914616790025,0.016882396097414848,0.07621241933666267,0.051965127620265825,-0.02424729171639685,-0.07621241933666267,-0.051965127620265825,0.02424729171639685,19.145879602424465,21.254808505945277,2.1089289035208125,4.661425840676116e-09,4.827740698034101e-09,1.663148573579857e-10
O075_minus_V32,sample_0783,Q2,nominal_to_hard,True,0.19290908591257305,32.025566742118315,2.0000000000000004e-07,45.46743418147183,43.71118016725723,-1.7562540142145977,44.050494834589614,43.27696033370123,-0.7735345008883812,0.08497740692537203,0.08348518859048987,-0.0014922183348821672,0.368979822427337,0.3122176084902785,-0.05676221393705849,0.16720099744368327,0.2270402388801726,0.05983924143648933,0.16720099744368327,0.2270402388801726,0.05983924143648933,6.620605608170047,6.119020222906876,-0.5015853852631711,1.4442319375520537e-09,1.3939553427979322e-09,-5.027659475412158e-11
O075_minus_V32,sample_0787,Q4,nominal_to_hard,True,1.4901649789785576,1587.4717887141826,2.0000000000000004e-07,41.376892656329794,40.81807880714079,-0.5588138491890007,41.150400712585224,40.45027108984121,-0.700129622744015,0.6132088601282878,0.6027757736827019,-0.010433086445585937,0.3179671191928505,0.30580249891043704,-0.01216462028241344,0.38069181570995025,0.37925975240817467,-0.001432063301775588,-0.38069181570995025,-0.37925975240817467,0.001432063301775588,271.78267038016463,264.4911444278508,-7.291525952313805,7.520502122796682e-08,7.266772666775596e-08,-2.5372945602108617e-09
O075_minus_V32,sample_0788,Q2,low_to_nominal,False,0.1904758375061115,27.580652577101496,2.0000000000000004e-07,10.281433861560295,13.23551922142049,2.954085359860196,10.117517836443804,12.163297191042622,2.0457793545988174,0.019271426833796547,0.023168142192995768,0.003896715359199221,0.08076327904938514,0.10177607277933419,0.021012793729949047,0.0664483681432458,0.07470752634842717,0.008259158205181374,-0.0664483681432458,-0.07470752634842717,-0.008259158205181374,0.29154923749884376,0.48315502844749814,0.19160579094865438,7.427757844207472e-11,1.0735256253497418e-10,3.3074984092899456e-11
O075_minus_V32,sample_0798,Q2,nominal_to_hard,True,0.21652212105393603,37.99623866591459,2.0000000000000004e-07,12.192734466674422,8.581517412856874,-3.6112170538175477,11.097939237997116,8.306281803299854,-2.791657434697262,0.024029493431388382,0.01798493754122197,-0.006044555890166413,0.09893229604409842,0.08310512544203842,-0.01582717060206,0.05701362371068378,0.001241611589708753,-0.05577201212097503,-0.05701362371068378,-0.001241611589708753,0.05577201212097503,0.5648626233085324,0.2798135768248429,-0.2850490464836895,1.154833109138275e-10,6.469159567233109e-11,-5.0791715241496415e-11
O075_minus_V32,sample_0800,Q4,nominal_to_hard,True,1.3864010038579835,1659.2067764608319,2.0000000000000004e-07,8.792862510297923,10.189061657433674,1.3961991471357518,8.897472422108272,10.703087188238424,1.8056147661301516,0.12335464697809634,0.14838770822153274,0.025033061243436405,0.07320649876509652,0.09057373917358451,0.017367240408487986,0.0547945669509041,0.06323322362148154,0.008438656670577437,-0.0547945669509041,-0.06323322362148154,-0.008438656670577437,12.828062804081874,17.225383251162945,4.397320447081071,3.043273786218155e-09,4.4037823902477484e-09,1.3605086040295932e-09
O075_minus_V32,sample_0802,Q1,low,False,0.03823776978842746,1.3519826549255218,2.0000000000000004e-07,19.09215883609102,16.502456502865687,-2.5897023332253326,18.77940377131723,16.222147735844295,-2.5572560354729355,0.007180825181715547,0.0062029875059707385,-0.0009778376757448087,0.11419980721908675,0.11847989956811657,0.004280092349029818,0.13339587385375565,0.09894982988971449,-0.03444604396404116,0.13339587385375565,0.09894982988971449,-0.03444604396404116,0.049281191277618444,0.036818688388767,-0.012462502888851444,1.0312850058072026e-11,7.695410799845818e-12,-2.6174392582262076e-12
O075_minus_V32,sample_0806,Q2,nominal_to_hard,True,0.2988627763714577,74.77867602023737,2.0000000000000004e-07,12.118566735166732,20.269486380600792,8.15091964543406,11.85445623525316,19.754404326204043,7.899948090950883,0.035428557028416977,0.059038561224936746,0.02361000419651977,0.11412976195215525,0.12254982553345567,0.008420063581300416,0.040007699139598146,0.17748588110741131,0.13747818196781317,-0.040007699139598146,-0.17748588110741131,-0.13747818196781317,1.0981970914247086,3.0722974442975852,1.9741003528728767,2.5103653062315883e-10,6.97110342302121e-10,4.460738116789622e-10
O075_minus_V32,sample_0811,Q3,nominal_to_hard,True,0.6058346369779412,267.44496828664273,2.0000000000000004e-07,20.067519750716574,13.230803993075027,-6.836715757641548,19.589723000305895,12.899384449601936,-6.690338550703959,0.11868132722388747,0.07814893895263487,-0.04053238827125259,0.15106984312767,0.12912821653133555,-0.021941626596334446,0.10779921800228595,0.014340397506648665,-0.09345882049563728,0.10779921800228595,-0.014340397506648665,-0.12213961550893462,10.770151927756382,4.681735809495574,-6.088416118260808,2.817051486324691e-09,1.2214513318845307e-09,-1.5956001544401604e-09
O075_minus_V32,sample_0815,Q1,low_to_nominal,False,0.12099318699053234,13.096181071805505,2.0000000000000004e-07,17.56347258541113,14.116025036627079,-3.4474475487840515,16.743381289427763,13.632587422514936,-3.110793866912827,0.02025835063205514,0.01649450199177129,-0.0037638486402838504,0.15944371263628418,0.13005172852042815,-0.02939198411585603,0.06760864281705334,0.05150771665621557,-0.016100926160837768,-0.06760864281705334,-0.05150771665621557,0.016100926160837768,0.4039851911237443,0.26095733652425956,-0.14302785459948475,8.208015406625778e-11,5.4413719191309405e-11,-2.766643487494837e-11
O075_minus_V32,sample_0820,Q3,nominal_to_hard,True,0.6545074046956869,312.0733696780728,2.0000000000000004e-07,32.5592474100704,20.286715993318328,-12.27253141675207,33.12375996035592,20.39938689369106,-12.72437306666486,0.21679746165415462,0.13351549773172944,-0.08328196392242518,0.23670082075719603,0.18246034592280902,-0.054240474834387015,0.3030180344530835,0.11583253176999815,-0.18718550268308537,-0.3030180344530835,-0.11583253176999815,0.18718550268308537,33.083041220860686,12.843405924065644,-20.239635296795043,9.400227875936929e-09,3.5652776269102913e-09,-5.834950249026637e-09
O075_minus_V32,sample_0822,Q2,low_to_nominal,False,0.30741532560527396,68.84441681414141,2.0000000000000004e-07,12.523759728705391,14.167307764423361,1.64354803571797,11.665317414099054,13.172011303303394,1.5066938892043407,0.03586097351144133,0.04049278143681362,0.004631807925372287,0.1159070695433278,0.12059586009314496,0.004688790549817162,0.021738118264116736,0.045168872355337786,0.02343075409122105,-0.021738118264116736,0.045168872355337786,0.06690699061945451,1.0797872108243527,1.381794253394482,0.30200704257012934,2.572018842376594e-10,3.279330696979116e-10,7.073118546025221e-11
O075_minus_V32,sample_0824,Q3,nominal_to_hard,True,0.6801394855857713,391.3624098035334,2.0000000000000004e-07,15.570997017184188,21.877586305142966,6.3065892879587775,13.74725962579196,19.341860733199102,5.594601107407142,0.09350054090100186,0.13155163209349666,0.03805109119249479,0.13003402836790903,0.14316138426320227,0.013127355895293236,0.036281394094856645,0.1135209773833114,0.07723958328845476,0.036281394094856645,0.1135209773833114,0.07723958328845476,9.488814412320087,18.73173137357862,9.242916961258532,1.7484702297559847e-09,3.4611663812925412e-09,1.7126961515365565e-09
O075_minus_V32,sample_0827,Q2,nominal_to_hard,True,0.23350757826032542,40.30361668352726,2.0000000000000004e-07,26.138422272853468,38.41407306529951,12.275650792446044,25.938454090900194,38.26107270529399,12.322618614393797,0.06056825598582735,0.08934250429055438,0.028774248304727024,0.1704427175650264,0.17997228095470205,0.009529563389675644,0.23646706746288773,0.4373017313142207,0.20083466385133295,-0.23646706746288773,-0.4373017313142207,-0.20083466385133295,2.75361208723338,5.947366960801772,3.193754873568392,7.337027266329423e-10,1.596416614581546e-09,8.627138879486036e-10
O075_minus_V32,sample_0837,Q4,nominal_to_hard,True,1.0825333348612247,854.4312029072249,2.0000000000000004e-07,9.406143593426192,15.98756241893344,6.581418825507248,8.99950967729019,15.802785783012954,6.803276105722764,0.09742269223072812,0.17107042393782562,0.0736477317070975,0.08836995996961544,0.11509571888352282,0.026725758913907383,0.02160382048306494,0.09700375100765339,0.07539993052458845,-0.02160382048306494,0.09700375100765339,0.11860757149071834,7.559625976323243,21.839445428387428,14.279819452064185,1.898236192296635e-09,5.853017989253478e-09,3.9547817969568435e-09
O075_minus_V32,sample_0839,Q2,nominal_to_hard,True,0.2567781295953886,47.71452055290732,2.0000000000000004e-07,12.226400135338444,20.30162577571787,8.075225640379426,12.240499826513016,20.382994976826932,8.142495150313916,0.03143092650764691,0.052339073257018205,0.020908146749371297,0.11467608374008845,0.1340332341152494,0.019357150375160947,0.051170840564135275,0.177702334979355,0.12653149441521971,-0.051170840564135275,-0.177702334979355,-0.12653149441521971,0.7132598437672952,1.9665826368985586,1.2533227931312634,1.9758062822582029e-10,5.478757178807037e-10,3.5029508965488346e-10
O075_minus_V32,sample_0845,Q2,nominal_to_hard,True,0.23122289144063335,43.90599613783127,2.0000000000000004e-07,15.530009652199418,12.631531322827888,-2.89847832937153,15.271070311230359,12.23172132127106,-3.039348989959299,0.03531021032755896,0.02828253971200339,-0.0070276706155555715,0.13475579425696368,0.11044886190333901,-0.024306932353624675,0.08500701020702711,0.060825071728528794,-0.024181938478498317,-0.08500701020702711,-0.060825071728528794,0.024181938478498317,1.0589300826822465,0.7005446835536426,-0.3583853991286039,2.493621906752904e-10,1.599804105122098e-10,-8.93817801630806e-11
O075_minus_V32,sample_0854,Q2,nominal_to_hard,True,0.22607793312921215,51.0245532491736,2.0000000000000004e-07,13.622425879549002,11.685574742482995,-1.9368511370660073,13.761730705075312,10.743643013085457,-3.018087691989855,0.031112236340842418,0.024289006066764613,-0.006823230274077805,0.09723412354964477,0.10711071393582748,0.009876590386182715,0.10783912036943274,0.004392390005955161,-0.10344673036347758,-0.10783912036943274,0.004392390005955161,0.11223151037538791,0.946865118743687,0.6967538321584148,-0.25011128658527215,1.9359425002568717e-10,1.1799116314226566e-10,-7.560308688342151e-11
O075_minus_V32,sample_0856,Q3,low_to_nominal,False,0.6742043106048178,359.458737019203,2.0000000000000004e-07,34.01442466744466,19.458793982984144,-14.555630684460514,32.77041827694721,18.207662997740595,-14.562755279206616,0.22093957262640715,0.12275684879116548,-0.09818272383524167,0.18345655112143217,0.17238783287322268,-0.011068718248209486,0.3409262458743252,0.07830360179629452,-0.26262264407803065,-0.3409262458743252,-0.07830360179629452,0.26262264407803065,41.5886959733576,13.610713243889355,-27.977982729468245,9.76285895046789e-09,3.013848785027414e-09,-6.749010165440476e-09
O075_minus_V32,sample_0857,Q2,low,False,0.19848550963653272,33.6305908954231,2.0000000000000004e-07,8.896883396538287,10.800020284752982,1.9031368882146946,8.795760508281926,10.384483216290462,1.588722708008536,0.01745831007127226,0.02061169443497433,0.0031533843637020706,0.0834861578318967,0.10304408747926014,0.019557929647363442,0.024127638463113745,0.008577112303020664,-0.015550526160093081,0.024127638463113745,0.008577112303020664,-0.015550526160093081,0.26620137562428214,0.39226868573217333,0.12606731010789118,6.095851810893731e-11,8.496838949615038e-11,2.4009871387213067e-11
O075_minus_V32,sample_0863,Q3,low,False,0.6187228573697245,328.5747999612682,2.0000000000000004e-07,12.53094776811183,13.216167632619053,0.6852198645072232,11.774447193400356,12.900309370714954,1.1258621773145983,0.07285119611449602,0.0798171627480219,0.0069659666335258885,0.10368979356029154,0.12926496975114235,0.025575176190850812,0.04942768454522287,0.006906415549730555,-0.042521268995492315,0.04942768454522287,-0.006906415549730555,-0.05633410009495343,5.159434360909303,5.739120313584509,0.5796859526752058,1.0614593550625521e-09,1.2741558938288435e-09,2.1269653876629134e-10
O075_minus_V32,sample_0870,Q1,low,False,0.12927367957681227,14.260616180718138,2.0000000000000004e-07,11.209126391496303,14.73058385832083,3.5214574668245273,11.409572359777217,15.044167526747046,3.634595166969829,0.014749574013462937,0.01944814892352582,0.004698574910062883,0.09895095655887783,0.12036243741602358,0.021411480857145754,0.06390819955752879,0.10290425067158505,0.03899605111405627,-0.06390819955752879,-0.10290425067158505,-0.03899605111405627,0.17917681959344356,0.3094412542624281,0.13026443466898452,4.350998671572424e-11,7.564609931032774e-11,3.2136112594603496e-11
O075_minus_V32,sample_0879,Q1,nominal_to_hard,True,0.0911675151631598,7.294709170666627,2.0000000000000004e-07,9.372268574023975,13.025042713301813,3.652774139277838,9.092854676650031,12.911223136436492,3.818368459786461,0.008289729666099001,0.011770841310660135,0.003481111644561134,0.09004655695118882,0.12785554822437567,0.03780899127318685,0.01747454485658575,0.028312225365562403,0.010837680508976655,-0.01747454485658575,-0.028312225365562403,-0.010837680508976655,0.06407630096619889,0.12375600866981648,0.05967970770361759,1.3743923587400376e-11,2.771054103214865e-11,1.3966617444748273e-11
O075_minus_V32,sample_0915,Q4,nominal_to_hard,True,0.7379869588999469,384.3766312858914,2.0000000000000004e-07,31.323377377384304,30.85446795533306,-0.46890942205124375,31.663293671639657,30.710382209987642,-0.9529114616520147,0.23367097805489287,0.2266386157380381,-0.007032362316854779,0.18919216033970912,0.18586467156352768,-0.003327488776181442,0.3180340182326299,0.3042930597287237,-0.013740958503906164,-0.3180340182326299,-0.3042930597287237,0.013740958503906164,37.71326578866972,36.592585834128606,-1.1206799545411172,1.0920425197026047e-08,1.0273012428730821e-08,-6.474127682952259e-10
O075_minus_V32,sample_0934,Q1,nominal_to_hard,True,0.12722107809921532,13.583621086382323,2.0000000000000004e-07,24.763864709319787,12.293546559994857,-12.47031814932493,24.284079634962392,12.010485591090298,-12.273594043872095,0.03089446791807115,0.01527986925393599,-0.015614598664135159,0.11424098030916634,0.10462722081974749,-0.009613759489418852,0.24963624911575666,0.06689239183123767,-0.18274385728451897,-0.24963624911575666,-0.06689239183123767,0.18274385728451897,0.8330141984323491,0.2052910137214481,-0.627723184710901,1.9089362958814552e-10,4.669488088347569e-11,-1.4419874870466984e-10
O075_minus_V32,sample_0937,Q3,nominal_to_hard,True,0.5954615653492036,262.54823598917585,2.0000000000000004e-07,19.99490793180004,21.186747263366215,1.1918393315661753,18.716026733073544,19.70296718935155,0.9869404562780062,0.11144674575593515,0.11732359684595271,0.005876851090017565,0.09145594925089653,0.09884132459245448,0.007385375341557948,0.14769989557872487,0.1532608258109891,0.005560930232264227,0.14769989557872487,0.1532608258109891,0.005560930232264227,10.496582466238772,11.785219523233234,1.288637056994462,2.4840754279176105e-09,2.75296527537433e-09,2.688898474567193e-10
O075_minus_V32,sample_0953,Q1,low_to_nominal,False,0.06616211508393838,4.003569163971632,2.0000000000000004e-07,11.407867585830891,9.886612398054464,-1.5212551877764273,10.83532033327768,9.538599919890736,-1.2967204133869448,0.007168877108616554,0.006310939456394562,-0.0008579376522219921,0.0942885318329596,0.09330014710168259,-0.000988384731277006,0.059767132427828086,0.024972156107569147,-0.034794976320258936,-0.059767132427828086,-0.024972156107569147,0.034794976320258936,0.05210222604341338,0.039132928714358896,-0.012969297329054483,1.0278559799689292e-11,7.965591364455539e-12,-2.3129684352337524e-12
O075_minus_V32,sample_0969,Q4,nominal_to_hard,True,1.4908652166666831,2008.8379699182526,2.0000000000000004e-07,14.397397529088282,10.195025202698487,-4.202372326389796,13.286092696334636,9.586593700007597,-3.699498996327039,0.19807773466374576,0.14292319093657285,-0.055154543727172906,0.11407653446517685,0.08912104517256027,-0.02495548929261658,0.060069579883446224,0.031086081544471,-0.028983498338975223,0.060069579883446224,0.031086081544471,-0.028983498338975223,41.64020903071845,20.879568344731553,-20.7606406859869,7.846957793904255e-09,4.085407701498412e-09,-3.761550092405843e-09
O075_minus_V32,sample_0971,Q4,nominal_to_hard,True,1.0591130731985174,851.7807721447077,2.0000000000000004e-07,28.432509116890486,37.17207639548874,8.739567278598251,27.67337094698583,34.25788339995253,6.5845124529667025,0.2930922894942473,0.362829721690002,0.06973743219575468,0.22275265639405237,0.16973548408483485,-0.053017172309217514,0.21180376930241296,0.3744422130439095,0.16263844374149655,-0.21180376930241296,-0.3744422130439095,-0.16263844374149655,68.85860281703161,117.69593795495575,48.83733513792414,1.7180618032195938e-08,2.632908138832887e-08,9.14846335613293e-09
O075_minus_V32,sample_0997,Q1,nominal_to_hard,True,0.04704652452600687,2.010061170276014,2.0000000000000004e-07,20.731275037452065,13.999648359463126,-6.731626677988938,20.47792670349888,14.058788875735631,-6.419137827763249,0.00963415280897931,0.006614171556482489,-0.0030199812524968218,0.13488440386823758,0.13943930353496964,0.00455489966673206,0.17846364489505714,0.010621384201418567,-0.16784226069363858,-0.17846364489505714,0.010621384201418567,0.1890850290964757,0.08638956771176035,0.03939521986909511,-0.046994347842665235,1.8563380069352788e-11,8.749453075716399e-12,-9.81392699363639e-12
O075_minus_V32,sample_1008,Q2,low_to_nominal,False,0.21124609340382852,35.03975586031024,2.0000000000000004e-07,17.298568182479652,14.269483671723904,-3.029084510755748,16.771176759229373,13.644866999130578,-3.1263097600987955,0.03542845572172286,0.028824248485811554,-0.006604207235911305,0.16812568479623843,0.1300574935937357,-0.03806819120250274,0.02217042815386328,0.03311663922199932,0.01094621106813604,-0.02217042815386328,0.03311663922199932,0.0552870673758626,1.0485312702709613,0.713473076431068,-0.3350581938398932,2.510350949652155e-10,1.66167460154362e-10,-8.486763481085352e-11
O075_minus_V32,sample_1049,Q4,low_to_nominal,False,1.9032183992054632,3235.7624359784168,2.0000000000000004e-07,30.09252993645252,38.04664105420073,7.954111117748205,29.60887619262728,37.872498791341215,8.263622598713933,0.5635215794960484,0.7207963652356727,0.15727478573962428,0.23112309047513369,0.24983097187123354,0.018707881396099857,0.2404113830532718,0.3820638298189971,0.1416524467657253,-0.2404113830532718,-0.3820638298189971,-0.1416524467657253,293.01781898508517,468.39178687993456,175.3739678948494,6.351131411154425e-08,1.0390948002739146e-07,4.0398165915847206e-08
O075_minus_V32,sample_1050,Q4,nominal_to_hard,True,0.9807758322989045,693.1762341508098,2.0000000000000004e-07,22.538787450298095,27.78628349396321,5.247496043665116,22.725214101641537,28.09426556102125,5.369051459379712,0.2228834077470828,0.27554176688437065,0.05265835913728786,0.1676331581555206,0.1751686989202656,0.007535540764744997,0.13105256639700288,0.1863466866884812,0.055294120291478316,0.13105256639700288,0.1863466866884812,0.055294120291478316,35.21314056419797,53.51858088634317,18.305440322145202,9.935402689790474e-09,1.5184653059552175e-08,5.249250369761701e-09
O075_minus_V32,sample_1051,Q1,nominal_to_hard,True,0.03403015720166213,0.991208553199984,2.0000000000000004e-07,13.835814431936278,14.931113670774735,1.0952992388384573,14.151124943813997,13.863869786047509,-0.2872551577664879,0.004815650064183525,0.004717896682425706,-9.775338175781884e-05,0.1408134251548532,0.13033872855059397,-0.010474696604259232,0.027472577871244238,0.03875206467722819,0.011279486805983955,-0.027472577871244238,0.03875206467722819,0.06622464254847243,0.018974681643524904,0.022097820651626732,0.0031231390081018287,4.6380971081341595e-12,4.451709821208698e-12,-1.863872869254613e-13
O075_minus_V32,sample_1052,Q1,nominal_to_hard,True,0.07790402189126991,5.514314081596952,2.0000000000000004e-07,61.21659539089528,28.85468122216588,-32.3619141687294,64.39383549799797,30.84256913928102,-33.551266358716944,0.050165387702988666,0.024027601814095547,-0.02613778588889312,0.2596534438085352,0.22524802751954423,-0.03440541628899099,0.4424534608428971,0.17129611446569237,-0.27115734637720473,0.4424534608428971,0.17129611446569237,-0.27115734637720473,2.066473514545608,0.45911772552008745,-1.6073557890255206,5.033132246782334e-10,1.1546512978734556e-10,-3.878480948908879e-10
O075_minus_V32,sample_1053,Q3,nominal_to_hard,True,0.47820897125877004,193.89875970377324,2.0000000000000004e-07,9.637397139611032,15.139422906199554,5.502025766588522,9.68925378653359,15.468892064931369,5.77963827839778,0.0463348808552337,0.07397362960883781,0.027638748753604114,0.0968631568702913,0.085591834832588,-0.011271322037703299,0.0005717204095503022,0.11799682496788123,0.11742510455833093,0.0005717204095503022,0.11799682496788123,0.11742510455833093,1.800920504319576,4.444200793983015,2.643280289663439,4.2938423677374057e-10,1.0944195755011055e-09,6.65035338727365e-10
O075_minus_V32,sample_1054,Q1,low_to_nominal,False,0.09720882431363774,8.06051123200917,2.0000000000000004e-07,12.656842082179798,11.81605213847753,-0.8407899437022675,12.962533902672563,11.708808765296238,-1.2537251373763247,0.0126007268080447,0.011381995341876637,-0.0012187314661680632,0.12187483921981164,0.11725966160274624,-0.004615177617065397,0.05360898345018285,0.004227434464153183,-0.049381548986029665,-0.05360898345018285,-0.004227434464153183,0.049381548986029665,0.12912588481802667,0.11254012281490564,-0.016585762003121035,3.1755663218195285e-11,2.5909963592500295e-11,-5.8456996256949894e-12
O075_minus_V32,sample_1055,Q4,low_to_nominal,False,2.0236222692071117,3502.250326827008,2.0000000000000004e-07,31.753189045484486,36.226898869839445,4.473709824354959,31.64114657989487,36.07622909178529,4.435082511890418,0.640297288423217,0.7300466057915416,0.08974931736832459,0.1308932992742775,0.14436699513301404,0.013473695858736534,0.3520596860701495,0.4173384777956548,0.06527879172550533,-0.3520596860701495,-0.4173384777956548,-0.06527879172550533,353.119647676496,459.63120084173033,106.51155316523432,8.199612351242489e-08,1.0659360932555012e-07,2.459748581312523e-08
O075_minus_V32,sample_1056,Q1,nominal_to_hard,True,0.13191182232653484,15.16195624087948,2.0000000000000004e-07,18.348641360887935,32.60058470302112,14.251943342133185,17.640757006562403,32.07247068594482,14.431713679382419,0.023270244039552343,0.0423073805469735,0.019037136507421157,0.09583143309750046,0.12814108632883225,0.032309653231331795,0.13417006735823447,0.25147323540379574,0.11730316804556126,0.13417006735823447,0.25147323540379574,0.11730316804556126,0.5104615832004751,1.611409863349424,1.100948280148949,1.0830085153206429e-10,3.579828897492864e-10,2.496820382172221e-10
