sample_id,role,deltaT_quartile,true_scale_cv_rms_K,generator_condition_category,total_power_W,q_cv_mean_W_m3,q_cv_rms_W_m3,q_max_W_m3,source_present_fraction,q_weighted_inverse_kz_mK_W,q_weighted_local_kz_W_mK,harmonic_kx_W_mK,harmonic_ky_W_mK,harmonic_kz_W_mK,anisotropy_xy_over_z,top_h_W_m2K,T_inf_minus_T_bottom_K,bc_top_cv_fraction,bc_bottom_cv_fraction,bc_side_cv_fraction,source_concentration,train_nn_distance_24d,train_nn_sample_id,e231_point_sse_K2,e231_shape_point_sse_K2,e231_scale_point_sse_K2,e231_cross_point_sse_K2,e231_decomposition_closure_abs_K2,e231_reconstruction_abs_K2,e231_predicted_scale_K,e231_signed_log_scale_error,e543_point_sse_K2,e543_shape_point_sse_K2,e543_scale_point_sse_K2,e543_cross_point_sse_K2,e543_decomposition_closure_abs_K2,e543_reconstruction_abs_K2,e543_predicted_scale_K,e543_signed_log_scale_error,v39_e24_point_sse_K2,v39_e24_shape_point_sse_K2,v39_e24_scale_point_sse_K2,v39_e24_cross_point_sse_K2,v39_e24_decomposition_closure_abs_K2,v39_e24_reconstruction_abs_K2,v39_e24_predicted_scale_K,v39_e24_signed_log_scale_error,v39_minus_e543_point_sse_delta_K2,v39_minus_e543_shape_sse_delta_K2,v39_minus_e543_scale_sse_delta_K2,v39_minus_e543_cross_sse_delta_K2,v39_minus_e231_point_sse_delta_K2,v39_minus_e231_shape_sse_delta_K2,v39_minus_e231_scale_sse_delta_K2,v39_minus_e231_cross_sse_delta_K2
sample_0811,valid_iid,Q3,0.6058346369779412,nominal_to_hard,0.7115016043225108,3557507.9866666663,14219840.497483771,63071948.0,0.08296296296296296,0.1482680666913207,7.036784315353092,2.340127824880948,2.340127824880948,2.340127824880948,1.0,488.7122074879961,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,3.9971352258428774,1.325528937266979,sample_0717,8.222374215576032,6.100055685886986,2.5729273499759886,-0.4506088202869432,1.7763568394002505e-15,0.0,0.5462427030004247,-0.1035436845888342,7.905915620277089,5.237659487696792,3.012826726391318,-0.3445705938110207,0.0,0.0,0.5412905138333515,-0.11265094369438926,6.964387314132575,5.237239771469872,2.0081388074846416,-0.2809912648219383,0.0,8.881784197001252e-16,0.5531396647384893,-0.09099654462547939,-0.9415283061445132,-0.0004197162269203858,-1.0046879189066766,0.06357932898908236,-1.2579869014434566,-0.8628159144171139,-0.564788542491347,0.1696175554650049
sample_0815,valid_iid,Q1,0.12099318699053234,low_to_nominal,0.8512286960313047,4256143.502222222,28553126.88937158,241909280.0,0.023703703703703703,0.002561599147801437,390.38114174041533,33.690423546149425,33.690423546149425,33.690423546149425,1.0,1166.7414458740545,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,6.7086851670861565,1.353436843050377,sample_0503,0.3034313905815966,0.29513526695797476,0.026864773083221084,-0.01856864945959922,0.0,0.0,0.11553743886415956,-0.046139614700217664,0.17286671962851569,0.17313435180821507,0.0021988692352042484,-0.0024665014149036005,2.7755575615628914e-17,2.7755575615628914e-17,0.11942643258949684,-0.013033683218735775,0.17364669340337252,0.17318178480262997,5.94998129680367e-05,0.00040540878777450265,0.0,0.0,0.12125091543097624,0.002127841587150294,0.0007799737748568347,4.743299441489768e-05,-0.0021393694222362116,0.002871910202678103,-0.1297846971782241,-0.1219534821553448,-0.026805273270253047,0.01897405824737372
sample_0820,valid_iid,Q3,0.6545074046956869,nominal_to_hard,1.69973643039964,8498682.203148147,37372606.566695035,258109696.0,0.11851851851851852,0.06917846973829236,86.70635976427599,25.54840877400034,25.54840877400034,25.54840877400034,1.0,478.84817011792836,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,4.397459005805977,0.8671344058830439,sample_0920,43.14267010654911,15.921708573819922,35.27582748694389,-8.054865954214694,7.105427357601002e-15,7.105427357601002e-15,0.43734338549966395,-0.4031642330929426,32.540762166641024,12.365057292239559,25.816454113490735,-5.640749239089272,7.105427357601002e-15,0.0,0.4684740112740232,-0.3344022708618931,31.76040929461045,12.357973582544547,24.94354124264393,-5.541105530578027,0.0,0.0,0.4716445961438168,-0.3276571711146708,-0.7803528720305728,-0.0070837096950118195,-0.8729128708468039,0.0996437085112456,-11.38226081193866,-3.563734991275375,-10.332286244299958,2.5137604236366675
sample_0822,valid_iid,Q2,0.30741532560527396,low_to_nominal,0.9043684244413117,4521842.248888889,18014648.704482928,80768800.0,0.0725925925925926,0.06522396173850405,63.08721730279167,11.4752072097605,11.4752072097605,11.4752072097605,1.0,2811.1818275105848,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,3.9839179807914866,0.9360698737335871,sample_0026,2.4304605895034035,1.8447132499134562,0.9795700021365173,-0.3938226625465697,4.440892098500626e-16,4.440892098500626e-16,0.2711366172585159,-0.1255768688640081,1.7489204574278312,1.4437233191273955,0.5355256649050358,-0.23032852660460043,4.440892098500626e-16,0.0,0.2805334805763513,-0.09150660725831825,1.6655299492869515,1.4437868641068086,0.4275214458437814,-0.20577836066363803,4.440892098500626e-16,4.440892098500626e-16,0.28339666486415716,-0.0813521265530247,-0.08339050814087967,6.354497941307713e-05,-0.10800421906125446,0.024550165940962404,-0.764930640216452,-0.40092638580664763,-0.552048556292736,0.1880443018829317
sample_0824,valid_iid,Q3,0.6801394855857713,nominal_to_hard,0.9634819424005002,4817409.837037037,19169589.597326197,88268128.0,0.0725925925925926,0.07087280085829345,14.109785247509105,10.543858994312203,10.543858994312203,10.543858994312203,1.0,1921.9047774378957,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,3.979231623330616,1.353145672728305,sample_0047,16.82583275626707,10.028847273557707,6.307667177177699,0.48931830553166417,3.552713678800501e-15,0.0,0.5922278520391295,-0.1384064569602192,12.583023298331854,7.268660963017466,5.1473420749386065,0.1670202603757799,0.0,1.7763568394002505e-15,0.6012559165205654,-0.12327724125774824,11.931696557794961,7.27239657048427,4.503057309904399,0.1562426774062924,0.0,0.0,0.6063573846201967,-0.1148283471595643,-0.6513267405368932,0.003735607466803792,-0.6442847650342074,-0.010777582969487498,-4.894136198472108,-2.756450703073437,-1.8046098672732995,-0.3330756281253717
sample_0827,valid_iid,Q2,0.23350757826032542,nominal_to_hard,2.8178763668129987,14089381.549229236,40171307.160457104,149738528.0,0.2548148148148148,0.01919050428865436,363.1574697454949,12.288099778278273,12.288099778278273,12.288099778278273,1.0,1906.6460472998306,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.8511760683256537,2.2658651503629232,sample_0438,4.746873076111304,1.2872427422626012,3.8734624696969675,-0.41383213584826584,1.7763568394002505e-15,8.881784197001252e-16,0.16116104084381008,-0.37081041290629657,3.0113261043372868,0.8268746112857868,2.2989451049852496,-0.11449361193375021,8.881784197001252e-16,8.881784197001252e-16,0.1774950877082915,-0.2742715980089885,2.742732608579776,0.8266650638694585,2.0234024949451355,-0.10733495023481832,4.440892098500626e-16,0.0,0.180958817126012,-0.25494505597216033,-0.2685934957575107,-0.00020954741632828178,-0.27554261004011416,0.007158661698931895,-2.0041404675315277,-0.4605776783931427,-1.850059974751832,0.3064971856134475
sample_0837,valid_iid,Q4,1.0825333348612247,nominal_to_hard,0.7798859776096745,3899429.939814815,19398375.471638657,109178432.0,0.05333333333333334,0.20301174659090587,5.672373910451862,11.027131848550667,11.027131848550667,11.027131848550667,1.0,272.9527312366034,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,4.974669569141008,1.1652955877507927,sample_0615,9.678697038588526,8.66057391666764,1.1220144356494277,-0.10389131372854277,0.0,0.0,1.0431709077437414,-0.037038950463645956,9.203234784736216,7.965318303314218,1.6235096185600408,-0.38559313713804433,1.7763568394002505e-15,0.0,1.0353699106069603,-0.044545210332218456,8.371522823519157,7.970752815114127,0.6441802666743902,-0.2434102582693614,1.7763568394002505e-15,0.0,1.0528250121850096,-0.02782693566822876,-0.8317119612170583,0.005434511799909281,-0.9793293518856506,0.14218287886868292,-1.3071742150693684,-0.6898211015535134,-0.4778341689750375,-0.13951894454081865
sample_0839,valid_iid,Q2,0.2567781295953886,nominal_to_hard,1.2014769174424569,6007384.447407409,29125617.181738622,172026960.0,0.05333333333333334,0.033893346061489145,85.50301340529087,46.14609419408484,46.14609419408484,46.14609419408484,1.0,2447.9176459895034,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,4.84830253564053,1.1344492291152697,sample_0148,2.37670942134133,0.942279404419015,1.7214183599575783,-0.2869883430352634,0.0,0.0,0.20829816342272198,-0.20924187181565435,1.3271568839820542,0.6122818283697897,0.8380680212133736,-0.12319296560110891,4.440892098500626e-16,2.220446049250313e-16,0.22286099048577265,-0.1416641870225664,1.2661708047703342,0.6123670746137495,0.7720773809322679,-0.11827365077568304,2.220446049250313e-16,2.220446049250313e-16,0.22422375994902552,-0.13556792146005955,-0.06098607921172006,8.524624395978009e-05,-0.0659906402811058,0.0049193148254258745,-1.1105386165709956,-0.3299123298052655,-0.9493409790253104,0.16871469225958036
sample_0845,valid_iid,Q2,0.23122289144063335,nominal_to_hard,0.843047765740355,4215238.785092592,22257049.262426183,134108560.0,0.05333333333333334,0.026639689253063602,48.24363436382491,35.66182878554268,35.66182878554268,35.66182878554268,1.0,1960.5262319945136,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,5.2801395971368805,1.039158577641518,sample_0485,1.1295083255998735,0.6031617557666972,0.5805196021933533,-0.05417303236017701,0.0,0.0,0.20459511572950115,-0.12234916237558939,1.1458826781993745,0.6323776808190034,0.5544237489615654,-0.04091875158119447,0.0,0.0,0.20515978899948772,-0.11959300926588558,1.0815274231842884,0.632577771958022,0.4874185825810823,-0.03846893135481587,0.0,0.0,0.2067856377288163,-0.11169945314991207,-0.0643552550150861,0.00020009113901864328,-0.06700516638048315,0.0024498202263786018,-0.04798090241558506,0.029416016191324834,-0.09310101961227102,0.01570410100536114
sample_0854,valid_iid,Q2,0.22607793312921215,nominal_to_hard,1.4808451997048868,7404225.982962962,28127478.408100404,150167408.0,0.1037037037037037,0.011945024631199369,142.00724878925666,20.21556954889351,20.21556954889351,20.21556954889351,1.0,2249.471191882975,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,3.798841152500689,1.4825720271131007,sample_0900,1.9616019454027112,1.1319467239814862,0.7683738322037864,0.06128138921743856,2.220446049250313e-16,2.220446049250313e-16,0.19788270842032407,-0.13320530323301463,1.945973703590873,1.0998552133850783,0.8469149098172087,-0.0007964196114135496,2.220446049250313e-16,4.440892098500626e-16,0.19663414094059772,-0.1395349271784114,1.8789150372669432,1.1001873969150153,0.7794316818372448,-0.0007040414853167337,2.220446049250313e-16,2.220446049250313e-16,0.19783131784532929,-0.13346503916286623,-0.06705866632392987,0.0003321835299370246,-0.06748322797996398,9.237812609681588e-05,-0.08268690813576796,-0.03175932706647089,0.01105784963345835,-0.06198543070275529
sample_0856,valid_iid,Q3,0.6742043106048178,low_to_nominal,0.677420863348497,3387104.3940740745,13011940.027199121,54855800.0,0.0725925925925926,0.051978688940306425,62.920950250733206,9.119018520013716,9.119018520013716,9.119018520013716,1.0,634.0913081107619,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,3.841611737923203,1.1100831938137414,sample_0765,35.64112608241145,9.660874304506851,25.502199004575594,0.47805277332900953,7.105427357601002e-15,0.0,0.4917009558959687,-0.31566247795900865,47.38270748770722,8.554111401157428,38.84595047880964,-0.017354392259856577,7.105427357601002e-15,1.4210854715202004e-14,0.4499000219908838,-0.4045078117117842,43.05861346097138,8.554887479493518,34.52105824367945,-0.017332262201588233,7.105427357601002e-15,7.105427357601002e-15,0.46275546765458375,-0.376334429485536,-4.3240940267358425,0.000776078336089725,-4.324892235130193,2.213005826834369e-05,7.417487378559926,-1.1059868250133338,9.018859239103854,-0.49538503553059776
sample_0857,valid_iid,Q2,0.19848550963653272,low,0.4407415951647372,2203708.000740741,2917188.1369039887,4004483.75,0.5807407407407408,0.11971403901533313,20.684870943008125,10.007953392403248,10.007953392403248,10.007953392403248,1.0,2390.7710315690465,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.3237634624255312,0.9109104578306528,sample_0754,0.5630067142839141,0.4838745618497522,0.0643584243377,0.014773728096461998,1.1102230246251565e-16,1.1102230246251565e-16,0.20718742411995358,0.04290771599109195,0.319222961152576,0.15722137342497983,0.1520133471258087,0.009988240601787518,0.0,1.1102230246251565e-16,0.2118317347165971,0.06507615720460919,0.3891389981357692,0.15720276520521892,0.21995545007972497,0.011980782850825308,0.0,0.0,0.21453966816767506,0.0777785563021851,0.06991603698319321,-1.8608219760907208e-05,0.06794210295391628,0.0019925422490377903,-0.17386771614814495,-0.3266717966445333,0.15559702574202497,-0.0027929452456366896
sample_0863,valid_iid,Q3,0.6187228573697245,low,0.8943312547220796,4471656.444259259,6383318.719092898,9579361.0,0.5392592592592592,0.06797520340955915,29.84127338493285,12.943390615093918,12.943390615093918,12.943390615093918,1.0,414.46053889182434,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.427506513652177,1.4812236931680416,sample_0974,4.042795903936012,3.948518819112079,0.18818769377064345,-0.09391060894671016,0.0,0.0,0.603915044991404,-0.024223911989134057,4.324117962664301,3.440628961099446,1.1762650017928873,-0.2927760002280311,8.881784197001252e-16,8.881784197001252e-16,0.581785437711112,-0.06155573001185975,3.8458391027125067,3.4395018161060245,0.6185860437423087,-0.21224875713582658,0.0,0.0,0.5919364599066379,-0.04425814815869886,-0.47827885995179464,-0.0011271449934215916,-0.5576789580505785,0.08052724309220449,-0.19695680122350545,-0.5090170030060546,0.43039834997166526,-0.11833814818911642
sample_0870,valid_iid,Q1,0.12927367957681227,low,0.26735318227132826,1336765.9477777777,1826548.7664778335,2583407.25,0.5807407407407408,0.07189619979190896,15.435618662208517,12.495648138577527,12.495648138577527,12.495648138577527,1.0,1406.8157002055777,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.3663938457394917,1.2858404882613974,sample_0141,0.2278507628180684,0.1887493894650687,0.0595738646785899,-0.020472491325590175,0.0,2.7755575615628914e-17,0.12095591003744405,-0.06650560482718904,0.13400771669673517,0.132235962233955,0.0006428107919860493,0.0011289436707941029,0.0,0.0,0.13014050794615437,0.006682992968395105,0.14490080939839353,0.13216784243835508,0.008603742003921392,0.004129224956117069,0.0,2.7755575615628914e-17,0.1324449612091428,0.02423546786272221,0.010893092701658363,-6.811979559992465e-05,0.007960931211935343,0.0030002812853229663,-0.08294995341967487,-0.05658154702671361,-0.05097012267466851,0.024601716281707244
sample_0879,valid_iid,Q1,0.0911675151631598,nominal_to_hard,0.7002130972593554,3501065.4696296295,24950287.759025797,216040208.0,0.023703703703703703,0.005763047191954336,173.5193148159671,10.458330266396304,10.458330266396304,10.458330266396304,1.0,937.1036875473783,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,7.126484176879564,1.1309060986672703,sample_0098,0.36828007742949437,0.18898807340784762,0.1960255253685002,-0.01673352134685343,5.551115123125783e-17,5.551115123125783e-17,0.07613216386151235,-0.18022781208446034,0.20811041362172797,0.12482751226170524,0.08380771111788511,-0.0005248097578623451,2.7755575615628914e-17,2.7755575615628914e-17,0.08131427427870672,-0.11437706371589022,0.1884266074507866,0.12486452371909651,0.0640249638650571,-0.00046288013336701246,0.0,0.0,0.08255536558493423,-0.09922947398767464,-0.01968380617094137,3.701145739126721e-05,-0.019782747252828012,6.192962449533268e-05,-0.17985346997870777,-0.06412354968875111,-0.1320005615034431,0.01627064121348642
sample_0915,valid_iid,Q4,0.7379869588999469,nominal_to_hard,0.7872152633113286,3936076.2946296297,48716250.39871086,677088064.0,0.013333333333333334,0.12259064952484731,120.32409531850138,8.71805655964572,8.71805655964572,8.71805655964572,1.0,1140.3480396961484,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,12.376856225714134,1.6660925810555978,sample_0076,41.16814803986473,22.84230001977911,28.78016621201182,-10.454318191926191,7.105427357601002e-15,1.4210854715202004e-14,0.540164661558462,-0.3120521316881149,37.31996114965737,20.06755683124563,25.62236355811854,-8.369959239706796,7.105427357601002e-15,1.4210854715202004e-14,0.5505663918491418,-0.2929786018721972,35.30180169464333,20.06195582374002,23.203338235116313,-7.963492364212998,7.105427357601002e-15,7.105427357601002e-15,0.5596327385580193,-0.27664540899803475,-2.018159455014036,-0.005601007505607214,-2.419025323002227,0.40646687549379834,-5.866346345221402,-2.7803441960390884,-5.576827976895508,2.490825827713193
