sample_id,role,log_s_phys_K,e543_predicted_scale_K,physics_00_log_s_phys_K,physics_01_P_operator_W,physics_02_log_P_operator_W,physics_03_q_weighted_local_kz_W_mK,physics_04_q_weighted_inverse_kz_mK_W,physics_05_q_low_k_overlap_fraction,physics_06_source_concentration,physics_07_source_z_centroid_normalized,physics_08_source_layer_kz_heterogeneity_cv,physics_09_harmonic_kx_W_mK,physics_10_harmonic_ky_W_mK,physics_11_harmonic_kz_W_mK,physics_12_anisotropy_xy_over_z,physics_13_log_Lx_m,physics_14_log_Ly_m,physics_15_log_Lz_m,physics_16_log_top_area_m2,physics_17_log_top_h_W_m2K,physics_18_T_bottom_K,physics_19_T_inf_K,physics_20_T_inf_minus_T_bottom_K,physics_21_bc_top_cv_fraction,physics_22_bc_bottom_cv_fraction,physics_23_bc_side_cv_fraction,pooled_latent_00,pooled_latent_01,pooled_latent_02,pooled_latent_03,pooled_latent_04,pooled_latent_05,pooled_latent_06,pooled_latent_07,pooled_latent_08,pooled_latent_09,pooled_latent_10,pooled_latent_11,pooled_latent_12,pooled_latent_13,pooled_latent_14,pooled_latent_15,pooled_latent_16,pooled_latent_17,pooled_latent_18,pooled_latent_19,pooled_latent_20,pooled_latent_21,pooled_latent_22,pooled_latent_23,pooled_latent_24,pooled_latent_25,pooled_latent_26,pooled_latent_27,pooled_latent_28,pooled_latent_29,pooled_latent_30,pooled_latent_31,pooled_latent_32,pooled_latent_33,pooled_latent_34,pooled_latent_35,pooled_latent_36,pooled_latent_37,pooled_latent_38,pooled_latent_39,pooled_latent_40,pooled_latent_41,pooled_latent_42,pooled_latent_43,pooled_latent_44,pooled_latent_45,pooled_latent_46,pooled_latent_47,pooled_latent_48,pooled_latent_49,pooled_latent_50,pooled_latent_51,pooled_latent_52,pooled_latent_53,pooled_latent_54,pooled_latent_55,pooled_latent_56,pooled_latent_57,pooled_latent_58,pooled_latent_59,pooled_latent_60,pooled_latent_61,pooled_latent_62,pooled_latent_63,pooled_latent_64,pooled_latent_65,pooled_latent_66,pooled_latent_67,pooled_latent_68,pooled_latent_69,pooled_latent_70,pooled_latent_71,pooled_latent_72,pooled_latent_73,pooled_latent_74,pooled_latent_75,pooled_latent_76,pooled_latent_77,pooled_latent_78,pooled_latent_79,pooled_latent_80,pooled_latent_81,pooled_latent_82,pooled_latent_83,pooled_latent_84,pooled_latent_85,pooled_latent_86,pooled_latent_87,pooled_latent_88,pooled_latent_89,pooled_latent_90,pooled_latent_91,pooled_latent_92,pooled_latent_93,pooled_latent_94,pooled_latent_95
sample_0000,train,-0.9067709445953369,0.8875177502632141,0.9523432850837708,0.16162484884262085,0.6280430555343628,-0.864373505115509,0.10468928515911102,1.4974864721298218,0.3977554142475128,-1.263761281967163,-0.3735814094543457,0.9604971408843994,0.902848482131958,-0.36442551016807556,4.002207279205322,6.039613253960852e-14,6.039613253960852e-14,-6.039613253960852e-14,1.2079226507921703e-13,-0.9453309178352356,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,-1.0547118733938987e-15,-1.2093909978866577,-0.3124605715274811,0.5752269625663757,0.6299372911453247,-2.05820894241333,1.1744554042816162,-2.016983985900879,0.9641242027282715,-0.06989419460296631,0.18501359224319458,-1.005768060684204,0.5170671939849854,1.8993854522705078,1.1247646808624268,-2.612473726272583,-1.1976107358932495,0.4284568428993225,-1.1966547966003418,0.3608180284500122,-0.1929798722267151,-3.860785961151123,0.3561672866344452,-0.5895617008209229,4.441177845001221,3.879951000213623,-1.3769327402114868,2.1345348358154297,1.3533880710601807,-0.9643469452857971,-2.5995733737945557,0.3970429301261902,-1.5514531135559082,0.7044095993041992,-0.00983932614326477,0.416983425617218,0.10136288404464722,0.9330772161483765,2.2730371952056885,-0.7426184415817261,-0.58152836561203,0.11104565858840942,-0.31421077251434326,-1.5360069274902344,-0.039270877838134766,-2.8897366523742676,1.7738813161849976,-3.274928569793701,3.968905210494995,0.8454219102859497,0.34572064876556396,-0.24671925604343414,-0.6904084086418152,-0.626829206943512,-0.45213061571121216,-0.2470887005329132,2.1769602298736572,3.6991686820983887,0.42752015590667725,-1.5046632289886475,2.203517436981201,-0.33393028378486633,1.4913160800933838,-3.0837795734405518,0.8106486201286316,-1.0186653137207031,-0.3643760085105896,-0.25519710779190063,1.62857186794281,2.1582584381103516,-0.48005715012550354,-1.7134110927581787,-0.25116249918937683,0.4330114424228668,-0.0795627236366272,-2.5887563228607178,0.6356221437454224,0.23745302855968475,-0.8905322551727295,-1.057873249053955,-1.0244637727737427,2.141544818878174,-2.1192026138305664,-1.4404852390289307,0.7740493416786194,0.11988040804862976,2.5643527507781982,-4.621905326843262,1.5959062576293945,2.6446423530578613,3.715261459350586,1.635045051574707,-0.3709447979927063,0.6915612816810608,2.759387969970703,-0.08176890015602112,0.4438052177429199
sample_0001,train,-0.723574161529541,0.6345824003219604,1.1103901863098145,1.8154977560043335,1.6443411111831665,-0.3158401846885681,-0.4380011558532715,-1.018465280532837,-0.7601919770240784,-0.7126306295394897,-0.221970334649086,1.1436190605163574,1.0835191011428833,0.7565844655036926,0.13054126501083374,6.039613253960852e-14,6.039613253960852e-14,-6.039613253960852e-14,1.2079226507921703e-13,0.44339868426322937,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,-1.0547118733938987e-15,0.7763254046440125,-0.3627183735370636,-0.9616008996963501,-0.9532932639122009,-0.9372811913490295,0.7521768808364868,-1.907914400100708,0.0075310468673706055,-0.02108365297317505,-0.2625871002674103,0.312314510345459,0.06754577159881592,0.37587547302246094,0.028788506984710693,-0.6908261775970459,-0.39231979846954346,-0.655427098274231,0.06568640470504761,-0.426615834236145,0.20235270261764526,-3.3595738410949707,0.5177525281906128,-1.3290247917175293,5.9911370277404785,1.6639955043792725,-1.5569205284118652,0.7774903774261475,1.2748842239379883,0.7544757723808289,-0.173884779214859,-1.3468276262283325,-1.4390099048614502,1.066895604133606,-0.6490845680236816,-1.206385612487793,-0.5446409583091736,-1.4377230405807495,1.674041509628296,0.4371563792228699,-0.6150746941566467,0.41416144371032715,-0.9630911350250244,-0.3108953833580017,1.170637607574463,-1.4887465238571167,1.2053287029266357,-3.885146379470825,1.2844769954681396,0.3714253306388855,-0.6747511625289917,0.4687938094139099,0.4980162978172302,-0.4055728316307068,-0.5134363770484924,0.5728297829627991,0.9129906296730042,2.6423163414001465,1.58414626121521,-0.23156148195266724,0.7906140685081482,-0.14062625169754028,1.9845682382583618,-1.8074002265930176,0.17425283789634705,-0.4702843427658081,0.4103260934352875,-1.762851357460022,0.3989065885543823,0.7350343465805054,-0.3708401024341583,-1.272376298904419,0.8231827020645142,1.450401782989502,1.1359868049621582,-3.1888997554779053,0.254305362701416,1.035165548324585,0.012820631265640259,-0.16296282410621643,0.5705247521400452,1.1335384845733643,-0.0642741322517395,-1.1770660877227783,0.0974256843328476,-0.5657273530960083,4.051163673400879,-4.26419734954834,1.483005404472351,0.7806171774864197,2.369300365447998,1.1822576522827148,1.71260666847229,-0.7896604537963867,1.3982181549072266,-0.8722322583198547,-0.021831750869750977
sample_0002,train,-0.8768903613090515,0.8250308036804199,0.9781217575073242,0.01990193873643875,0.4735611081123352,-0.6427087187767029,-0.35340407490730286,1.4974864721298218,0.22955720126628876,1.2933980226516724,-0.16348932683467865,0.1673177033662796,0.12028684467077255,0.14015167951583862,-0.22344402968883514,6.039613253960852e-14,6.039613253960852e-14,-6.039613253960852e-14,1.2079226507921703e-13,1.1755400896072388,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,-1.0547118733938987e-15,-0.41429904103279114,-2.8953120708465576,-0.2737430930137634,0.1275586485862732,0.16242241859436035,0.3114031255245209,-0.4358457326889038,-1.2411500215530396,-0.27581003308296204,0.4493105709552765,-1.1206485033035278,1.5226500034332275,0.47657814621925354,0.09650599956512451,-1.419618010520935,-2.4723522663116455,-2.313568115234375,-0.7697480916976929,-0.07134725153446198,-0.4860376715660095,-4.265474319458008,1.0488178730010986,-0.5121877789497375,3.7517166137695312,4.427366733551025,-0.42272281646728516,1.6274983882904053,1.4144322872161865,-0.7963473796844482,-2.3690202236175537,0.589897632598877,-2.895063877105713,0.8867539763450623,2.6967718601226807,0.9573513865470886,0.4184170961380005,1.9053113460540771,4.178505897521973,0.3113071322441101,0.10186809301376343,-0.4874635934829712,0.050781335681676865,-0.17939069867134094,0.1897783875465393,-2.2746989727020264,2.1317830085754395,-1.972987413406372,3.3142507076263428,0.44368210434913635,1.406771183013916,0.540484607219696,-0.6681631207466125,1.0985124111175537,0.08058163523674011,0.6818259954452515,2.9947316646575928,2.2859013080596924,-0.25763580203056335,0.15519124269485474,1.1754417419433594,-1.213008165359497,1.8011198043823242,-2.6284232139587402,-0.8778823018074036,-0.71210777759552,-2.2049856185913086,-0.7983177304267883,0.645492434501648,2.6781466007232666,-0.1397213637828827,-1.0878815650939941,0.0684778094291687,1.2981014251708984,-1.2174019813537598,-0.5077764391899109,-1.2061442136764526,0.6904063820838928,-0.30685579776763916,-1.3263423442840576,0.04228423535823822,1.8167648315429688,-1.1509202718734741,0.38820621371269226,0.8602855801582336,0.8162049055099487,1.462951421737671,-3.7511706352233887,0.5953425765037537,1.5126227140426636,2.0668892860412598,1.6222532987594604,-0.21560561656951904,0.950729489326477,0.39794087409973145,-1.9320147037506104,-2.2530148029327393
sample_0003,train,-2.9622128009796143,0.09082214534282684,-0.8209209442138672,-0.44454750418663025,-0.2804218828678131,1.506651520729065,-0.4849241375923157,-0.8627666234970093,-1.3369656801223755,0.06450223922729492,2.9078598022460938,-0.022953735664486885,-0.0674375519156456,0.03836481273174286,-0.37816962599754333,6.039613253960852e-14,6.039613253960852e-14,-6.039613253960852e-14,1.2079226507921703e-13,-0.6666566133499146,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,-1.0547118733938987e-15,0.9021269679069519,-1.7692475318908691,-2.01198148727417,-0.6914601922035217,-2.1179370880126953,-0.5885061025619507,-1.770254135131836,1.3583420515060425,-1.1060365438461304,0.8083682060241699,-0.6569758057594299,-2.2865633964538574,-1.2181283235549927,0.8549230694770813,-0.5572726726531982,-2.1631205081939697,-0.761215329170227,0.9361976981163025,0.45274484157562256,0.3346676230430603,-1.460413932800293,-2.1720352172851562,-0.9742555618286133,5.205727577209473,1.536947250366211,-1.3742315769195557,-0.6023242473602295,2.2580597400665283,-1.5889196395874023,-0.12967419624328613,-0.8644960522651672,0.1442663073539734,0.49551549553871155,-1.211466908454895,-0.6912245154380798,1.3548716306686401,-0.9710387587547302,2.0925490856170654,-0.29626041650772095,-0.7979829907417297,-1.2292590141296387,-0.5948570966720581,-0.551203727722168,2.052025318145752,-1.0120673179626465,2.3082809448242188,-3.7011709213256836,2.438143730163574,-0.04641708731651306,-3.3523504734039307,-1.0938372611999512,1.3204829692840576,-1.2591207027435303,-0.9061770439147949,-0.0896453857421875,0.9417188763618469,1.8573496341705322,-0.0414067804813385,-1.4908791780471802,1.3412446975708008,0.8949885368347168,2.3505687713623047,-2.600602388381958,1.403149127960205,-1.1249456405639648,-0.9668500423431396,-0.41100001335144043,-0.4873654246330261,0.653761625289917,-0.24905210733413696,-0.9451418519020081,-0.536736249923706,-0.24635657668113708,1.1434828042984009,-6.911665439605713,-0.01512908935546875,0.47099944949150085,0.12795409560203552,-0.440923810005188,0.38612455129623413,2.877253532409668,0.2064911425113678,0.05555242300033569,0.18515151739120483,-1.532761573791504,2.860088586807251,-2.298555374145508,1.072508454322815,1.7110613584518433,3.147473096847534,0.5145847201347351,-0.18387331068515778,-0.1297197937965393,-0.5146843194961548,-0.03573799133300781,-0.17806276679039001
sample_0005,train,-3.478681802749634,0.06754359602928162,-1.2664874792099,-0.8575509786605835,-2.669541120529175,-0.8561404347419739,0.08862733840942383,1.4118520021438599,1.8336999416351318,1.3927658796310425,-0.3735814094543457,0.8452222943305969,0.7891167402267456,-0.3025493323802948,3.113859176635742,6.039613253960852e-14,6.039613253960852e-14,-6.039613253960852e-14,1.2079226507921703e-13,1.1361656188964844,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,-1.0547118733938987e-15,-2.765125036239624,-2.3271093368530273,0.12854167819023132,1.1639233827590942,-1.6578459739685059,0.35718584060668945,-2.6087751388549805,-0.5936448574066162,-0.0589766651391983,0.2002992480993271,-1.7171542644500732,0.8182002305984497,0.4081522524356842,1.1924313306808472,-1.8745930194854736,-2.595465660095215,-0.644223690032959,-0.24093779921531677,-0.10039356350898743,-0.404666006565094,-2.525636911392212,0.4874608516693115,-0.6858935356140137,2.5010743141174316,4.663573265075684,-0.7013417482376099,0.9174207448959351,1.0255217552185059,-2.3981144428253174,-2.124505043029785,0.6877451539039612,-1.2549078464508057,0.5004299879074097,0.6201225519180298,1.1537022590637207,-0.8589838743209839,0.7176641225814819,4.065949440002441,-0.8242339491844177,-0.40472233295440674,0.9118366241455078,-0.5036116242408752,-2.210498809814453,-0.34976017475128174,-2.5869760513305664,1.3528674840927124,-3.7888569831848145,3.796022891998291,0.12463787198066711,0.3396584391593933,0.24851727485656738,0.10501542687416077,-0.1002766489982605,0.008874893188476562,0.07542189955711365,2.4161062240600586,3.0385870933532715,0.9991694688796997,-0.5612484812736511,2.677797555923462,-1.2066247463226318,2.659719467163086,-1.5091661214828491,0.1412447988986969,-0.08837462961673737,-1.7933318614959717,0.8447383642196655,1.2413330078125,1.8873929977416992,-1.7698864936828613,-1.0667837858200073,0.491427481174469,0.6474505662918091,-0.6394913196563721,-0.7422855496406555,-0.7282098531723022,-0.9648534059524536,-1.190770149230957,-0.3994269371032715,-2.8844196796417236,3.6316616535186768,-1.5762590169906616,0.433261901140213,1.0981998443603516,1.008119821548462,0.7681410312652588,-1.809041976928711,1.009359359741211,2.2805798053741455,2.6856279373168945,2.029733419418335,-0.11395645141601562,-0.47477954626083374,1.4989702701568604,0.4140070378780365,-1.0703078508377075
sample_0007,train,-2.289158582687378,0.11531931161880493,-0.2402656525373459,-0.22098194062709808,0.1469971090555191,0.0856809914112091,-0.479292094707489,-0.49611425399780273,0.1449354887008667,-1.263761281967163,-0.3735814094543457,0.4062020778656006,0.3559734523296356,0.43911412358283997,-0.34690555930137634,6.039613253960852e-14,6.039613253960852e-14,-6.039613253960852e-14,1.2079226507921703e-13,-0.4593820571899414,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,-1.0547118733938987e-15,-1.5119131803512573,-4.335953712463379,-3.3450000286102295,-1.2390037775039673,0.5734516382217407,0.24513977766036987,-2.0725886821746826,0.9755438566207886,-0.1363445520401001,-0.06094616651535034,-0.7362520098686218,2.6470236778259277,-1.8943235874176025,-0.06920865178108215,0.25735747814178467,-2.438312292098999,-2.366274356842041,1.305514931678772,-2.776580333709717,0.8277839422225952,-2.7039952278137207,0.8541401028633118,-0.999657392501831,5.669132232666016,3.011232852935791,-0.5231336355209351,0.5161200165748596,2.681713819503784,-1.017603874206543,-0.3828078508377075,-1.6068141460418701,-2.578117847442627,-0.2675274610519409,0.9188223481178284,-0.8980230093002319,-0.8560746908187866,-2.3595876693725586,2.511577606201172,1.03274405002594,-0.8709505796432495,-0.47131651639938354,0.4682721197605133,-1.3918042182922363,1.6518020629882812,-2.6837711334228516,1.8943188190460205,-4.020450115203857,2.6888511180877686,-0.6543718576431274,-0.048021793365478516,0.6543413400650024,0.607556939125061,0.24502897262573242,-0.05254781246185303,1.751420021057129,0.8055070638656616,1.9758319854736328,1.1438606977462769,0.30391639471054077,0.9800220131874084,0.8376685380935669,3.954080820083618,-2.094787836074829,-0.5404245257377625,-0.8649612665176392,-3.106093645095825,-1.8694696426391602,-0.943543016910553,1.7715402841567993,-1.2099554538726807,-1.3177176713943481,1.5332915782928467,0.8317881226539612,0.12554049491882324,0.13836312294006348,0.05340886116027832,1.2397946119308472,0.26523375511169434,0.32711929082870483,0.05035591870546341,2.7012648582458496,0.1679888218641281,1.4182301759719849,1.1730647087097168,0.21176347136497498,3.022892713546753,-1.916696548461914,0.9034782648086548,1.1977022886276245,1.0615125894546509,0.23360103368759155,1.2876083850860596,-0.18131887912750244,-1.196411371231079,-0.6883307099342346,-1.68979012966156
sample_0009,train,-1.3611090183258057,1.4716849327087402,0.5603781938552856,-0.5289714336395264,-0.4985916018486023,-0.7848021984100342,3.451913356781006,0.25550103187561035,-0.3368208110332489,-1.092114806175232,11.194584846496582,-1.0018357038497925,-1.033215880393982,-0.9245440363883972,-0.3936612904071808,6.039613253960852e-14,6.039613253960852e-14,-6.039613253960852e-14,1.2079226507921703e-13,-1.3375636339187622,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,-1.0547118733938987e-15,1.4827048778533936,1.5770320892333984,2.5351672172546387,0.6191287636756897,-3.783447742462158,0.27211910486221313,-4.268563747406006,1.3239794969558716,-2.4328713417053223,1.6727628707885742,-3.4797720909118652,0.6752912402153015,1.9302159547805786,0.7192734479904175,-4.822831630706787,-1.085585594177246,1.1096022129058838,-3.1135964393615723,-1.3609917163848877,-1.2541217803955078,0.9243317246437073,1.354512095451355,0.7085225582122803,-1.0014203786849976,6.552216529846191,0.3830052614212036,2.0341248512268066,2.861794948577881,-2.619425058364868,-6.694863319396973,2.096897840499878,-0.7510690689086914,1.1951370239257812,0.0036541223526000977,5.463705062866211,-0.41225770115852356,1.3748574256896973,6.137426376342773,1.0470216274261475,0.06894433498382568,-0.3600345253944397,0.006551086902618408,-0.8647874593734741,-0.4845239222049713,1.525929570198059,2.4567677974700928,0.6076890826225281,6.034714221954346,1.8370556831359863,1.7311204671859741,-0.12850332260131836,0.8360872864723206,-0.6643017530441284,-1.321533441543579,0.5160420536994934,4.504612922668457,1.23683500289917,-1.8341939449310303,-1.1755892038345337,4.36722993850708,-1.7452936172485352,-1.8195916414260864,-3.094911575317383,1.0658912658691406,1.4455715417861938,-2.0956122875213623,-0.5303980112075806,0.17608696222305298,4.20954704284668,-0.3707278072834015,-3.503437042236328,-1.4030165672302246,0.4949171841144562,0.42310234904289246,-2.3115296363830566,-1.3523268699645996,-1.8368195295333862,0.7863436937332153,-2.108506679534912,0.14309494197368622,2.0193850994110107,-0.6564719676971436,0.9807676076889038,1.6830490827560425,-1.8693740367889404,-4.254880905151367,-7.063329696655273,2.5302891731262207,7.275360584259033,2.627443552017212,-0.210112065076828,-1.7657196521759033,2.5832738876342773,3.4443299770355225,0.05679088830947876,-1.9556357860565186
sample_0010,train,-1.384951114654541,0.38653555512428284,0.5398092269897461,-0.6497349739074707,-0.9143560528755188,-0.8637819886207581,0.2072659432888031,-0.15265905857086182,-1.2685625553131104,0.20448486506938934,-0.19741582870483398,-0.7142139673233032,-0.749444305896759,-0.6548503041267395,-0.3054574429988861,6.039613253960852e-14,6.039613253960852e-14,-6.039613253960852e-14,1.2079226507921703e-13,-0.5260757803916931,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,-1.0547118733938987e-15,1.7799060344696045,0.5692644715309143,1.5211015939712524,0.24148878455162048,-3.395170211791992,-0.8253326416015625,-0.548175573348999,-0.7015764713287354,0.47557979822158813,0.45117175579071045,0.07475040853023529,-2.1172332763671875,2.356379270553589,1.9637424945831299,-1.8644911050796509,1.1163132190704346,0.5434744954109192,-1.370155692100525,-0.4264869689941406,0.25906872749328613,-2.6686692237854004,0.24733173847198486,-1.4947540760040283,5.0268144607543945,1.2776023149490356,-0.7465035915374756,2.2518301010131836,-0.31583884358406067,0.4799025356769562,-1.1398251056671143,0.25232207775115967,-2.711702823638916,-0.09915345907211304,1.5748920440673828,-0.33634281158447266,4.590576171875,0.7647361755371094,0.5273930430412292,-0.053949445486068726,-1.1972405910491943,0.9577441811561584,-1.0911970138549805,-1.2917554378509521,1.3241610527038574,-0.6321218013763428,1.2120060920715332,-2.174384593963623,1.7957462072372437,0.7044168710708618,0.4257385730743408,0.27828413248062134,-3.090888261795044,0.33021384477615356,0.11045944690704346,0.8361859321594238,1.8208240270614624,6.015823841094971,0.07422284781932831,-0.6685547828674316,0.47308987379074097,0.49561935663223267,0.12949030101299286,-1.4732296466827393,-0.16477149724960327,-2.3211686611175537,1.0684705972671509,-0.7947190403938293,2.674297332763672,0.5298098921775818,0.2968909740447998,0.4199177324771881,0.0548500120639801,0.518753707408905,-0.6282911896705627,-8.620312690734863,0.08713890612125397,0.9605132937431335,1.1268150806427002,-0.4181165099143982,-0.10625624656677246,1.386366605758667,-1.1000529527664185,-1.7547082901000977,0.6575182676315308,0.14533782005310059,2.3019518852233887,-3.4686837196350098,0.6157262325286865,0.2682068943977356,5.90904426574707,3.231224536895752,-1.0908607244491577,0.7323347926139832,3.1096014976501465,-0.6636814475059509,-0.6744633913040161
sample_0011,train,-2.3017401695251465,1.461012840270996,-0.25112012028694153,-0.2512294054031372,0.09809115529060364,-0.889207124710083,0.5204798579216003,0.9271610975265503,0.26793041825294495,-1.263761281967163,-0.3735814094543457,-0.8209157586097717,-0.8547177910804749,-0.736902117729187,-0.45366084575653076,6.039613253960852e-14,6.039613253960852e-14,-6.039613253960852e-14,1.2079226507921703e-13,0.7845120429992676,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,-1.0547118733938987e-15,1.275599479675293,-1.628812551498413,-0.6971334218978882,0.914578378200531,0.028779685497283936,3.3958544731140137,-2.3043367862701416,1.9552401304244995,-3.3570151329040527,3.265213966369629,-4.701725006103516,1.032153844833374,-0.7352064251899719,-0.2151736319065094,-4.557728290557861,-5.228537559509277,-1.4095698595046997,-4.403553485870361,3.8479814529418945,-1.5424365997314453,1.2091020345687866,-0.7577036023139954,1.3165374994277954,-1.0011892318725586,9.386702537536621,0.5774021744728088,0.6767123341560364,3.4238762855529785,-3.4313697814941406,-5.234451770782471,3.2318224906921387,-0.6738463044166565,2.23239803314209,-0.2753813862800598,5.8349199295043945,-0.3218144178390503,3.8065223693847656,8.113886833190918,-0.17881691455841064,0.1274029016494751,-1.8623623847961426,0.08150547742843628,0.9360475540161133,-1.4771504402160645,0.11764782667160034,5.2128448486328125,0.44915884733200073,9.080340385437012,2.2054758071899414,1.4040699005126953,-2.6425728797912598,1.1553688049316406,0.04194188117980957,-1.4579987525939941,-0.3254935145378113,6.783965587615967,-1.656325101852417,0.01159977912902832,-1.833493947982788,4.670003890991211,-0.4958825707435608,-2.5752875804901123,-7.566982746124268,0.34717994928359985,1.1559911966323853,-6.5775675773620605,1.9838680028915405,1.0600855350494385,7.4668426513671875,0.2931995689868927,-3.445032835006714,-0.5644611120223999,0.8534262776374817,0.3859337270259857,-1.3862556219100952,-3.667224884033203,-2.546464443206787,0.15902197360992432,-2.667071580886841,0.13292601704597473,4.517655849456787,-3.3963968753814697,4.935690879821777,-0.23944732546806335,-1.4878735542297363,-2.094151020050049,-5.930821418762207,2.936737537384033,4.4724016189575195,-0.14200827479362488,-1.1364243030548096,-4.184363842010498,5.70227575302124,0.8503153920173645,-0.8648191690444946,-1.003648281097412
sample_0012,train,-0.72470623254776,0.6356457471847534,1.1094136238098145,-0.014551416970789433,0.4324426054954529,-0.6379506587982178,-0.3370404541492462,-0.8576006293296814,-0.18472637236118317,0.7217706441879272,-0.25842174887657166,0.4534420073032379,0.40258100628852844,-0.300953209400177,1.977486252784729,6.039613253960852e-14,6.039613253960852e-14,-6.039613253960852e-14,1.2079226507921703e-13,-1.1415598392486572,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,-1.0547118733938987e-15,-0.9631651639938354,-1.8320449590682983,-1.1124590635299683,-0.4409252107143402,-0.836992621421814,0.40804922580718994,-1.4633870124816895,-0.05411654710769653,0.6630693674087524,-0.3750990629196167,-5.1081180572509766e-05,2.027374267578125,0.24374687671661377,0.731744647026062,-0.47116756439208984,-0.5377441644668579,-0.5981711149215698,0.2176620364189148,-1.4659711122512817,-0.1269059181213379,-3.2454991340637207,1.236851453781128,-1.4535585641860962,6.688520431518555,2.3268930912017822,-0.7009146213531494,2.168034076690674,0.8789166808128357,0.4348296523094177,-0.44758474826812744,-1.281095266342163,-2.045667886734009,0.4792686104774475,0.9812949299812317,-1.2150465250015259,-0.31261759996414185,-1.2809878587722778,2.1406049728393555,0.14556796848773956,-0.34003961086273193,0.2922971248626709,-0.24523091316223145,-0.438553124666214,0.5933111906051636,-2.0875115394592285,1.448495626449585,-4.485840797424316,2.7304294109344482,-0.3215385675430298,0.7616771459579468,0.4854035973548889,-0.303618848323822,0.0377236008644104,0.2956641912460327,0.8011977672576904,1.095056414604187,3.9779343605041504,1.4786477088928223,0.33126968145370483,0.685444176197052,-0.07492190599441528,3.3774564266204834,-1.595980167388916,-0.06233838200569153,-1.2572404146194458,-0.7763981223106384,-1.535756230354309,0.602980375289917,1.538255214691162,-1.2243432998657227,-0.7892402410507202,1.0766830444335938,1.1186734437942505,-0.23259837925434113,-1.8479509353637695,0.626248300075531,0.6928255558013916,0.10955575108528137,-0.32745009660720825,0.6107537150382996,1.9945968389511108,0.03357499837875366,-0.8621593117713928,1.255426287651062,0.485024094581604,3.781308174133301,-4.265904903411865,0.35526564717292786,0.3823811411857605,2.8909385204315186,2.437875747680664,1.4218453168869019,-0.24566233158111572,1.376179814338684,-0.46156156063079834,-1.156380295753479
