group_id,family,block_index,support_node_count,coordinate_sha256,support_index_sha256,solver_node_count
rb_g026,q,3,17,39c2acc948e7a8c609685129f1d2934e3549ae42c80f7c667bc297fb5f5368e7,05392a512dbc02fe569d35f93e06c6c646546736de8dd72eb5f0310f01b9addf,240825
rb_g026,q,4,14,39c2acc948e7a8c609685129f1d2934e3549ae42c80f7c667bc297fb5f5368e7,05392a512dbc02fe569d35f93e06c6c646546736de8dd72eb5f0310f01b9addf,240825
rb_g026,k,0,58,39c2acc948e7a8c609685129f1d2934e3549ae42c80f7c667bc297fb5f5368e7,05392a512dbc02fe569d35f93e06c6c646546736de8dd72eb5f0310f01b9addf,240825
rb_g026,k,1,41,39c2acc948e7a8c609685129f1d2934e3549ae42c80f7c667bc297fb5f5368e7,05392a512dbc02fe569d35f93e06c6c646546736de8dd72eb5f0310f01b9addf,240825
rb_g026,k,2,61,39c2acc948e7a8c609685129f1d2934e3549ae42c80f7c667bc297fb5f5368e7,05392a512dbc02fe569d35f93e06c6c646546736de8dd72eb5f0310f01b9addf,240825
rb_g027,q,0,11,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,q,1,15,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,q,2,12,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,q,3,7,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,q,4,11,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,q,5,12,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,k,0,16,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,k,1,55,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,k,2,26,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,k,3,46,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,k,4,25,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g027,k,5,22,dff12c9ad35d31e1b2e4497406db59622dad431d0080a238f57d0f19013163d7,e4ad4e7e65f0d40d28d5cef940dd5db9b70564f4c639f8e95cfd8d0ea622d65f,240825
rb_g028,q,0,17,80cd817d87083f35a617d58526b504847c6df8a1d2e3e5cbec4c0e094bb4ceaf,78ec482fa07dd8ed49af6af62227b797fc71a40e49d5f0d55b541d76a4d147bf,240825
rb_g028,q,1,18,80cd817d87083f35a617d58526b504847c6df8a1d2e3e5cbec4c0e094bb4ceaf,78ec482fa07dd8ed49af6af62227b797fc71a40e49d5f0d55b541d76a4d147bf,240825
rb_g028,q,2,25,80cd817d87083f35a617d58526b504847c6df8a1d2e3e5cbec4c0e094bb4ceaf,78ec482fa07dd8ed49af6af62227b797fc71a40e49d5f0d55b541d76a4d147bf,240825
rb_g028,q,3,20,80cd817d87083f35a617d58526b504847c6df8a1d2e3e5cbec4c0e094bb4ceaf,78ec482fa07dd8ed49af6af62227b797fc71a40e49d5f0d55b541d76a4d147bf,240825
rb_g028,q,4,19,80cd817d87083f35a617d58526b504847c6df8a1d2e3e5cbec4c0e094bb4ceaf,78ec482fa07dd8ed49af6af62227b797fc71a40e49d5f0d55b541d76a4d147bf,240825
rb_g028,q,5,15,80cd817d87083f35a617d58526b504847c6df8a1d2e3e5cbec4c0e094bb4ceaf,78ec482fa07dd8ed49af6af62227b797fc71a40e49d5f0d55b541d76a4d147bf,240825
rb_g028,q,6,8,80cd817d87083f35a617d58526b504847c6df8a1d2e3e5cbec4c0e094bb4ceaf,78ec482fa07dd8ed49af6af62227b797fc71a40e49d5f0d55b541d76a4d147bf,240825
rb_g028,k,0,62,80cd817d87083f35a617d58526b504847c6df8a1d2e3e5cbec4c0e094bb4ceaf,78ec482fa07dd8ed49af6af62227b797fc71a40e49d5f0d55b541d76a4d147bf,240825
rb_g028,k,1,72,80cd817d87083f35a617d58526b504847c6df8a1d2e3e5cbec4c0e094bb4ceaf,78ec482fa07dd8ed49af6af62227b797fc71a40e49d5f0d55b541d76a4d147bf,240825
rb_g029,q,0,8,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,q,1,7,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,q,2,4,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,q,3,12,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,q,4,11,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,q,5,15,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,q,6,11,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,q,7,11,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,k,0,21,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,k,1,40,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,k,2,39,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,k,3,33,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g029,k,4,52,f8bd59ee8bfe77225b68208693b9f6a99abeb45c051c065a71ea2987c4c2f6f2,ed22542e41f2571f26a375c48f7a8c2b7b8d25dbb413d8108e8a805093b9d94e,240825
rb_g030,q,0,7,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,q,1,9,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,q,2,4,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,q,3,8,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,q,4,7,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,q,5,10,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,q,6,10,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,q,7,10,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,q,8,10,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,k,0,7,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,k,1,37,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,k,2,25,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,k,3,35,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,k,4,30,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,k,5,18,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,k,6,41,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g030,k,7,13,6ee4ccde75553dd80c59df8e91dfb4079275088c230c7db4475b2fa2fb7a77ae,82c2cfd65fa1ba1bb19d3c270fc94202ba90a1f75e9f5cc71334a25a7395138d,240825
rb_g031,q,0,8,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,q,1,10,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,q,2,8,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,q,3,10,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,q,4,7,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,q,5,11,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,q,6,8,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,q,7,8,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,q,8,9,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,q,9,11,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,k,0,55,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,k,1,36,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,k,2,43,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g031,k,3,36,a96d272794ac2c8257a876eec1e80edf4eb4e47c857e13b7c6e3ea38541590a4,e173c6fdab6bf4755084ec22006c87fc630677bfd79548af937a94a4a3824e18,240825
rb_g032,q,0,41,15c143ba46a60f26cf1d524d7cd5908215ad9769e1bb8adc6815f18cc5c6e47d,57d33125728887bc5001f605af41c21a11b9741358e3aa657ac18075f9b252be,240825
rb_g032,q,1,18,15c143ba46a60f26cf1d524d7cd5908215ad9769e1bb8adc6815f18cc5c6e47d,57d33125728887bc5001f605af41c21a11b9741358e3aa657ac18075f9b252be,240825
rb_g032,q,2,9,15c143ba46a60f26cf1d524d7cd5908215ad9769e1bb8adc6815f18cc5c6e47d,57d33125728887bc5001f605af41c21a11b9741358e3aa657ac18075f9b252be,240825
rb_g032,k,0,22,15c143ba46a60f26cf1d524d7cd5908215ad9769e1bb8adc6815f18cc5c6e47d,57d33125728887bc5001f605af41c21a11b9741358e3aa657ac18075f9b252be,240825
rb_g032,k,1,22,15c143ba46a60f26cf1d524d7cd5908215ad9769e1bb8adc6815f18cc5c6e47d,57d33125728887bc5001f605af41c21a11b9741358e3aa657ac18075f9b252be,240825
rb_g032,k,2,29,15c143ba46a60f26cf1d524d7cd5908215ad9769e1bb8adc6815f18cc5c6e47d,57d33125728887bc5001f605af41c21a11b9741358e3aa657ac18075f9b252be,240825
rb_g032,k,3,33,15c143ba46a60f26cf1d524d7cd5908215ad9769e1bb8adc6815f18cc5c6e47d,57d33125728887bc5001f605af41c21a11b9741358e3aa657ac18075f9b252be,240825
rb_g032,k,4,31,15c143ba46a60f26cf1d524d7cd5908215ad9769e1bb8adc6815f18cc5c6e47d,57d33125728887bc5001f605af41c21a11b9741358e3aa657ac18075f9b252be,240825
rb_g032,k,5,34,15c143ba46a60f26cf1d524d7cd5908215ad9769e1bb8adc6815f18cc5c6e47d,57d33125728887bc5001f605af41c21a11b9741358e3aa657ac18075f9b252be,240825
rb_g032,k,6,32,15c143ba46a60f26cf1d524d7cd5908215ad9769e1bb8adc6815f18cc5c6e47d,57d33125728887bc5001f605af41c21a11b9741358e3aa657ac18075f9b252be,240825
rb_g033,q,0,44,4f910694aaff5b9ca94448750102c8b173803c133e8b20ddfcd702e1224f0b60,a3a31837aa1a0def352336fb075db9807c9763a316b3ddafaeaff55ae40b0e62,240825
rb_g033,q,1,29,4f910694aaff5b9ca94448750102c8b173803c133e8b20ddfcd702e1224f0b60,a3a31837aa1a0def352336fb075db9807c9763a316b3ddafaeaff55ae40b0e62,240825
rb_g033,q,2,26,4f910694aaff5b9ca94448750102c8b173803c133e8b20ddfcd702e1224f0b60,a3a31837aa1a0def352336fb075db9807c9763a316b3ddafaeaff55ae40b0e62,240825
rb_g033,q,3,47,4f910694aaff5b9ca94448750102c8b173803c133e8b20ddfcd702e1224f0b60,a3a31837aa1a0def352336fb075db9807c9763a316b3ddafaeaff55ae40b0e62,240825
rb_g033,k,0,60,4f910694aaff5b9ca94448750102c8b173803c133e8b20ddfcd702e1224f0b60,a3a31837aa1a0def352336fb075db9807c9763a316b3ddafaeaff55ae40b0e62,240825
rb_g033,k,1,24,4f910694aaff5b9ca94448750102c8b173803c133e8b20ddfcd702e1224f0b60,a3a31837aa1a0def352336fb075db9807c9763a316b3ddafaeaff55ae40b0e62,240825
rb_g033,k,2,26,4f910694aaff5b9ca94448750102c8b173803c133e8b20ddfcd702e1224f0b60,a3a31837aa1a0def352336fb075db9807c9763a316b3ddafaeaff55ae40b0e62,240825
rb_g034,q,0,24,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g034,q,1,11,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g034,q,2,19,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g034,q,3,15,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g034,q,4,15,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g034,k,0,13,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g034,k,1,12,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g034,k,2,57,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g034,k,3,27,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g034,k,4,34,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g034,k,5,38,cf4a221f9080b4c39495b9d71e1be785f3dc7aaaa71f8f7045d27f30e0147e0b,12bf328f12e2b7f9dca69cbf8da20c7f618eda33223ff5f88d82cf88173ff904,240825
rb_g035,q,0,35,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,b923757391e488cdd08b431de228571bb17e0e35742213ecf68498f870cec73b,240825
rb_g035,q,1,19,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,b923757391e488cdd08b431de228571bb17e0e35742213ecf68498f870cec73b,240825
rb_g035,q,2,43,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,b923757391e488cdd08b431de228571bb17e0e35742213ecf68498f870cec73b,240825
rb_g035,q,3,16,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,b923757391e488cdd08b431de228571bb17e0e35742213ecf68498f870cec73b,240825
rb_g035,q,4,20,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,b923757391e488cdd08b431de228571bb17e0e35742213ecf68498f870cec73b,240825
rb_g035,q,5,30,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,b923757391e488cdd08b431de228571bb17e0e35742213ecf68498f870cec73b,240825
rb_g035,k,0,65,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,b923757391e488cdd08b431de228571bb17e0e35742213ecf68498f870cec73b,240825
rb_g035,k,1,28,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,b923757391e488cdd08b431de228571bb17e0e35742213ecf68498f870cec73b,240825
rb_g036,q,0,12,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,q,1,14,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,q,2,20,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,q,3,6,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,q,4,11,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,q,5,12,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,q,6,7,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,k,0,16,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,k,1,43,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,k,2,43,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,k,3,46,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g036,k,4,36,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,eab0331110311e2f82dc1be664ac095dad81d19102b6bdd4a3a634f012ad3f37,240825
rb_g037,q,0,6,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,q,1,8,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,q,2,12,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,q,3,16,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,q,4,14,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,q,5,7,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,q,6,6,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,q,7,9,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,k,0,31,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,k,1,15,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,k,2,21,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,k,3,19,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,k,4,14,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,k,5,45,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,k,6,20,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g037,k,7,39,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,68e411afa795fd2ae2214ca1039257c1e3cea44378bfccb1323e00f824c50418,240825
rb_g038,q,0,8,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,26a6827ed2b5f9d22b4b82af3b743804aee25ebb2e0cb1abddce74460f0a33a8,240825
rb_g038,q,1,10,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,26a6827ed2b5f9d22b4b82af3b743804aee25ebb2e0cb1abddce74460f0a33a8,240825
rb_g038,q,2,12,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,26a6827ed2b5f9d22b4b82af3b743804aee25ebb2e0cb1abddce74460f0a33a8,240825
