group_id,family,block_index,support_node_count,coordinate_sha256,support_index_sha256,solver_node_count
rb_g012,q,6,23,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,1acc0b1c58ae10d028546d6f46c8123dc97ac04051657c74a3161a3bff866b42,240825
rb_g012,k,0,45,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,1acc0b1c58ae10d028546d6f46c8123dc97ac04051657c74a3161a3bff866b42,240825
rb_g012,k,1,51,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,1acc0b1c58ae10d028546d6f46c8123dc97ac04051657c74a3161a3bff866b42,240825
rb_g012,k,2,32,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,1acc0b1c58ae10d028546d6f46c8123dc97ac04051657c74a3161a3bff866b42,240825
rb_g013,q,0,17,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,q,1,9,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,q,2,7,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,q,3,12,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,q,4,14,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,q,5,11,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,q,6,6,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,q,7,9,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,k,0,30,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,k,1,25,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,k,2,37,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,k,3,36,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,k,4,24,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g013,k,5,29,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,56a1264f80dabb1304440a7192e43d056e1581572ca263e87e837934f7db5bd8,240825
rb_g014,q,0,13,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g014,q,1,21,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g014,q,2,17,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g014,q,3,20,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g014,q,4,11,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g014,q,5,14,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g014,q,6,22,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g014,q,7,14,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g014,q,8,16,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g014,k,0,65,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g014,k,1,46,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,5ea4018068e45d38de297ed57d927144817d7c9b216c11c1ad5d91634551c4c0,240825
rb_g015,q,0,9,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,q,1,10,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,q,2,12,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,q,3,12,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,q,4,10,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,q,5,9,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,q,6,14,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,q,7,5,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,q,8,9,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,q,9,12,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,k,0,39,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,k,1,46,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,k,2,17,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,k,3,20,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
rb_g015,k,4,52,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,0bf8d3500007ac59321a3a6e32fed300c85d4005551e98dc014e7a5dbf333c34,240825
