background_rmse_K,bottom_rmse_K,discretization_seed,domain,interface_drop_rmse_K,layer_mean_rmse_K,peak_rmse_K,point_global_true_rms_relative_rmse_pct,raw_cv_weighted_rmse_K,regional_mode,resolution,sample_count,sample_first_cv_relative_rmse_pct,source_rmse_K,suite,support_mode,top_rmse_K
13.962990668975456,12.505387547401899,1,support_1024,1.4241917333435674,14.057341094199284,12.885637102787848,16.163441505443146,13.88540373862384,fixed_training_nr,1024,32,10.020388539119201,10.764461232227216,main,source_aware,14.057038943462048
14.173961865720438,12.88832702282755,1,full_240825,1.0431229290347395,14.397787739132045,12.774588888553046,16.52579324114342,14.16734277316375,fixed_training_nr,1024,32,11.038134947374479,12.272223684775138,main,source_aware,14.108505209819699
2.618119225114595,0.08686479373341874,1,full_240825_oracle_reconstruction,1.9556832055936386,1.3239270619345251,0.2890835516449383,2.928871147927803,2.6141479231932876,fixed_training_nr,1024,32,3.416168458791615,1.1330220650082061,main,source_aware,0.10288830545533227
20.182898909329893,18.332720548745097,1,support_2048,1.2314626258270818,20.503417536942333,19.16224702319779,23.474120983603108,20.11812724441557,fixed_training_nr,2048,32,16.860979152671067,17.03207879613897,main,source_aware,20.35275898126737
20.326578602210045,18.454134658501495,1,full_240825,1.1344354945541502,20.883731887888324,19.052523657336828,23.81639821992288,20.32268146015708,fixed_training_nr,2048,32,17.319164067144854,19.253535128877665,main,source_aware,20.5802431517961
2.098097224168812,0.05790158383972217,1,full_240825_oracle_reconstruction,1.800019762853424,1.2202628439811662,0.16473936836944694,2.5911023293304005,2.094975309201816,fixed_training_nr,2048,32,2.7639960820109053,0.9447128060157992,main,source_aware,0.07039610973701435
28.00996126718583,25.275683807581668,1,support_4096,1.1986060374020233,28.61935257763791,27.532370714377173,32.67039739483257,27.96752887109829,fixed_training_nr,4096,32,25.479226636134328,25.38953214702413,main,source_aware,28.631475154080785
28.105758578813624,25.422243170569807,1,full_240825,1.2011207651929292,28.912896752730617,27.445925819062893,32.865984620031654,28.104880629183903,fixed_training_nr,4096,32,25.694778650406704,27.869390765627397,main,source_aware,28.71183923967887
1.671215342443867,0.03963565830415706,1,full_240825_oracle_reconstruction,1.6700502263566779,1.135324386246638,0.1308665812522975,2.3105159184535795,1.668857350300661,fixed_training_nr,4096,32,2.2093967332816793,0.825498505903684,main,source_aware,0.04378065011453116
40.84089753976186,35.88534765484038,1,support_8192,1.7479370167502684,42.13742335079066,41.92663432160782,47.86703192020861,40.82660046642703,fixed_training_nr,8192,32,38.75444790852311,39.69427206860918,main,source_aware,42.299938413791615
40.9268680016087,36.04602243908706,1,full_240825,1.814963309454291,42.37050966697829,41.88266202235348,48.0573842150561,40.93015293960487,fixed_training_nr,8192,32,38.8793613331257,41.798314743902424,main,source_aware,42.31726871305301
1.3369676211250474,0.025898193590363702,1,full_240825_oracle_reconstruction,1.5481143791298244,1.0542473516226059,0.11487386349847517,2.07728085749971,1.3351920514470466,fixed_training_nr,8192,32,1.7766017133593865,0.7179537301618917,main,source_aware,0.029879374304922126
60.05391733996527,52.03121488768763,1,support_16384,2.595834297819886,62.21989258234094,62.996127889764175,70.52776186680917,60.06046193233604,fixed_training_nr,16384,32,57.89144143171447,60.763904222673204,main,source_aware,62.37233174724479
60.128974377977926,52.19978610360163,1,full_240825,2.6432869889084825,62.382056285533004,62.9912484483122,70.6796383118664,60.13709549062449,fixed_training_nr,16384,32,57.96583502623204,62.26832657184135,main,source_aware,62.468893104252615
1.0593563230767078,0.016931556329476447,1,full_240825_oracle_reconstruction,1.3507785286083,0.912653567543795,0.019280331315074985,1.8040509684849417,1.058102118466666,fixed_training_nr,16384,32,1.404924382643702,0.6404981169501016,main,source_aware,0.018815840368111413
12.375598547294167,13.407107016795495,2,support_512,2.242450112756407,11.913891090283496,12.242553795269854,14.311321876668352,12.336426508837732,fixed_training_nr,512,32,9.60979574891159,11.061280231750056,main,source_aware,11.713714280647112
12.636609702677333,14.016956649454803,2,full_240825,1.7872570840713695,12.152799096736157,12.259829838754976,14.167117975899163,12.63361290884676,fixed_training_nr,512,32,10.610666697925254,11.805966669051973,main,source_aware,11.987016231865132
3.0561932118716766,0.14297835388891683,2,full_240825_oracle_reconstruction,2.162455948792454,1.416492993567844,1.0547650914796434,3.2032912853773543,3.0516100378708115,fixed_training_nr,512,32,3.981516608071936,1.3547631794624038,main,source_aware,0.16523650290671055
14.314105018160353,13.185848111552453,2,support_1024,1.3297807125324161,14.373283421248576,13.617620550538138,16.60126351765443,14.253643187187526,fixed_training_nr,1024,32,10.72864146313539,11.759611960669744,main,source_aware,14.29894373415217
14.56595700295426,13.39602187728365,2,full_240825,1.01331205075737,14.737047194547413,13.341977962504362,16.944193906620526,14.561674876158834,fixed_training_nr,1024,32,11.63571108711446,13.368903196415276,main,source_aware,14.496683887781568
2.615360201459069,0.09504175662605747,2,full_240825_oracle_reconstruction,1.9750770922899192,1.340921562787523,0.5214559339935768,2.9434746741283813,2.6114415761313197,fixed_training_nr,1024,32,3.4341146112412297,1.1614363852957204,main,source_aware,0.10557836347463825
19.60435585494796,17.843052650997862,2,support_2048,1.149929171974114,19.91827746354796,18.60113939486136,22.8408069625504,19.55455576869436,fixed_training_nr,2048,32,15.714438493983625,17.160301326668186,main,source_aware,19.72503357129878
19.785451323466862,17.988302057436865,2,full_240825,1.0542077490028914,20.295671811378558,18.4301182031892,23.15409592693418,19.781526809918276,fixed_training_nr,2048,32,16.21708623169068,18.70383218468925,main,source_aware,20.02074420918477
2.128499525862842,0.06268577960474958,2,full_240825_oracle_reconstruction,1.7794846728291756,1.2286953398487144,0.383760098125716,2.613273908884715,2.1253573459318007,fixed_training_nr,2048,32,2.796127024227144,0.9731360739743364,main,source_aware,0.06622813412384715
27.754655171576704,24.79708107293502,2,support_4096,1.2492655676725513,28.434659025543223,27.01241714984844,32.42224345705252,27.710803969903896,fixed_training_nr,4096,32,24.953819112023453,25.006804378379183,main,source_aware,28.43792580620404
27.860959219264085,24.891327623476023,2,full_240825,1.2801751362601788,28.738471692357532,26.997888090752397,32.663790002949185,27.856028222036866,fixed_training_nr,4096,32,25.20098133925304,26.50613888471079,main,source_aware,28.60239841052452
1.6857529116480123,0.03899150805265199,2,full_240825_oracle_reconstruction,1.6510816183928634,1.135139921451781,0.059270458703444065,2.313895983416647,1.6833644611055958,fixed_training_nr,4096,32,2.2223133556717602,0.827270705019865,main,source_aware,0.044167882612778035
39.68488461120571,34.89138519024264,2,support_8192,1.6654175817953505,40.95861808161015,40.08253075269664,46.50938456458838,39.66650503461034,fixed_training_nr,8192,32,36.6990585388735,38.120704504568195,main,source_aware,40.85787975905214
39.76857310051113,34.95757780363517,2,full_240825,1.7484558629867881,41.19274190241428,40.07644227441452,46.72738440764879,39.76744515321829,fixed_training_nr,8192,32,36.82905751894959,39.46501712187474,main,source_aware,41.15016897402776
1.3411348899738584,0.02584889574702235,2,full_240825_oracle_reconstruction,1.5482664723527875,1.0546847257619223,0.017557469672667237,2.077790028344182,1.3393414536129589,fixed_training_nr,8192,32,1.7769398237425773,0.7140163587146224,main,source_aware,0.028823653610327224
59.54473786460999,51.50811138605115,2,support_16384,2.6360698891719436,61.741044598561814,62.120620521040436,69.94194286541159,59.54908568747122,fixed_training_nr,16384,32,56.67240868613584,60.031200944941986,main,source_aware,61.88916071225935
59.61696707587778,51.65220328968514,2,full_240825,2.6889860552870006,61.901251801752714,62.1195680849248,70.12430897229193,59.62283493636813,fixed_training_nr,16384,32,56.744056758911015,61.16998503429373,main,source_aware,61.952931165319775
