route,wsl2_fresh_latency_rank,devbox_fresh_latency_rank,wsl2_q2_throughput_rank,devbox_q2_throughput_rank,wsl2_fresh_median_s,devbox_fresh_median_s,devbox_over_wsl2_fresh_ratio,wsl2_cold_median_s,devbox_cold_median_s,devbox_over_wsl2_cold_ratio,wsl2_fresh_p95_median_s,devbox_fresh_p95_median_s,devbox_over_wsl2_fresh_p95_ratio,wsl2_cache_hot_median_s,devbox_cache_hot_median_s,devbox_over_wsl2_cache_hot_ratio,wsl2_resident_median_s,devbox_resident_median_s,devbox_over_wsl2_resident_ratio,wsl2_q2_submit_median_s,devbox_q2_submit_median_s,devbox_over_wsl2_q2_submit_ratio,wsl2_q2_submit_p95_median_s,devbox_q2_submit_p95_median_s,devbox_over_wsl2_q2_submit_p95_ratio,wsl2_q2_throughput_samples_s,devbox_q2_throughput_samples_s,devbox_over_wsl2_q2_throughput_ratio,wsl2_fresh_speedup_vs_fvm,devbox_fresh_speedup_vs_fvm,wsl2_q2_speedup_vs_fvm,devbox_q2_speedup_vs_fvm,wsl2_b16_to_b32_marginal_s,devbox_b16_to_b32_marginal_s,devbox_over_wsl2_b16_to_b32_ratio,wsl2_ram_bytes,devbox_ram_bytes,devbox_over_wsl2_ram_ratio,wsl2_vram_bytes,devbox_vram_bytes,devbox_over_wsl2_vram_ratio
E16384_reconstruction,2,2,2,2,0.8832465254236013,0.8318714390043169,0.9418338086361052,0.8913912079297006,0.8371991156600416,0.9392050406291051,0.982959209359251,0.8839393693720922,0.8992635309335922,0.01723840390332043,0.015745718264952302,0.913409289703404,0.006441973149776459,0.005938862217590213,0.9219011131389605,1.1523080875631422,1.1234120945446193,0.9749233791462568,1.3603447827743367,1.2857983112800866,0.9452003106578486,1.726329665327671,1.805342830181821,1.0457694532168935,2.0013168422384684,1.80323905354746,2.005173095171336,1.9242633980197035,0.567697766731726,0.5383170681307092,0.9482458795457952,4343300096.0,4340736000.0,0.9994096433717851,443188736.0,443186688.0,0.999995378943927
U_v2_16384_reconstruction,1,1,1,1,0.8661765540018678,0.8106694354210049,0.9359170848894356,0.827453242149204,0.7723883697763085,0.9334525873270234,0.9114785658428445,0.8394912553485483,0.9210213896497615,0.013645591912791133,0.012751033063977957,0.9344433825567777,0.004051928874105215,0.003953138366341591,0.9756188939063152,1.1343586589209735,1.0685920044779778,0.9420230507117083,1.2538536867592485,1.1238321791170165,0.8963024880691703,1.7594814717617289,1.8688302483121035,1.0621482967029408,1.9763314924381818,1.792673955946745,2.052976606568755,1.9861638714550018,0.5616106673260219,0.5305508666788228,0.9446951376563356,3221032960.0,3184177152.0,0.9885577675057383,314090240.0,297509376.0,0.9472098719145173
U_v2_direct240825,3,3,4,4,1.309088043635711,1.1710687794256955,0.8945683868392101,1.5253308811224997,1.3345929607748985,0.8749530854530159,1.5273324431385844,1.3606817357009278,0.8908877316223319,0.07013794756494462,0.06379176862537861,0.9095186106823309,0.05923160701058805,0.0549826945643872,0.9282661291725324,1.716335293604061,1.4805777170695364,0.8626389742068014,1.9549812979530543,1.6868072561221197,0.8628252648187869,1.147569509832514,1.3266020082529169,1.1560101561486522,1.2923099591481455,1.2336370093724702,1.3403130328892972,1.3905857668522221,0.8553287149989046,0.7615422972012311,0.8903504393655326,5549998080.0,5334355968.0,0.9611455519638666,3995909632.0,3995909632.0,1.0
E240825_direct_control,4,4,3,3,1.3102346409577876,1.1880306282546371,0.9067311999827613,1.3828958747908473,1.2596444617956877,0.9108744083759738,1.3755142256850377,1.2785416543250903,0.9295008589884609,0.11026625940576196,0.09989376552402973,0.9059322957210044,0.09460066421888769,0.08736069244332612,0.923468066156389,1.540077030658722,1.3128402326256037,0.8524510180273746,1.7245816235896199,1.5299894627649335,0.8871655837201525,1.3108900829676136,1.5007720175490395,1.144849623205302,1.3219975757612379,1.2162617526660031,1.5310646090128834,1.5847266910911437,0.7300854247296229,0.6359565113089047,0.8710713702364659,8384962560.0,8511008768.0,1.0150324115460332,4052184576.0,4052184576.0,1.0
FVM240825_reference,5,5,5,5,1.7006825949065387,1.433134846156463,0.8426821386004842,1.851149657741189,1.5804627072066069,0.8537735998801523,1.9608000347157941,1.6769261405803264,0.8552254747503544,1.6290058540180326,1.386520580155775,0.8511452409675789,1.6267920054960996,1.399985017022118,0.8605802169498519,2.294414240401238,2.0876903745811433,0.9099012453026164,2.5823483393294735,2.379972799657844,0.9216312003344297,0.8570392210666445,0.9470226165722632,1.1049933227018807,1.0,1.0,1.0,1.0,1.1526178251951933,1.048152317700442,0.9093667430684925,1466626048.0,1463791616.0,0.9980673792042183,,,
