sample_id,sobol_index,sobol_dimensions_consumed,continuous_severity,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,upper_source_count,cross_family_overlap_pair_count,power_base_W,power_top_h_factor,power_independent_latent,power_independent_multiplier,total_source_area_fraction,mean_source_area_fraction,source_area_cv,mean_source_aspect_ratio,source_centroid_spread,source_upper_fraction,cross_family_overlap_fraction,q_proxy_mean_W_m3,q_proxy_max_W_m3,mean_local_k_W_mK,local_k_log_std,background_kz_pcb_fr4_equivalent_W_mK,background_kz_bt_substrate_with_vias_W_mK,background_kz_silicon_interposer_tsv_0p1_W_mK,background_kz_bump_underfill_under_interposer_W_mK,background_kz_silicon_die_lower_W_mK,background_kz_tim_between_dies_W_mK,background_kz_silicon_die_upper_W_mK,background_kz_tim_to_spreader_W_mK,background_kz_spreader_W_mK,split_role
v6p1i14_0000,0,113,0.3385691698640585,9.525557650967883,1465.2056602952473,103.69266439797725,4,7,3,1,7.360063094417822,1.4226314081427927,0.47687164787203074,0.9097383020071621,0.050413275215732585,0.012603318803933146,0.1984371725199671,1.1452392645451552,0.3381884956852807,0.75,0.03571428571428571,12343054116.494295,15598406064.39175,49.75446517677727,0.463244327553187,0.34710733907599817,0.4674312443488688,139.48475387878716,5.586435269310601,134.50973336584866,2.0302406957353103,111.08743553049862,2.587712274032566,397.6152767287567,valid_iid
v6p1i14_0001,1,112,0.5086875343695283,7.9275454120006,576.5799300582859,45.69354836788395,8,7,3,1,8.803306551585038,0.7308218049864905,0.8603187836706638,1.2322006020511136,0.08484085011991907,0.010605106264989884,0.2085823419482055,1.2365587191186895,0.3410688466060928,0.375,0.017857142857142856,6190616774.476003,7520083197.077192,199.1753787561781,0.4077737168930347,0.25957321674387496,0.6092989851662679,122.35618811566383,4.233536673977175,104.96350945904851,6.719813973829407,142.33168829232454,5.430986203377584,386.6253140568733,train
v6p1i14_0002,2,100,0.9752343436703086,4.937734407178895,704.8727701102753,32.84765715452736,6,7,1,2,9.280061799143539,0.8435809081826365,0.013975043781101704,0.6307396250442425,0.07131869819563176,0.01188644969927196,0.13011090103685236,1.3823162198689862,0.2576772220066792,0.16666666666666666,0.047619047619047616,4705053986.13319,6806818689.966705,135.96721977535645,0.8341701286002132,0.275491613868344,0.40691675127477406,149.17860592715442,5.302183742225163,121.9601905439049,3.5036284635856103,121.97203719988465,4.330309711548243,391.91803893074393,valid_iid
v6p1i14_0003,3,107,0.17672476172447205,5.319638619873805,1155.7280591997892,142.12641462180946,10,5,7,3,4.254778868001113,1.200877269014911,0.6473736092448235,1.041133719673288,0.11396280124653066,0.011396280124653066,0.1447601974675139,1.2818232397425502,0.27742677978417024,0.7,0.06,3112062901.709609,3852596555.959897,156.5099364575532,0.8453286999801456,0.3263566524055764,0.5015645270302567,130.23051159922034,4.460983999860086,142.52239866182208,2.5183539073829984,128.13056665472686,1.6075565885932854,395.949872196652,train
v6p1i14_0004,4,106,0.106667953543365,2.21279959137892,638.731851193665,20.733935458800065,7,7,5,2,3.8525026515384013,0.7862567205917786,0.19959378242492676,0.7305244662664293,0.07753719619841526,0.011076742314059322,0.1821476305986196,1.1758251133847029,0.3815328412635757,0.7142857142857143,0.04081632653061224,1940292801.4062867,2565374930.6695147,50.39992160993716,0.470188792578141,0.316436700439751,0.4258302291549316,125.63475873321295,4.860551592990029,149.46673372760415,1.5083352664791059,116.49580765515566,3.7692823737714156,390.202059475705,train
v6p1i14_0005,5,82,0.8119463883340359,11.264255142305636,1229.889165678871,162.88731105690104,3,7,1,0,9.0699108248668,1.2554213979802125,0.5827796878293157,0.9892588293885911,0.04502361901980666,0.015007873006602218,0.1399528370023332,1.2281990505915832,0.2674049224471937,0.3333333333333333,0.0,17175042661.780052,24248918964.18417,135.7548553922193,0.9570876931840823,0.2846084747821226,0.5397450762158015,144.95616513770074,5.1477524791542875,116.52552452869713,4.990896502487834,135.16624276526272,1.749543531324638,393.6850948398933,train
v6p1i14_0006,6,93,0.7042557243257761,7.503100741439371,974.2505007195481,66.67593709602068,9,2,3,0,8.984883275779966,1.0629560738867994,0.2914891801774502,0.7856208849563372,0.10297076213685959,0.011441195792984398,0.15087746941359695,1.1908363694780748,0.38406209102648714,0.3333333333333333,0.0,4811944232.237017,5846538684.501078,162.669187783163,0.031480942874487106,0.24091368136573593,0.4625186074118793,135.7019397430122,4.125739076641217,112.03172719106078,4.010849174194757,105.62654989771545,2.379693868284721,399.6240675775334,train
v6p1i14_0007,7,100,0.3784062163904309,9.636585262001592,777.5321213958264,51.40365423710868,5,8,3,0,8.214373913153283,0.90480981766837,0.9246606985107064,1.2965563491689749,0.05458311178741129,0.010916622357482258,0.19476803592404074,1.231446257146553,0.22732971436483915,0.6,0.0,11724698653.797995,14987184879.821854,67.58278661335643,0.7979731408955184,0.37336115237866924,0.5544764419615529,152.45719355996698,6.063929712361278,128.9576704148203,2.8825374484996766,149.35812735930085,6.234041472056681,388.12844418920577,train
v6p1i14_0008,8,105,0.3064139438793063,7.302550645265225,1082.4141729612475,61.510770284560245,9,4,4,0,6.670489949996294,1.1459635129085757,0.5386515064164996,0.9553138043337761,0.1107313065610665,0.012303478506785167,0.2328420558415129,1.2359317569027632,0.30275672884193494,0.4444444444444444,0.0,4367857190.392709,5224463809.78578,175.6050190001115,0.7008673980299968,0.35862152054358715,0.39508169511639857,133.60578139312565,4.946498449867566,103.10581312514842,2.243953533369504,112.93249917216599,3.4448801228312425,388.88248645700514,valid_iid
v6p1i14_0009,9,99,0.6050417609512806,5.697282517542462,752.6017310056213,74.2048223519163,5,7,2,2,8.91270653456664,0.8839934995489817,0.1867146547883749,0.723117842292097,0.07110472986256593,0.014220945972513185,0.1445763766268081,1.148881496351525,0.2924936774420052,0.4,0.05714285714285714,5251866490.454908,7088558353.743041,106.6235060353127,0.6384895092261582,0.25077844048431996,0.5149070274112573,154.48503438849002,4.65428516744066,132.47033832594752,3.823990755231067,131.70059081166983,2.0272972803761347,393.3613258926198,train
v6p1i14_0010,10,121,0.8807016480714083,8.317460041924397,534.7505035046592,195.0516212623858,7,7,5,1,9.15839858130115,0.6925498732353714,0.9390037273988128,1.311354553332783,0.06739337510342397,0.009627625014774852,0.17537785907252867,1.261944989867921,0.35811135909819725,0.7142857142857143,0.02040816326530612,8308498890.327772,10531011445.741545,194.68639956091684,0.711702354717968,0.29731341758140556,0.4814338224836328,127.71383571438491,5.8269168267005105,140.47387172468007,7.333091136817881,102.06095250323415,2.062433571549863,398.3079804247245,test_iid
v6p1i14_0011,11,86,0.2104574115946889,5.640182167215939,1579.845489843048,23.117359309177125,3,6,2,0,4.612689214070303,1.5012683891875322,0.33708315528929234,0.8144803226886606,0.03923631101906994,0.013078770339689981,0.15621572343319404,1.2216173415877511,0.26504285399336674,0.6666666666666666,0.0,9268576883.746801,12066411728.3959,186.65964498551725,0.866075866674076,0.30290303363698845,0.5935103254360828,142.94542262796313,3.9506153909916932,120.09331481531262,1.8093094978031796,145.89018668048084,6.838486943180754,387.80851158313453,valid_iid
v6p1i14_0012,12,75,0.013973934575915337,3.577931184262873,834.4335336921919,127.6971637798968,6,2,3,0,3.3202403317571165,0.9516218478223739,0.7535671014338732,1.1323953005649265,0.07173254327486975,0.011955423879144958,0.13514812292425574,1.2170772834422883,0.3594528602122986,0.5,0.0,3302469562.769219,3842388381.0303864,49.03263510052589,0.37433106468457966,0.3235361109190108,0.45063381808086145,146.82610604912043,4.299523204991135,112.90533980354667,2.5689980727134705,109.08739026635885,2.921348130075656,397.05705052707344,train
v6p1i14_0013,13,126,0.8399493107572198,7.8867962829819245,907.7986245950575,27.44838138216717,10,4,7,0,9.105950478971776,1.0106544972016354,0.4013728341087699,0.8569838271689117,0.11776425061002696,0.011776425061002696,0.24151771150493534,1.1748697413939817,0.36935843483114916,0.7,0.0,4432558275.082296,5907166240.037838,178.20144984380553,1.0711368384512414,0.27785292237307135,0.5712157637985269,132.5146936951205,5.653819041909466,146.0526140872389,4.3766663569426845,140.429298998788,5.0957861812450185,385.07139107212424,train
v6p1i14_0014,14,93,0.6741832857951522,13.176428362536532,1331.4030553947764,40.97961898541914,4,7,3,3,8.963006006294364,1.3285848521234613,0.7243401389569044,1.1065084153607596,0.050605673451335424,0.012651418362833856,0.29171514127516335,1.1635633710939473,0.291703366226219,0.75,0.10714285714285714,17220810279.58822,18036941533.765865,148.50811385396167,1.0214398107157838,0.2645651682248213,0.43706065476101774,141.85435181483626,4.530592770173073,125.54662609472871,5.447536121276862,119.96817733161151,4.619121117900545,391.3637563586235,valid_iid
