sample_id,sobol_index,sobol_dimensions_consumed,continuous_severity,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,upper_source_count,cross_family_overlap_pair_count,power_base_W,power_top_h_factor,power_independent_latent,power_independent_multiplier,total_source_area_fraction,mean_source_area_fraction,source_area_cv,mean_source_aspect_ratio,source_centroid_spread,source_upper_fraction,cross_family_overlap_fraction,q_proxy_mean_W_m3,q_proxy_max_W_m3,mean_local_k_W_mK,local_k_log_std,background_kz_pcb_fr4_equivalent_W_mK,background_kz_bt_substrate_with_vias_W_mK,background_kz_silicon_interposer_tsv_0p1_W_mK,background_kz_bump_underfill_under_interposer_W_mK,background_kz_silicon_die_lower_W_mK,background_kz_tim_between_dies_W_mK,background_kz_silicon_die_upper_W_mK,background_kz_tim_to_spreader_W_mK,background_kz_spreader_W_mK,split_role
v6p1i6_0000,0,88,0.31239832006394863,8.813200825678772,1452.7886563089494,27.489138587852796,6,5,2,0,5.493068744428456,1.3378100925327825,0.8697422407567501,1.1992898672065686,0.08854949037699161,0.014758248396165269,0.1323414333057621,1.1664207873463446,0.34777165402903837,0.3333333333333333,0.0,6520545219.233269,8685922492.841162,153.43563251268438,0.8367270511555127,0.2777464181340495,0.3976840640814435,145.28865890111774,5.8439848351339645,114.28969400003552,3.959584813902724,128.55788352899253,1.9518302217178938,389.42706253379583,train
v6p1i6_0001,1,87,0.7861132379621267,5.671773372636242,768.6607533798702,67.88067019540925,8,2,1,0,8.666958694346249,0.9130905082789786,0.03808983787894249,0.7167015015829877,0.090373531946908,0.0112966914933635,0.13824042578240142,1.2844261722040526,0.32408825581420997,0.125,0.0,4187529005.882181,5933003512.869219,141.5496154104734,0.8440654661250533,0.32247630575912445,0.5170367181736678,121.89621270634234,4.811708610677248,143.76429771073163,2.66575365149615,117.66781620681286,7.095549216255492,396.7570752603933,train
v6p1i6_0002,2,59,0.5079657901078463,5.70088381559237,646.9116141570446,123.38226755530597,4,3,1,0,6.80337079372257,0.823341436538874,0.6045857174322009,1.0177428875738874,0.047162508256235025,0.011790627064058756,0.22242631861560686,1.2877162984274593,0.38078088717283387,0.25,0.0,7857316692.755193,10203052863.94997,218.98381053882864,0.4710233719092023,0.36639134293171005,0.45630160454038926,148.6953653069213,5.074143269529822,132.3759122285992,1.640011382496478,139.7692948114127,3.4257773709442985,394.33474987745285,train
v6p1i6_0003,3,105,0.018767016008496284,3.08367925771718,948.1407666471284,54.18180748097705,10,3,5,1,3.525739007256925,1.0356110982361193,0.3032387001439929,0.8445441209494076,0.10772972752348106,0.010772972752348106,0.17167073226879936,1.2171530306375777,0.39254104536160134,0.5,0.03333333333333333,1909007820.3277926,2530695519.5699306,50.928913603689004,0.45957223256148677,0.24340580451806598,0.5494360987181165,133.78064503893256,3.9514804803861803,102.53349943086505,5.746204213438874,100.75417757034302,2.0919971648648765,386.6684258310124,train
v6p1i6_0004,4,111,0.18368724547326565,4.772354953103273,791.4387526026744,175.0358892979593,7,7,4,1,4.63070454467088,0.9292303602777511,0.7434172192588449,1.1090784696480274,0.08963209842756689,0.012804585489652413,0.1734950446756185,1.1914225844199395,0.3879162168117676,0.5714285714285714,0.02040816326530612,3558130643.495896,4277952169.8223534,139.20502099484727,0.6520241731035175,0.2577298789987275,0.4697183594185952,124.45023637730628,4.23188344037492,110.62883706763387,3.2518220868025933,143.86646784842014,4.388383063378908,395.68916202522814,test_iid
v6p1i6_0005,5,95,0.6631127055734396,8.841148388733872,1295.0217282640458,43.22129880609647,5,8,2,2,7.842855127342045,1.2486457319419233,0.41100664529949427,0.9028076904947605,0.053348940334099745,0.010669788066819948,0.13557286487468564,1.2467382213374016,0.3044182410576992,0.4,0.05,11165021086.220411,15739998401.352589,106.72284594411916,0.9488879388340581,0.3463163599232982,0.5970018806122857,140.45954247936606,5.435229744038352,131.11579944379628,2.1021704057547708,107.97902601771057,3.1504123368256036,388.12125705648214,test_iid
v6p1i6_0006,6,100,0.8865583706647158,13.923695821389868,1150.3172296823027,24.872661657938487,9,4,3,2,9.339941083453596,1.1629567902324278,0.9773232396692038,1.2818783467987234,0.10593196444717984,0.011770218271908871,0.21499683734496924,1.2213337520876735,0.34627998641485613,0.3333333333333333,0.05555555555555555,8926126045.79937,11639733285.99153,168.23957604423762,0.8718530773300416,0.3050226902018884,0.43267831984490124,130.0626324256882,4.593368822164906,142.67684579826891,1.9700395303126488,136.1706830561161,1.3703547319473963,390.783312888816,train
v6p1i6_0007,7,65,0.3913972843438387,3.3459565040897123,506.927839789361,109.21397221881809,3,5,2,1,6.022361805103719,0.7112801511841611,0.17710823379456997,0.7811110083366799,0.0325086101619928,0.010836203387330934,0.1664765660770761,1.2321382745949607,0.287069743767724,0.6666666666666666,0.06666666666666667,6955907541.037025,8021826563.252614,139.66372866572425,0.664933337982866,0.29340259405497915,0.5310805596158946,154.54746277071536,5.578974573039641,122.60289518162608,7.38466016933866,122.15828816406429,5.256114229588782,398.2190689118579,train
v6p1i6_0008,8,124,0.371045945212245,5.721384010257789,968.5614138170343,85.26033845210227,9,8,4,4,5.886007832922041,1.0489367512518628,0.45317107904702425,0.9266824971159139,0.11151440697468298,0.012390489663853664,0.12635724536906268,1.243630807331606,0.3342658185633959,0.4444444444444444,0.05555555555555555,3380758043.854526,4439823923.909287,109.61819554194052,0.9337944991655229,0.2888316458820298,0.44018372269848516,132.2972900327295,5.310737402149655,148.30516097135842,4.885901084178236,147.25064528174698,4.265795449614313,395.24109611753374,train
v6p1i6_0009,9,83,0.8446538727730513,7.3634208132452414,593.9043589719988,21.053209473607126,3,8,2,0,9.059180947579442,0.782173164278141,0.6382470773532987,1.0391728099156994,0.03427522160083116,0.011425073866943719,0.15801626902535462,1.283698941064306,0.19755338898818584,0.6666666666666666,0.0,14055660693.184927,17314761351.502636,126.40292612054162,0.7893143194967912,0.3087640648850187,0.5673247238343205,152.38277479540557,4.37274663654456,118.44024145975709,1.39451155769563,111.26609249040484,2.6041749752717633,387.6882991101593,test_iid
