sample_id,sobol_index,sobol_dimensions_consumed,continuous_severity,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,upper_source_count,cross_family_overlap_pair_count,power_base_W,power_top_h_factor,power_independent_latent,power_independent_multiplier,total_source_area_fraction,mean_source_area_fraction,source_area_cv,mean_source_aspect_ratio,source_centroid_spread,source_upper_fraction,cross_family_overlap_fraction,q_proxy_mean_W_m3,q_proxy_max_W_m3,mean_local_k_W_mK,local_k_log_std,background_kz_pcb_fr4_equivalent_W_mK,background_kz_bt_substrate_with_vias_W_mK,background_kz_silicon_interposer_tsv_0p1_W_mK,background_kz_bump_underfill_under_interposer_W_mK,background_kz_silicon_die_lower_W_mK,background_kz_tim_between_dies_W_mK,background_kz_silicon_die_upper_W_mK,background_kz_tim_to_spreader_W_mK,background_kz_spreader_W_mK,split_role
v6p1i10_0000,0,126,0.7673237938433886,6.265614931955657,683.314122991867,172.27502468514984,9,5,5,1,9.07047241104909,0.8327051955095441,0.19734732061624527,0.8295499084121538,0.11113778923399313,0.012348643248221458,0.17696444031401815,1.1930056875829556,0.2907604577696324,0.5555555555555556,0.022222222222222223,3807278044.737978,5090766664.147587,200.02051094850918,0.7063467586181451,0.2464068527733658,0.46172193274603396,148.63462120760232,5.912999559478205,132.2401870507747,2.9549790780687664,126.56190451234579,2.2609826546361917,392.4852761114016,test_iid
v6p1i10_0001,1,87,0.4592334236949682,9.25167088064648,1387.1428585257686,29.746988262296757,5,5,3,1,6.796743635207652,1.3476956104678801,0.5826772004365921,1.0100141815724792,0.05732537681036409,0.011465075362072818,0.11259855639491406,1.2553667773555053,0.37959416551699376,0.6,0.04,10743073845.295605,14506591103.439417,142.26884831443897,0.8311391412070288,0.363413286693484,0.5654131942438138,134.78622148744762,4.796733011454749,102.37404727376997,3.9656435825377283,111.05977026745677,3.96404945319359,395.45449717901647,train
v6p1i10_0002,2,89,0.2460513124242425,5.410486860890615,1139.336191738456,44.970328692759445,8,4,5,1,5.095367081004378,1.1788883931231446,0.3584735756739974,0.9007166231464999,0.09183425345195627,0.011479281681494534,0.20585204977694715,1.157993815079186,0.349711863941608,0.625,0.03125,3969944587.908718,4946168965.569369,184.38114117613907,0.7382989206588342,0.3104620230268722,0.42220365689609674,139.98057898133993,4.901553557874198,121.77537269890308,7.322681783634679,143.37441641837358,5.448051212226906,398.12130669597536,train
v6p1i10_0003,3,59,0.5586280422285199,6.657509370983564,541.2079817786174,79.4559010406585,4,3,2,0,7.548590845796966,0.710619393522291,0.9860212495550513,1.2411059129190032,0.04966331404902042,0.012415828512255105,0.18567202025712562,1.2324166620383432,0.2577549615403738,0.5,0.0,8788770236.963284,10038395617.013159,83.7354736350354,0.7550490101480605,0.292404800143545,0.5230242198560155,126.48736075963825,4.088758887002305,138.72911650687456,1.789128438112011,119.00390451774001,2.043919746902352,386.06843798421323,train
v6p1i10_0004,4,70,0.6320442548021674,9.777925524996373,1272.864980142988,59.171738037666834,6,2,4,0,8.091788234142385,1.2711634420427307,0.46400783862918615,0.9506065933374206,0.06217984562188368,0.01036330760364728,0.13053112998297955,1.2648299191143388,0.29514562899473396,0.6666666666666666,0.0,10467271650.207605,12194279374.865993,96.22337450563552,0.9547046901172007,0.2782567989734386,0.40715088134053223,130.98042256664485,4.211911625673646,145.9310372825712,2.46907298170081,148.5456350259483,6.107652851953149,399.4120684452355,train
v6p1i10_0005,5,144,0.06327257584780455,3.660434128490768,807.5425855548422,108.32423955419429,10,7,2,3,3.444964075085619,0.9328716596694905,0.8179660057649016,1.1390059663224716,0.12180951615471976,0.012180951615471976,0.27657894152799634,1.2577138181379208,0.3641631780341613,0.2,0.04285714285714286,2031774377.9854546,2955858874.9666176,95.57222923041859,0.6948925096125039,0.32973053478232783,0.5129263316646404,152.40653237327933,5.338722688664902,112.91262838058174,3.4256849727428325,114.02799841016531,1.4688500998361014,388.28961045946926,train
v6p1i10_0006,6,70,0.3569304905831814,3.8870501283864387,657.6639188101267,127.44392005894383,3,5,2,1,5.998465341020605,0.8113199127475674,0.12317666411399841,0.798707665069996,0.03169763609036441,0.010565878696788137,0.12663825454691935,1.1585046483697965,0.3740998482816905,0.6666666666666666,0.06666666666666667,8371883718.781528,10794134223.34948,172.95589504814706,0.7717640038333592,0.34035013180004264,0.46560356993254215,122.60059376247227,4.404444104129424,106.49875300005078,5.487690195382934,131.5194702707231,3.1505217882720706,390.01874851062894,train
v6p1i10_0007,7,71,0.9165161028504372,11.823847082439759,999.617874089968,22.82330714554736,7,2,5,1,10.12216274392959,1.0785406875266137,0.7193535789847374,1.0830511190474186,0.0912176922295404,0.013031098889934343,0.21892733048817759,1.1393363133763272,0.32614894945932793,0.7142857142857143,0.07142857142857142,8403577133.559341,10957201233.441378,52.96133630079487,0.6902376554236234,0.2584595653942886,0.5928594263177632,143.83287435863167,5.740748554749813,126.64825348183513,1.3881428255593404,105.90689200907946,3.5318677657505897,393.9330162247643,train
v6p1i10_0008,8,81,0.8155651250854135,7.228178642443529,516.6823699380976,26.311439771138634,3,6,2,2,9.41342934930843,0.6885595111528563,0.7765572955831885,1.1151660219688266,0.03050489357088022,0.010168297856960074,0.3780605438916372,1.095700458178337,0.22101204685980733,0.6666666666666666,0.1111111111111111,16285522316.5999,20102280018.72821,171.59554054277794,1.085805196038053,0.2618750825878602,0.42813310081630906,121.15948592778295,5.245858464470258,104.06292867846787,1.8410717499596274,145.0183743610978,7.336254080490207,398.2101639918983,train
v6p1i10_0009,9,88,0.3797592567279935,6.2725812991904615,1048.9513160790668,146.26217198556657,7,4,6,1,6.179102180523018,1.1144562658518697,0.3804241782054305,0.910873131494301,0.08529118631132529,0.012184455187332185,0.20103360637315887,1.1586405680255019,0.31540018028348854,0.8571428571428571,0.03571428571428571,4875160133.045033,6046411551.277338,64.74656573455269,0.7574664241360529,0.34544950829694177,0.5453715556934707,144.76992450654507,4.375912049924657,137.10570656694472,6.364965318286227,117.4079923890531,1.5180540748968148,387.61654218193144,test_iid
