sample_id,sobol_index,sobol_dimensions_consumed,continuous_severity,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,upper_source_count,cross_family_overlap_pair_count,power_base_W,power_top_h_factor,power_independent_latent,power_independent_multiplier,total_source_area_fraction,mean_source_area_fraction,source_area_cv,mean_source_aspect_ratio,source_centroid_spread,source_upper_fraction,cross_family_overlap_fraction,q_proxy_mean_W_m3,q_proxy_max_W_m3,mean_local_k_W_mK,local_k_log_std,background_kz_pcb_fr4_equivalent_W_mK,background_kz_bt_substrate_with_vias_W_mK,background_kz_silicon_interposer_tsv_0p1_W_mK,background_kz_bump_underfill_under_interposer_W_mK,background_kz_silicon_die_lower_W_mK,background_kz_tim_between_dies_W_mK,background_kz_silicon_die_upper_W_mK,background_kz_tim_to_spreader_W_mK,background_kz_spreader_W_mK,split_role
v6p1i12_0018,18,86,0.8529550591483712,7.3630526505954,506.8979290696851,51.69964538697124,4,5,2,1,10.330165176924305,0.6995914947202323,0.5972468117251992,1.018840309792174,0.04415718810299477,0.011039297025748693,0.06544416972081885,1.3469889572709026,0.32444920680498684,0.5,0.05,11077743597.74451,11596749917.410997,133.69867957757785,0.7291704429185109,0.25355671223435206,0.4429297267841119,146.5849298471585,5.601075777504168,102.09564054384828,3.200386294982432,109.14831184782088,2.6749110308226864,393.4434401988983,test_iid
v6p1i12_0019,19,122,0.04355859849601984,3.70086801895964,1484.8239280610157,150.18814309589092,10,5,3,2,3.4367603505706317,1.375584740023348,0.011118977330625057,0.7828291676930137,0.11658652923958611,0.011658652923958611,0.15039891601848548,1.313949110050911,0.3081058726417745,0.3,0.04,2121984093.7546952,2771962138.7796035,53.048854627090066,0.5159606680598235,0.33437434463410365,0.6041314074581168,130.82850651349872,4.508761361660863,141.40682541765273,1.3763564191851214,148.25507262721658,4.475208278725547,388.7971218302846,train
v6p1i12_0020,20,94,0.1389482719823718,5.0048086745508185,860.0264865738438,40.92399658240961,8,4,2,1,4.8580400816556555,0.9756277779502266,0.6768187833949924,1.0559472636799492,0.09717153134176279,0.012146441417720349,0.20730488579167802,1.1655119499187139,0.35951546862827477,0.25,0.03125,3434453613.0498605,4871136833.747568,209.8625060103093,0.45362495735604197,0.30598212995850776,0.4801994724044914,128.42460440471768,4.765046169265352,148.736742278561,2.3652565399100203,105.81090459600091,2.519251172344864,395.9364926116541,train
v6p1i12_0021,21,101,0.9489740384742618,9.71425854671598,1014.9683037221887,118.88474503477018,6,8,5,0,10.44831975242157,1.082787403786012,0.21677239704877138,0.8586575802624546,0.0638238192762582,0.0106373032127097,0.2238866588736895,1.1691578086568457,0.31777524063072154,0.8333333333333334,0.0,10143570910.481531,11514242193.085236,86.03876825202204,0.8218782739648534,0.25865359715617825,0.5578493939774124,144.18131875805557,5.988168548909186,107.65549037605524,5.48990173019608,138.28619592823088,3.389806798599208,391.2371078552678,train
v6p1i12_0022,22,119,0.6682152943685651,14.084708260421786,1374.4938533315617,74.21015302961943,9,8,4,3,9.088506344900576,1.3103633075321868,0.9289181148633361,1.1826701006596556,0.11657075203078326,0.01295230578119814,0.26025117405081394,1.1805034650882538,0.3384288764803262,0.4444444444444444,0.041666666666666664,8350927153.460344,11417296788.697039,185.41396812477427,0.7103459444787912,0.29313556198634033,0.40641126789537435,134.21523452270776,4.141162503917801,117.87314005196095,4.419104719456613,116.50597918778658,5.111263984404666,387.80374880414456,valid_iid
v6p1i12_0023,23,88,0.4782373355701566,6.129308790861829,627.8511038970881,24.922749035956876,3,8,1,1,7.9639637870330935,0.8004093718744596,0.46850635949522257,0.9615459871097373,0.040699641652643934,0.013566547217547978,0.2553145464589671,1.074187760676191,0.27774312113380056,0.3333333333333333,0.041666666666666664,9809784919.56352,11125727426.446148,139.82867912403202,1.0116612009118309,0.3467157276011364,0.5279102811337818,152.09133136551827,4.930363861243978,126.01977582089603,1.9068039059204376,127.59147896431386,1.5199570385597319,399.9445740086958,train
v6p1i12_0024,24,120,0.2938962774351239,7.731813124576982,1489.87022577861,20.294890253097268,9,4,7,2,6.643278688904356,1.3785240326798824,0.1792019847780466,0.8442761775113865,0.12108847980728968,0.013454275534143297,0.28814920898831337,1.155250466555679,0.3166237710607424,0.7777777777777778,0.05555555555555555,4221194457.6711893,5545804030.667635,39.61666898803547,0.295976326834222,0.34322037826595203,0.45266376164149774,135.80069708172232,5.929533849442289,119.31331674568355,1.624456014545016,100.03027026541531,2.246189425519754,394.6320953220129,train
v6p1i12_0025,25,59,0.6025563525035977,6.8874719436770455,569.7779916933292,68.00708285378097,3,4,1,0,8.502342172174892,0.752998808100942,0.7182267792522907,1.075788692265512,0.03220750127674049,0.010735833758913496,0.24330404319178764,1.2167600053442464,0.24112472362624837,0.3333333333333333,0.0,14088636280.990204,14683776480.33931,121.71967322611404,0.5837088917150391,0.2899906974450465,0.5920406178567389,154.8392123123631,4.778400050636944,136.78614161908627,3.7520040279190945,142.55499420687556,3.7508101097431106,391.83883246034384,train
v6p1i12_0026,26,115,0.7646329505369067,8.413405825028555,750.9374672365946,149.96170521470492,8,5,3,3,9.949266114381727,0.8958269846778956,0.4274637307971716,0.943966648219948,0.10762317276398466,0.013452896595498082,0.08071510635150722,1.1554248124399185,0.35355398755387474,0.375,0.075,5265721231.518508,6927330279.86179,67.65631225154712,0.5085222016584928,0.2631737200116746,0.42795025125741615,125.7368466630578,5.162106573915313,137.6776160672307,7.158703940106081,114.33516326360404,5.579756740125092,387.87767798639834,train
v6p1i12_0027,27,77,0.07328935991972685,5.429965321690034,1138.2615205891757,43.466610243857225,6,4,4,1,3.879740466309104,1.1637685809649354,0.9661231562495232,1.2026181481675546,0.06326061488333176,0.010543435813888627,0.14905453940351313,1.2191488632398424,0.3852945467795492,0.6666666666666666,0.041666666666666664,5704435382.266933,7327074713.729393,83.47923188370187,0.715663467350893,0.3113971616938998,0.5006843910451596,142.51864315010607,3.9273941941181816,105.92251806519926,3.115616365512297,128.24964821338654,1.3370363417767444,398.2295567262918,train
v6p1i12_0028,28,64,0.22838796768337488,4.342534325974525,615.858264435028,189.38715513066683,4,3,3,3,6.032412324794792,0.790756475662957,0.3468107841908932,0.9103522802039952,0.046595869423883024,0.011648967355970756,0.2088550468998256,1.2558503514705257,0.13181680154511097,0.75,0.25,6371750133.941701,8195538126.100001,109.17130287184192,0.29012728644519675,0.3172326666274771,0.3921214049210815,149.27086011040956,4.372500279105903,110.12743511237204,1.8130216302605582,123.91660958528519,6.6344448434003285,386.6194424359128,test_iid
v6p1i12_0029,29,118,0.9181256899610162,13.764051985851784,1203.5034935185545,54.8941311666629,10,6,3,2,10.410359824613929,1.2052983925856935,0.7615516651421785,1.0969478622275632,0.11267951851730339,0.011267951851730339,0.1896842440560153,1.3035850485102152,0.3442393629568446,0.3,0.03333333333333333,8122304308.190918,10309780371.923508,140.10281566539535,1.0618186760438024,0.24071543474412466,0.5460784489770677,132.48873713891953,5.202422079871363,146.36246571317315,4.1731802307247765,131.97477194480598,1.956732058000723,396.92186057101935,train
v6p1i12_0030,30,100,0.6990599175915122,7.700362764443536,911.0928379676091,28.575841082839606,5,8,3,1,9.363868885644795,1.0116820105004634,0.09483303129673004,0.8128526646336557,0.06084376559590561,0.012168753119181122,0.2737564415946207,1.264025970903736,0.4347587635803561,0.6,0.025,8490049290.4013195,12150424133.681108,136.3770197204293,0.5701909209401815,0.28071357729427604,0.464177378957474,139.20882048085332,4.492304339159516,128.47951939329505,5.18419530215903,109.99847976490855,2.920668748444695,393.3708843635395,train
v6p1i12_0031,31,122,0.38880136515945196,6.897266487467985,804.2675400932592,95.75610089840613,7,8,4,2,7.528270624940557,0.9353405712668746,0.5096951704472303,0.9795170741958025,0.08944662754479707,0.012778089649256724,0.15836687251467682,1.1527917863806219,0.38996728548316123,0.5714285714285714,0.03571428571428571,5225835424.068902,6063214719.629091,121.10941177626646,0.645205287460614,0.37004467464478824,0.578239703992825,120.17062964849174,5.661471630619084,115.51104080863297,2.249010305745068,145.89173351414502,3.9357524115301277,390.5098503502086,train
v6p1i12_0032,32,98,0.5843487195670605,7.426060375831202,1027.456523521577,132.377073946159,4,7,3,0,8.41325129257327,1.0911498950509375,0.08406900055706501,0.8089286174233238,0.05579364664648536,0.01394841166162134,0.156228613223627,1.2316179600091126,0.2498517650801753,0.75,0.0,8873480010.594978,9374197498.742037,109.48488406324836,0.8435761431551859,0.3747315225817624,0.39802408539407796,129.07160089816898,4.9503043091712,148.2676764484495,3.0410916805212596,108.38528550229967,3.8727632495387803,397.2789135668427,train
v6p1i12_0033,33,89,0.269196268171072,6.1777552183741475,839.4420951972123,45.62256281776104,10,2,5,2,6.412950583816878,0.9608711905804801,0.5614023469388485,1.0025536686249907,0.112811900439513,0.011281190043951301,0.22221500962324522,1.189068887560409,0.3161247150172038,0.5,0.1,3645369452.5838175,4668153561.009927,21.207051983283396,0.02162400608359305,0.2828160177691804,0.539033051641577,148.315136753954,4.095828891989989,108.12637191265821,7.4247037713940855,147.4920315667987,2.2050882293019587,385.0795227754861,train
v6p1i12_0034,34,82,0.11361442692577839,3.2917769285442744,642.7913561848694,22.331968553747412,5,5,2,1,4.480572802720725,0.8123394789612014,0.33221286348998547,0.9043973863454745,0.058468090257345624,0.011693618051469125,0.252725871950034,1.167470251615034,0.37260801105380187,0.4,0.04,3786552589.647874,5238053237.538375,57.79190947357013,0.4351350383303907,0.2427306133685406,0.4702388776611038,123.31432865001261,6.012376124773275,116.63512885570526,3.8914595028079324,119.46720317937434,1.4001565129083333,389.03951071202755,train
v6p1i12_0035,35,117,0.7984656412154436,14.936422086822098,1357.2104595519727,66.72342255362103,7,8,4,1,10.251304352881727,1.2999730514660823,0.8094251900911331,1.1208128483156707,0.08929257810022083,0.012756082585745832,0.1863021939404525,1.2563752883879353,0.3687950387843587,0.5714285714285714,0.017857142857142856,10917389336.190155,15251749351.7218,117.04175013265562,0.6218543485298521,0.3215296666016025,0.5696652801670256,140.43798107653856,4.712874112456284,127.25978600792587,1.5855817629189664,136.40904100611806,5.5485833028580736,393.6803298816085,train
v6p1i12_0036,36,128,0.8939902558922768,8.050907582663237,678.20565772231,29.260955700196014,9,7,4,3,10.380660363248532,0.8402152256902522,0.37764279916882515,0.9230586835494601,0.10816694337188812,0.012018549263543125,0.27552957113905074,1.1771782178939116,0.3517527071820982,0.4444444444444444,0.047619047619047616,4942715900.918732,7379694307.272332,129.88296364053002,0.9102715856111423,0.30992432522571106,0.458677290421334,151.6933186678216,4.554683112708725,132.4409790802747,2.194987266503061,115.76735200360417,2.0284442790069916,391.46346897352487,train
v6p1i12_0037,37,107,0.20949368923902512,8.115404776529221,1110.3996918470348,87.42583858264081,3,7,1,0,5.856222781521383,1.1457651915142733,0.978769863024354,1.2094752129241948,0.032406814190943184,0.010802271396981061,0.23773459172456654,1.080422949421134,0.27490671355278634,0.3333333333333333,0.0,16992990554.465607,18923049597.936947,118.11800620177476,0.9134645033371813,0.26235829500708113,0.5833915181519589,134.5694586681202,5.583375222678996,123.56188027188182,5.3773796856842795,126.85286686755717,6.486873238257792,396.16835292894393,train
v6p1i12_0038,38,99,0.42332070134580135,8.647917948114777,1453.4050589990475,179.6528118451126,8,4,3,1,7.731440596080813,1.3572002614485739,0.12553977221250534,0.8241517826619869,0.08924419711285908,0.011155524639107385,0.260459391507692,1.1456174442908034,0.32717691307203356,0.375,0.03125,6463037017.886556,8506033255.778994,139.38227289836593,0.6052960274417023,0.28934329680098864,0.4342997456779009,145.93797403387725,4.192756595952925,100.79621644690633,4.328759345738384,105.07229249924421,4.132945587572254,399.71820685546845,train
v6p1i12_0039,39,82,0.7388204094022512,7.41346628073568,514.5934850356125,61.91571779652414,6,4,4,0,9.718827024283994,0.7062546352762117,0.7270319666713476,1.0800556987788323,0.08225139221782833,0.013708565369638055,0.2133913033760746,1.154258806053339,0.34946521781402395,0.6666666666666666,0.0,5887669358.67503,8788476902.841188,184.49344417025762,0.33783256656611843,0.3418960713052084,0.4941196003782347,126.69464783743024,5.425109512814448,142.7074930164963,1.76944451023841,137.54756874404848,2.896432936797082,387.571894521825,train
v6p1i12_0040,40,107,0.5486202146857977,11.585105541373977,1218.3104459678498,49.366946922699846,8,7,2,1,8.261972794167756,1.214606414546189,0.8752271132543683,1.1544647149265457,0.08697171934369217,0.010871464917961522,0.20453687592135464,1.211185600352491,0.3933588564647935,0.25,0.017857142857142856,9168008025.748932,12158597137.526693,91.95176347341544,0.7498009352195538,0.34779475595944637,0.4874302913306698,143.22347194887698,5.678120730370644,112.00211928226054,1.3529701987503289,115.11020776815712,1.8086054294510456,391.5941607952118,valid_iid
v6p1i12_0041,41,70,0.3635208960622549,5.482743759907696,601.1171086944631,169.75804107212036,6,2,5,1,7.292529719719344,0.7787954285417366,0.4773479653522372,0.9653756671792231,0.07558928482462457,0.012598214137437428,0.16246508622722525,1.1467614848392795,0.21200214860684402,0.8333333333333334,0.08333333333333333,4861034473.861158,5362348055.408503,211.31362934088338,0.03340394840442684,0.29452780715842636,0.5506542394960731,125.00531081110239,4.447985472515041,144.48959724977612,3.2986921974221057,129.02470817789435,7.177796914297089,394.3965728953481,train
v6p1i12_0042,42,111,0.019293464720249176,3.0142434266962512,823.4046301627358,106.7116136891166,9,5,5,2,3.075216573900678,0.94928100071118,0.6269616717472672,1.0325422398145128,0.11814144283560213,0.01312682698173357,0.24502661113258595,1.1609638492896461,0.38956439597565073,0.5555555555555556,0.044444444444444446,1712352692.2016146,2351656445.4818254,126.19093034962268,0.821148170993099,0.2596565278610063,0.4117192992223857,153.32261593546718,5.217747347668476,131.14775819703937,6.2934684701566495,100.80533022992313,4.511707855051389,398.4742344263941,train
v6p1i12_0043,43,59,0.8341904804110527,8.933397376133097,899.6356713942515,31.812509445461316,3,4,2,0,10.307074733236417,1.0036595609768784,0.2294476544484496,0.8635645415747109,0.035527902709546165,0.011842634236515388,0.04283249217021311,1.5627747905513045,0.36314112679803556,0.6666666666666666,0.0,16749636276.46409,17391187540.247074,121.982876506525,0.5772406838089202,0.30666591947602434,0.5200837163161234,137.36109035555273,4.329385077780674,112.84480099566281,2.5950591907176626,143.33003871142864,2.547824943338524,388.1131943780929,valid_iid
v6p1i12_0044,44,83,0.9891541469842196,7.928989335103522,561.6557670510156,81.46203038098086,5,6,3,0,10.497762723985714,0.7462278735669531,0.5826165257021785,1.012161034860635,0.05909044163303771,0.011818088326607542,0.15443364148821673,1.3038327685810376,0.2547080252084474,0.6,0.0,9003126184.953716,12896149616.544071,116.48150803758723,0.5902315893772857,0.3318874125713196,0.42500546084564683,121.68694230727851,3.9699755617847385,121.15099462680519,1.8746078545968354,110.74912510812283,3.452266509500101,397.145932870917,train
v6p1i12_0045,45,129,0.17292592115700245,5.996611984314605,1522.7258576766594,24.28518851706431,7,5,4,1,5.36429764934436,1.397571828188683,0.05901723820716143,0.7998691429876776,0.09247482402522145,0.013210689146460206,0.21402529862740433,1.2002029011787114,0.2936876504101103,0.5714285714285714,0.02857142857142857,4338889119.337802,5366044134.063679,183.12209248792624,0.7915776081055992,0.2503862163677132,0.5041539669577785,137.64871092513204,5.142482758093876,134.94950905442238,4.554355853266052,146.64236451499164,2.440437750572857,386.85267604421824,test_iid
v6p1i12_0046,46,89,0.45988474413752556,10.264607444184737,1114.176837781949,36.364358359304404,4,8,3,1,7.886256855746575,1.1482155937608127,0.8345979740843177,1.1335690672452212,0.051571988765055865,0.012892997191263966,0.21850223661469056,1.2411721081904072,0.39301933796652533,0.75,0.03125,12620112053.457157,17204663884.27236,181.8993992348955,0.9782236619844352,0.26837570755625895,0.4495005149956524,131.78419205825776,4.830200532234955,140.28444197028875,5.658011522173187,124.66724058613181,1.5288164585907456,390.2857720153406,test_iid
v6p1i12_0047,47,122,0.6436602436006069,7.18495441583893,762.3390074464094,125.04606281385222,10,5,2,0,8.869293384551044,0.9043599257738654,0.3108776668086648,0.8957641692483822,0.10775986454893828,0.010775986454893829,0.12663424061187695,1.2976431937037711,0.3564844350273183,0.2,0.0,4403709035.926566,6705590071.448295,59.21853967829882,0.5277979066921246,0.3556756346049931,0.5962084810566648,150.00211224425584,5.90698326022306,103.31693566404283,2.3252823840681613,132.72541728802025,4.8798029849863465,393.13765679020435,train
v6p1i12_0048,48,143,0.9253740822896361,12.170417676037504,1038.1273246722303,114.08358727156694,9,7,8,1,10.419279214557859,1.0982655626523776,0.692789463326335,1.0635561926112027,0.10175068494857675,0.011305631660952973,0.14859726074383187,1.1098968634740924,0.36579520824997763,0.8888888888888888,0.015873015873015872,7889736867.685518,10687732278.790377,131.95019458974912,0.9062803201950304,0.36000214196593927,0.44092479521647465,126.03217596188188,4.25279908830614,125.77727376483381,4.78533643198699,148.92129572108388,1.592260418035255,394.96779347769916,train
v6p1i12_0049,49,92,0.2406117683276534,4.456722480553554,707.1159443218619,38.26810700373665,3,7,1,1,6.146399522502503,0.8625731513328457,0.16954408586025238,0.8406183556365254,0.04632031481192142,0.01544010493730714,0.15287182744643882,1.2463771759213265,0.3214746846553904,0.3333333333333333,0.047619047619047616,6308693103.39194,6883023056.972466,149.37955655556556,0.8779415405724902,0.272650302807675,0.6098260472721339,142.06202845089138,5.3490974437266425,118.21347642689943,1.9627224808110775,106.97945789434016,5.36331343999491,392.1946436073631,train
