discretization_seed,global_context_z_l2_drift,global_context_z_max_abs_drift,log_s_phys_drift,predicted_log_scale_drift,qk_summary_l2_drift,resolution,sample_id,suite
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0091,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0930,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0175,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0915,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0869,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0522,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0118,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0708,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0817,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_1003,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0697,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0907,main
1,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0203,main
1,2.7763377741145128,2.750778555870056,-0.004201412200927734,0.0208048974659798,0.18375508574935134,2048,v6p1if1_0308,main
1,3.7307943253757614,3.4183308482170105,0.0015859603881835938,0.06863268834821223,0.2345633622424509,2048,v6p1if1_0511,main
1,3.595334528110829,3.43303644657135,-0.0009140968322753906,0.00404106306893226,0.3406194323658618,2048,v6p1if1_0041,main
1,4.05499526795381,2.9776482582092285,-0.00015163421630859375,0.08120988973201815,0.15967304426011755,2048,v6p1if1_0846,main
1,3.7133030565138094,2.5201516151428223,0.0002446174621582031,0.13605684637905302,0.45742915074621693,2048,v6p1if1_0572,main
1,4.358049251331118,3.5330357551574707,0.005519866943359375,0.023240069514699258,0.2724874389761763,2048,v6p1if1_0347,main
1,1.841261365259642,1.532343864440918,-0.00021409988403320312,0.02581548530876887,0.25500270274434844,2048,v6p1if1_0286,main
1,3.666514473287212,3.2461844012141228,0.0017390251159667969,0.124406868944555,0.547159692844642,2048,v6p1if1_0124,main
1,4.323223564452613,4.306246519088745,0.0005459785461425781,0.0146131587043139,0.3406506749996293,2048,v6p1if1_1017,main
1,5.169706428082166,4.3302658796310425,-0.0001544952392578125,0.09039119497336134,0.5688500760499696,2048,v6p1if1_0854,main
1,5.945511513212617,5.69179630279541,-0.0003561973571777344,0.08539732631586805,0.43295105861583943,2048,v6p1if1_0928,main
1,2.729476972209116,2.40352201461792,-0.0006084442138671875,0.09976954819028405,0.5511318255837828,2048,v6p1if1_0543,main
1,2.7626546373611953,2.6561269760131836,-0.0029630661010742188,0.029920056272867868,0.4225199011520724,2048,v6p1if1_0632,main
1,2.962034678348119,2.1793484538793564,-0.002238750457763672,0.05944375323486284,0.22717659653340583,2048,v6p1if1_0599,main
1,3.1909395211611273,2.7232832312583923,0.0002574920654296875,0.10062649649316757,0.2158284670031179,2048,v6p1if1_0003,main
1,1.4798785912191055,1.032146155834198,-0.0004429817199707031,0.09527893844098179,0.28831588021425564,2048,v6p1if1_0029,main
1,3.3707043282666365,3.3221639692783356,-0.002357006072998047,0.007131511729959961,0.2305366580811658,2048,v6p1if1_0991,main
1,5.80154226969828,5.519159317016602,-0.0010166168212890625,0.27610016645732927,0.39325282998014915,2048,v6p1if1_0109,main
1,3.8861161109490125,3.6072773337364197,0.0023956298828125,0.028327941680442947,0.18992717866272002,2048,v6p1if1_0365,main
1,3.923339365631415,3.2538492679595947,-0.0006008148193359375,0.05670646653406841,0.4720719028941359,2048,v6p1if1_0091,main
1,1.7896077082241375,1.462996482849121,0.0007309913635253906,0.055619246174068326,0.35663122584456697,2048,v6p1if1_0930,main
1,2.070486931417181,1.5118409395217896,7.152557373046875e-05,0.08197062853661308,0.29425546501159,2048,v6p1if1_0175,main
1,2.054750828953414,1.611082375049591,-0.0013484954833984375,0.04993472958180645,0.20510667630524457,2048,v6p1if1_0915,main
1,3.9455825309083976,3.2103111147880554,-0.0013494491577148438,0.02170514628318987,0.26011339069453626,2048,v6p1if1_0869,main
1,2.0282532425902984,1.6719110012054443,-0.00026988983154296875,-0.0196657650259775,0.3599370210220379,2048,v6p1if1_0522,main
1,3.398749303695798,2.697460651397705,0.0009679794311523438,0.11449343614536378,0.33899334132678655,2048,v6p1if1_0118,main
1,1.6502025646203224,1.178733229637146,0.0008511543273925781,0.03985075940469596,0.47151260995642996,2048,v6p1if1_0708,main
1,2.764863432846708,2.6195854544639587,-0.0018191337585449219,0.04346847488378991,0.31914356928433163,2048,v6p1if1_0817,main
1,3.3782998902046795,3.133261978626251,-0.0017852783203125,0.06495142729101655,0.44380902590241483,2048,v6p1if1_1003,main
1,3.5003479524255763,3.165436238050461,-0.0013318061828613281,0.06359397248878462,0.18967969069343332,2048,v6p1if1_0697,main
1,3.3285987833453343,2.6850037574768066,0.0005893707275390625,0.0859556901823435,0.724098420359365,2048,v6p1if1_0907,main
1,3.546296759263041,2.5422163009643555,-0.0005459785461425781,0.06866926940545426,0.20404843197508096,2048,v6p1if1_0203,main
1,5.243520017302109,5.156684994697571,-0.003322601318359375,0.073257031188664,0.24145481489764425,4096,v6p1if1_0308,main
1,6.268158423075174,5.938986539840698,0.002098560333251953,0.11880685943478664,0.27501642060181464,4096,v6p1if1_0511,main
1,6.002587605661039,5.420006990432739,-0.0013914108276367188,0.09094520578681209,0.24940843257126344,4096,v6p1if1_0041,main
1,5.287989295164717,5.105080842971802,-0.0006918907165527344,0.12130811179147294,0.22575795143160213,4096,v6p1if1_0846,main
1,5.888488164414208,4.551877021789551,0.00102996826171875,0.2332353250843715,0.464515945085195,4096,v6p1if1_0572,main
1,5.830361784228475,4.9875688552856445,0.005733489990234375,0.08062883889379613,0.4479735558174813,4096,v6p1if1_0347,main
1,3.9479276549236815,2.9734145402908325,-0.0004634857177734375,0.06349713314739613,0.3299469190330507,4096,v6p1if1_0286,main
1,5.105704931920986,4.9770961329340935,0.0013322830200195312,0.13779548647203121,0.22286944321576868,4096,v6p1if1_0124,main
1,6.730052013979426,6.500969409942627,0.0027017593383789062,0.08751773394315832,0.22988649318279888,4096,v6p1if1_1017,main
1,4.844485832619567,4.021355986595154,0.002158641815185547,0.10005763349543972,0.44776880665839375,4096,v6p1if1_0854,main
1,6.2733071947049615,5.898211479187012,0.00106048583984375,0.11034307495469609,0.3184189227606704,4096,v6p1if1_0928,main
1,2.903445735010533,2.5347304344177246,-0.001461029052734375,0.10350990630581647,0.41807566857172984,4096,v6p1if1_0543,main
1,6.214293762122811,6.126774549484253,-0.0039825439453125,0.07303859345742847,0.37898465050855074,4096,v6p1if1_0632,main
1,6.321737761135476,5.478428840637207,-0.003104686737060547,0.18094517270523314,0.3486305097578991,4096,v6p1if1_0599,main
1,5.3964189259616075,5.139216244220734,0.0004191398620605469,0.18190050624856813,0.1833343542426377,4096,v6p1if1_0003,main
1,3.6920633086275063,3.298723816871643,0.00020933151245117188,0.2324609867789551,0.21007722999224188,4096,v6p1if1_0029,main
1,5.915649438753049,5.681858539581299,-0.0020265579223632812,0.05576087364639637,0.36760885043652336,4096,v6p1if1_0991,main
1,7.312869396788261,6.695619821548462,-0.0013833045959472656,0.46400401840058425,0.1587836465796305,4096,v6p1if1_0109,main
1,9.121029665566793,8.818819046020508,0.0015730857849121094,0.18304261175475744,0.3541482180209913,4096,v6p1if1_0365,main
1,6.783569451145263,5.985020160675049,0.0003261566162109375,0.11216258598395878,0.38722273802157237,4096,v6p1if1_0091,main
1,2.920581331836616,2.1476643085479736,0.0003948211669921875,0.10562636406376535,0.0988518497838695,4096,v6p1if1_0930,main
1,2.4225082541153324,1.7585105895996094,-8.392333984375e-05,0.10671846725241796,0.2462511635691376,4096,v6p1if1_0175,main
1,3.221944867715791,2.6529629826545715,8.249282836914062e-05,0.08979651439747238,0.19170986096490392,4096,v6p1if1_0915,main
1,5.1090200659002845,5.000135362148285,-0.0030379295349121094,0.12091059369331791,0.1386428460034482,4096,v6p1if1_0869,main
1,2.715044444097495,2.093832492828369,-0.0006403923034667969,0.022534337255812886,0.2774428665816199,4096,v6p1if1_0522,main
1,5.648770047045592,4.534096598625183,-2.8133392333984375e-05,0.2442364994257069,0.21831528531785085,4096,v6p1if1_0118,main
1,4.06191936413908,3.6626691818237305,-0.002585887908935547,0.10116477432667281,0.4646718728498404,4096,v6p1if1_0708,main
1,4.689717688115816,4.348358571529388,-0.0016679763793945312,0.1722903291980895,0.22089240859948928,4096,v6p1if1_0817,main
1,6.435727852063132,6.008281946182251,-0.0018048286437988281,0.1832156231210309,0.17574274664399098,4096,v6p1if1_1003,main
1,5.478517160075389,4.930126875638962,-0.0009794235229492188,0.14355282049162987,0.3308772387359725,4096,v6p1if1_0697,main
1,4.541154619655155,4.150721907615662,0.0015735626220703125,0.1638059375122607,0.4639243447297925,4096,v6p1if1_0907,main
1,5.3833979906384615,3.9707767963409424,-0.0019922256469726562,0.11165042615721799,0.20492715166655387,4096,v6p1if1_0203,main
1,5.885830354936463,5.693222165107727,-0.003849506378173828,0.12391565410942018,0.23891996819973152,8192,v6p1if1_0308,main
1,9.030508059567007,8.680496215820312,0.0011019706726074219,0.166524449880316,0.37896427380274644,8192,v6p1if1_0511,main
1,7.503729804051167,6.8576061725616455,-0.0024809837341308594,0.14477864121277229,0.2487245190238904,8192,v6p1if1_0041,main
1,8.02907228131861,7.400961399078369,-0.0006999969482421875,0.26795866794263246,0.29903795214091616,8192,v6p1if1_0846,main
1,8.326218390685256,6.92930793762207,0.0009560585021972656,0.350520594663875,0.25478068276493254,8192,v6p1if1_0572,main
1,8.273027100388584,7.648864984512329,0.005528926849365234,0.2546257835838972,0.15872942089607422,8192,v6p1if1_0347,main
1,5.512733032587619,4.5594083070755005,-0.000583648681640625,0.18517302947407188,0.3520939354979637,8192,v6p1if1_0286,main
1,5.986735229685961,5.784575991332531,0.0010662078857421875,0.19028102126770907,0.23781839015998554,8192,v6p1if1_0124,main
1,7.884785129391206,7.6502461433410645,0.00235748291015625,0.12573960780945237,0.1517399377575048,8192,v6p1if1_1017,main
1,6.876604397357627,5.753515601158142,0.0007734298706054688,0.2312093049209567,0.4802563813738428,8192,v6p1if1_0854,main
1,8.10015983322795,7.82733941078186,0.0004367828369140625,0.18739612325328103,0.2781621031907709,8192,v6p1if1_0928,main
1,4.318471923935219,3.2099990844726562,-0.0012421607971191406,0.15749257606221478,0.33762819667899413,8192,v6p1if1_0543,main
1,6.881763127586528,6.669550657272339,-0.004046916961669922,0.13492021949519994,0.25854723417490283,8192,v6p1if1_0632,main
1,8.458939955355143,7.4316205978393555,-0.003899097442626953,0.2641053454604725,0.17571688287071519,8192,v6p1if1_0599,main
1,7.233221315972349,6.661485016345978,-4.76837158203125e-07,0.3288092412778987,0.27385479309844507,8192,v6p1if1_0003,main
1,6.137214883182071,5.616885781288147,0.0008630752563476562,0.4114913587654696,0.1363805580941265,8192,v6p1if1_0029,main
1,8.034203155769548,7.762945652008057,-0.002762317657470703,0.08632902177115387,0.2037213207602332,8192,v6p1if1_0991,main
1,8.211204752794398,7.2842957973480225,-0.0017795562744140625,0.5386814953856289,0.1641680269839767,8192,v6p1if1_0109,main
1,10.27271152270536,9.94091272354126,0.001293182373046875,0.2565412440142465,0.24670499629672968,8192,v6p1if1_0365,main
1,9.443872625561331,8.778222560882568,0.0005044937133789062,0.2064299793588269,0.6081644691532146,8192,v6p1if1_0091,main
1,5.573254225231822,4.69978141784668,-0.00023603439331054688,0.20827203405714956,0.33556237704327685,8192,v6p1if1_0930,main
1,4.174770162436374,2.8717669248580933,8.0108642578125e-05,0.22758575386766822,0.38488110864100916,8192,v6p1if1_0175,main
1,6.636071808498769,6.2193315625190735,0.00024318695068359375,0.18253174321750265,0.2841883681179334,8192,v6p1if1_0915,main
1,5.867132777928484,5.7933549284935,-0.00164794921875,0.17793316542388737,0.1650348442205611,8192,v6p1if1_0869,main
1,3.8982228554946525,3.560397148132324,0.00017690658569335938,0.19702475720938484,0.209900240073725,8192,v6p1if1_0522,main
1,7.721187370840825,6.398162484169006,0.0005373954772949219,0.3656445611760777,0.24151816275572252,8192,v6p1if1_0118,main
1,6.548307393568542,5.875662565231323,-0.004036903381347656,0.21892832296418074,0.38782047603244824,8192,v6p1if1_0708,main
1,7.449933930873261,6.78060120344162,-0.0020132064819335938,0.31730945920222275,0.2264737985650241,8192,v6p1if1_0817,main
1,8.784874315036614,7.992355585098267,-0.00177764892578125,0.29561181756585064,0.42522942676792763,8192,v6p1if1_1003,main
1,6.951141676727581,5.954182356595993,-0.0006542205810546875,0.26083959043462546,0.16093894081510654,8192,v6p1if1_0697,main
1,7.310201470885857,6.5793997049331665,0.0015530586242675781,0.29542213418887364,0.6789372988255216,8192,v6p1if1_0907,main
1,6.571760510566214,4.966757535934448,-0.0025238990783691406,0.17586424754176377,0.2810255440168785,8192,v6p1if1_0203,main
1,8.548598442880486,7.987320065498352,-0.003971576690673828,0.27679920230372534,0.1395768772251538,16384,v6p1if1_0308,main
1,10.307475371200123,9.834675312042236,0.0014891624450683594,0.26280735749552697,0.24659711826996303,16384,v6p1if1_0511,main
1,9.3909364692703,8.405275583267212,-0.002223968505859375,0.26436177024700314,0.2086584610826064,16384,v6p1if1_0041,main
1,9.33155439047627,8.636244773864746,-0.00075531005859375,0.3508282133577225,0.2575625874701065,16384,v6p1if1_0846,main
1,10.081842915648348,8.599524974822998,0.0005660057067871094,0.415431928949503,0.6541391267172626,16384,v6p1if1_0572,main
1,10.027473255761322,9.110082387924194,0.004696369171142578,0.3920464458280719,0.26196501568573605,16384,v6p1if1_0347,main
1,7.247386495622937,5.517956376075745,-0.00010013580322265625,0.27637150974778724,0.22321026117671164,16384,v6p1if1_0286,main
1,7.429246435588902,6.881269030272961,0.0019888877868652344,0.3011055223540975,0.2091740067647667,16384,v6p1if1_0124,main
1,9.772484141803417,9.190340042114258,0.0019211769104003906,0.23386342716807773,0.16919331381913544,16384,v6p1if1_1017,main
1,8.694242677689623,7.629613757133484,0.0011148452758789062,0.33585024865863655,0.19410929244884984,16384,v6p1if1_0854,main
1,9.90988152711048,9.453885316848755,0.0009713172912597656,0.30530177163755656,0.23911498802070708,16384,v6p1if1_0928,main
1,6.011890875783299,4.4604339599609375,-0.0014166831970214844,0.23079574872270525,0.19269626211104499,16384,v6p1if1_0543,main
1,8.72350746195767,8.266239404678345,-0.004626750946044922,0.21869282212886798,0.2760820304880175,16384,v6p1if1_0632,main
1,10.30336258966673,9.080448150634766,-0.003628253936767578,0.3454135314813027,0.3393481087448278,16384,v6p1if1_0599,main
1,8.70116127173168,7.847749054431915,-8.535385131835938e-05,0.4526567044550074,0.3984245841893029,16384,v6p1if1_0003,main
1,8.231237959657628,7.590130925178528,0.0006208419799804688,0.5556965451058273,0.21095398969142387,16384,v6p1if1_0029,main
1,10.514677631684142,10.200536251068115,-0.0035195350646972656,0.21798425166737534,0.23393290867563934,16384,v6p1if1_0991,main
1,10.391440856887105,9.489713430404663,-0.0026116371154785156,0.7117167169653227,0.14548061827330758,16384,v6p1if1_0109,main
1,12.333879318912116,11.682430744171143,0.001434326171875,0.4598651624261203,0.2629847887039923,16384,v6p1if1_0365,main
1,11.668802069751502,11.07053804397583,-0.0005068778991699219,0.3867354596213959,0.21243538533086037,16384,v6p1if1_0091,main
1,8.034377344683262,6.965359210968018,-0.00014162063598632812,0.33602808442621024,0.11638565009408067,16384,v6p1if1_0930,main
1,6.015280180105197,4.783069491386414,0.00023365020751953125,0.30556250286884,0.23619661604329545,16384,v6p1if1_0175,main
1,8.233905303657764,7.527698338031769,0.0005464553833007812,0.275638582018809,0.1963770901580769,16384,v6p1if1_0915,main
1,7.612087150678128,7.3771204352378845,-0.0016689300537109375,0.3392620250188525,0.20045503448058588,16384,v6p1if1_0869,main
1,5.79001752252498,5.00423526763916,-0.00018215179443359375,0.461255037891517,0.38878100000492427,16384,v6p1if1_0522,main
1,9.669367841666961,8.169537663459778,0.0004410743713378906,0.5248493639356946,0.2648283679414057,16384,v6p1if1_0118,main
1,8.33343651583815,7.435364007949829,-0.004327297210693359,0.3228817132382851,0.23692985624401927,16384,v6p1if1_0708,main
1,8.53525753434999,7.719987094402313,-0.0016713142395019531,0.4146705526199863,0.21897915391035014,16384,v6p1if1_0817,main
1,10.81904545688627,9.511059522628784,-0.0015382766723632812,0.4843450126181166,0.21511346757648087,16384,v6p1if1_1003,main
1,8.587622327627173,7.344990462064743,-0.0008573532104492188,0.3809085768687668,0.2334588445783281,16384,v6p1if1_0697,main
1,8.904738432331461,8.020564198493958,0.0017137527465820312,0.4583673746391721,0.2108349998794026,16384,v6p1if1_0907,main
1,8.52642373283243,6.938666105270386,-0.002814769744873047,0.2666282632214134,0.16394363357275643,16384,v6p1if1_0203,main
2,5.7930045434092925,5.165552973747253,-0.00263214111328125,-0.07601262559673394,0.7137514656403336,512,v6p1if1_0308,main
2,8.278943596850562,7.230775356292725,0.0007925033569335938,-0.0934787274027471,0.5442260197102675,512,v6p1if1_0511,main
2,3.8038636145087126,3.536868095397949,0.0015048980712890625,0.026749551587117004,0.6772400985654076,512,v6p1if1_0041,main
2,1.3562239430981249,1.0265509188175201,0.0,-0.004579490547706566,0.7876854797584144,512,v6p1if1_0846,main
2,10.654332192929212,10.42036485671997,-0.0003380775451660156,-0.03382254673469198,0.5698489468836673,512,v6p1if1_0572,main
2,2.115012772003068,1.4046812057495117,0.0025267601013183594,-0.014501132791656879,0.6126235401413263,512,v6p1if1_0347,main
2,1.5734689326599336,1.2939605712890625,-0.0015692710876464844,0.02995443524651975,0.7286452596130478,512,v6p1if1_0286,main
2,6.064071999915679,5.391085863113403,0.0014090538024902344,0.008235949633437656,0.7937362302418046,512,v6p1if1_0124,main
2,8.504564795736922,8.078584760427475,-0.0007519721984863281,-0.026208794304571903,0.8255082289414861,512,v6p1if1_1017,main
2,8.026874216416122,7.944361567497253,0.0014138221740722656,0.014941113454640664,0.780352836463716,512,v6p1if1_0854,main
2,2.386833754548311,1.9838496446609497,0.0007576942443847656,0.047491551350018923,0.5525090325046997,512,v6p1if1_0928,main
2,6.932120156251344,6.078736305236816,-0.0019998550415039062,-0.04452798927112456,0.8100355814389609,512,v6p1if1_0543,main
2,2.294273412470761,1.6477258205413818,-0.0025963783264160156,0.006716664018809659,0.6938094006422172,512,v6p1if1_0632,main
2,9.850682517458859,9.666048720479012,0.00020647048950195312,-0.13675362835063254,0.8359660401176603,512,v6p1if1_0599,main
2,4.877519358583903,4.149875283241272,-0.0014095306396484375,-0.11644890553273868,0.5496205470282178,512,v6p1if1_0003,main
2,3.850024518666099,3.091874122619629,-0.0011858940124511719,-0.09380506650351439,0.6673000778509529,512,v6p1if1_0029,main
2,3.7972300826203207,3.071141481399536,-0.0006852149963378906,0.00042196776762537525,0.6658956378938482,512,v6p1if1_0991,main
2,2.539593595169016,1.7675738334655762,-0.00159454345703125,-0.01861900708550923,0.6573755515133656,512,v6p1if1_0109,main
2,3.938578939475663,2.717224895954132,0.0029540061950683594,-0.04072384480406033,0.5958053114135092,512,v6p1if1_0365,main
2,8.160233210469583,7.066249907016754,-0.0017790794372558594,-0.22158769108894294,0.5905047921443686,512,v6p1if1_0091,main
2,2.117651740535667,1.7812682390213013,-0.0001811981201171875,-0.02237198601669954,0.5141007965028798,512,v6p1if1_0930,main
2,4.299126854559147,3.863603115081787,0.0019741058349609375,-0.13970850223650277,0.7075639682265387,512,v6p1if1_0175,main
2,1.5110051294358522,0.9582562446594238,-0.0007910728454589844,-0.016396476900689017,0.8102944210607305,512,v6p1if1_0915,main
2,4.231782136512698,3.1623615622520447,0.0029921531677246094,-0.11509703845302521,0.753013698555783,512,v6p1if1_0869,main
2,2.2607492412847296,1.4210663065314293,4.0531158447265625e-05,0.04399932201208134,0.7151464742260831,512,v6p1if1_0522,main
2,4.142435624050664,3.3338027000427246,-0.0012221336364746094,-0.11782026964837744,0.7208803768050007,512,v6p1if1_0118,main
2,8.990689408032724,8.197656989097595,0.003994464874267578,0.00670484513071834,0.7224943148117211,512,v6p1if1_0708,main
2,4.504393410406256,4.388375997543335,-0.003059864044189453,-0.017361572461703112,0.7829602756612624,512,v6p1if1_0817,main
2,6.263323437987179,5.864967703819275,0.002242565155029297,-0.047267477228595034,0.6346286028532153,512,v6p1if1_1003,main
2,2.2169452098644,1.49609375,-0.0037369728088378906,-0.0202908048988224,0.9134283037969214,512,v6p1if1_0697,main
2,7.226407361029208,5.934797525405884,0.0011706352233886719,0.20757442412270066,0.6332578831953769,512,v6p1if1_0907,main
2,3.53090473220467,3.07808780670166,-0.0014791488647460938,0.0397706241949205,0.7510595484707207,512,v6p1if1_0203,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0308,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0511,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0041,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0846,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0572,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0347,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0286,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0124,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_1017,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0854,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0928,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0543,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0632,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0599,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0003,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0029,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0991,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0109,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0365,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0091,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0930,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0175,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0915,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0869,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0522,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0118,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0708,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0817,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_1003,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0697,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0907,main
2,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0203,main
2,1.4068193487661227,1.1447317600250244,-0.0037636756896972656,0.017393587681982403,0.4035235523931218,2048,v6p1if1_0308,main
2,4.297472484307012,3.8694854974746704,-0.0013651847839355469,0.0134753873772544,0.4876776197380249,2048,v6p1if1_0511,main
2,2.0742735097042186,1.9662041664123535,0.0012707710266113281,0.013859733563096555,0.30978560059567145,2048,v6p1if1_0041,main
2,2.5870672257077034,2.249089479446411,-0.00017595291137695312,0.07225582698916888,0.2486893801065479,2048,v6p1if1_0846,main
2,2.2890831195165395,2.264374554157257,-0.0005307197570800781,0.02441461232921771,0.25586736681235844,2048,v6p1if1_0572,main
2,3.609110026866563,2.8772480487823486,-0.0003724098205566406,0.13120704786310444,0.4084287512535463,2048,v6p1if1_0347,main
2,4.23829176996812,4.090428352355957,0.0005645751953125,0.11757760799254502,0.2815041494142559,2048,v6p1if1_0286,main
2,0.662936721753963,0.5759754180908203,0.0004367828369140625,9.573881429858488e-06,0.34840755772849896,2048,v6p1if1_0124,main
2,2.85107354824794,2.236076980829239,0.0002512931823730469,0.008480859224410331,0.14358750365422737,2048,v6p1if1_1017,main
2,2.364652357488518,2.1119465827941895,-0.0011386871337890625,0.06297583888662839,0.20640820357504225,2048,v6p1if1_0854,main
2,4.469162089333165,4.45651251077652,-0.0011334419250488281,0.04716781809935,0.3434510572080637,2048,v6p1if1_0928,main
2,3.466162665502187,3.4527332186698914,0.0017724037170410156,0.05689593719666908,0.5342327395574865,2048,v6p1if1_0543,main
2,1.614029072967878,1.4167435765266418,-0.0010099411010742188,0.00298020421735945,0.6487071469660506,2048,v6p1if1_0632,main
2,2.2373435653618166,1.6397363394498825,0.0011510848999023438,0.07129498912132126,0.305394277238113,2048,v6p1if1_0599,main
2,2.1528199351621664,1.4645719528198242,0.0014605522155761719,0.005260609820812334,0.1216479622122749,2048,v6p1if1_0003,main
2,1.678467213304846,1.36576908826828,-0.00028705596923828125,-0.10522793665384356,0.20834618183290665,2048,v6p1if1_0029,main
2,5.503465676757157,5.500621199607849,-0.0010809898376464844,0.008208733502980792,0.4833642737350668,2048,v6p1if1_0991,main
2,5.540140295670279,5.4006667137146,0.0010256767272949219,0.2232066255497216,0.2749729035439574,2048,v6p1if1_0109,main
2,1.9874161607734915,1.8202161192893982,0.00018835067749023438,0.045383899451888254,0.14965991024345296,2048,v6p1if1_0365,main
2,4.835100682189282,4.69452303647995,4.291534423828125e-05,0.07225649026812153,0.4769784269970537,2048,v6p1if1_0091,main
2,2.2144370398608326,1.8227362632751465,-0.002086639404296875,0.061978534257628226,0.46673435032471894,2048,v6p1if1_0930,main
2,6.907146118539211,6.88305139541626,0.0005879402160644531,0.05435286343702295,0.49916824051122766,2048,v6p1if1_0175,main
2,1.4864149298833353,1.3026294708251953,0.0008950233459472656,0.04224944336947534,0.3649327141645928,2048,v6p1if1_0915,main
2,2.3840410898633992,2.301138937473297,0.0014657974243164062,0.003069425478362753,0.1858181961044556,2048,v6p1if1_0869,main
2,3.0226277923610896,2.942309834063053,-8.916854858398438e-05,-0.004227136694852085,0.5106912904311229,2048,v6p1if1_0522,main
2,6.38431094938104,6.030072927474976,2.765655517578125e-05,0.17456292969810683,0.17676134578325672,2048,v6p1if1_0118,main
2,3.033164257415274,2.4366188049316406,-1.5735626220703125e-05,0.05262284042610599,0.5131184153279912,2048,v6p1if1_0708,main
2,2.2917232493080895,2.1768975257873535,-0.001300811767578125,0.022776234411400864,0.770740785379679,2048,v6p1if1_0817,main
2,2.3676421898984925,2.2230647802352905,0.0005354881286621094,0.052007213194638524,0.40465125057234536,2048,v6p1if1_1003,main
2,5.816559464678089,5.519738674163818,0.001575469970703125,0.02761807064429256,0.4009278364957019,2048,v6p1if1_0697,main
2,4.029890556221382,3.747917890548706,-0.00069427490234375,0.09693993387154709,0.4077149861894439,2048,v6p1if1_0907,main
2,1.6499683597044679,1.1328692436218262,-0.0012841224670410156,-0.010326361658517413,0.5208650463348046,2048,v6p1if1_0203,main
2,1.3399945055610307,1.3152379989624023,-0.0032792091369628906,0.04627654337738196,0.5395444399897835,4096,v6p1if1_0308,main
2,5.982150413752011,5.63114595413208,-0.00052642822265625,0.09176581300116204,0.15574496248463768,4096,v6p1if1_0511,main
2,4.365848396758378,3.795511245727539,0.0010285377502441406,0.08168122411385159,0.18256083883631444,4096,v6p1if1_0041,main
2,4.452517058084931,3.2886526584625244,0.0004572868347167969,0.18106941735978355,0.18570662166720459,4096,v6p1if1_0846,main
2,4.815032977774465,4.3843207359313965,-0.0011377334594726562,0.1651345226801375,0.3454014359162286,4096,v6p1if1_0572,main
2,5.054675648101268,4.429150938987732,-0.0012807846069335938,0.17886118144324747,0.26902077293974236,4096,v6p1if1_0347,main
