comparison,variable,baseline,candidate,sample_id,deltaT_quartile,true_scale_cv_rms_K,baseline_point_error_squared_sum,candidate_point_error_squared_sum,delta_point_error_squared_sum,baseline_shape_point_sse_K2,candidate_shape_point_sse_K2,delta_shape_point_sse_K2,baseline_scale_point_sse_K2,candidate_scale_point_sse_K2,delta_scale_point_sse_K2,baseline_cross_point_sse_K2,candidate_cross_point_sse_K2,delta_cross_point_sse_K2
V42_minus_V38,objective,V38,V42,sample_0740,Q4,0.9467577459326376,27.834226277431178,30.49222466178429,2.657998384353114,23.904507983624008,26.411468447881575,2.506960464257567,2.098873562629575,1.9309241175100462,-0.16794944511952892,1.8308447311775897,2.1498320963926663,0.31898736521507653
V42_minus_V38,objective,V38,V42,sample_0746,Q1,0.031153507794917278,0.019439129910395002,0.04211494772617601,0.022675817815781006,0.01458085459762477,0.016539381054414347,0.001958526456789577,0.007950369223063277,0.02168371410755039,0.013733344884487112,-0.003092093910293043,0.0038918525642112722,0.006983946474504316
V42_minus_V38,objective,V38,V42,sample_0748,Q3,0.37768429755399546,9.301154585238155,5.1540728560598295,-4.147081729178326,4.712785923676823,4.352046715203257,-0.3607392084735661,5.803335212374912,1.2565066911721487,-4.546828521202763,-1.2149665508135794,-0.45448055031557566,0.7604860004980037
V42_minus_V38,objective,V38,V42,sample_0752,Q4,0.8682062442779067,40.19340726158396,25.232914547626994,-14.960492713956963,22.646381241029488,24.148273970183425,1.501892729153937,12.958223781964627,0.2889669100751314,-12.669256871889495,4.588802238589844,0.7956736673684353,-3.793128571221409
V42_minus_V38,objective,V38,V42,sample_0768,Q1,0.09950632540401465,0.2546899679195164,0.3066038167613247,0.051913848841808274,0.15589241923650055,0.2637100642872869,0.10781764505078634,0.07994121033679544,0.02344337599197252,-0.05649783434482292,0.01885633834622044,0.019450376482065254,0.0005940381358448127
V42_minus_V38,objective,V38,V42,sample_0773,Q2,0.18970871213666388,3.986259692655609,1.8470978065497696,-2.139161886105839,0.9043811165089374,0.6331260521857718,-0.2712550643231656,2.965069159577373,1.1367763056641098,-1.828292853913263,0.11680941656929811,0.07719544869988824,-0.039613967869409863
V42_minus_V38,objective,V38,V42,sample_0777,Q4,1.3618774105837694,12.823017131823496,22.082859855317132,9.259842723493636,8.888767500400132,14.97633576527156,6.087568264871429,4.216620570946498,6.7637581189371865,2.5471375479906886,-0.28237093952313375,0.3427659711083857,0.6251369106315194
V42_minus_V38,objective,V38,V42,sample_0783,Q2,0.19290908591257305,5.362790874723632,5.4157861774887825,0.052995302765150853,5.298272294805218,4.122549590671108,-1.1757227041341105,0.005613436544850313,0.6660368736898202,0.6604234371449699,0.05890514337356213,0.6271997131278548,0.5682945697542927
V42_minus_V38,objective,V38,V42,sample_0787,Q4,1.4901649789785576,250.7956155046994,211.87240131373304,-38.92321419096638,166.7496776898025,128.33265765806976,-38.41702003173273,162.20677186443214,138.9674773600942,-23.23929450433795,-78.16083404953531,-55.42773370443091,22.733100345104397
V42_minus_V38,objective,V38,V42,sample_0788,Q2,0.1904758375061115,0.19128555800853791,0.21495643687561672,0.023670878867078804,0.19251655570439147,0.2152938748058832,0.022777319101491722,0.00021463520472354502,0.0019030543301742473,0.0016884191254507022,-0.0014456329005770904,-0.0022404922604407325,-0.0007948593598636421
V42_minus_V38,objective,V38,V42,sample_0798,Q2,0.21652212105393603,0.2978606179371881,1.0857884815966177,0.7879278636594296,0.29773248022142446,0.6417759415975332,0.3440434613761087,0.00017469572329499312,0.35726909999106865,0.35709440426777367,-4.655800753138919e-05,0.08674344000801597,0.08678999801554736
V42_minus_V38,objective,V38,V42,sample_0800,Q4,1.3864010038579835,12.326658487807883,14.866389556517783,2.5397310687098997,11.755753327712593,14.869451590329628,3.113698262617035,0.9802205662643204,0.09759220980540734,-0.882628356458913,-0.4093154061690326,-0.10065424361725128,0.30866116255178133
V42_minus_V38,objective,V38,V42,sample_0802,Q1,0.03823776978842746,0.06518248399075764,0.03360248061955583,-0.031580003371201815,0.020645893542915364,0.022714339501898995,0.0020684459589836307,0.03696912751866721,0.0076962845702474945,-0.029272842948419718,0.007567462929175063,0.0031918565474093425,-0.00437560638176572
V42_minus_V38,objective,V38,V42,sample_0806,Q2,0.2988627763714577,1.703677519280541,1.4486234873777846,-0.25505403190275633,1.1769513271082679,0.7943166622645594,-0.38263466484370845,0.48165454866001356,0.6668341937091015,0.1851796450490879,0.045071643512259396,-0.012527368595875957,-0.05759901210813535
V42_minus_V38,objective,V38,V42,sample_0811,Q3,0.6058346369779412,8.220242647440399,7.945461977985513,-0.274780669454886,6.097924530186576,8.04564196774525,1.9477174375586745,2.5729061795237174,0.060674060097358186,-2.512232119426359,-0.45058806226989545,-0.160854049857095,0.28973401241280045
V42_minus_V38,objective,V38,V42,sample_0815,Q1,0.12099318699053234,0.3035344876357944,0.36067074282262934,0.05713625518683496,0.2951722290250333,0.3561448542369896,0.06097262521195629,0.026980825248814795,0.0009486689214634115,-0.026032156327351383,-0.018618566638053738,0.0035772196641762214,0.02219578630222996
V42_minus_V38,objective,V38,V42,sample_0820,Q3,0.6545074046956869,43.14108694276103,9.50621338475287,-33.63487355800816,15.92170516580914,9.579719985622924,-6.3419851801862155,35.27315302226763,0.028279556573447426,-35.244873465694184,-8.053771245315732,-0.10178615744350462,7.9519850878722265
V42_minus_V38,objective,V38,V42,sample_0822,Q2,0.30741532560527396,2.4303641204793327,2.51072698368408,0.08036286320474728,1.8445456752091336,2.1673696073391784,0.3228239321300448,0.9796624956577827,0.16443188917531865,-0.8152306064824641,-0.3938440503875831,0.17892548716958342,0.5727695375571665
V42_minus_V38,objective,V38,V42,sample_0824,Q3,0.6801394855857713,16.82993449529135,14.305600042491344,-2.524334452800007,10.028389696738262,10.026154525250758,-0.002235171487503962,6.312314363109519,4.513412547552031,-1.798901815557488,0.48923043544356876,-0.23396703031144553,-0.7231974657550143
V42_minus_V38,objective,V38,V42,sample_0827,Q2,0.23350757826032542,4.7460093818376,1.3907512328818972,-3.3552581489557025,1.2864880144293878,0.7968706462092807,-0.48961736822010704,3.8730044560532084,0.6921721818311427,-3.1808322742220656,-0.41348308864499655,-0.09829159515852648,0.3151914934864701
V42_minus_V38,objective,V38,V42,sample_0837,Q4,1.0825333348612247,9.682794892246262,14.35994682426309,4.677151932016828,8.661599859527819,8.031035300782657,-0.6305645587451618,1.1255603360126918,5.321562367738778,4.196002031726087,-0.10436530329424815,1.0073491557416583,1.1117144590359065
V42_minus_V38,objective,V38,V42,sample_0839,Q2,0.2567781295953886,2.376751097988537,1.234136436656119,-1.142614661332418,0.9422070892121925,0.7774082473994106,-0.16479884181278193,1.7214633394413261,0.6061442294214673,-1.115319110019859,-0.28691933066498165,-0.149416040164759,0.13750329050022264
V42_minus_V38,objective,V38,V42,sample_0845,Q2,0.23122289144063335,1.1290793234649599,0.8888277123626723,-0.24025161110228754,0.6027664259009549,0.8666371723032029,0.26387074640224806,0.5803541160049291,0.05718305184987784,-0.5231710641550513,-0.05404121844092382,-0.03499251179040822,0.0190487066505156
V42_minus_V38,objective,V38,V42,sample_0854,Q2,0.22607793312921215,1.9611417613387099,0.9634548723577124,-0.9976868889809974,1.1322591177806691,0.582387302946207,-0.5498718148344621,0.7675367294757177,0.29582282647053343,-0.4717139030051843,0.06134591408232335,0.08524474294097191,0.02389882885864856
V42_minus_V38,objective,V38,V42,sample_0856,Q3,0.6742043106048178,35.63954814485099,13.371019861125436,-22.268528283725555,9.66192968117318,10.556414717854596,0.8944850366814148,25.500645774047385,2.8750822242642133,-22.625563549783173,0.4769726896304307,-0.0604770809933729,-0.5374497706238036
V42_minus_V38,objective,V38,V42,sample_0857,Q2,0.19848550963653272,0.5630531718298939,0.559581336745318,-0.003471835084575936,0.48383736875599004,0.23836694685060816,-0.24547042190538187,0.06445851790720072,0.29512066014316407,0.23066214223596335,0.014757285166703105,0.026093729751545645,0.01133644458484254
V42_minus_V38,objective,V38,V42,sample_0863,Q3,0.6187228573697245,4.041694757914956,6.276019734648598,2.2343249767336415,3.9473334056444926,5.5370474927536435,1.5897140871091509,0.18831822459501757,1.4536614448816447,1.2653432202866273,-0.09395687232455385,-0.7146892029866908,-0.620732330662137
V42_minus_V38,objective,V38,V42,sample_0870,Q1,0.12927367957681227,0.22782440741511018,0.16571110668895028,-0.06211330072615989,0.18873512083711796,0.16773338030864202,-0.02100174052847595,0.05956004167818256,0.004985936369622492,-0.054574105308560064,-0.02047075510019032,-0.007008209989314234,0.013462545110876087
V42_minus_V38,objective,V38,V42,sample_0879,Q1,0.0911675151631598,0.3681701330811807,0.16602256817235267,-0.20214756490882801,0.18892736020692646,0.1036767076713669,-0.08525065253555957,0.1959514600951215,0.0576086659667214,-0.1383427941284001,-0.016708687220867244,0.004737194534264379,0.021445881755131624
V42_minus_V38,objective,V38,V42,sample_0915,Q4,0.7379869588999469,41.17762544761809,53.17574605460803,11.998120606989936,22.84764639897918,17.544390617442076,-5.3032557815371035,28.78608425345882,41.87735473409972,13.091270480640897,-10.456105204819902,-6.245999296933771,4.210105907886131
V42_minus_V38,objective,V38,V42,sample_0934,Q1,0.12722107809921532,1.0942591511386532,0.1264385025236756,-0.9678206486149776,0.16838693459018927,0.11975425727466439,-0.04863267731552488,0.9723575841081981,0.006218279497702723,-0.9661393046104954,-0.0464853675597342,0.00046596575130851067,0.04695133331104272
V42_minus_V38,objective,V38,V42,sample_0937,Q3,0.5954615653492036,8.125782426494844,10.815823606355849,2.690041179861005,2.21812538836184,2.313653772916218,0.09552838455437795,5.3235384153752126,7.571933509414313,2.2483950940391004,0.5841186227577924,0.9302363240253186,0.3461177012675263
V42_minus_V38,objective,V38,V42,sample_0953,Q1,0.06616211508393838,0.1047093805174071,0.041325215423765875,-0.06338416509364123,0.0891654457219213,0.03785287375106754,-0.05131257197085376,0.015924990985423538,0.002160644192093925,-0.013764346793329612,-0.0003810561899377221,0.0013116974806044288,0.0016927536705421509
V42_minus_V38,objective,V38,V42,sample_0969,Q4,1.4908652166666831,26.639336529873024,20.804015986976022,-5.835320542897001,26.148992321760606,20.727814718470906,-5.421177603289699,0.25516882256798973,0.1516505535246929,-0.10351826904329683,0.23517538554442913,-0.07544928501957957,-0.31062467056400866
V42_minus_V38,objective,V38,V42,sample_0971,Q4,1.0591130731985174,53.50128186421884,66.68271720234692,13.181435338128082,47.46796204177942,24.4687776777408,-22.999184364038623,5.800869467018489,40.937091600948854,35.13622213393037,0.2324503554209368,1.2768479236572843,1.0443975682363476
V42_minus_V38,objective,V38,V42,sample_0997,Q1,0.04704652452600687,0.08586213855003341,0.07936805567339605,-0.006494082876637358,0.0349954081755223,0.041977781834882474,0.006982373659360178,0.06773051898771519,0.02789358063522642,-0.03983693835248877,-0.01686378861320408,0.009496693203287158,0.026360481816491237
V42_minus_V38,objective,V38,V42,sample_1008,Q2,0.21124609340382852,1.1723414855096865,1.0701680365354982,-0.10217344897418834,0.6857747346697923,0.939331899350415,0.2535571646806226,0.6294496619229886,0.065173238290441,-0.5642764236325476,-0.14288291108309426,0.06566289889464215,0.20854580997773642
V42_minus_V38,objective,V38,V42,sample_1049,Q4,1.9032183992054632,195.7876197159951,278.82772972907884,83.04011001308373,166.1035743665003,84.74092120589502,-81.36265316060529,46.89537518928478,210.79818025937553,163.90280507009075,-17.211329839789975,-16.7113717361917,0.4999581035982743
V42_minus_V38,objective,V38,V42,sample_1050,Q4,0.9807758322989045,17.365156102157517,26.929580762454208,9.564424660296691,14.647816818511574,17.626451909053102,2.9786350905415286,3.3964668384682097,7.804626145899281,4.408159307431071,-0.6791275548222684,1.4985027075018227,2.177630262324091
V42_minus_V38,objective,V38,V42,sample_1051,Q1,0.03403015720166213,0.021056361417518838,0.019678838317466935,-0.0013775231000519028,0.020954858411094155,0.01473166659576716,-0.006223191815326995,3.085107488071551e-05,0.00401955650571829,0.003988705430837574,7.065193154396734e-05,0.0009276152159814849,0.0008569632844375176
V42_minus_V38,objective,V38,V42,sample_1052,Q1,0.07790402189126991,1.9489126314124663,0.5419637963922357,-1.4069488350202306,0.28298644915103566,0.3409973726983997,0.058010923547364035,1.596926935230416,0.17522837495948584,-1.4216985602709302,0.06899924703101468,0.025738048734350177,-0.0432611982966645
V42_minus_V38,objective,V38,V42,sample_1053,Q3,0.47820897125877004,2.37343278816133,2.798302773977471,0.4248699858161409,1.9932940051984265,1.522728402479487,-0.47056560271893955,0.3808664963312805,1.4446910537399504,1.06382455740867,-0.0007277133683765355,-0.1691166822419664,-0.16838896887358987
V42_minus_V38,objective,V38,V42,sample_1054,Q1,0.09720882431363774,0.1688039788942029,0.15657943936646768,-0.012224539527735223,0.11708097452701154,0.1131654902837756,-0.003915484243235942,0.06994076651062053,0.060396697737359506,-0.009544068773261027,-0.01821776214342917,-0.016982748654667434,0.001235013488761736
V42_minus_V38,objective,V38,V42,sample_1055,Q4,2.0236222692071117,306.87807210910563,411.6978080350659,104.81973592596029,58.18153910515255,64.0136246272678,5.83208552211525,247.25924238097366,344.7675641502509,97.50832176927725,1.4372906229793836,2.9166192575472643,1.4793286345678807
V42_minus_V38,objective,V38,V42,sample_1056,Q1,0.13191182232653484,0.16782882338457716,5.335901088332717,5.168072264948139,0.12509804513176154,0.2005501200995864,0.07545207496782486,0.0360174359597701,5.00362748101969,4.96761004505992,0.006713342293045519,0.13172348721344138,0.12501014492039586
V42_minus_V38,objective,V38,V42,sample_1057,Q1,0.15908654532782923,0.689773990827784,0.27645921535726403,-0.41331477547052,0.6834527040554279,0.26784799028469336,-0.41560471377073455,0.02276359988585352,0.0018847267445517286,-0.020878873141301792,-0.016442313113497465,0.006726498328018891,0.023168811441516356
V42_minus_V38,objective,V38,V42,sample_1058,Q1,0.05886776671670268,0.12050306036793315,0.12522985719100896,0.004726796823075807,0.11101849739005491,0.05744045632476192,-0.05357804106529299,0.011478184080281718,0.07291125907890485,0.06143307499862313,-0.0019936211024034855,-0.005121858212657794,-0.0031282371102543086
V42_minus_V38,objective,V38,V42,sample_1059,Q4,0.7629146079337809,10.536164984461712,18.353233753402026,7.817068768940315,6.765981381155441,4.22703786496369,-2.5389435161917504,2.5310379187528937,13.525998624380069,10.994960705627175,1.2391456845533775,0.6001972640582618,-0.6389484204951157
V42_minus_V38,objective,V38,V42,sample_1060,Q1,0.15048065253417015,0.1540305337240871,0.49235865967948617,0.3383281259553991,0.15300836911748314,0.20633215028160168,0.05332378116411854,0.0011670926942889174,0.27324539590092756,0.2720783032066386,-0.00014492808768494145,0.012781113496957042,0.012926041584641983
V43_minus_V38,xy_scale_features,V38,V43,sample_0014,Q4,1.2896650226372384,24.882071876417562,22.126723942957636,-2.7553479334599267,18.56157620703052,20.893764765477982,2.332188558447463,3.683642711575063,0.3343610755212298,-3.3492816360538336,2.6368529578119815,0.8985981019584242,-1.7382548558535573
V43_minus_V38,xy_scale_features,V38,V43,sample_0023,Q2,0.2629658707962856,1.1813021688391727,1.9951950232184246,0.8138928543792519,0.9645556118972441,1.551420854925722,0.5868652430284779,0.1636351120404425,0.3092469594993781,0.14561184745893557,0.05311144490148589,0.13452720879332464,0.08141576389183874
V43_minus_V38,xy_scale_features,V38,V43,sample_0027,Q3,0.5366140210141005,7.147118665382122,2.9221849244278606,-4.2249337409542616,4.690877450805195,2.6362777923401106,-2.0545996584650847,2.616680876651927,0.31370333132986844,-2.302977545322059,-0.16043966207500004,-0.02779619924211889,0.13264346283288114
V43_minus_V38,xy_scale_features,V38,V43,sample_0037,Q2,0.22343163865336263,1.6994108588863912,1.9234363209110752,0.22402546202468399,1.5466382892927164,0.9315776090581818,-0.6150606802345346,0.06784825529261862,0.7506448113240327,0.6827965560314141,0.0849243143010562,0.24121390052886066,0.15628958622780448
V43_minus_V38,xy_scale_features,V38,V43,sample_0053,Q3,0.4663458019698718,8.61707844850364,13.512237507116895,4.895159058613254,7.122975156021736,9.433852765795253,2.3108776097735166,1.4175490382700582,3.14777574958397,1.730226711313912,0.07655425421184625,0.9306089917376716,0.8540547375258254
V43_minus_V38,xy_scale_features,V38,V43,sample_0059,Q3,0.6962427182377497,6.748569476385459,3.8825549492175506,-2.8660145271679083,4.434900500645462,3.1762206390043453,-1.2586798616411166,2.0227479300150053,0.6436964928192638,-1.3790514371957414,0.29092104572499067,0.06263781739394136,-0.2282832283310493
V43_minus_V38,xy_scale_features,V38,V43,sample_0061,Q1,0.08382224791294639,0.18929732483424697,0.2052382539821253,0.01594092914787834,0.0516918478815825,0.11085596004685773,0.05916411216527523,0.1287399970403224,0.09164860470713426,-0.037091392333188145,0.008865479912342086,0.002733689228133329,-0.006131790684208757
V43_minus_V38,xy_scale_features,V38,V43,sample_0075,Q2,0.1759556525077124,0.726106761325176,1.611958068897212,0.8858513075720359,0.7231549055732944,0.6564193167997596,-0.0667355887735348,0.0016432766247704497,0.9305164283924374,0.9288731517676669,0.0013085791271111652,0.025022323705014775,0.02371374457790361
V43_minus_V38,xy_scale_features,V38,V43,sample_0077,Q3,0.5243418484033366,7.77754354458215,8.648457923079857,0.8709143784977069,7.007321084762338,5.332406355666664,-1.6749147290956738,0.5612645506630062,2.829277615821552,2.2680130651585455,0.20895790915680537,0.48677395159164044,0.27781604243483504
V43_minus_V38,xy_scale_features,V38,V43,sample_0084,Q1,0.1663770492536331,0.43388711526132095,0.2977720281325087,-0.13611508712881226,0.3244792352901365,0.239339147025554,-0.0851400882645825,0.1207154292822664,0.05884108196754408,-0.06187434731472232,-0.01130754931108191,-0.0004082008605894097,0.0108993484504925
V43_minus_V38,xy_scale_features,V38,V43,sample_0085,Q2,0.35151646004990067,5.092178896700292,3.5182278229480914,-1.573951073752201,3.963973654961113,3.4122816217051577,-0.5516920332559554,1.5379793782610576,0.2917163278751369,-1.2462630503859207,-0.4097741365218768,-0.18577012663220288,0.2240040098896739
V43_minus_V38,xy_scale_features,V38,V43,sample_0108,Q2,0.2914894514933416,0.7224508042274631,0.9547136301105423,0.23226282588307923,0.6415405093808606,0.7918770289882696,0.150336519607409,0.10774863176845759,0.176277925448283,0.06852929367982541,-0.026838336921855097,-0.01344132432601038,0.013397012595844717
V43_minus_V38,xy_scale_features,V38,V43,sample_0130,Q2,0.3034592316489574,1.5859073261038437,0.8742309151151938,-0.7116764109886499,1.2690760570975494,0.8608735815689106,-0.40820247552863886,0.25337815326722374,0.01927836718617962,-0.23409978608104412,0.0634531157390702,-0.00592103363989639,-0.06937414937896659
V43_minus_V38,xy_scale_features,V38,V43,sample_0153,Q3,0.5671374625740733,67.61760699007881,50.49719338091666,-17.12041360916215,5.9148326984325035,10.832874853603752,4.918042155171248,61.58843155231495,38.57895713404095,-23.009474418274003,0.11434273933135763,1.0853613932719561,0.9710186539405985
V43_minus_V38,xy_scale_features,V38,V43,sample_0155,Q2,0.23407834265904284,0.5255824727978307,0.6157055545816745,0.09012308178384387,0.422576899451776,0.34188782908344006,-0.08068907036833595,0.11995960118392486,0.2271894951417261,0.10722989395780123,-0.016954027837870256,0.04662823035650843,0.06358225819437868
V43_minus_V38,xy_scale_features,V38,V43,sample_0162,Q1,0.104607551461206,0.02659115573448283,0.02992116892622955,0.003330013191746719,0.02628545941475903,0.024171204414801754,-0.002114254999957276,0.00011247989867357404,0.00397434560142358,0.003861865702750006,0.00019321642105022237,0.001775618910004212,0.0015824024889539896
V43_minus_V38,xy_scale_features,V38,V43,sample_0169,Q4,1.3291137206236883,10.282855279932289,8.572241564484411,-1.7106137154478773,7.554816832331333,7.222595030597679,-0.33222180173365423,2.700404628836687,2.1629471913255385,-0.5374574375111485,0.027633818764266183,-0.8133006574388069,-0.840934476203073
V43_minus_V38,xy_scale_features,V38,V43,sample_0171,Q1,0.07917458795069666,0.11631416690264704,0.1491727409449039,0.032858574042256866,0.10615242183270199,0.11738381720699885,0.011231395374296863,0.006558055609183423,0.029534541496594888,0.022976485887411465,0.0036036894607616417,0.0022543822413101486,-0.0013493072194514931
V43_minus_V38,xy_scale_features,V38,V43,sample_0194,Q4,0.9539930273758233,20.479010486633616,8.602183407505159,-11.876827079128457,10.858115691245603,8.342754511713435,-2.5153611795321673,9.537969441491127,0.22860524182895706,-9.30936419966217,0.08292535389689082,0.03082365396276608,-0.05210169993412474
V43_minus_V38,xy_scale_features,V38,V43,sample_0195,Q3,0.47324039844335775,3.6013721849523277,3.7384977116253015,0.13712552667297384,1.855018753994031,2.360252258227167,0.5052335042331362,1.6422696856949994,1.3257522435209614,-0.316517442174038,0.10408374526329689,0.05249320987717278,-0.05159053538612411
V43_minus_V38,xy_scale_features,V38,V43,sample_0196,Q1,0.11565347010374963,0.052671158147118716,0.05010478819945283,-0.002566369947665889,0.0482917031558047,0.046361361919881314,-0.001930341235923387,0.003705409467605798,0.00916057492698667,0.0054551654593808716,0.0006740455237082164,-0.005417148647415156,-0.006091194171123373
V43_minus_V38,xy_scale_features,V38,V43,sample_0206,Q1,0.057751311223483696,0.18798811577272942,0.29620700668023897,0.10821889090750955,0.17590089427824426,0.24125662816534604,0.06535573388710178,0.006063672098990369,0.06408817312446,0.058024501025469626,0.006023549395494777,-0.00913779460956698,-0.015161344005061757
V43_minus_V38,xy_scale_features,V38,V43,sample_0213,Q3,0.5267958684596359,1.8437557499181823,5.7218955329439005,3.878139783025718,1.670884875123178,2.0883430261146176,0.4174581509914397,0.10015492726076951,4.056410091943535,3.9562551646827657,0.07271594753423491,-0.4228575851142514,-0.49557353264848636
V43_minus_V38,xy_scale_features,V38,V43,sample_0224,Q3,0.6197833329296856,8.087136498363792,4.96283868686257,-3.124297811501222,3.2641125871621774,2.1265112973649307,-1.1376012897972467,4.20880919740287,2.5990549130900154,-1.6097542843128543,0.6142147137987468,0.23727247640762372,-0.3769422373911231
V43_minus_V38,xy_scale_features,V38,V43,sample_0226,Q1,0.058075400567802395,0.16902507567803818,0.14514517122622358,-0.023879904451814593,0.07602993874536415,0.039195884771617485,-0.036834053973746665,0.11375099824573302,0.11145596315547908,-0.002295035090253944,-0.020755861313058982,-0.005506676700872991,0.015249184612185992
V43_minus_V38,xy_scale_features,V38,V43,sample_0229,Q4,0.8969272992883323,53.690506036123494,31.333265062762088,-22.357240973361407,26.96787686059725,23.267420212418187,-3.7004566481790633,29.61750375103619,9.203675839769637,-20.41382791126655,-2.8948745755099416,-1.137830989425737,1.7570435860842046
V43_minus_V38,xy_scale_features,V38,V43,sample_0234,Q3,0.38896814091839,2.4618480736094877,1.942936402682309,-0.5189116709271786,2.42426226426324,1.9004002826293234,-0.5238619816339165,0.10103131350335022,0.01746186939638951,-0.08356944410696071,-0.06344550415710176,0.025074250656596162,0.08851975481369792
V43_minus_V38,xy_scale_features,V38,V43,sample_0240,Q1,0.08668854138869422,0.1635826838120413,0.19221587138078117,0.028633187568739865,0.131634841756328,0.1541735251835193,0.022538683427191286,0.042304099654666666,0.027088233209273383,-0.015215866445393283,-0.010356257598953394,0.010954112987988523,0.021310370586941917
V43_minus_V38,xy_scale_features,V38,V43,sample_0262,Q4,1.4815468124091347,25.781909630952633,28.51562189736087,2.7337122664082365,24.98910462888408,13.212922909810846,-11.776181719073232,0.43749173071254266,13.251496491081632,12.81400476036909,0.3553132713560073,2.0512024964683833,1.695889225112376
V43_minus_V38,xy_scale_features,V38,V43,sample_0265,Q2,0.2449745382555374,13.270940621895399,4.839367755075961,-8.431572866819437,9.07793818725434,4.645320525924003,-4.432617661330337,2.371919839497889,0.059425728008995114,-2.312494111488894,1.8210825951431682,0.13462150114296245,-1.6864610940002058
V43_minus_V38,xy_scale_features,V38,V43,sample_0271,Q4,1.3831723659142101,76.10690707076384,54.421669815077415,-21.685237255686424,29.358554520034566,32.664674656202145,3.3061201361675785,46.50809770556793,21.461376346049455,-25.04672135951847,0.24025484516135776,0.29561881282581426,0.055363967664456504
V43_minus_V38,xy_scale_features,V38,V43,sample_0281,Q4,1.4172206963127103,28.86383518132779,31.364474869697972,2.500639688370182,17.248316753019083,24.462249637807233,7.21393288478815,12.618260064347464,6.823073392365777,-5.7951866719816865,-1.002741636038757,0.07915183952496285,1.08189347556372
V43_minus_V38,xy_scale_features,V38,V43,sample_0283,Q2,0.25939914864171104,3.954299563023042,3.3087784445195085,-0.6455211185035337,2.439567772886578,2.7075823581114857,0.2680145852249076,2.474464221492387,1.3022477786315723,-1.1722164428608146,-0.9597324313559222,-0.7010516922235495,0.2586807391323728
V43_minus_V38,xy_scale_features,V38,V43,sample_0304,Q2,0.22636690019492287,6.040059296093158,4.670009591886917,-1.3700497042062416,4.942116561921277,4.2425651494524335,-0.6995514124688436,0.809300203110777,0.31166866804332394,-0.49763153506745306,0.28864253106110493,0.11577577439115933,-0.1728667566699456
V43_minus_V38,xy_scale_features,V38,V43,sample_0323,Q4,1.1575128402634633,26.4780361165595,26.964528435224114,0.48649231866461307,22.300581394556907,23.979793881366966,1.6792124868100586,2.9751440360170047,4.320204932610142,1.3450608965931377,1.2023106859855894,-1.3354703787529916,-2.537781064738581
V43_minus_V38,xy_scale_features,V38,V43,sample_0325,Q4,1.6250987103360819,98.01394434588266,98.1513701833245,0.1374258374418389,88.5643078854406,67.25260087622122,-21.311707009219376,16.69106668383053,43.67935183773111,26.98828515390058,-7.24143022338845,-12.7805825306278,-5.53915230723935
V43_minus_V38,xy_scale_features,V38,V43,sample_0334,Q1,0.009529631065595099,0.003317081114836493,0.0017763893054524751,-0.001540691809384018,0.0014643493677950238,0.0012722484807154268,-0.00019210088707959701,0.0024060412837901717,0.00044202960055640184,-0.00196401168323377,-0.0005533095367487018,6.21112241806467e-05,0.0006154207609293485
V43_minus_V38,xy_scale_features,V38,V43,sample_0348,Q4,1.7594226076455959,138.43538873755602,137.6202242156121,-0.8151645219439274,123.77003746228996,105.64442669209217,-18.125610770197795,9.054800604415169,25.28357156787048,16.22877096345531,5.6105506708508806,6.692225955649423,1.0816752847985427
V43_minus_V38,xy_scale_features,V38,V43,sample_0360,Q3,0.5414195306327659,21.922824181156088,27.028724944630305,5.105900763474217,8.588453027059877,7.097425045120966,-1.4910279819389114,10.01650317210931,16.933417650863955,6.916914478754645,3.317867981986902,2.997882248645382,-0.3199857333415199
V43_minus_V38,xy_scale_features,V38,V43,sample_0364,Q4,0.8546407191781071,25.46392436712678,28.0361165433749,2.5721921762481195,25.522030103839178,24.60862617682098,-0.913403927018198,0.0034168436512098466,1.8896675618369223,1.8862507181857124,-0.06152258036360353,1.5378228047169995,1.599345385080603
V43_minus_V38,xy_scale_features,V38,V43,sample_0371,Q3,0.6640046958425427,18.91891300453695,32.377012962955575,13.458099958418625,17.253458976320605,25.38947268727145,8.136013710950845,0.5669116642827583,3.4190405694921284,2.85212890520937,1.098542363933586,3.5684997061919987,2.4699573422584127
V43_minus_V38,xy_scale_features,V38,V43,sample_0384,Q1,0.102519256834361,0.21268503612725365,0.2922896549906097,0.07960461886335607,0.21429579293182155,0.2954473275671438,0.08115153463532226,0.01182483149366886,0.002262092487522895,-0.009562739006145965,-0.013435588298236741,-0.005419765064056955,0.008015823234179785
V43_minus_V38,xy_scale_features,V38,V43,sample_0408,Q2,0.18930178633627778,3.5585080197688703,3.123910522408383,-0.43459749736048714,0.564746672261102,0.6000115207899099,0.03526484852880796,3.462269720132859,2.7134798670669387,-0.7487898530659205,-0.46850837262509126,-0.18958086544846592,0.27892750717662534
V43_minus_V38,xy_scale_features,V38,V43,sample_0411,Q1,0.027465730895437586,0.09616663465768699,0.04644280830252792,-0.04972382635515907,0.014984703204599915,0.009107794334895291,-0.005876908869704624,0.08847126446267496,0.038732273335503734,-0.04973899112717123,-0.0072893330095878985,-0.0013972593678711048,0.005892073641716794
