sample_id,role,deltaT_quartile,true_scale_cv_rms_K,total_power_W,q_cv_mean_W_m3,q_cv_rms_W_m3,q_max_W_m3,source_present_fraction,q_weighted_inverse_kz_mK_W,q_weighted_local_kz_W_mK,harmonic_kx_W_mK,harmonic_ky_W_mK,harmonic_kz_W_mK,anisotropy_xy_over_z,top_h_W_m2K,T_inf_minus_T_bottom_K,bc_top_cv_fraction,bc_bottom_cv_fraction,bc_side_cv_fraction,source_concentration,e231_point_sse_K2,e231_sample_cv_relative_rmse,e231_raw_cv_rmse_K,e231_shape_cv_rmse,e231_signed_log_scale_error,e543_point_sse_K2,e543_sample_cv_relative_rmse,e543_raw_cv_rmse_K,e543_shape_cv_rmse,e543_signed_log_scale_error,v39_e24_point_sse_K2,v39_e24_sample_cv_relative_rmse,v39_e24_raw_cv_rmse_K,v39_e24_shape_cv_rmse,v39_e24_signed_log_scale_error,e231_oracle_scale_point_sse_K2,e231_oracle_scale_sample_cv_relative_rmse,e231_oracle_scale_raw_cv_rmse_K,e231_oracle_scale_shape_cv_rmse,e231_oracle_scale_signed_log_scale_error,e543_oracle_scale_point_sse_K2,e543_oracle_scale_sample_cv_relative_rmse,e543_oracle_scale_raw_cv_rmse_K,e543_oracle_scale_shape_cv_rmse,e543_oracle_scale_signed_log_scale_error,v39_e24_oracle_scale_point_sse_K2,v39_e24_oracle_scale_sample_cv_relative_rmse,v39_e24_oracle_scale_raw_cv_rmse_K,v39_e24_oracle_scale_shape_cv_rmse,v39_e24_oracle_scale_signed_log_scale_error,ridge_physics_24_point_sse_K2,ridge_physics_24_sample_cv_relative_rmse,ridge_physics_24_raw_cv_rmse_K,ridge_physics_24_shape_cv_rmse,ridge_physics_24_signed_log_scale_error,ridge_pooled_latent_96_point_sse_K2,ridge_pooled_latent_96_sample_cv_relative_rmse,ridge_pooled_latent_96_raw_cv_rmse_K,ridge_pooled_latent_96_shape_cv_rmse,ridge_pooled_latent_96_signed_log_scale_error,ridge_combined_120_point_sse_K2,ridge_combined_120_sample_cv_relative_rmse,ridge_combined_120_raw_cv_rmse_K,ridge_combined_120_shape_cv_rmse,ridge_combined_120_signed_log_scale_error,physics_24_nearest_train_sample_id,physics_24_nearest_distance,physics_24_mean_k_distance,physics_24_neighbor_log_target_scale_mean,physics_24_neighbor_log_target_scale_variance,physics_24_neighbor_log_target_scale_std,pooled_latent_96_nearest_train_sample_id,pooled_latent_96_nearest_distance,pooled_latent_96_mean_k_distance,pooled_latent_96_neighbor_log_target_scale_mean,pooled_latent_96_neighbor_log_target_scale_variance,pooled_latent_96_neighbor_log_target_scale_std,combined_120_nearest_train_sample_id,combined_120_nearest_distance,combined_120_mean_k_distance,combined_120_neighbor_log_target_scale_mean,combined_120_neighbor_log_target_scale_variance,combined_120_neighbor_log_target_scale_std
sample_0281,valid_iid,Q4,1.4172206963127103,1.5914250429244843,7957125.403333333,39006944.7571353,261158896.0,0.07407407407407407,0.09395981479067918,65.08241433054754,8.857749476225884,10.682930800380817,6.563005930643963,1.4821907799619052,429.6683687722214,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,4.902140239739195,28.86289767408109,0.1364743340855637,0.19341425078155605,0.098992888686138,0.08541854094085488,37.23212210303495,0.15455421244727924,0.21903742858259564,0.10646946660426294,0.10120893093516133,44.7688910303428,0.17014257282940207,0.24112957553772124,0.1064588799566758,0.11971511810366703,17.25006983982702,0.09899288868613801,0.14029477063377513,0.09899288868613801,-1.1102230246251565e-16,19.89319274015166,0.10646946660426294,0.1508907315969364,0.10646946660426294,2.2204460492503128e-16,19.889873001420234,0.1064588799566758,0.15087572798087132,0.10645887995667579,2.2204460492503128e-16,31.346739723568874,0.13141427668712274,0.18624303271195528,0.10646946660426294,-0.08654785498520365,39.54829513262456,0.15952664998344315,0.2260844699699693,0.10646946660426297,0.10729752094265989,40.614593146325184,0.16175805729130613,0.22924686658857615,0.10646946660426294,0.10996779389716514,sample_0160,1.4877602327706323,1.7620511627386866,-0.07827244068288534,0.39368489091831543,0.6274431375975957,sample_0288,4.193972283275594,5.01283682011891,0.38527668086933775,0.16106669896429793,0.4013311587259304,sample_0288,4.695228061411022,5.454272263514632,0.40972589555418626,0.15515790484660358,0.3939008820079026
sample_0283,valid_iid,Q2,0.25939914864171104,0.38698123459717626,1934906.163888889,10283351.007099168,63343168.0,0.054814814814814816,0.1118546677894914,46.701812882908285,23.37709261869876,29.60821116581952,18.173079709746883,1.4476807581768514,2436.1789636965163,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,5.314651010871373,3.954693839204562,0.2892870134543537,0.07504080500316256,0.20798061898099462,-0.25342558940301907,2.875543191594887,0.24747732377799667,0.06419540709614141,0.18510465758740532,-0.20123858187291857,2.7451622239388325,0.2414282700502902,0.06262628770908638,0.18504945774541978,-0.19010334792117295,2.439842183596139,0.20798061898099462,0.05394999549764609,0.20798061898099462,-2.2204460492503136e-16,1.8397589636138252,0.18510465758740532,0.04801599058778838,0.18510465758740532,0.0,1.8387215144290512,0.1850494577454198,0.04800167179577218,0.18504945774541984,-2.2204460492503136e-16,7.101794658684578,0.39162830699757967,0.10158804941916681,0.1851046575874053,-0.45048109102649564,1.8412376223024267,0.19083377177353267,0.04950211793014096,0.18510465758740532,-0.0689235991525197,1.8292106587813337,0.18986216596470734,0.04925008421051633,0.18510465758740532,-0.06476304341568855,sample_0949,1.438363146218982,1.8509660009756252,-1.836040674446,0.19895883740212406,0.4460480214081484,sample_0842,5.405517826925778,5.619193206170953,-0.8497088680071518,0.5654619351680538,0.751972030841609,sample_0842,5.738644445983729,6.213599881017848,-0.9248820867521073,0.45748181043804675,0.6763740166786767
sample_0304,valid_iid,Q2,0.22636690019492287,1.2985418653417093,6492709.483333334,27521208.457397174,204063488.0,0.10222222222222223,0.015819015021283835,80.58145456976459,12.02336443280182,12.92439603168483,10.63781510295639,1.1718329259755578,2774.751274308359,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,4.23878634400479,6.040039643128919,0.34296581802167847,0.07763610909838337,0.295290345948113,0.12769566541847713,7.252229456163412,0.3710093169213685,0.08398422901492593,0.30632021143518356,0.15495001275411152,7.465056030337702,0.377440977441448,0.08544014406996239,0.3063132405024949,0.16428643809420967,4.942320311798409,0.295290345948113,0.06684396026976074,0.295290345948113,2.2204460492503128e-16,5.339895767096183,0.30632021143518356,0.06934075672963587,0.30632021143518356,0.0,5.339765114377376,0.3063132405024949,0.06933917874121168,0.3063132405024949,0.0,20.586146145646524,0.6610901744653348,0.1496489335430386,0.30632021143518356,0.43230127746185576,9.625496367128829,0.43726662261122223,0.09898268991920554,0.3063202114351836,0.23793987741780595,8.9442036736998,0.419352545550454,0.09492753582510646,0.30632021143518356,0.21776948476381308,sample_0900,1.6252979677246893,1.8227187280007164,-1.271105722351019,0.28252760014296385,0.531533254033051,sample_0859,3.9778953773945274,4.994176036058974,-1.3077323314945706,0.5297537688186951,0.7278418570120126,sample_0859,4.847896162494087,5.759494080062514,-1.5056707611584867,0.3255162408514946,0.5705403060709161
sample_0323,valid_iid,Q4,1.1575128402634633,1.8735566741125684,9367783.585370371,41842834.1950527,211188976.0,0.0725925925925926,0.06855365385024924,44.81789986189029,2.7108494832916468,3.7943242624182423,1.9075674137367138,1.6812799303908212,232.4401666004316,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,4.466673856537921,26.478928013987773,0.14919806804856225,0.1726986795087128,0.13673432028328508,0.04981519242406406,28.50941421451065,0.1552244052289779,0.17967424217480102,0.13400204909302652,0.0675467816332593,33.15195860369965,0.16785437639256617,0.1942935959688117,0.13400776864902372,0.08846701097299613,22.30064629763374,0.13673432028328505,0.15827173143259937,0.1367343202832851,-2.2204460492503136e-16,21.53476498011954,0.13400204909302652,0.15510909244679316,0.13400204909302652,0.0,21.53886284226809,0.13400776864902375,0.15511571290630058,0.13400776864902372,0.0,54.58697862132386,0.21683602098258425,0.25099047851897904,0.13400204909302652,0.14991179935573526,45.5604051064126,0.19769719305924444,0.2288370394501203,0.1340020490930265,0.12808729119282247,36.83476170561012,0.17724054420763155,0.20515820573561752,0.1340020490930265,0.10199307253920517,sample_0386,1.399076624418448,1.911710526731148,0.012521044322702346,0.4036084444010636,0.6353018529809775,sample_0923,4.372241539400153,5.618368634372005,-0.5305990949107311,0.5884828415389999,0.7671263530468758,sample_0923,4.7331515737392005,6.0598439687301,-0.0451927558392674,0.4055064350450982,0.6367938717081832
sample_0325,valid_iid,Q4,1.6250987103360819,1.2053004532078577,6026502.150740741,33307253.12143158,348274752.0,0.07407407407407407,0.2137795872406109,5.3142537230466065,10.330927606113836,14.187172649313968,7.21595994680165,1.6777354152287924,1983.9125932050663,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,5.526796918557375,98.02040566683647,0.22556939549195848,0.3665725337052713,0.21565444188671515,-0.09801377491681357,105.54155125830025,0.23395756731856657,0.3802041409227696,0.18981448770848255,-0.1695650498764992,97.99747550033798,0.2255180689386115,0.36648912298962116,0.1898137797029947,-0.15212003353544137,88.5703842246617,0.2156544418867151,0.3504597553883482,0.21565444188671515,0.0,68.57906802027253,0.18981448770848255,0.3084672791781591,0.18981448770848255,0.0,68.57780167977467,0.1898137797029947,0.30846612859935385,0.18981377970299473,0.0,119.34378997669266,0.2486798941560172,0.4041293752794569,0.18981448770848258,-0.19806467431004185,84.09182941735632,0.20912588210761346,0.33985020131097815,0.18981448770848258,-0.1138602860258605,77.40601264767565,0.20081581203273838,0.32634551714949617,0.18981448770848255,-0.08992463540134542,sample_0393,1.1476208843033484,1.602507523043562,0.1262365753866534,0.2403663249174651,0.4902716848008511,sample_0540,4.143762279812144,5.370091348578621,0.09676816211495702,0.37951517303469623,0.6160480281883031,sample_0540,4.887588879734951,6.102107624742576,0.28120017487641424,0.38680114663204274,0.6219333940479822
sample_0334,valid_iid,Q1,0.009529631065595099,0.12793763435336566,639688.161111111,2630044.1981301373,12688574.0,0.0725925925925926,0.0045938694252734375,229.19777059240658,5.4565101095741655,9.487514185057021,3.093637309252586,2.325756827350728,1661.930201874134,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,4.111447361613515,0.0033156648101765043,0.20838304292939508,0.0019858135194432006,0.12475754384955565,-0.1922189908774073,0.0025718520479140953,0.17865322967809077,0.0017024993675092302,0.11627048192548965,-0.1538128396903941,0.0025960992210670507,0.17955127872504104,0.0017110574436054755,0.11637533474255553,-0.15510001101932044,0.001464558777540358,0.12475754384955565,0.0011888933655360683,0.12475754384955566,-2.2204460492503136e-16,0.0012087845522480208,0.11627048192548967,0.0011080147965688597,0.11627048192548965,0.0,0.0012106769399891717,0.11637533474255554,0.001109014005231686,0.11637533474255554,-2.2204460492503136e-16,0.07994019066249375,1.0143918345711516,0.00966677993941525,0.11627048192548965,0.6936318373273866,0.007509852507191532,0.31097987961825485,0.0029635235215851453,0.11627048192548965,-0.34993312888473693,0.012385080932404098,0.4004875423205045,0.0038164985246813116,0.11627048192548965,-0.4943899733635891,sample_0439,2.723637304790168,3.2011981650981967,-2.623597102960875,1.1374260584112303,1.0665017854702497,sample_0939,6.871372179785339,7.56646129690223,-4.236330112709464,0.18722296009311382,0.43269268550914264,sample_0154,7.813995297886907,8.780570356830971,-4.236330112709464,0.18722296009311382,0.43269268550914264
sample_0348,valid_iid,Q4,1.7594226076455959,0.9789987202397752,4894993.585185185,16106294.196085723,57094428.0,0.10666666666666667,0.4820003572062815,43.2797283404169,4.705417513955142,5.833223212919164,3.7033771038994643,1.4146709738297054,521.1236226169694,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,3.2903606292826337,138.43956652713933,0.25072488599819986,0.4411310327245976,0.23480396159673245,0.06257530376259086,147.1772406898181,0.2528438177574683,0.44485912916591264,0.25416096623092493,-0.01300741608409425,149.06939558912154,0.2552923907765835,0.44916720389221504,0.2541397767380752,0.008047889035675156,123.78222285281717,0.23480396159673245,0.41311939839803935,0.23480396159673245,0.0,148.1288991608667,0.25416096623092493,0.44717654996773815,0.25416096623092493,0.0,148.1078466890243,0.2541397767380752,0.4471392686949738,0.2541397767380752,0.0,440.81538731258945,0.4395258152479205,0.7733116559910527,0.25416096623092493,-0.4981369517873057,195.81784017428566,0.29816973714465,0.524606576448042,0.25416096623092493,0.11948812676332192,171.63163323461262,0.27738825667218614,0.4880431698844436,0.25416096623092493,0.08011793287754013,sample_0613,1.5776308813834359,2.015195207938182,0.115669256152089,0.2505269911388906,0.5005267137115567,sample_0647,5.836365431648394,6.435765950103521,0.31220512927650246,0.28515264446995275,0.5339968581086904,sample_0647,6.160305791090875,6.954978927144415,0.24960579398874083,0.2833727833378338,0.5323277029592146
sample_0360,valid_iid,Q3,0.5414195306327659,2.805297165604597,14026485.848888889,56383941.45242716,376716672.0,0.08444444444444445,0.016365732652260396,89.64636862984705,31.96182304031139,34.61996262499063,28.80098359867356,1.1549727794096698,551.84106198545,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,4.019819508367592,21.923902295592306,0.2606321797511619,0.14111135242866873,0.1650764410918319,0.17271278491489897,23.563609692616467,0.2684073899509113,0.14532100308558815,0.14973769431627,0.19213102305897334,25.117178174850913,0.2777357461203625,0.1503715573044277,0.1497526841756006,0.2012742291122376,8.588741526497028,0.16507644109183192,0.08937560925446707,0.1650764410918319,0.0,7.399920036816354,0.14973769431627001,0.08107091217474749,0.14973769431627,0.0,7.40227558651651,0.14975268417560056,0.08107902797735049,0.14975268417560056,0.0,39.70512724187873,0.3545446360823649,0.19195739045607882,0.14973769431627,0.2703001212176495,17.67384499513487,0.23000892676553922,0.12453132517074447,0.14973769431627001,0.1516405907766428,17.668549979155923,0.22997194690534498,0.12451130355219524,0.14973769431627001,0.15159881087462732,sample_0881,1.6554689362115607,1.9775314393334291,-0.2729392688532026,0.24205074940505708,0.49198653376394064,sample_0472,3.7387857853760735,4.930607268258604,-0.6051062724139882,0.3872551055504115,0.6222982448556411,sample_0472,4.682819042947681,5.63373316238179,-0.5915544505287936,0.3894656706003724,0.6240718473063598
sample_0364,valid_iid,Q4,0.8546407191781071,1.893446082531892,9467230.447407408,107847737.92855084,1816570112.0,0.013333333333333334,0.07913727193363315,12.636270818617929,47.12088101399062,65.50056705827892,30.68494598567731,1.810522255557634,2129.3309035312973,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,11.39168816003401,25.474412805888278,0.21449691954110936,0.1833178015781023,0.21474890160025378,-0.0024816739583331023,26.99107588509743,0.2247169425015579,0.1920522493510368,0.21624068928760182,0.04121343695221702,26.978419900038524,0.22465897463039197,0.1920027076479343,0.21620688338938346,0.041134095932573445,25.53234043330528,0.21474890160025378,0.18353315570634945,0.21474890160025378,-1.1102230246251565e-16,25.300591496921335,0.2162406892876018,0.1848080982083256,0.21624068928760176,2.2204460492503128e-16,25.293537184842844,0.21620688338938343,0.1847792063111598,0.21620688338938346,0.0,39.21711175402784,0.27294418790817154,0.23326921704932413,0.21624068928760176,0.1352315096090975,29.263687683784873,0.22911959909721577,0.19581493895024407,0.21624068928760176,-0.10829981483226453,26.23475833907637,0.21810632388075338,0.18640254549874022,0.2162406892876018,-0.06210620624396011,sample_0943,2.5773419148092747,3.169334790089196,-0.25073733706692947,0.2631610205502244,0.5129922226995497,sample_0042,5.931000277223026,6.600451007595953,-0.7131927636589681,0.7482408112617757,0.8650091394093913,sample_0404,7.333466867374048,8.009767541284095,-0.5014441505145626,0.33652657476107667,0.5801091059111869
sample_0371,valid_iid,Q3,0.6640046958425427,0.9782791634570116,4891395.817777778,28516082.269935783,191225376.0,0.037037037037037035,0.161574263016375,28.667135338040882,4.435464989696171,7.192545366045688,2.6320470874885338,2.145938285991955,217.61540437954224,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,5.829845578712073,18.908694572422615,0.23865459221154378,0.1584677699128522,0.23016522623157068,0.041078782275821395,23.967472474216645,0.272183904106721,0.18073139045961908,0.26618474694057487,0.031054577873538027,24.788356014762673,0.27599509395121763,0.18326203841311225,0.26626856851886316,0.04436626762886416,17.241593698749984,0.23016522623157065,0.1528307910374241,0.23016522623157065,-2.2204460492503136e-16,22.59611500328939,0.26618474694057487,0.1767479219302006,0.2661847469405749,-2.2204460492503136e-16,22.61128123806143,0.26626856851886316,0.17680357985179698,0.26626856851886316,0.0,197.18191483031165,0.7661201398937443,0.508707370468992,0.26618474694057487,0.5210750770766573,21.827250129035058,0.26381668779757106,0.17517551953921323,0.2661847469405748,-0.03597210216567942,22.03440927519995,0.2641915112314462,0.17542440405941814,0.26618474694057487,-0.02159019987426059,sample_0647,1.880716961080007,2.3750072505369615,0.08870758520215935,0.35166868450735284,0.5930165971601071,sample_0193,4.102193900461127,4.747314803635497,-0.4752596293232241,0.20520548648221953,0.45299612192845484,sample_0225,5.612210007715701,6.048908552783246,-0.5107019836698948,0.2029450064190273,0.4504941802276998
sample_0384,valid_iid,Q1,0.102519256834361,0.25386131360634556,1269306.5330439815,1756935.1717836908,2537887.25,0.5807407407407408,0.05699899853767471,37.311406437088735,14.57585335532891,11.228359241096873,18.173819859455847,0.7039291107888923,813.0101640325003,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.3841693302152664,0.2126526801379127,0.15442610294275644,0.015831649309517918,0.15292574423910962,-0.03681386331058378,0.14508886646230543,0.12673228530045946,0.012992499705923317,0.12586138815772477,0.00885436380685385,0.14983733788078107,0.12866529921862,0.013190670856263612,0.12584969819398406,0.019799989233011482,0.2142589138225096,0.1529257442391096,0.01567783365023508,0.1529257442391096,2.2204460492503128e-16,0.14284837601914735,0.12586138815772477,0.012903215978070988,0.12586138815772477,0.0,0.14282040113502714,0.1258496981939841,0.012902017531675872,0.12584969819398406,2.2204460492503128e-16,2.810282585745448,0.5593186903733074,0.057340936470639536,0.12586138815772477,0.42990447697016865,0.16451636524385604,0.13463769218525493,0.013802956144725789,0.1258613881577248,0.03974506198058577,0.15490582265375524,0.13074064600287283,0.013403433866258793,0.12586138815772477,0.027944985750487056,sample_0141,1.2355399897094195,1.6989240550926001,-1.3175261269164247,0.4832204500612791,0.6951405973335748,sample_0721,3.194895304349422,4.96636694103909,-1.7028307240347895,0.3202891239864304,0.5659409191659766,sample_0087,3.559351140131134,5.428398675564485,-1.6196584881703313,0.2937746580117902,0.5420098320250198
sample_0408,valid_iid,Q2,0.18930178633627778,1.424522769759438,7122613.8444444435,61382132.98255862,759728640.0,0.02666666666666667,0.010578620367545937,232.5704747927229,32.85989964702257,26.5131290593579,37.83015847061189,0.7802350370966121,1061.140514282034,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,8.617922336443472,3.557684925371045,0.3634086061043812,0.0687938983055361,0.13291081074454503,-0.426452960563909,3.4419690734375545,0.3550894000679225,0.06721905774193493,0.13143790203554856,-0.41342449156530187,3.292640702145865,0.34738315901605366,0.0657602525448782,0.13148480927992773,-0.4009231643800837,0.5648681886064666,0.13291081074454503,0.025160253897345317,0.13291081074454503,0.0,0.5381653812262246,0.13143790203554856,0.024881429647622025,0.13143790203554856,0.0,0.5384765991617467,0.13148480927992773,0.02489030927277511,0.13148480927992773,-1.1102230246251565e-16,0.576301975198769,0.13479092021074826,0.025516161977805332,0.13143790203554856,0.022214653167754228,1.6611351604761566,0.24717264644202142,0.04679022350493987,0.13143790203554856,-0.24608539783796096,2.175378757603837,0.28282062079455444,0.053538448729144185,0.1314379020355486,-0.3000376882434545,sample_0844,1.2642838462370287,2.37727710914601,-1.6541058557784467,0.3505809580936905,0.5920987739336153,sample_0098,4.659056485411722,5.188021846092498,-2.2527211816274475,0.5432345718430234,0.7370444843040502,sample_0865,5.1612870564285185,5.9785808923007755,-2.2001128741889184,0.4794330047536469,0.6924110085445254
sample_0411,valid_iid,Q1,0.027465730895437586,0.17799321134079638,889966.0748148148,2971376.2846129667,10886140.0,0.09481481481481481,0.040613464660463214,271.10510119023405,30.952914152861702,35.36694288176442,25.73793074177265,1.285511316731326,526.9225862639897,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,3.3387522977248074,0.09613263601815358,0.41543686534532626,0.011410277147618872,0.15449520872368663,-0.5070993361316379,0.06579699721876618,0.3408533690814437,0.009361786909994198,0.13795704542714035,-0.38764745780712895,0.062009974630350725,0.33070893813112195,0.009083162699425313,0.13794420973985982,-0.37139800554296204,0.014987285051796254,0.1544952087236866,0.004243323827439238,0.15449520872368663,0.0,0.011453099733666646,0.13795704542714035,0.003789091084831495,0.13795704542714035,2.2204460492503128e-16,0.011450743125180716,0.13794420973985982,0.0037887385432987903,0.13794420973985982,0.0,0.03707004399875079,0.2540928916204797,0.006978846983691683,0.13795704542714035,-0.2524542225952638,0.03920177168319967,0.26151122112134634,0.007182596825456172,0.13795704542714035,-0.26381168532344196,0.026564067129338537,0.21386213332993487,0.005873879802764184,0.13795704542714035,-0.1902035104012623,sample_0828,1.9639957263501258,2.6995402583515373,-3.1966830129460573,0.4574920193964654,0.6763815634658188,sample_0285,5.32916482908343,6.4305492803189015,-2.9389370855132246,0.2392926032745973,0.4891754320022596,sample_0285,6.024542899611744,7.191310804936305,-2.867442368453176,0.27621430542924574,0.5255609435919356
sample_0419,valid_iid,Q3,0.4433530315066084,0.9386759976510927,4693380.0962962955,6162755.183376891,8193852.5,0.5807407407407408,0.05729896709097706,45.6525473977613,11.987330629363925,7.254355225758738,17.968178521472094,0.5189871406799972,225.6190050052337,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.3130739585460907,3.473429457871224,0.13440598922287703,0.05958930277460706,0.11362402861473259,-0.08179593166222389,3.394196770689238,0.13194552559652625,0.058498448766952704,0.09823048380968127,-0.09766765683885345,3.169211228850955,0.12709476901287106,0.056347851130488534,0.0982355179689008,-0.08949773918735422,2.4888321110806175,0.11362402861473259,0.05037555753833531,0.1136240286147326,-1.1102230246251565e-16,1.935752859593725,0.09823048380968126,0.043550782783383,0.09823048380968127,0.0,1.9359984091000104,0.09823551796890079,0.043553014693134065,0.0982355179689008,-1.1102230246251565e-16,9.422202567765575,0.2355532309542822,0.10443323902475728,0.09823048380968127,0.19006103289145593,2.9986827004619547,0.12330039927491994,0.05466560580451097,0.09823048380968127,-0.08284281809425953,2.700673543462819,0.11642994239182988,0.05161956791755755,0.09823048380968127,-0.069901323300702,sample_0481,1.242353728022571,1.7541762450758918,-0.9973795153070484,0.5216323802809991,0.722241220286546,sample_0066,3.3859396987986,4.43933685858004,-1.4202220662060339,0.1349360444027306,0.36733641856305316,sample_0066,3.780866332969507,5.153386734031857,-1.3024441188005567,0.34316536720998286,0.5858031812904253
sample_0426,valid_iid,Q4,1.2874419959677592,0.6777723821796975,3388861.9822222227,4447764.324329077,5878768.0,0.5807407407407408,0.7981004922230358,4.343591195645526,2.6874059612733667,3.7520799057162177,1.8949804791913323,1.6757064330767688,669.0168443904399,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.3124654665598074,176.8266052387278,0.3819357566290272,0.4917201328459311,0.10529184024343803,0.3086856408617403,126.59543615425133,0.32591662273720934,0.419598747295864,0.1261999857289236,0.256681911932234,131.91027441509053,0.3326723537459376,0.4282963591099624,0.12620360904487682,0.2623209711651936,16.529327570900524,0.10529184024343803,0.1355571369621303,0.10529184024343802,2.2204460492503128e-16,23.519962535540756,0.1261999857289236,0.16247516151794814,0.1261999857289236,0.0,23.522037329862705,0.12620360904487682,0.16247982632707098,0.12620360904487682,0.0,2794.075902904434,1.5074562303077461,1.9407624579814386,0.1261999857289236,0.913976968086307,159.03914888205577,0.3651084016380936,0.4700558893495455,0.1261999857289236,0.28873173470164176,156.4232029194256,0.3621130603099344,0.46619956113141553,0.1261999857289236,0.2863366203009827,sample_0683,2.0191005458313045,2.487932585903958,0.1531287561774312,0.2577868673549753,0.5077271583783709,sample_0440,4.457013007243741,5.833954519578311,0.25131112719370885,0.2905086817098676,0.5389885728935889,sample_0440,5.464492536741561,6.701995747997938,0.27004850444423356,0.31631240015620143,0.5624165717297113
sample_0427,valid_iid,Q3,0.40927183736751865,1.77613010808883,8880650.49925926,44590168.4663171,328409408.0,0.05925925925925926,0.008198310161956405,121.9763561325624,35.754758337003885,40.34996143021932,30.36178838629977,1.2510110231661546,1543.5457545111333,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,5.021047570572405,0.8491387513866476,0.0711045029663677,0.029101070574149485,0.0709162498655175,-0.008298577578282756,0.6026884195188229,0.061430903426810755,0.025141938716637436,0.06130908427667414,-0.006197898571645539,0.5937808907792209,0.061243211334782076,0.025065121629273504,0.06127085529417222,-0.0015086342873679634,0.8211813306515452,0.0709162498655175,0.029024023881674396,0.07091624986551749,2.2204460492503128e-16,0.5932279482262073,0.06130908427667415,0.025092081569234478,0.061309084276674135,2.2204460492503128e-16,0.592495765013092,0.06127085529417223,0.025076435523325225,0.06127085529417222,2.2204460492503128e-16,3.2808520501373364,0.1454669546531887,0.05953552780716806,0.06130908427667415,-0.14364959710735764,1.4000463212226646,0.09339010947764724,0.0382219416978704,0.061309084276674135,-0.07510333999920393,1.3369398769784748,0.09116868042065024,0.037312773346131645,0.06130908427667415,-0.07190525026447703,sample_0046,1.9231818524649622,2.505863404316778,-1.1600970066948855,0.2771024802078162,0.5264052433323743,sample_0469,4.36092196704094,5.190408183391591,-0.9082378181983517,0.5176046609690085,0.7194474692213522,sample_0046,5.0853807600893655,6.1749255089570045,-0.6766008312507725,0.2395247409684572,0.48941264896655173
sample_0445,valid_iid,Q4,0.891042105596325,2.1341609153295593,10670804.50148148,30198712.245884936,121093440.0,0.1688888888888889,0.009065530703125355,110.77223224247838,19.602989974015102,20.13864508456833,16.900702741472934,1.17563232741697,1692.6476584218099,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.830031432117095,14.177441791976337,0.14105009297490623,0.12568157183891784,0.08211211382330098,0.1055878091885952,18.291993905579094,0.1572227549931383,0.14009209465674105,0.0806621181559674,0.12375640113951994,19.950283371203806,0.16452345797643192,0.1465973284153084,0.08066402442682348,0.13118230428684902,5.110749022422489,0.08211211382330097,0.0731653507960792,0.08211211382330098,0.0,4.982682519703298,0.0806621181559674,0.07187334360355274,0.0806621181559674,0.0,4.983006289335153,0.08066402442682348,0.07187504217115019,0.08066402442682348,0.0,32.02278565184904,0.21964833156771443,0.19571591185081602,0.0806621181559674,-0.23266418684888204,5.105831431319243,0.08322432673118825,0.0741563793273945,0.0806621181559674,-0.024294280494061283,7.2068570775166005,0.09631322624466644,0.08581913990982282,0.0806621181559674,0.048291679975880436,sample_0921,1.331586657508738,1.8798400690883565,-0.38770740408111654,0.34238221510751593,0.5851343564579984,sample_0991,5.453674212755094,6.779932794079135,-0.0008831011321345228,0.38968581251490575,0.6242481978467425,sample_0319,6.3799475263410175,7.420241196434176,0.0016985143287960246,0.39024462595630854,0.6246956266505381
