sample_id,family_id,selection_bin,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,total_source_area_mm2,layout_seed,peak_deltaT_K,mean_deltaT_K,Rth_peak_K_W,top_heat_flux_W,bottom_heat_flux_W,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,junction_temperature_K,top_surface_mean_temperature_K,bottom_surface_mean_temperature_K,top_branch_R_ambient_K_W,bottom_branch_R_ambient_K_W,top_internal_R_junction_to_surface_K_W,bottom_internal_R_junction_to_surface_K_W,top_film_R_surface_to_ambient_K_W,bottom_film_R_surface_to_ambient_K_W,effective_R_junction_to_ambient_K_W,parallel_branch_R_effective_K_W,parallel_branch_relative_closure_error,in_30_80_K_window,solver_peak_minus_projected_peak_K,solver_cv_mean_minus_projected_unweighted_mean_K,minimum_source_control_volume_count,minimum_source_in_plane_interval_count,all_layers_covered_by_1024_points,all_interfaces_covered_by_1024_points
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l07,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,32.0,7,36.981098164876244,36.22087486341573,20.545054536042358,1.7963844633779789,0.0036155370947039403,0.9979913685433216,0.0020086317192799666,-2.6260152954541177e-10,7.002853058683016e-11,336.66000353671546,335.9266546513834,336.1543168329667,20.407660099541733,10139.573340407778,0.4082360431647603,139.86489157849104,19.99942405637697,9999.708448829288,20.366668631508592,20.366668626160273,-2.626015681640878e-10,True,0.009482205384529152,-0.08618770527242248,480,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l00,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,48.0,0,36.83890435558749,36.22087486342258,20.466057975326382,1.7963844633780441,0.0036155370947057158,0.9979913685433578,0.0020086317192809532,-2.6263878321392603e-10,6.858230143310188e-11,336.53262032007603,335.92695422227325,336.1546344678266,20.33674921201311,10104.34117065796,0.3371583923988333,104.54486908816783,19.999590819614276,9999.796301569793,20.29590017782002,20.295900172489528,-2.6263883626593687e-10,True,0.0013852901455493338,-0.06527994769270151,720,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l01,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,48.0,1,36.83623965068102,36.220874863419766,20.46457758371168,1.7963844633779997,0.0036155370947050067,0.9979913685433331,0.002008631719280559,-2.6261371766436725e-10,6.940503455898538e-11,336.5392810752048,335.9269124659014,336.15461874468673,20.340457079268415,10106.183429487419,0.3408895043279833,106.39147668583988,19.999567574940432,9999.79195280158,20.299600597336013,20.299600592005064,-2.626135365656621e-10,True,0.0091304146022253,-0.056808180653497686,744,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l02,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,48.0,2,36.844589764329555,36.22087486342339,20.469216535738642,1.7963844633780373,0.0036155370947059066,0.997991368543354,0.002008631719281059,-2.6263506512327584e-10,6.86686758024403e-11,336.5413570331965,335.92703164849064,336.15465450715004,20.341612710500613,10106.757606415551,0.34197878974673795,106.95576228845688,19.999633920753876,9999.801844127094,20.30075390733139,20.3007539019997,-2.626351930196161e-10,True,0.003810548824333182,-0.0541499849151208,744,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l03,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,48.0,3,36.85565734776691,36.22087486342021,20.47536519320384,1.796384463378021,0.003615537094705048,0.997991368543345,0.002008631719280582,-2.626255829320091e-10,6.916900085851422e-11,336.54759556197456,335.92694026889757,336.1546177820957,20.34508553544737,10108.483084158781,0.3455024833102143,108.6913975946615,19.999583052137154,9999.79168656412,20.304219756652532,20.304219751320126,-2.626255320447869e-10,True,0.014715207079632364,-0.06870617151098202,744,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l04,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,48.0,4,36.8270690598477,36.22087486342096,20.4594828110265,1.7963844633780395,0.0036155370947051754,0.9979913685433552,0.002008631719280653,-2.6263589249000036e-10,6.878865545473496e-11,336.5376563651387,335.9269302870663,336.15462644959536,20.339552645891214,10105.734060548504,0.3399751503772971,105.93997669232925,19.99957749551392,9999.794083856175,20.298697980632596,20.298697975301426,-2.6263606547924904e-10,True,0.013201628478213934,-0.06424362985941912,744,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l05,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,48.0,5,36.843694157538096,36.220874863419084,20.468718976410052,1.796384463378049,0.0036155370947046324,0.9979913685433606,0.0020086317192803513,-2.6264089523975803e-10,6.938961648292221e-11,336.54730661428226,335.92696273452617,336.15460862949107,20.3449246858638,10108.403165828384,0.34532912770218094,108.6140107278526,19.99959555816162,9999.78915510053,20.304059230156813,20.304059224824133,-2.6264108151231135e-10,True,0.010581551423513247,-0.06046173526308962,720,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l06,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,48.0,6,36.829276263874476,36.22087486342212,20.46070903548582,1.796384463377994,0.0036155370947056694,0.9979913685433299,0.0020086317192809272,-2.6261087850027825e-10,6.90542063065311e-11,336.5299523772295,335.9269990290682,336.15469282021735,20.3352640383769,10103.603260141163,0.33564827599737485,103.79081922894942,19.999615762379527,9999.812440912212,20.294417987349725,20.29441798202019,-2.6261092715320906e-10,True,0.01602976969854808,-0.06250225966981304,744,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l07,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,48.0,7,36.82968418231917,36.22087486341943,20.460935656843983,1.796384463378065,0.003615537094704694,0.9979913685433695,0.0020086317192803856,-2.626498112365569e-10,6.945403303226367e-11,336.5311393402507,335.92690505938026,336.1545732721119,20.335924789482227,10103.93155521876,0.33636133755811215,104.15217940657215,19.999563451924114,9999.779375812188,20.2950774112504,20.295077405919905,-2.626496587507982e-10,True,0.015146486222022304,-0.059736094030839126,744,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a64_l00,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,64.0,0,36.704007759277374,36.22087486342203,20.391115421820764,1.7963844633779658,0.0036155370947057947,0.9979913685433143,0.002008631719280997,-2.625952816496925e-10,6.852008873295753e-11,336.449956885047,335.92727978851366,336.15494032017125,20.290732651130604,10081.477780554493,0.29096059734924573,81.59688509564921,19.999772053781356,9999.880895458844,20.249976047248342,20.249976041930793,-2.625953263022735e-10,True,0.008107112751417844,-0.04224355717669681,984,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a64_l01,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,64.0,1,36.717072813161735,36.22087486342119,20.398373785089852,1.7963844633780157,0.0036155370947053736,0.997991368543342,0.002008631719280763,-2.626228032785727e-10,6.951979854448384e-11,336.46601644165025,335.927168719029,336.154853718502,20.299672584051212,10085.919598239341,0.29996235973226926,86.06265542231958,19.999710224318942,9999.856942817021,20.25889802313903,20.25889801781858,-2.6262277819975534e-10,True,0.004857467713918595,-0.05333724543277185,984,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a64_l02,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,64.0,2,36.72428463127113,36.220874863423624,20.402380350706185,1.7963844633779904,0.003615537094706138,0.9979913685433279,0.002008631719281188,-2.626091652199119e-10,6.851627255128362e-11,336.46682932191396,335.9272881324491,336.154898954804,20.300125093121956,10086.14442797686,0.3003483944913818,86.27497352099226,19.999776698630573,9999.86945445587,20.259349623285534,20.259349617965242,-2.6260920817445394e-10,True,0.004506977047697092,-0.04582712398306654,984,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a64_l03,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,64.0,3,36.72597463411876,36.22087486342199,20.403319241177087,1.796384463377965,0.00361553709470574,0.9979913685433139,0.0020086317192809667,-2.625948812176901e-10,6.864035021352772e-11,336.4675311548985,335.92720876427256,336.15487434376786,20.300515785092053,10086.33854380811,0.300783268638327,86.47589637192847,19.999732516453726,9999.86264743618,20.259739530499164,20.25973952517906,-2.625948601593093e-10,True,0.016819077318416475,-0.044365965484793435,984,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a64_l04,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,64.0,4,36.70950913696623,36.220874863422466,20.394171742759017,1.7963844633779955,0.0036155370947057687,0.9979913685433308,0.0020086317192809827,-2.6261179718091904e-10,6.914448658156273e-11,336.4629836285817,335.9271864990375,336.1548708734548,20.29798429675527,10085.080770426735,0.298264174772858,85.21908282397897,19.999720121982413,9999.861687602757,20.257213126989832,20.257213121670045,-2.6261200116763306e-10,True,0.006533999781822786,-0.04239927097603413,984,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a64_l05,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,64.0,5,36.71530956843441,36.2208748634203,20.39739420468578,1.7963844633780055,0.0036155370947051155,0.9979913685433364,0.0020086317192806197,-2.626169854497151e-10,6.885851654684404e-11,336.4633350196052,335.92725032880116,336.15485974164613,20.298179906899133,10085.177959591416,0.29842425256560445,85.31935086790615,19.999755654333526,9999.858608723509,20.257408344225116,20.25740833890518,-2.626168363165339e-10,True,0.002864594927643793,-0.04647983345072504,984,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a64_l06,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,64.0,6,36.721287108729996,36.220874863423546,20.400715060405552,1.79638446337803,0.0036155370947059486,0.9979913685433499,0.0020086317192810825,-2.6263101767609903e-10,6.839141211563456e-11,336.46165614083026,335.92724315767117,336.1549157129756,20.29724531922613,10084.713608448175,0.29749365687239565,84.83951894832113,19.99975166235373,9999.874089499854,20.256475633794587,20.256475628474607,-2.62631033160635e-10,True,0.007883159380185134,-0.045681482434645204,984,7,True,True
p1d1024_f00_near_adiabatic_q1_30_42p5_a64_l07,f00_near_adiabatic,q1_30_42p5,500.0,1.0,1.8,64.0,7,36.720073982266626,36.22087486342242,20.400041101259237,1.7963844633780282,0.0036155370947056156,0.9979913685433489,0.0020086317192808973,-2.626298457740175e-10,6.86632248558192e-11,336.4628065448189,335.92714906101685,336.1547960558818,20.297885718880046,10085.03179187759,0.29818643765975594,85.19079762399143,19.99969928122029,9999.8409942536,20.257114747121598,20.25711474180147,-2.626301131372702e-10,True,0.003265744751274724,-0.03902303154115572,984,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a16_l00,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,16.0,0,49.80829614119904,48.294499815121185,20.7534567254996,2.3951792843649935,0.004820716125998265,0.997991368485414,0.0020086317191659437,-2.0457993878235844e-10,6.958326111287188e-11,349.2550972873053,347.90213698967585,348.20571903058874,20.56426323024239,10217.381816297193,0.5648680691508905,217.6809895644449,19.9993951610915,9999.700826732747,20.522957203043884,20.522957198845297,-2.045799894199788e-10,True,0.012925182771880372,-0.21117138329312013,240,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a16_l01,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,16.0,1,49.73968970369583,48.294499815117774,20.724870709873265,2.3951792843649162,0.004820716125997497,0.9979913684853818,0.002008631719165624,-2.0454742247500343e-10,7.06218148594747e-11,349.2639502190232,347.90210258275516,348.20572109464166,20.567959375986984,10219.21825127787,0.5685785799659272,219.5169963803966,19.999380796021057,9999.701254897474,20.52664592459299,20.526645920394316,-2.0454755251937822e-10,True,0.006637793835523098,-0.212316520494106,264,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a16_l02,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,16.0,2,49.771106051530694,48.29449981511666,20.737960854804456,2.395179284364943,0.004820716125997088,0.9979913684853929,0.002008631719165453,-2.045583541241079e-10,6.982446463642974e-11,349.28223668763843,347.90216448303005,348.2056790668169,20.575594073203213,10223.011560848792,0.5761874334907225,223.31902412089227,19.99940663971249,9999.6925367279,20.534265286516014,20.53426528231556,-2.0455833389951898e-10,True,0.037246054515378546,-0.21709172084032957,264,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a16_l03,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,16.0,3,49.784267765546986,48.294499815117284,20.743444902311246,2.3951792843650104,0.004820716125996989,0.997991368485421,0.002008631719165412,-2.045864385743825e-10,7.018660901147954e-11,349.2776967531099,347.9021249785733,348.20568588312796,20.573698626561896,10222.06980563881,0.5743084801692906,222.37585494836824,19.999390146392606,9999.693950690442,20.532373647129134,20.53237364292849,-2.0458635035958256e-10,True,0.025772428767766087,-0.21573751503596839,264,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a16_l04,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,16.0,4,49.74873806577017,48.294499815117184,20.72864086073757,2.395179284365006,0.004820716125997012,0.9979913684854191,0.002008631719165422,-2.0458459796049433e-10,6.977881664625971e-11,349.2435830254371,347.9020840492863,348.2056849739348,20.55945596510627,10214.99332015793,0.5600829069070808,215.29955806879738,19.99937305819919,9999.693762089131,20.518159593932122,20.518159589734424,-2.0458453741080605e-10,True,0.027838997617720906,-0.20807099321682188,264,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a16_l05,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,16.0,5,49.8378121467731,48.294499815116275,20.76575506115546,2.395179284364957,0.0048207161259969135,0.9979913684853988,0.0020086317191653808,-2.04564202672027e-10,6.983555697426009e-11,349.3053833984394,347.90214827073817,348.20568462077165,20.58525794719869,10227.813069628355,0.5858580762037953,228.1193807984989,19.999399870994896,9999.693688829857,20.54390974934975,20.543909745147207,-2.0456398717564443e-10,True,0.0365700293788791,-0.22576699855942906,240,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a16_l06,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,16.0,6,49.81955516987864,48.294499815116005,20.758147987449433,2.3951792843649202,0.004820716125996971,0.9979913684853835,0.0020086317191654046,-2.045488684393008e-10,6.976205902814684e-11,349.2970527093527,347.90218477124256,348.20576514632666,20.581779840511523,10226.084967647337,0.5823647303629779,226.37457475270494,19.999415110148544,9999.710392894633,20.540438628896972,20.540438624695447,-2.0454891629076115e-10,True,0.023200855246159335,-0.21934586532001532,240,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a16_l07,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,16.0,7,49.866394858692274,48.29449981511587,20.777664524455115,2.3951792843649775,0.00482071612599671,0.9979913684854074,0.0020086317191652958,-2.0457262945271226e-10,7.008201226566136e-11,349.2748503606055,347.9020177477567,348.20557045053,20.572510242659984,10221.479355500873,0.5731648656993054,221.80934992401006,19.99934537696068,9999.670005576863,20.5311876502523,20.531187646052175,-2.0457290459944253e-10,True,0.01557178633811418,-0.21685592110747365,240,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a32_l00,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,32.0,0,49.26334395011804,48.29449981512058,20.526393312549185,2.39517928436495,0.004820716125998191,0.9979913684853958,0.002008631719165913,-2.0456177442056134e-10,6.896043532182916e-11,348.8652955685048,347.90232075575045,348.2059046839106,20.401518954127383,10136.522104044574,0.40204706972891985,136.78276574679097,19.999471884398464,9999.739338297783,20.36053982021033,20.36053981604534,-2.0456195875437413e-10,True,0.0403878305745593,-0.11155169470484338,480,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a32_l01,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,32.0,1,49.234004144590756,48.29449981511587,20.51416839357948,2.3951792843648523,0.004820716125997255,0.9979913684853552,0.002008631719165523,-2.0452067629161039e-10,6.966835154574531e-11,348.8725125171603,347.90228866274055,348.20590707742474,20.40453206830411,10138.019173873285,0.40507358290594636,138.27933906763215,19.999458485398165,9999.739834805652,20.363546882150132,20.363546877985367,-2.0452058560062934e-10,True,0.008310852609099584,-0.11839349878611216,504,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a32_l02,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,32.0,2,49.270942835752976,48.29449981511877,20.529559514897073,2.3951792843649886,0.004820716125997564,0.9979913684854119,0.002008631719165652,-2.0457761136169483e-10,6.936095854166754e-11,348.8930713370161,347.90235560004703,348.20587777963,20.413115484162468,10142.283855575202,0.4136290520864924,142.55009824788948,19.999486432075972,9999.733757327313,20.372113057090054,20.372113052922376,-2.0457758833266269e-10,True,0.014000246618763867,-0.12753637235362447,504,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a32_l03,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,32.0,3,49.29454853525294,48.2944998151153,20.539395223022062,2.3951792843649544,0.004820716125996693,0.9979913684853977,0.002008631719165289,-2.0456300065321842e-10,6.971934132050543e-11,348.88889766484874,347.90228603094806,348.20585954631406,20.411372953992,10141.418077120412,0.41191556738194846,141.68810207497185,19.99945738661005,9999.729975045439,20.37037402702031,20.370374022853287,-2.0456296254627318e-10,True,0.0351699071549092,-0.11081962321448913,504,7,True,True
p1d1024_f00_near_adiabatic_q2_42p5_55_a32_l04,f00_near_adiabatic,q2_42p5_55,500.0,1.0,2.4,32.0,4,49.242562032356204,48.29449981511704,20.51773418014842,2.3951792843649993,0.004820716125997026,0.9979913684854164,0.0020086317191654276,-2.0458182818534437e-10,6.968137724185282e-11,348.8720230027704,347.90227986038786,348.20588344993826,20.404327693459972,10137.917629958478,0.4048728830917645,138.18269639230482,19.999454810368206,9999.734933566173,20.363342917820997,20.363342913655025,-2.0458195261487015e-10,True,0.00687248654492123,-0.13018352388522203,504,7,True,True
