sample_id,package_total_power_W,layer_index,layer_id,bottom_plane_mean_temperature_K,top_plane_mean_temperature_K,top_minus_bottom_temperature_K,absolute_axial_temperature_drop_K,cv_mean_temperature_K,family_id,selection_bin
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,1,bt_substrate_with_vias,336.3403859353945,336.40728192816835,0.06689599277382285,0.06689599277382285,336.3746412259902,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,2,silicon_interposer_tsv_0p1,336.40728192816835,336.40713225865954,-0.0001496695088007982,0.0001496695088007982,336.4127222167547,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,3,bump_underfill_under_interposer,336.40713225865954,336.40642399527553,-0.0007082633840127528,0.0007082633840127528,336.4130286382883,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,4,silicon_die_lower,336.40642399527553,336.3605583015446,-0.04586569373094562,0.04586569373094562,336.41233454085807,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,5,tim_between_dies,336.3605583015446,336.2628921303703,-0.09766617117429632,0.09766617117429632,336.33350481905325,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,6,silicon_die_upper,336.2628921303703,336.16506762362013,-0.09782450675015752,0.09782450675015752,336.2623529809708,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,7,tim_to_spreader,336.16506762362013,335.97118626329217,-0.1938813603279641,0.1938813603279641,336.10199469748227,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,8,spreader,335.97118626329217,335.92657693915334,-0.04460932413883256,0.04460932413883256,335.9502835441944,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,0,pcb_fr4_equivalent,336.1542593021808,336.34058753140096,0.18632822922018022,0.18632822922018022,336.24535764807246,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,1,bt_substrate_with_vias,336.34058753140096,336.4078898728986,0.06730234149762282,0.06730234149762282,336.3746412259896,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,2,silicon_interposer_tsv_0p1,336.4078898728986,336.4077871731231,-0.00010269977548205134,0.00010269977548205134,336.41272221675405,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,3,bump_underfill_under_interposer,336.4077871731231,336.4072917837763,-0.0004953893467813941,0.0004953893467813941,336.4130286382875,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,4,silicon_die_lower,336.4072917837763,336.3613925665699,-0.045899217206397225,0.045899217206397225,336.4123345408572,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,5,tim_between_dies,336.3613925665699,336.2636368923829,-0.09775567418699893,0.09775567418699893,336.33350481905245,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,6,silicon_die_upper,336.2636368923829,336.1655997683377,-0.09803712404522003,0.09803712404522003,336.26235298097015,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,7,tim_to_spreader,336.1655997683377,335.971283592812,-0.19431617552572789,0.19431617552572789,336.1019946974816,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,8,spreader,335.971283592812,335.9266233643584,-0.044660228453551554,0.044660228453551554,335.9502835441936,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,0,pcb_fr4_equivalent,336.15426441440405,336.3405399874732,0.18627557306916742,0.18627557306916742,336.2453576480639,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,1,bt_substrate_with_vias,336.3405399874732,336.4077501482932,0.06721016081996822,0.06721016081996822,336.3746412259873,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,2,silicon_interposer_tsv_0p1,336.4077501482932,336.4076324153057,-0.00011773298746220462,0.00011773298746220462,336.4127222167541,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,3,bump_underfill_under_interposer,336.4076324153057,336.40706872799154,-0.0005636873141838805,0.0005636873141838805,336.4130286382877,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,4,silicon_die_lower,336.40706872799154,336.36113461521035,-0.045934112781196745,0.045934112781196745,336.4123345408574,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,5,tim_between_dies,336.36113461521035,336.2633128160347,-0.09782179917561962,0.09782179917561962,336.33350481905256,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,6,silicon_die_upper,336.2633128160347,336.1653613459748,-0.09795147005991112,0.09795147005991112,336.2623529809701,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,7,tim_to_spreader,336.1653613459748,335.9712309350938,-0.19413041088103,0.19413041088103,336.10199469748164,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,8,spreader,335.9712309350938,335.9265937360149,-0.04463719907886343,0.04463719907886343,335.9502835441938,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,0,pcb_fr4_equivalent,336.15426373251705,336.3404917748358,0.1862280423187599,0.1862280423187599,336.2453576480702,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,1,bt_substrate_with_vias,336.3404917748358,336.4076232616751,0.06713148683928694,0.06713148683928694,336.3746412259885,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,2,silicon_interposer_tsv_0p1,336.4076232616751,336.407494615623,-0.0001286460520759647,0.0001286460520759647,336.41272221675354,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,3,bump_underfill_under_interposer,336.407494615623,336.40688137589495,-0.000613239728068038,0.000613239728068038,336.41302863828696,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,4,silicon_die_lower,336.40688137589495,336.36092871942554,-0.04595265646941016,0.04595265646941016,336.41233454085665,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,5,tim_between_dies,336.36092871942554,336.26307303111383,-0.09785568831171076,0.09785568831171076,336.33350481905177,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,6,silicon_die_upper,336.26307303111383,336.1651824654747,-0.09789056563914755,0.09789056563914755,336.2623529809695,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,7,tim_to_spreader,336.1651824654747,335.9711827900462,-0.19399967542847207,0.19399967542847207,336.1019946974809,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,8,spreader,335.9711827900462,335.9265630390492,-0.04461975099701476,0.04461975099701476,335.9502835441931,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,0,pcb_fr4_equivalent,336.1542634676409,336.34044565045343,0.1861821828125585,0.1861821828125585,336.2453576480668,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,1,bt_substrate_with_vias,336.34044565045343,336.4075010271374,0.06705537668398165,0.06705537668398165,336.374641225988,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,2,silicon_interposer_tsv_0p1,336.4075010271374,336.40736950755786,-0.00013151957955415128,0.00013151957955415128,336.412722216754,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,3,bump_underfill_under_interposer,336.40736950755786,336.4067435742276,-0.0006259333302409686,0.0006259333302409686,336.4130286382875,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,4,silicon_die_lower,336.4067435742276,336.36088746222373,-0.04585611200388939,0.04585611200388939,336.4123345408573,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,5,tim_between_dies,336.36088746222373,336.2632335187209,-0.0976539435028485,0.0976539435028485,336.3335048190523,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,6,silicon_die_upper,336.2632335187209,336.1653177948632,-0.09791572385768177,0.09791572385768177,336.2623529809699,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,7,tim_to_spreader,336.1653177948632,335.9712446335096,-0.19407316135357178,0.19407316135357178,336.1019946974815,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,8,spreader,335.9712446335096,335.92661120513907,-0.044633428370559614,0.044633428370559614,335.95028354419355,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,0,pcb_fr4_equivalent,336.15432386180794,336.3404822962559,0.1861584344479752,0.1861584344479752,336.2453576480675,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,1,bt_substrate_with_vias,336.3404822962559,336.40744175457326,0.06695945831734207,0.06695945831734207,336.37464122598834,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,2,silicon_interposer_tsv_0p1,336.40744175457326,336.4072908100775,-0.00015094449577190971,0.00015094449577190971,336.4127222167542,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,3,bump_underfill_under_interposer,336.4072908100775,336.4065766426534,-0.0007141674240642715,0.0007141674240642715,336.41302863828776,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,4,silicon_die_lower,336.4065766426534,336.3606827323653,-0.045893910288100415,0.045893910288100415,336.4123345408574,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,5,tim_between_dies,336.3606827323653,336.2629582828404,-0.09772444952494652,0.09772444952494652,336.3335048190526,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,6,silicon_die_upper,336.2629582828404,336.1651300072466,-0.09782827559376983,0.09782827559376983,336.26235298097026,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,7,tim_to_spreader,336.1651300072466,335.97124680843547,-0.19388319881113603,0.19388319881113603,336.10199469748176,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,8,spreader,335.97124680843547,335.9266385805184,-0.04460822791708097,0.04460822791708097,335.95028354419384,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,0,pcb_fr4_equivalent,336.1541778399586,336.34011658660194,0.18593874664333043,0.18593874664333043,336.24535764806444,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,1,bt_substrate_with_vias,336.34011658660194,336.4068589719924,0.06674238539045518,0.06674238539045518,336.3746412259867,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,2,silicon_interposer_tsv_0p1,336.4068589719924,336.40670391775944,-0.0001550542329482596,0.0001550542329482596,336.4127222167529,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,3,bump_underfill_under_interposer,336.40670391775944,336.40597141091865,-0.0007325068407908475,0.0007325068407908475,336.41302863828645,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,4,silicon_die_lower,336.40597141091865,336.3601463350235,-0.04582507589515217,0.04582507589515217,336.4123345408562,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,5,tim_between_dies,336.3601463350235,336.26256753125745,-0.09757880376605499,0.09757880376605499,336.33350481905126,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,6,silicon_die_upper,336.26256753125745,336.16482415556413,-0.09774337569331237,0.09774337569331237,336.2623529809688,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,7,tim_to_spreader,336.16482415556413,335.97110324877644,-0.19372090678768927,0.19372090678768927,336.1019946974804,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,8,spreader,335.97110324877644,335.9265133129016,-0.04458993587485338,0.04458993587485338,335.9502835441925,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,0,pcb_fr4_equivalent,336.15442851499995,336.3408401881682,0.18641167316826568,0.18641167316826568,336.2453576480785,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,1,bt_substrate_with_vias,336.3408401881682,336.4080423110758,0.06720212290758809,0.06720212290758809,336.3746412259907,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,2,silicon_interposer_tsv_0p1,336.4080423110758,336.4078991008219,-0.00014321025389563147,0.00014321025389563147,336.4127222167531,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,3,bump_underfill_under_interposer,336.4078991008219,336.40721986183564,-0.0006792389862653181,0.0006792389862653181,336.4130286382869,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,4,silicon_die_lower,336.40721986183564,336.3613025702094,-0.04591729162626734,0.04591729162626734,336.4123345408568,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,5,tim_between_dies,336.3613025702094,336.26352513800447,-0.0977774322049072,0.0977774322049072,336.33350481905194,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,6,silicon_die_upper,336.26352513800447,336.1655564729497,-0.09796866505479329,0.09796866505479329,336.26235298096964,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,7,tim_to_spreader,336.1655564729497,335.97138544417356,-0.19417102877611114,0.19417102877611114,336.1019946974809,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,8,spreader,335.97138544417356,335.92674056889786,-0.04464487527570782,0.04464487527570782,335.9502835441929,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,0,pcb_fr4_equivalent,336.15443031013564,336.34078403577894,0.18635372564330055,0.18635372564330055,336.24535764807257,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,1,bt_substrate_with_vias,336.34078403577894,336.40786679745787,0.06708276167893246,0.06708276167893246,336.3746412259893,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,2,silicon_interposer_tsv_0p1,336.40786679745787,336.4077056199488,-0.00016117750908506423,0.00016117750908506423,336.41272221675365,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,3,bump_underfill_under_interposer,336.4077056199488,336.4069449019499,-0.0007607179989008728,0.0007607179989008728,336.4130286382871,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,4,silicon_die_lower,336.4069449019499,336.36102970299714,-0.04591519895274132,0.04591519895274132,336.41233454085676,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,5,tim_between_dies,336.36102970299714,336.2632640689623,-0.09776563403482896,0.09776563403482896,336.3335048190521,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,6,silicon_die_upper,336.2632640689623,336.16536690569336,-0.09789716326895359,0.09789716326895359,336.2623529809698,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,7,tim_to_spreader,336.16536690569336,335.9713439904478,-0.19402291524556858,0.19402291524556858,336.1019946974812,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,8,spreader,335.9713439904478,335.9267164991424,-0.04462749130539123,0.04462749130539123,335.95028354419327,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,0,pcb_fr4_equivalent,336.15440833679077,336.3409792605275,0.18657092373672413,0.18657092373672413,336.24535764807507,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,1,bt_substrate_with_vias,336.3409792605275,336.40844785227335,0.06746859174586461,0.06746859174586461,336.3746412259892,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,2,silicon_interposer_tsv_0p1,336.40844785227335,336.4083339277591,-0.00011392451426672778,0.00011392451426672778,336.41272221675257,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,3,bump_underfill_under_interposer,336.4083339277591,336.40778738955095,-0.0005465382081411008,0.0005465382081411008,336.413028638286,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,4,silicon_die_lower,336.40778738955095,336.3618423597735,-0.045945029777442414,0.045945029777442414,336.41233454085557,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,5,tim_between_dies,336.3618423597735,336.26399485791904,-0.09784750185446,0.09784750185446,336.3335048190509,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,6,silicon_die_upper,336.26399485791904,336.16589065479684,-0.09810420312220458,0.09810420312220458,336.2623529809688,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,7,tim_to_spreader,336.16589065479684,335.9714437884091,-0.1944468663877501,0.1944468663877501,336.10199469748017,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,8,spreader,335.9714437884091,335.926766702119,-0.04467708629010758,0.04467708629010758,335.95028354419213,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,0,pcb_fr4_equivalent,336.15439466180146,336.3408959967837,0.18650133498221066,0.18650133498221066,336.2453576480685,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,1,bt_substrate_with_vias,336.3408959967837,336.40826263523695,0.06736663845327939,0.06736663845327939,336.3746412259893,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,2,silicon_interposer_tsv_0p1,336.40826263523695,336.4081343558341,-0.00012827940287252204,0.00012827940287252204,336.412722216755,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,3,bump_underfill_under_interposer,336.4081343558341,336.40752260965627,-0.0006117461778103461,0.0006117461778103461,336.4130286382885,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,4,silicon_die_lower,336.40752260965627,336.3615451966757,-0.04597741298056235,0.04597741298056235,336.4123345408581,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,5,tim_between_dies,336.3615451966757,336.26363658179207,-0.09790861488363589,0.09790861488363589,336.33350481905353,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,6,silicon_die_upper,336.26363658179207,336.16562166909904,-0.09801491269303142,0.09801491269303142,336.2623529809713,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,7,tim_to_spreader,336.16562166909904,335.97136764906395,-0.19425402003508907,0.19425402003508907,336.1019946974826,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,8,spreader,335.97136764906395,335.9267145252977,-0.04465312376623842,0.04465312376623842,335.95028354419463,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,0,pcb_fr4_equivalent,336.154412589523,336.3408919988198,0.18647940929679407,0.18647940929679407,336.2453576480734,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,1,bt_substrate_with_vias,336.3408919988198,336.40820076434966,0.06730876552984455,0.06730876552984455,336.3746412259905,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,2,silicon_interposer_tsv_0p1,336.40820076434966,336.4080612679128,-0.00013949643687283242,0.00013949643687283242,336.4127222167548,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,3,bump_underfill_under_interposer,336.4080612679128,336.40739857071395,-0.0006626971988339392,0.0006626971988339392,336.41302863828827,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,4,silicon_die_lower,336.40739857071395,336.36139918748586,-0.04599938322809294,0.04599938322809294,336.41233454085784,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,5,tim_between_dies,336.36139918748586,336.2634495834392,-0.09794960404667563,0.09794960404667563,336.33350481905325,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,6,silicon_die_upper,336.2634495834392,336.16548744394976,-0.09796213948942523,0.09796213948942523,336.26235298097106,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,7,tim_to_spreader,336.16548744394976,335.9713479022728,-0.1941395416769751,0.1941395416769751,336.10199469748244,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,8,spreader,335.9713479022728,335.92670989737667,-0.04463800489611458,0.04463800489611458,335.95028354419435,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,0,pcb_fr4_equivalent,336.15440269504893,336.34082437708105,0.18642168203211895,0.18642168203211895,336.245357648068,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,1,bt_substrate_with_vias,336.34082437708105,336.40804657384734,0.06722219676629493,0.06722219676629493,336.37464122598925,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,2,silicon_interposer_tsv_0p1,336.40804657384734,336.4079041567306,-0.0001424171167627719,0.0001424171167627719,336.41272221675524,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,3,bump_underfill_under_interposer,336.4079041567306,336.4072285615719,-0.0006755951586683295,0.0006755951586683295,336.4130286382887,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,4,silicon_die_lower,336.4072285615719,336.3613274353078,-0.04590112626408427,0.04590112626408427,336.41233454085835,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,5,tim_between_dies,336.3613274353078,336.2635832123332,-0.09774422297465435,0.09774422297465435,336.33350481905353,f00_near_adiabatic,q1_30_42p5
