config_id,dataset_id,source_host,execution_status,evaluation_status,training_commit,remote_run_dir,remote_log_path,final_epoch,selection_metric,primary_checkpoint,primary_epoch,point_global_relative_rmse_pct,sample_first_relative_rmse_pct,raw_rmse_K,base_mse,amplitude_ratio,spatial_correlation,hotspot_rmse_K,top5_rmse_K,strong_q_rmse_K,low_delta_bias_K,low_delta_rmse_K,low_delta_over_ratio,shape_cv_rmse,scale_log_rmse,sample_first_best_epoch,sample_first_best_relative_rmse_pct,base_mse_best_epoch,base_mse_best_value,final_point_global_relative_rmse_pct,final_sample_first_relative_rmse_pct,final_raw_rmse_K,best_to_final_point_global_delta_pct,reload_status,valid_sample_count,threshold_lt20,result_scope
V6_01_V4best,heat3d_v6_p1g_geometry_deconfounded1024_v0,wsl2,completed_e600,completed_valid_iid_saved_predictions,ec72010,output/heat3d_v6_runs/V6_01_V4best,output/heat3d_v6_logs/V6_01_V4best.log,600,valid_base_mse,legacy_best,407,13.84256170421692,10.232678052619429,5.821766879380117,0.24317941844982618,0.9871397917995111,0.8796906824058939,6.881615977601383,7.071783158134456,8.078296742219855,-0.21002382090099786,5.341134564781134,0.3617706298828125,0.04326744488457587,0.13718136761718713,407,10.232678052619429,407,0.24317941844982618,16.9059515815254,11.022813751321486,7.110136915752063,3.063389877308481,passed_recovered_post_export,128,True,valid_iid_saved_predictions_only
V6_02_V5best,heat3d_v6_p1g_geometry_deconfounded1024_v0,devbox,completed_e600,completed_valid_iid_saved_predictions,3c90d8a,output/heat3d_v6_runs/V6_02_V5best,output/heat3d_v6_logs/V6_02_V5best.log,600,valid_rel_rmse_v4_pct,point_global_best,406,2.305728193614711,1.4615802362427264,0.969720223558754,0.006746990510875158,0.99867239980036,0.9793612105753189,1.8941529149570056,2.0401941875170118,2.4871133859734327,0.08364904575265304,0.44927758481992436,0.60552978515625,0.014347050211032147,0.004179953881818819,559,1.4502713565186551,406,0.00674714292424869,2.3560945844117422,1.468735383570879,0.9909028190957305,0.05036639079703109,passed,128,True,valid_iid_saved_predictions_only
V6_03_V5best_P1h,heat3d_v6_p1h_shared_support1024_v0,wsl2,completed_e600,completed_valid_iid_saved_predictions,950a1ce,output/heat3d_v6_runs/V6_03_V5best_P1h,,600,valid_rel_rmse_v4_pct,point_global_best,111,0.9120289273421123,0.7503433218412353,0.3901072787095482,0.0011737941580526883,0.9993456544440577,0.9924975939073286,0.966818193325725,1.2173826279696554,1.1658344931850109,-0.00380260844439192,0.21811940105815728,0.45892333984375,0.007420927616584966,0.001607897163450941,427,0.723249519870933,111,0.0011737739661410588,1.0479195479602272,0.7380711380758586,0.4482325405540105,0.13589062061811497,passed,128,True,valid_iid_saved_predictions_only
V6_04_V5best_P1h_DualAttention,heat3d_v6_p1h_shared_support1024_v0,devbox,completed_e600,completed_valid_iid_saved_predictions,950a1ce,output/heat3d_v6_runs/V6_04_V5best_P1h_DualAttention,,600,valid_rel_rmse_v4_pct,point_global_best,111,0.9063728862387664,0.7630422675164856,0.3876879883373384,0.0011592804918755923,0.9992896159153266,0.9924597893581704,0.9305834747721592,1.16756179499459,1.0128864008063267,-0.008069172713010742,0.2247854455431706,0.4206695556640625,0.00750980518226104,0.001720363690125167,415,0.706416168786872,111,0.001159324184034068,1.0593575395102446,0.7191424547963016,0.45312497721222456,0.15298465327147814,passed,128,True,valid_iid_saved_predictions_only
