sample_id,package_total_power_W,interface_index,interface_z_m,lower_layer,upper_layer,perfect_contact_temperature_jump_K,adjacent_plane_upper_minus_lower_K,family_id,selection_bin
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07081359625368577,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017628018583991434,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14105171596281707,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l01,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030702497644540472,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.02801315181602604,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.004472188585452841,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.00023690395050834923,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-9.31688055061386e-05,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07087683797954014,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.01764579607555561,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14136708622891092,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l02,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030771266861847835,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.027986335922037142,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.004463401502732722,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.0002696370943340298,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.0001049405343565013,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07092540264483205,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.01765593923346387,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14123266845427906,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l03,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030741828083364453,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.02796287153847743,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.004456144702885467,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.00029339044453990937,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.00011339827460687957,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07095041806758218,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017660928477368998,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14113803512771028,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l04,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030721095933415654,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.02793967013224119,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.004449786042755477,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.00029954058317116505,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.00011432207276129702,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07080404506001514,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017627071539209282,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.1411906686029738,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l05,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030732877484638266,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.027915282947219566,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.004439892750497165,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.00034183331655412985,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.0001294377861427165,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07085584356036634,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017637929781415096,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14105322643166573,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l06,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.03070274598803735,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.027837809898130672,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.00442370097539424,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.00035067299040747457,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.00013164981442059798,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07075074523419289,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017612239874267743,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14093518017051565,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a16_l07,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.0306771336850602,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.028003639633027433,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.0044580331311294685,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.0003250670565648761,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.00012390910967496893,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.0708934218473587,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017648605522822436,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14126195826503363,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l00,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030748312312368853,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.02797061392334399,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.0044465416856382944,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.0003641458168885947,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.00013741351108365052,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07088544617204207,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017645723122257095,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14115458802018566,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l01,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030724877724878752,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.028084259809133982,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.004481828162056445,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.00026140595485912854,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.00010220805756944173,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07094317891420587,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017662140839149743,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14146206277359852,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l02,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.03079193030640681,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.028053127398266042,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.004472488203703051,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.00029265872535688686,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.00011343677698505417,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07098812183949121,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.01767139227450798,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.1413224984675594,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l03,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030761371689493444,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.028037792654970417,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.00446662936053599,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.00031708067541558194,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.000122167454492228,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07101824479207153,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017677681498980746,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14123966624623563,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l04,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.03074321465834373,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.028010671705146706,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.0044595292677627185,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.0003233299045177773,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.00012310492121514471,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07086926467752619,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.01764314388458388,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14128441857633334,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l05,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030753274616358794,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l06,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.02800391528006685,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l06,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.004452151998975751,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l06,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.0003715625239806286,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l06,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.00014043814729802762,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l06,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07094039484422865,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l06,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017658780205579205,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l06,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14117614823169333,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l06,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030729490841281404,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l07,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.027912564720054434,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l07,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.00443428179954708,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l07,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.00037362308444244263,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l07,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.0001401525345841037,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l07,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07081738548362182,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l07,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.01762870463494437,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l07,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.14103551469258946,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a32_l07,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030698970908019874,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l00,1.8,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.028142123048837675,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l00,1.8,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.004481817327985027,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l00,1.8,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,-0.0003428348829288552,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l00,1.8,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,-0.00013101804557891228,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l00,1.8,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07101039395581665,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l00,1.8,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.017677836207326436,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l00,1.8,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.1414712105737408,f00_near_adiabatic,q1_30_42p5
p1d1024_f00_near_adiabatic_q1_30_42p5_a48_l00,1.8,7,0.003175,tim_to_spreader,spreader,0.0,-0.030793886224671496,f00_near_adiabatic,q1_30_42p5
