sample_id,package_total_power_W,layer_index,layer_id,bottom_plane_mean_temperature_K,top_plane_mean_temperature_K,top_minus_bottom_temperature_K,absolute_axial_temperature_drop_K,cv_mean_temperature_K,family_id,selection_bin
p1d64b_f01_low_low_q3_55_67p5_a32_l0,3.1,3,bump_underfill_under_interposer,360.653576758738,360.66587419566315,0.012297436925166494,0.012297436925166494,360.66791945113124,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a32_l0,3.1,4,silicon_die_lower,360.66587419566315,360.59257406358387,-0.07330013207928232,0.07330013207928232,360.6751825279668,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a32_l0,3.1,5,tim_between_dies,360.59257406358387,360.43516613597484,-0.15740792760902877,0.15740792760902877,360.5484490122613,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a32_l0,3.1,6,silicon_die_upper,360.43516613597484,360.2722219750996,-0.16294416087521313,0.16294416087521313,360.433658565229,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a32_l0,3.1,7,tim_to_spreader,360.2722219750996,359.9487664108084,-0.3234555642912369,0.3234555642912369,360.16650338831425,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a32_l0,3.1,8,spreader,359.9487664108084,359.87437732756183,-0.07438908324655813,0.07438908324655813,359.9136661227932,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a48_l1,3.1,0,pcb_fr4_equivalent,353.0984982153428,358.6227521556258,5.5242539402830175,5.5242539402830175,355.74290691003483,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a48_l1,3.1,1,bt_substrate_with_vias,358.6227521556258,360.6520915405704,2.029339384944592,2.029339384944592,359.5403631175093,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a48_l1,3.1,2,silicon_interposer_tsv_0p1,360.6520915405704,360.65493444192606,0.0028429013556774407,0.0028429013556774407,360.658918908511,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a48_l1,3.1,3,bump_underfill_under_interposer,360.65493444192606,360.6670493552676,0.01211491334152015,0.01211491334152015,360.6679194511321,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a48_l1,3.1,4,silicon_die_lower,360.6670493552676,360.59360454336576,-0.0734448119018225,0.0734448119018225,360.67518252796754,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a48_l1,3.1,5,tim_between_dies,360.59360454336576,360.43590906291905,-0.157695480446705,0.157695480446705,360.5484490122624,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a48_l1,3.1,6,silicon_die_upper,360.43590906291905,360.2728226444978,-0.16308641842124416,0.16308641842124416,360.43365856523013,f01_low_low,q3_55_67p5
p1d64b_f01_low_low_q3_55_67p5_a48_l1,3.1,7,tim_to_spreader,360.2728226444978,359.9490994610525,-0.3237231834452814,0.3237231834452814,360.1665033883152,f01_low_low,q3_55_67p5
