sample_id,group_id,split_role,layer_name,operator_point_count,solver_node_count,layer_average_signed_error_K,layer_drop_signed_error_K
p1g_g034_t1_b1_p0,p1g_g034,train,spreader,212,71825,0.3513802829335759,-0.5328525742100396
p1g_g034_t1_b1_p1,p1g_g034,train,pcb_fr4_equivalent,251,33800,0.20488010578310423,-2.9337327352137663
p1g_g034_t1_b1_p1,p1g_g034,train,bt_substrate_with_vias,129,33800,0.05487096554497839,0.11750835795078274
p1g_g034_t1_b1_p1,p1g_g034,train,silicon_interposer_tsv_0p1,29,16900,-0.23606229691210956,0.08669523233515974
p1g_g034_t1_b1_p1,p1g_g034,train,bump_underfill_under_interposer,25,16900,-0.17896494999507695,0.002929299204367908
p1g_g034_t1_b1_p1,p1g_g034,train,silicon_die_lower,146,16900,-0.17033293140269734,0.10659371141605334
p1g_g034_t1_b1_p1,p1g_g034,train,tim_between_dies,22,16900,0.0005808669474731687,0.2122872050140927
p1g_g034_t1_b1_p1,p1g_g034,train,silicon_die_upper,177,16900,0.13015152426930854,0.23260400407866655
p1g_g034_t1_b1_p1,p1g_g034,train,tim_to_spreader,33,16900,0.5810708796917083,0.5821288005153633
p1g_g034_t1_b1_p1,p1g_g034,train,spreader,212,71825,0.5270704244011881,-0.7992788613198059
p1g_g035_t0_b0_p0,p1g_g035,train,pcb_fr4_equivalent,264,33800,0.08632500745795824,-0.8178908351047198
p1g_g035_t0_b0_p0,p1g_g035,train,bt_substrate_with_vias,145,33800,0.05006352853069984,0.04881260993141723
p1g_g035_t0_b0_p0,p1g_g035,train,silicon_interposer_tsv_0p1,27,16900,-0.04356278505059663,0.010964361571893733
p1g_g035_t0_b0_p0,p1g_g035,train,bump_underfill_under_interposer,29,16900,-0.039867597974193814,-0.006526752849879358
p1g_g035_t0_b0_p0,p1g_g035,train,silicon_die_lower,159,16900,-0.050021765307747046,0.07288983691682915
p1g_g035_t0_b0_p0,p1g_g035,train,tim_between_dies,25,16900,0.09244131666940802,0.18791146792233349
p1g_g035_t0_b0_p0,p1g_g035,train,silicon_die_upper,160,16900,0.2053117066308232,0.15108489300058636
p1g_g035_t0_b0_p0,p1g_g035,train,tim_to_spreader,22,16900,0.5072700079289802,0.40074326576348085
p1g_g035_t0_b0_p0,p1g_g035,train,spreader,193,71825,0.4242963974092504,-0.620775101733102
p1g_g035_t0_b0_p1,p1g_g035,train,pcb_fr4_equivalent,264,33800,0.12948751118204882,-1.2268362526152146
p1g_g035_t0_b0_p1,p1g_g035,train,bt_substrate_with_vias,145,33800,0.07509529279371918,0.07321891489533527
p1g_g035_t0_b0_p1,p1g_g035,train,silicon_interposer_tsv_0p1,27,16900,-0.06534417757370647,0.016446542356163718
p1g_g035_t0_b0_p1,p1g_g035,train,bump_underfill_under_interposer,29,16900,-0.059801396959869635,-0.009790129274449555
p1g_g035_t0_b0_p1,p1g_g035,train,silicon_die_lower,159,16900,-0.07503264796076792,0.10933475537461845
p1g_g035_t0_b0_p1,p1g_g035,train,tim_between_dies,25,16900,0.13866197500533417,0.28186720188432446
p1g_g035_t0_b0_p1,p1g_g035,train,silicon_die_upper,160,16900,0.3079675599477696,0.22662733950062375
p1g_g035_t0_b0_p1,p1g_g035,train,tim_to_spreader,22,16900,0.7609050118953178,0.6011148986457897
p1g_g035_t0_b0_p1,p1g_g035,train,spreader,193,71825,0.6364445961147567,-0.9311626526024384
p1g_g035_t0_b1_p0,p1g_g035,train,pcb_fr4_equivalent,264,33800,0.3018832707086858,-2.888010931790177
p1g_g035_t0_b1_p0,p1g_g035,train,bt_substrate_with_vias,145,33800,0.12253954855606253,0.1416179644105
p1g_g035_t0_b1_p0,p1g_g035,train,silicon_interposer_tsv_0p1,27,16900,-0.18388825881544335,0.07540742370929365
p1g_g035_t0_b1_p0,p1g_g035,train,bump_underfill_under_interposer,29,16900,-0.12894756497939852,0.010804432210989035
p1g_g035_t0_b1_p0,p1g_g035,train,silicon_die_lower,159,16900,-0.10370978334208303,0.11785942321824905
p1g_g035_t0_b1_p0,p1g_g035,train,tim_between_dies,25,16900,0.05641221517748818,0.17967964674181758
p1g_g035_t0_b1_p0,p1g_g035,train,silicon_die_upper,160,16900,0.17309565386665327,0.16286154614550696
p1g_g035_t0_b1_p0,p1g_g035,train,tim_to_spreader,22,16900,0.47209094593597456,0.38698081103382265
p1g_g035_t0_b1_p0,p1g_g035,train,spreader,193,71825,0.4053118771835216,-0.5813417750487133
p1g_g035_t0_b1_p1,p1g_g035,train,pcb_fr4_equivalent,264,33800,0.45282490604643044,-4.332016397537359
p1g_g035_t0_b1_p1,p1g_g035,train,bt_substrate_with_vias,145,33800,0.1838093228280968,0.2124269466091846
p1g_g035_t0_b1_p1,p1g_g035,train,silicon_interposer_tsv_0p1,27,16900,-0.2758323882139848,0.11311113555893826
p1g_g035_t0_b1_p1,p1g_g035,train,bump_underfill_under_interposer,29,16900,-0.19342134746341344,0.01620664831597196
p1g_g035_t0_b1_p1,p1g_g035,train,silicon_die_lower,159,16900,-0.15556467500960025,0.17678913482455982
p1g_g035_t0_b1_p1,p1g_g035,train,tim_between_dies,25,16900,0.08461832276918813,0.2695194701138348
p1g_g035_t0_b1_p1,p1g_g035,train,silicon_die_upper,160,16900,0.2596434808029926,0.2442923192175499
p1g_g035_t0_b1_p1,p1g_g035,train,tim_to_spreader,22,16900,0.7081364189072019,0.5804712165519845
p1g_g035_t0_b1_p1,p1g_g035,train,spreader,193,71825,0.6079678157769308,-0.872012662577788
p1g_g035_t1_b0_p0,p1g_g035,train,pcb_fr4_equivalent,264,33800,0.06295867548658407,-0.5927475884818705
p1g_g035_t1_b0_p0,p1g_g035,train,bt_substrate_with_vias,145,33800,0.04217317340521731,0.038709277864370506
p1g_g035_t1_b0_p0,p1g_g035,train,silicon_interposer_tsv_0p1,27,16900,-0.028289595813703272,0.003951116402902244
p1g_g035_t1_b0_p0,p1g_g035,train,bump_underfill_under_interposer,29,16900,-0.03017168647016888,-0.008413451620356227
p1g_g035_t1_b0_p0,p1g_g035,train,silicon_die_lower,159,16900,-0.044177706772529746,0.0679953138237579
p1g_g035_t1_b0_p0,p1g_g035,train,tim_between_dies,25,16900,0.09636292632848154,0.18880691418394235
p1g_g035_t1_b0_p0,p1g_g035,train,silicon_die_upper,160,16900,0.2088186358661801,0.14980436730081692
p1g_g035_t1_b0_p0,p1g_g035,train,tim_to_spreader,22,16900,0.5111000677776474,0.4022407266390928
p1g_g035_t1_b0_p0,p1g_g035,train,spreader,193,71825,0.4263657673659509,-0.6250654091530237
p1g_g035_t1_b0_p1,p1g_g035,train,pcb_fr4_equivalent,264,33800,0.09443801322584022,-0.8891213826918261
p1g_g035_t1_b0_p1,p1g_g035,train,bt_substrate_with_vias,145,33800,0.06325976010623435,0.05806391679510625
p1g_g035_t1_b0_p1,p1g_g035,train,silicon_interposer_tsv_0p1,27,16900,-0.04243439371879276,0.005926674603415449
p1g_g035_t1_b0_p1,p1g_g035,train,bump_underfill_under_interposer,29,16900,-0.04525752970397434,-0.012620177430164858
p1g_g035_t1_b0_p1,p1g_g035,train,silicon_die_lower,159,16900,-0.0662665601576009,0.10199297073540947
p1g_g035_t1_b0_p1,p1g_g035,train,tim_between_dies,25,16900,0.14454438949422865,0.28321037127631143
p1g_g035_t1_b0_p1,p1g_g035,train,silicon_die_upper,160,16900,0.31322795380094703,0.22470655095088432
p1g_g035_t1_b0_p1,p1g_g035,train,tim_to_spreader,22,16900,0.7666501016680058,0.6033610899593214
p1g_g035_t1_b0_p1,p1g_g035,train,spreader,193,71825,0.6395486510497221,-0.9375981137323492
p1g_g035_t1_b1_p0,p1g_g035,train,pcb_fr4_equivalent,264,33800,0.2222747750425924,-2.1208875732178285
p1g_g035_t1_b1_p0,p1g_g035,train,bt_substrate_with_vias,145,33800,0.09565833673292445,0.10719695568212728
p1g_g035_t1_b1_p0,p1g_g035,train,silicon_interposer_tsv_0p1,27,16900,-0.13184004491466794,0.051510487440282304
p1g_g035_t1_b1_p0,p1g_g035,train,bump_underfill_under_interposer,29,16900,-0.09590370637641854,0.004374452185118116
p1g_g035_t1_b1_p0,p1g_g035,train,silicon_die_lower,159,16900,-0.08379284532389875,0.10117925677462836
p1g_g035_t1_b1_p0,p1g_g035,train,tim_between_dies,25,16900,0.06977659846086226,0.18272942777110757
p1g_g035_t1_b1_p0,p1g_g035,train,silicon_die_upper,160,16900,0.185044900686421,0.15849548152874604
p1g_g035_t1_b1_p0,p1g_g035,train,tim_to_spreader,22,16900,0.4851387543335477,0.3920826588676505
p1g_g035_t1_b1_p0,p1g_g035,train,spreader,193,71825,0.41235405882764553,-0.5959643848738096
p1g_g035_t1_b1_p1,p1g_g035,train,pcb_fr4_equivalent,264,33800,0.33341216255087147,-3.181331359716637
p1g_g035_t1_b1_p1,p1g_g035,train,bt_substrate_with_vias,145,33800,0.14348750509481079,0.16079543351742132
p1g_g035_t1_b1_p1,p1g_g035,train,silicon_interposer_tsv_0p1,27,16900,-0.19776006736498175,0.07726573115712654
p1g_g035_t1_b1_p1,p1g_g035,train,bump_underfill_under_interposer,29,16900,-0.14385555955982454,0.006561678277137162
p1g_g035_t1_b1_p1,p1g_g035,train,silicon_die_lower,159,16900,-0.12568926798275015,0.1517688851598109
p1g_g035_t1_b1_p1,p1g_g035,train,tim_between_dies,25,16900,0.10466489769390819,0.27409414165771295
p1g_g035_t1_b1_p1,p1g_g035,train,silicon_die_upper,160,16900,0.2775673510324168,0.23774322229229483
p1g_g035_t1_b1_p1,p1g_g035,train,tim_to_spreader,22,16900,0.7277081315031069,0.5881239883025273
p1g_g035_t1_b1_p1,p1g_g035,train,spreader,193,71825,0.6185310882430031,-0.8939465773149209
p1g_g036_t0_b0_p0,p1g_g036,train,pcb_fr4_equivalent,264,33800,0.11441911940073624,-0.7513408134109909
p1g_g036_t0_b0_p0,p1g_g036,train,bt_substrate_with_vias,154,33800,0.03424737045133952,0.030712356433525656
p1g_g036_t0_b0_p0,p1g_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.051687246064318515,0.010254054777362853
p1g_g036_t0_b0_p0,p1g_g036,train,bump_underfill_under_interposer,27,16900,-0.04975317172454652,-0.008285246814693892
p1g_g036_t0_b0_p0,p1g_g036,train,silicon_die_lower,164,16900,-0.0627999371253054,0.07488458453343583
p1g_g036_t0_b0_p0,p1g_g036,train,tim_between_dies,19,16900,0.08863097011573018,0.20214629774847026
p1g_g036_t0_b0_p0,p1g_g036,train,silicon_die_upper,155,16900,0.21114681151010473,0.15142893636397048
p1g_g036_t0_b0_p0,p1g_g036,train,tim_to_spreader,20,16900,0.5129156592473691,0.40115882955774396
p1g_g036_t0_b0_p0,p1g_g036,train,spreader,193,71825,0.43932080932307827,-0.614833814639212
p1g_g036_t0_b0_p1,p1g_g036,train,pcb_fr4_equivalent,264,33800,0.17162867909559054,-1.1270112200778613
p1g_g036_t0_b0_p1,p1g_g036,train,bt_substrate_with_vias,154,33800,0.051371055676384,0.04606853464770211
p1g_g036_t0_b0_p1,p1g_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.07753086909445983,0.01538108216470846
p1g_g036_t0_b0_p1,p1g_g036,train,bump_underfill_under_interposer,27,16900,-0.07462975758556922,-0.012427870221813464
p1g_g036_t0_b0_p1,p1g_g036,train,silicon_die_lower,164,16900,-0.09419990568704861,0.11232687679927267
p1g_g036_t0_b0_p1,p1g_g036,train,tim_between_dies,19,16900,0.13294645517447634,0.3032194466235296
p1g_g036_t0_b0_p1,p1g_g036,train,silicon_die_upper,155,16900,0.31672021726643607,0.2271434045459273
p1g_g036_t0_b0_p1,p1g_g036,train,tim_to_spreader,20,16900,0.769373488872759,0.6017382443372981
p1g_g036_t0_b0_p1,p1g_g036,train,spreader,193,71825,0.6589812139853279,-0.9222507219618592
p1g_g036_t0_b1_p0,p1g_g036,train,pcb_fr4_equivalent,264,33800,0.39981240647540517,-2.6771427234708085
p1g_g036_t0_b1_p0,p1g_g036,train,bt_substrate_with_vias,154,33800,0.05991724883273264,0.11504188198324528
p1g_g036_t0_b1_p0,p1g_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.19311358129260725,0.08254866855071441
p1g_g036_t0_b1_p0,p1g_g036,train,bump_underfill_under_interposer,27,16900,-0.1362792363086669,0.007311494860118728
p1g_g036_t0_b1_p0,p1g_g036,train,silicon_die_lower,164,16900,-0.1172545523777444,0.11585098570128594
p1g_g036_t0_b1_p0,p1g_g036,train,tim_between_dies,19,16900,0.04932243829824756,0.19343804120399
p1g_g036_t0_b1_p0,p1g_g036,train,silicon_die_upper,155,16900,0.17580907889407626,0.16563525166037607
p1g_g036_t0_b1_p0,p1g_g036,train,tim_to_spreader,20,16900,0.4767376595785322,0.3873686940809762
p1g_g036_t0_b1_p0,p1g_g036,train,spreader,193,71825,0.41979248889987275,-0.5753257444815745
p1g_g036_t0_b1_p1,p1g_g036,train,pcb_fr4_equivalent,264,33800,0.5997186096923315,-4.015714085068396
p1g_g036_t0_b1_p1,p1g_g036,train,bt_substrate_with_vias,154,33800,0.0898758732467968,0.17256282296847303
p1g_g036_t0_b1_p1,p1g_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.2896703719293896,0.1238230028208136
p1g_g036_t0_b1_p1,p1g_g036,train,bump_underfill_under_interposer,27,16900,-0.20441885445723074,0.010967242289666501
p1g_g036_t0_b1_p1,p1g_g036,train,silicon_die_lower,164,16900,-0.1758818285626944,0.1737764785490299
p1g_g036_t0_b1_p1,p1g_g036,train,tim_between_dies,19,16900,0.07398365745012825,0.2901570618070082
p1g_g036_t0_b1_p1,p1g_g036,train,silicon_die_upper,155,16900,0.2637136183441271,0.24845287748979672
p1g_g036_t0_b1_p1,p1g_g036,train,tim_to_spreader,20,16900,0.7151064893711236,0.5810530411229138
p1g_g036_t0_b1_p1,p1g_g036,train,spreader,193,71825,0.6296887333513723,-0.8629886167274776
p1g_g036_t1_b0_p0,p1g_g036,train,pcb_fr4_equivalent,264,33800,0.08335764208408136,-0.5417931559796898
p1g_g036_t1_b0_p0,p1g_g036,train,bt_substrate_with_vias,154,33800,0.0315266363601836,0.021427529818822677
p1g_g036_t1_b0_p0,p1g_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.03630146910865051,0.0023929659171813
p1g_g036_t1_b0_p0,p1g_g036,train,bump_underfill_under_interposer,27,16900,-0.04033730872498609,-0.009981362834878382
p1g_g036_t1_b0_p0,p1g_g036,train,silicon_die_lower,164,16900,-0.05687244444050066,0.07042810861844373
p1g_g036_t1_b0_p0,p1g_g036,train,tim_between_dies,19,16900,0.09291072960297697,0.20309334521670053
p1g_g036_t1_b0_p0,p1g_g036,train,silicon_die_upper,155,16900,0.21499457522298826,0.14988363407275074
p1g_g036_t1_b0_p0,p1g_g036,train,tim_to_spreader,20,16900,0.5168545627489607,0.40265865164946035
p1g_g036_t1_b0_p0,p1g_g036,train,spreader,193,71825,0.44145132905077844,-0.6191279093835647
p1g_g036_t1_b0_p1,p1g_g036,train,pcb_fr4_equivalent,264,33800,0.1250364631222851,-0.8126897339413972
p1g_g036_t1_b0_p1,p1g_g036,train,bt_substrate_with_vias,154,33800,0.04728995453945117,0.032141294726386604
p1g_g036_t1_b0_p1,p1g_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.05445220366192416,0.0035894488748340336
p1g_g036_t1_b0_p1,p1g_g036,train,bump_underfill_under_interposer,27,16900,-0.06050596308648437,-0.014972044251237548
p1g_g036_t1_b0_p1,p1g_g036,train,silicon_die_lower,164,16900,-0.08530866665955728,0.10564216292698347
p1g_g036_t1_b0_p1,p1g_g036,train,tim_between_dies,19,16900,0.13936609440548864,0.3046400178249655
p1g_g036_t1_b0_p1,p1g_g036,train,silicon_die_upper,155,16900,0.32249186283519293,0.22482545110909768
p1g_g036_t1_b0_p1,p1g_g036,train,tim_to_spreader,20,16900,0.7752818441248337,0.6039879774754695
p1g_g036_t1_b0_p1,p1g_g036,train,spreader,193,71825,0.6621769935769635,-0.9286918640789281
p1g_g036_t1_b1_p0,p1g_g036,train,pcb_fr4_equivalent,264,33800,0.2939796419255458,-1.9631572969008175
p1g_g036_t1_b1_p0,p1g_g036,train,bt_substrate_with_vias,154,33800,0.050658303896170764,0.08338481345987248
p1g_g036_t1_b1_p0,p1g_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.14069405783089906,0.0557642082409302
p1g_g036_t1_b1_p0,p1g_g036,train,bump_underfill_under_interposer,27,16900,-0.10420116687646441,0.0015304098944284306
p1g_g036_t1_b1_p0,p1g_g036,train,silicon_die_lower,164,16900,-0.09706402611163867,0.10066465223462728
p1g_g036_t1_b1_p0,p1g_g036,train,tim_between_dies,19,16900,0.06389692680363623,0.1966633816851413
p1g_g036_t1_b1_p0,p1g_g036,train,silicon_die_upper,155,16900,0.18890986524615982,0.16036717650314358
p1g_g036_t1_b1_p0,p1g_g036,train,tim_to_spreader,20,16900,0.49014692431552476,0.3924772333306237
p1g_g036_t1_b1_p0,p1g_g036,train,spreader,193,71825,0.4270324834985786,-0.589962621563302
p1g_g036_t1_b1_p1,p1g_g036,train,pcb_fr4_equivalent,264,33800,0.4409694628725447,-2.9447359452494197
p1g_g036_t1_b1_p1,p1g_g036,train,bt_substrate_with_vias,154,33800,0.07598745584226663,0.12507722018523282
p1g_g036_t1_b1_p1,p1g_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.2110410867395558,0.08364631235770048
p1g_g036_t1_b1_p1,p1g_g036,train,bump_underfill_under_interposer,27,16900,-0.156301750310206,0.0022956148417847544
p1g_g036_t1_b1_p1,p1g_g036,train,silicon_die_lower,164,16900,-0.14559603916399055,0.15099697834978087
p1g_g036_t1_b1_p1,p1g_g036,train,tim_between_dies,19,16900,0.09584539020818283,0.29499507252796775
p1g_g036_t1_b1_p1,p1g_g036,train,silicon_die_upper,155,16900,0.28336479787145663,0.24055076475400483
p1g_g036_t1_b1_p1,p1g_g036,train,tim_to_spreader,20,16900,0.7352203864759872,0.5887158499975271
p1g_g036_t1_b1_p1,p1g_g036,train,spreader,193,71825,0.6405487252491753,-0.8849439323496995
p1g_g037_t0_b0_p0,p1g_g037,train,pcb_fr4_equivalent,240,33800,0.04603550820519331,-0.7020798570626425
p1g_g037_t0_b0_p0,p1g_g037,train,bt_substrate_with_vias,144,33800,0.06411038451454942,-0.020948082932761736
p1g_g037_t0_b0_p0,p1g_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.06444178517017463,0.009998535097224703
p1g_g037_t0_b0_p0,p1g_g037,train,bump_underfill_under_interposer,21,16900,-0.06371405797665375,-0.012624672031392947
p1g_g037_t0_b0_p0,p1g_g037,train,silicon_die_lower,133,16900,-0.08459204381210839,0.03509718181220478
p1g_g037_t0_b0_p0,p1g_g037,train,tim_between_dies,20,16900,0.00871568934115885,0.1341944099825696
p1g_g037_t0_b0_p0,p1g_g037,train,silicon_die_upper,186,16900,0.07661716850026323,0.1310357961539239
p1g_g037_t0_b0_p0,p1g_g037,train,tim_to_spreader,20,16900,0.3702838529044925,0.394396075613372
p1g_g037_t0_b0_p0,p1g_g037,train,spreader,232,71825,0.3496799405670572,-0.5080080307330945
p1g_g037_t0_b0_p1,p1g_g037,train,pcb_fr4_equivalent,240,33800,0.06905326230611308,-1.0531197855594883
p1g_g037_t0_b0_p1,p1g_g037,train,bt_substrate_with_vias,144,33800,0.09616557677117044,-0.03142212439746572
p1g_g037_t0_b0_p1,p1g_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.09666267775179449,0.014997802644302283
p1g_g037_t0_b0_p1,p1g_g037,train,bump_underfill_under_interposer,21,16900,-0.09557108696247951,-0.01893700804691889
p1g_g037_t0_b0_p1,p1g_g037,train,silicon_die_lower,133,16900,-0.12688806571611622,0.05264577271674398
p1g_g037_t0_b0_p1,p1g_g037,train,tim_between_dies,20,16900,0.013073534013244625,0.20129161497442283
p1g_g037_t0_b0_p1,p1g_g037,train,silicon_die_upper,186,16900,0.11492575275167383,0.19655369423020375
p1g_g037_t0_b0_p1,p1g_g037,train,tim_to_spreader,20,16900,0.5554257793580177,0.5915941134206264
p1g_g037_t0_b0_p1,p1g_g037,train,spreader,232,71825,0.5245199108509269,-0.7620120461025408
p1g_g037_t0_b1_p0,p1g_g037,train,pcb_fr4_equivalent,240,33800,0.16718185244349115,-2.488526471640057
p1g_g037_t0_b1_p0,p1g_g037,train,bt_substrate_with_vias,144,33800,0.07938030130600282,-0.16790101162627025
p1g_g037_t0_b1_p0,p1g_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.3197889126545306,0.10891763357921036
p1g_g037_t0_b1_p0,p1g_g037,train,bump_underfill_under_interposer,21,16900,-0.235028855952919,0.024101987778010425
p1g_g037_t0_b1_p0,p1g_g037,train,silicon_die_lower,133,16900,-0.19773326017798354,0.10807287722303727
p1g_g037_t0_b1_p0,p1g_g037,train,tim_between_dies,20,16900,-0.06814348526557978,0.1348636090900186
p1g_g037_t0_b1_p0,p1g_g037,train,silicon_die_upper,186,16900,0.0198767339267647,0.1658880780400409
p1g_g037_t0_b1_p0,p1g_g037,train,tim_to_spreader,20,16900,0.3251344924141222,0.3863989789235802
p1g_g037_t0_b1_p0,p1g_g037,train,spreader,232,71825,0.3340440726644829,-0.45985979990774695
p1g_g037_t0_b1_p1,p1g_g037,train,pcb_fr4_equivalent,240,33800,0.25077277865585756,-3.732789707333268
p1g_g037_t0_b1_p1,p1g_g037,train,bt_substrate_with_vias,144,33800,0.1190704519572705,-0.2518515174286904
p1g_g037_t0_b1_p1,p1g_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.4796833689638902,0.16337645036162485
p1g_g037_t0_b1_p1,p1g_g037,train,bump_underfill_under_interposer,21,16900,-0.35254328391698664,0.036152981665452444
p1g_g037_t0_b1_p1,p1g_g037,train,silicon_die_lower,133,16900,-0.29659989025850564,0.1621093158287863
p1g_g037_t0_b1_p1,p1g_g037,train,tim_between_dies,20,16900,-0.10221522789271376,0.20229541363534054
p1g_g037_t0_b1_p1,p1g_g037,train,silicon_die_upper,186,16900,0.029815100894552415,0.24883211705741815
p1g_g037_t0_b1_p1,p1g_g037,train,tim_to_spreader,20,16900,0.48770173862493493,0.5795984683865072
p1g_g037_t0_b1_p1,p1g_g037,train,spreader,232,71825,0.5010661089980317,-0.6897896998673332
p1g_g037_t1_b0_p0,p1g_g037,train,pcb_fr4_equivalent,240,33800,0.03285012720141367,-0.5072815218773599
p1g_g037_t1_b0_p0,p1g_g037,train,bt_substrate_with_vias,144,33800,0.06247488167434767,-0.004915786556807689
p1g_g037_t1_b0_p0,p1g_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.03658719762910323,-0.0007916398820952963
p1g_g037_t1_b0_p0,p1g_g037,train,bump_underfill_under_interposer,21,16900,-0.04502610549360497,-0.016633794169649718
p1g_g037_t1_b0_p0,p1g_g037,train,silicon_die_lower,133,16900,-0.07225166972602892,0.02713461589655708
p1g_g037_t1_b0_p0,p1g_g037,train,tim_between_dies,20,16900,0.017097169869998652,0.1341188925549659
p1g_g037_t1_b0_p0,p1g_g037,train,silicon_die_upper,186,16900,0.08280449882181529,0.12723668970244262
p1g_g037_t1_b0_p0,p1g_g037,train,tim_to_spreader,20,16900,0.37520888192170787,0.39526696897149804
p1g_g037_t1_b0_p0,p1g_g037,train,spreader,232,71825,0.35139899157456966,-0.5132511883049347
p1g_g037_t1_b0_p1,p1g_g037,train,pcb_fr4_equivalent,240,33800,0.049275190802120505,-0.7609222827916824
p1g_g037_t1_b0_p1,p1g_g037,train,bt_substrate_with_vias,144,33800,0.09371232251083939,-0.007373679835097846
p1g_g037_t1_b0_p1,p1g_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.0548807964425464,-0.0011874598237682221
p1g_g037_t1_b0_p1,p1g_g037,train,bump_underfill_under_interposer,21,16900,-0.0675391582394127,-0.02495069125399141
p1g_g037_t1_b0_p1,p1g_g037,train,silicon_die_lower,133,16900,-0.10837750458836126,0.04070192384386928
p1g_g037_t1_b0_p1,p1g_g037,train,tim_between_dies,20,16900,0.025645754805793786,0.2011783388329036
p1g_g037_t1_b0_p1,p1g_g037,train,silicon_die_upper,186,16900,0.12420674823368927,0.1908550345536355
p1g_g037_t1_b0_p1,p1g_g037,train,tim_to_spreader,20,16900,0.562813322883926,0.5929004534583555
p1g_g037_t1_b0_p1,p1g_g037,train,spreader,232,71825,0.5270984873623661,-0.7698767824609831
p1g_g037_t1_b1_p0,p1g_g037,train,pcb_fr4_equivalent,240,33800,0.12226069999911715,-1.8247411470159705
p1g_g037_t1_b1_p0,p1g_g037,train,bt_substrate_with_vias,144,33800,0.07383868759296774,-0.1132116449545606
p1g_g037_t1_b1_p0,p1g_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.22481515635632832,0.07214318469300451
p1g_g037_t1_b1_p0,p1g_g037,train,bump_underfill_under_interposer,21,16900,-0.17129633170196712,0.010437282863165365
p1g_g037_t1_b1_p0,p1g_g037,train,silicon_die_lower,133,16900,-0.15563880622545412,0.08092605180320334
p1g_g037_t1_b1_p0,p1g_g037,train,tim_between_dies,20,16900,-0.03954916028533262,0.13460303354185044
p1g_g037_t1_b1_p0,p1g_g037,train,silicon_die_upper,186,16900,0.04098171914586146,0.1529221876101019
p1g_g037_t1_b1_p0,p1g_g037,train,tim_to_spreader,20,16900,0.34192341173536533,0.38936320674230274
p1g_g037_t1_b1_p0,p1g_g037,train,spreader,232,71825,0.3398666404023629,-0.4777530603027458
p1g_g037_t1_b1_p1,p1g_g037,train,pcb_fr4_equivalent,240,33800,0.18339104999097344,-2.7371117204307325
p1g_g037_t1_b1_p1,p1g_g037,train,bt_substrate_with_vias,144,33800,0.11075803138743368,-0.16981746742237647
p1g_g037_t1_b1_p1,p1g_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.3372227345207648,0.10821477703382243
p1g_g037_t1_b1_p1,p1g_g037,train,bump_underfill_under_interposer,21,16900,-0.2569444975435431,0.015655924293412227
p1g_g037_t1_b1_p1,p1g_g037,train,silicon_die_lower,133,16900,-0.23345820933184314,0.12138907770059859
p1g_g037_t1_b1_p1,p1g_g037,train,tim_between_dies,20,16900,-0.05932374042356514,0.2019045503126904
p1g_g037_t1_b1_p1,p1g_g037,train,silicon_die_upper,186,16900,0.061472578722316484,0.22938328141356124
p1g_g037_t1_b1_p1,p1g_g037,train,tim_to_spreader,20,16900,0.5128851176062312,0.5840448101142783
p1g_g037_t1_b1_p1,p1g_g037,train,spreader,232,71825,0.5097999606043686,-0.716629590459263
p1g_g038_t0_b0_p0,p1g_g038,train,pcb_fr4_equivalent,284,33800,0.025149037601636337,-0.8634036956019031
p1g_g038_t0_b0_p0,p1g_g038,train,bt_substrate_with_vias,120,33800,0.03325540186830267,0.1877064272926532
p1g_g038_t0_b0_p0,p1g_g038,train,silicon_interposer_tsv_0p1,32,16900,-0.011806700707950313,0.014555129095811026
p1g_g038_t0_b0_p0,p1g_g038,train,bump_underfill_under_interposer,22,16900,-0.00490338479806951,-0.0055754409377186676
p1g_g038_t0_b0_p0,p1g_g038,train,silicon_die_lower,158,16900,-0.01467462201486569,0.06057662832080268
p1g_g038_t0_b0_p0,p1g_g038,train,tim_between_dies,22,16900,0.10905310433196291,0.16422328637167993
p1g_g038_t0_b0_p0,p1g_g038,train,silicon_die_upper,164,16900,0.20571344943169834,0.14517650841463592
p1g_g038_t0_b0_p0,p1g_g038,train,tim_to_spreader,21,16900,0.5043996546999665,0.3950859257900561
p1g_g038_t0_b0_p0,p1g_g038,train,spreader,201,71825,0.40994376352148265,-0.6269024535518497
p1g_g038_t0_b0_p1,p1g_g038,train,pcb_fr4_equivalent,284,33800,0.03772355640256819,-1.2951055433593979
