sample_id,family_id,selection_bin,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,total_source_area_mm2,layout_seed,peak_deltaT_K,mean_deltaT_K,Rth_peak_K_W,top_heat_flux_W,bottom_heat_flux_W,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,junction_temperature_K,top_surface_mean_temperature_K,bottom_surface_mean_temperature_K,top_branch_R_ambient_K_W,bottom_branch_R_ambient_K_W,top_internal_R_junction_to_surface_K_W,bottom_internal_R_junction_to_surface_K_W,top_film_R_surface_to_ambient_K_W,bottom_film_R_surface_to_ambient_K_W,effective_R_junction_to_ambient_K_W,parallel_branch_R_effective_K_W,parallel_branch_relative_closure_error,in_30_80_K_window,solver_peak_minus_projected_peak_K,solver_cv_mean_minus_projected_unweighted_mean_K,minimum_source_control_volume_count,minimum_source_in_plane_interval_count,all_layers_covered_by_1024_points,all_interfaces_covered_by_1024_points
p1d64b_f04_1500_200_q3_55_67p5_a16_l0,f04_1500_200,q3_55_67p5,1500.0,200.0,8.9,16.0,0,63.02555666804369,48.49042210063869,7.081523221128505,8.419040569537266,0.48095943098021554,0.945959614554749,0.054040385503395,-5.8143964050452337e-11,6.867198608223484e-11,361.0127405509636,356.1215990707372,324.0446619878884,7.2469944819754,126.85631390285262,0.5809618613698194,76.86319506768525,6.666032620605581,49.99311883516736,6.8553641068498425,6.855364106451244,-5.814402872512405e-11,True,0.047983774551425995,-3.323705333659099,240,7,True,True
p1d64b_f04_1500_200_q3_55_67p5_a32_l1,f04_1500_200,q3_55_67p5,1500.0,200.0,8.9,32.0,1,60.89389889200896,48.4904221006406,6.842011111461681,8.41904056953723,0.48095943098029514,0.945959614554745,0.05404038550340395,-5.8148916393607124e-11,6.883425401381783e-11,359.5941934465594,356.12215773362556,324.0450963692411,7.07850175496127,123.90690276120395,0.41240277728281655,73.91288077013456,6.666098977678454,49.99402199106939,6.695976791748249,6.695976791358884,-5.814909412148664e-11,True,0.06763144975673185,-3.1813082643149855,504,7,True,True
p1d64b_f04_1500_200_q4_67p5_80_a48_l0,f04_1500_200,q4_67p5_80,1500.0,200.0,10.7,48.0,0,72.69687747485972,58.29747376098159,6.794100698585021,10.121767875653276,0.5782321248818707,0.9459596145470353,0.05404038550297857,-5.001380410545548e-11,6.856267908092412e-11,370.9233310230652,367.4741112654605,328.9089120689066,7.0070102273006025,122.65546650067982,0.34077246188399296,72.66012583223717,6.66623776541661,49.99534066844266,6.628348693744412,6.628348693412902,-5.001395459636566e-11,True,0.14767181523262707,-3.192245762549767,720,7,True,True
p1d64b_f04_1500_200_q4_67p5_80_a64_l1,f04_1500_200,q4_67p5_80,1500.0,200.0,10.7,64.0,1,71.97318599166039,58.29747376098307,6.726465980529008,10.121767875653253,0.5782321248818888,0.945959614547033,0.054040385502980265,-5.001333718923017e-11,6.882550441585526e-11,370.52762307561596,367.47537858790145,328.9097221793822,6.967915480976603,121.97112550607962,0.30155250794244554,71.9743838250681,6.666362973034157,49.996741681011514,6.591366642580931,6.591366642251277,-5.001307676763961e-11,True,0.045997376205207274,-2.936454573619578,984,7,True,True
p1d64b_f05_2000_20_q1_30_42p5_a32_l0,f05_2000_20,q1_30_42p5,2000.0,20.0,6.8,32.0,0,37.524053850764176,33.84550301503926,5.518243213347673,6.7378545503829885,0.06214545009682963,0.990860963291616,0.009139036778945534,-7.056152027053094e-11,6.797581749825536e-11,336.40042798238613,333.68572254456467,331.06936686450814,5.402376633422145,585.7295735354745,0.4029035381399198,85.78361102174975,4.999473095282226,499.94596251372474,5.353004115056785,5.353004114679068,-7.05615980495627e-11,True,0.07034637823630874,-0.5349158830111165,480,7,True,True
p1d64b_f05_2000_20_q1_30_42p5_a48_l1,f05_2000_20,q1_30_42p5,2000.0,20.0,6.8,48.0,1,37.103618865991905,33.84550301502378,5.456414539116457,6.737854550382832,0.06214545009674734,0.990860963291593,0.009139036778933431,-7.052642987588865e-11,6.835859866295978e-11,335.98626683244316,333.68636605109305,331.0700459291232,5.340908825406226,579.065189429317,0.3413402239767022,79.10829989430383,4.999568601429523,499.95688953501315,5.292098063594583,5.29209806322135,-7.052647089614444e-11,True,0.05956168702658715,-0.458079537046558,744,7,True,True
p1d64b_f05_2000_20_q2_42p5_55_a64_l0,f05_2000_20,q2_42p5_55,2000.0,20.0,9.0,64.0,0,48.44681359370719,44.795518695667866,5.382979288189688,8.917748669487302,0.08225133100905227,0.990860963276367,0.009139036778783586,-5.5150529205189654e-11,6.752367169400686e-11,347.1825212096333,344.58671645324404,341.123637204909,5.290855680993969,573.638391388956,0.29108296865003574,73.66305116761544,4.999772712343934,499.9753402213407,5.2425023566259235,5.2425023563367965,-5.515056073226538e-11,True,0.06831592336919812,-0.49336441857880686,984,7,True,True
p1d64b_f05_2000_20_q2_42p5_55_a16_l1,f05_2000_20,q2_42p5_55,2000.0,20.0,9.0,16.0,1,51.450377439980684,44.79551869574605,5.716708604442299,8.917748669487516,0.08225133100948843,0.9908609632763906,0.009139036778832049,-5.522267674004963e-11,6.890981351517073e-11,349.6718566051072,344.5832335579767,341.12056932208475,5.569999609325361,603.9033775560073,0.5706174546656004,103.96533622095437,4.999382154659761,499.9380413350529,5.519095178345247,5.519095178040468,-5.52226955777736e-11,True,0.007498056249687579,-1.0989350373953855,264,7,True,True
p1d64b_f05_2000_20_q3_55_67p5_a32_l0,f05_2000_20,q3_55_67p5,2000.0,20.0,11.2,32.0,0,61.80432398810689,55.74553437636506,5.51824321322383,11.09764278859197,0.10235721192166583,0.9908609632671403,0.009139036778720164,-4.586048059164659e-11,6.875248423827052e-11,359.9536460872631,355.4823665426184,351.1730748343986,5.402376633431883,585.7295735365061,0.4029035381496531,85.78361102278048,4.99947309528223,499.94596251372565,5.3530041149342065,5.353004114688715,-4.5860533964807577e-11,True,0.010036628407078751,-0.957331641173397,480,7,True,True
p1d64b_f05_2000_20_q3_55_67p5_a48_l1,f05_2000_20,q3_55_67p5,2000.0,20.0,11.2,48.0,1,61.11184283675624,55.74553437634788,5.456414538996093,11.09764278859205,0.10235721192156737,0.9908609632671475,0.009139036778711373,-4.585882640890343e-11,6.903958080000053e-11,359.2714983108873,355.48342643572573,351.174193293781,5.340908825414359,579.0651894299828,0.3413402239848227,79.10829989498899,4.9995686014295355,499.95688953499376,5.29209806347208,5.292098063229391,-4.585882974989989e-11,True,0.03739503596062832,-0.6794742568728935,744,7,True,True
p1d64b_f05_2000_20_q4_67p5_80_a64_l0,f05_2000_20,q4_67p5_80,2000.0,20.0,13.4,64.0,0,72.13192246067331,66.69555005700269,5.382979288109948,13.277536907696593,0.122463092833942,0.9908609632609398,0.009139036778652387,-3.959213761151711e-11,6.792592574611813e-11,370.24953157775155,366.3846667182409,361.22852650420805,5.290855680998333,573.638391388733,0.291082968654397,73.66305116739004,4.999772712343936,499.9753402213429,5.2425023565486235,5.2425023563410615,-3.95921553290533e-11,True,0.022392970303826587,-0.7413493360878647,984,7,True,True
p1d64b_f05_2000_20_q4_67p5_80_a16_l1,f05_2000_20,q4_67p5_80,2000.0,20.0,13.4,16.0,1,76.60389529848084,66.69555005706913,5.716708604364241,13.277536907696362,0.12246309283431475,0.9908609632609225,0.009139036778680205,-3.960272201386008e-11,6.952935188675319e-11,373.9558753887881,366.3794810741736,361.22395876742013,5.569999609334121,603.9033775575633,0.570617454674355,103.96533622250999,4.9993821546597665,499.9380413350534,5.5190951782677695,5.519095178049198,-3.960283710356397e-11,True,0.0903021169655176,-1.6763396940118156,264,7,True,True
p1d64b_f06_2500_100_q1_30_42p5_a48_l0,f06_2500_100,q1_30_42p5,2500.0,100.0,8.5,48.0,0,37.4078590126727,30.839514423152377,4.4009245897262,8.2934056490339,0.20659435144419314,0.9756947822392824,0.0243052178169639,-5.624628867237521e-11,5.8264268417787e-11,335.97831963905145,333.1701956594514,320.6567848977373,4.3381839935976805,174.14958050665868,0.33859720583270553,74.16240876969445,3.999586787764975,99.98717173696423,4.232743486947229,4.232743486709153,-5.6246315453508775e-11,True,0.061230529564227254,-1.2109110591225196,720,7,True,True
p1d64b_f06_2500_100_q1_30_42p5_a64_l1,f06_2500_100,q1_30_42p5,2500.0,100.0,8.5,64.0,1,36.833256928745755,30.839514423159272,4.333324344558324,8.293405649033911,0.20659435144439459,0.9756947822392836,0.0243052178169876,-5.627124256753458e-11,5.875592659142027e-11,335.66413385049793,333.171196452335,320.65757844812595,4.300300185443408,172.62879454909506,0.3005927243476087,72.63778170823339,3.999707461095799,99.99101284086166,4.195780452999757,4.195780452763656,-5.627103687620406e-11,True,0.02506201521271123,-1.2773086759049974,984,7,True,True
p1d64b_f06_2500_100_q2_42p5_55_a16_l0,f06_2500_100,q2_42p5_55,2500.0,100.0,11.0,16.0,0,51.572604056162845,39.909959841289144,4.688418550560258,10.732642604509401,0.26735739598363195,0.9756947822281273,0.024305217816693814,-4.482117707285934e-11,5.815720243891574e-11,349.05698357565757,342.92401379976,326.7306861726714,4.5708205689292125,183.48841031747975,0.5714314733000366,83.50731170479007,3.999389095629176,99.98109861268966,4.459725779605233,4.459725779405343,-4.482131424236246e-11,True,0.30954613106302986,-2.18683400179043,240,7,True,True
p1d64b_f06_2500_100_q2_42p5_55_a32_l1,f06_2500_100,q2_42p5_55,2500.0,100.0,11.0,32.0,1,48.938384554428126,39.909959841294295,4.448944050402557,10.732642604509618,0.2673573959837528,0.9756947822281471,0.0243052178167048,-4.4851864646553643e-11,5.888850131200813e-11,347.30395098703474,342.92469974783836,326.73134777095225,4.407484040059125,176.93152199129506,0.40803103211098396,76.94794879485089,3.999453007948141,99.98357319644417,4.300359180639521,4.300359180446643,-4.485174234916697e-11,True,0.027152857110763762,-1.7266451321632559,504,7,True,True
p1d64b_f06_2500_100_q3_55_67p5_a48_l0,f06_2500_100,q3_55_67p5,2500.0,100.0,13.8,48.0,0,60.732759337130176,50.0688587096,4.400924589647114,13.464587994642338,0.33541200586783515,0.9756947822204592,0.02430521781650979,-3.6969026873595354e-11,5.850364744468401e-11,358.41186011883093,353.8527882460703,333.5368978333443,4.338183993604071,174.14958050680923,0.3385972058391029,74.16240876985269,3.9995867877649682,99.98717173695655,4.232743486871806,4.232743486715326,-3.696896886062752e-11,True,0.01749829629920896,-2.062897534313244,720,7,True,True
p1d64b_f06_2500_100_q3_55_67p5_a64_l1,f06_2500_100,q3_55_67p5,2500.0,100.0,13.8,64.0,1,59.79987595388195,50.06885870961568,4.3333243444842,13.46458799464206,0.33541200586808584,0.975694782220439,0.024305217816527957,-3.6966983419622494e-11,5.867670731961277e-11,357.9017702503564,353.854413062751,333.538186185733,4.3003001854492044,172.6287945492582,0.3005927243533875,72.63778170840224,3.999707461095817,99.99101284085596,4.195780452924375,4.19578045276927,-3.696696328793531e-11,True,0.14567152453190602,-1.8490471727567126,984,7,True,True
p1d64b_f06_2500_100_q4_67p5_80_a16_l0,f06_2500_100,q4_67p5_80,2500.0,100.0,16.5,16.0,0,77.35890608342055,59.86493976119131,4.688418550510336,16.09896390655596,0.40103609397047935,0.9756947822155126,0.024305217816392687,-3.1905333593950864e-11,5.7007270378421675e-11,373.58547536265155,364.3860206988076,340.09602925850925,4.570820568936455,183.48841031767142,0.5714314733072764,83.50731170498457,3.9993890956291778,99.98109861268685,4.459725779554639,4.45972577941235,-3.19052906848072e-11,True,0.15287304673688595,-3.1831281131226064,240,7,True,True
p1d64b_f06_2500_100_q4_67p5_80_a32_l1,f06_2500_100,q4_67p5_80,2500.0,100.0,16.5,32.0,1,73.40757683082035,59.86493976119132,4.448944050352749,16.098963906556044,0.4010360939705395,0.9756947822155179,0.024305217816396333,-3.191414809190395e-11,5.821774828982812e-11,370.9559264797171,364.3870496209242,340.09702165592023,4.407484040064308,176.93152199145845,0.40803103211616304,76.94794879501245,3.9994530079481447,99.98357319644599,4.300359180588916,4.3003591804516725,-3.1914335525366025e-11,True,0.019839589245691513,-2.4613802317234104,504,7,True,True
p1d64b_f07_2500_200_q1_30_42p5_a64_l0,f07_2500_200,q1_30_42p5,2500.0,200.0,8.5,64.0,0,36.413575228879665,28.898453393289408,4.28395002692702,8.211230505387814,0.2887694950896211,0.9660271182809193,0.03397288177524954,-5.61688146974274e-11,5.752129046773596e-11,335.237385931703,332.84301423988893,314.4372323829653,4.291364845814755,122.02599835126937,0.2915971839108629,72.03030064613387,3.999767661903892,49.9956977051355,4.145574815494469,4.145574815261617,-5.616879933408431e-11,True,0.015975415920536307,-1.6477162285586537,984,7,True,True
p1d64b_f07_2500_200_q1_30_42p5_a16_l1,f07_2500_200,q1_30_42p5,2500.0,200.0,8.5,16.0,1,39.249807604203625,28.898453393261526,4.617624424023956,8.211230505387931,0.2887694950883093,0.966027118280933,0.033972881775095214,-5.602828005468088e-11,5.891942654013226e-11,337.5881393073777,332.8397347740262,314.43531596964567,4.577649998098776,130.1665859681015,0.5782817240650723,80.1775247439193,3.9993682740337038,49.98906122418219,4.422134036162079,4.422134035914315,-5.602826001577726e-11,True,0.052989815674607144,-2.1058607244430263,264,7,True,True
p1d64b_f07_2500_200_q2_42p5_55_a32_l0,f07_2500_200,q2_42p5_55,2500.0,200.0,11.0,32.0,0,48.61022648944271,37.3979985085578,4.4191114990402465,10.626298300968823,0.3737016995236483,0.9660271182698931,0.03397288177487712,-4.477015727840953e-11,5.806074660070345e-11,346.8165597448895,342.49946856945445,318.68153032188656,4.405726097546229,125.27788823161853,0.40626482083995835,75.28740024159973,3.999461276706271,49.9904879900188,4.256050885899046,4.256050885708501,-4.477025162533886e-11,True,0.15355221895868,-2.1265193193354577,480,7,True,True
p1d64b_f07_2500_200_q2_42p5_55_a48_l1,f07_2500_200,q2_42p5_55,2500.0,200.0,11.0,48.0,1,47.93111590353851,37.39799850853863,4.357374173048956,10.62629830096862,0.37370169952296495,0.9660271182698744,0.03397288177481499,-4.4689464250392454e-11,5.867729093324858e-11,346.1467168752342,342.50050633242904,318.6822572599939,4.342689765355803,123.48543486460206,0.34313082877343776,73.49300163820241,3.999558936582365,49.99243322639965,4.195156079566743,4.195156079379264,-4.4689485160924824e-11,True,0.046895224645652434,-2.305164508341562,744,7,True,True
p1d64b_f07_2500_200_q3_55_67p5_a64_l0,f07_2500_200,q3_55_67p5,2500.0,200.0,13.8,64.0,0,59.11851037055601,46.91748903765473,4.283950026851884,13.331174232019245,0.46882576848980106,0.9660271182622641,0.033972881774623265,-3.688737721071912e-11,5.802793723433323e-11,357.20893245279325,353.3215995884372,323.439271397794,4.291364845820332,122.02599835132096,0.29159718391642636,72.0303006461853,3.9997676619039053,49.995697705135676,4.1455748154198,4.145574815266881,-3.6887180549582006e-11,True,0.16720283284894322,-2.5258847981008543,984,7,True,True
p1d64b_f07_2500_200_q3_55_67p5_a16_l1,f07_2500_200,q3_55_67p5,2500.0,200.0,13.8,16.0,1,63.72321705050251,46.91748903763374,4.617624423949457,13.331174232019405,0.4688257684889604,0.9660271182622757,0.03397288177456235,-3.6838044691972733e-11,5.851725066465667e-11,361.0254496980055,353.3162752791542,323.436160044469,4.577649998109834,130.16658596794363,0.5782817240761194,80.1775247437613,3.999368274033715,49.989061224182336,4.422134036087355,4.422134035924452,-3.683820236181576e-11,True,0.10556194270344577,-2.6183551844541597,264,7,True,True
p1d64b_f07_2500_200_q4_67p5_80_a32_l0,f07_2500_200,q4_67p5_80,2500.0,200.0,16.5,32.0,0,72.91533973332469,56.09699776213948,4.419111498989375,15.939447451246558,0.5605525492786616,0.9660271182573671,0.033972881774464336,-3.183148021262792e-11,5.7725721925557955e-11,370.2248396165075,363.7492028533551,328.02229548248886,4.405726097551487,125.27788823166578,0.4062648208452154,75.28740024164787,3.999461276706272,49.99048799001791,4.256050885848939,4.256050885713463,-3.1831508251597465e-11,True,0.2678526843387772,-3.481143499018117,480,7,True,True
p1d64b_f07_2500_200_q4_67p5_80_a48_l1,f07_2500_200,q4_67p5_80,2500.0,200.0,16.5,48.0,1,71.89667385448723,56.09699776213417,4.357374172999227,15.939447451246714,0.5605525492783203,0.9660271182573766,0.03397288177444366,-3.18202703243914e-11,5.856409152805041e-11,369.2200753120251,363.750759497819,328.02338588968485,4.342689765360152,123.48543486447792,0.34313082877777534,73.4930016380777,3.9995589365823774,49.992433226400216,4.195156079516671,4.19515607938318,-3.182037511688221e-11,True,0.08264348107900332,-3.222166504009202,744,7,True,True
