sample_id,source_id,active_layer,slot_index,declared_source_area_m2,package_power_fraction,source_power_W,surface_power_density_W_m2,surface_power_density_W_cm2,realized_source_control_volume_m3,q_W_m3,covered_control_volume_count,covered_x_node_count,covered_y_node_count,covered_z_node_count,resolved_x_interval_count,resolved_y_interval_count,group_id,split_role
p1e_g03_t1_b2_p1,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,0.9440087266862323,247820.19232818103,24.782019232818104,4.1198730468749905e-10,2291353922.670706,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t1_b2_p1,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,0.7849996755115793,231490.9179683481,23.14909179683481,3.625488281249991e-10,2165224694.2056813,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t1_b2_p1,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,0.985892912109321,245136.1388354935,24.51361388354935,5.639648437500002e-10,1748146046.7531505,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b2_p1,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,1.1550605738133777,274727.98900070373,27.472798900070373,5.6396484375e-10,2048107407.073418,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b2_p1,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,0.8380808621347281,283545.34325731336,28.354534325731336,4.028320312500001e-10,2080472249.2750578,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t1_b2_p2,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,2.153262082907935,427593.58245933853,42.75935824593385,6.069946289062487e-10,3547415381.2331505,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t1_b2_p2,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,1.573347877810387,413033.65388030175,41.30336538803017,4.1198730468749905e-10,3818923204.4511766,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t1_b2_p2,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,1.308332792519299,385818.1966139135,38.58181966139135,3.625488281249991e-10,3608707823.6761355,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t1_b2_p2,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,1.643154853515535,408560.23139248916,40.85602313924892,5.639648437500002e-10,2913576744.588584,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b2_p2,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,1.9251009563556296,457879.98166783963,45.787998166783964,5.6396484375e-10,3413512345.122363,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b2_p2,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,1.3968014368912134,472575.5720955222,47.25755720955222,4.028320312500001e-10,3467453748.791763,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t1_b2_p3,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,3.014566916071109,598631.0154430739,59.86310154430739,6.069946289062487e-10,4966381533.726411,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t1_b2_p3,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,2.202687028934542,578247.1154324224,57.82471154324224,4.1198730468749905e-10,5346492486.2316475,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t1_b2_p3,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,1.8316659095270185,540145.4752594789,54.01454752594789,3.625488281249991e-10,5052190953.14659,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t1_b2_p3,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,2.300416794921749,571984.323949485,57.1984323949485,5.639648437500002e-10,4079007442.424018,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b2_p3,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,2.6951413388978813,641031.9743349755,64.10319743349754,5.6396484375e-10,4778917283.1713085,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b2_p3,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,1.955522011647699,661605.8009337311,66.16058009337311,4.028320312500001e-10,4854435248.308468,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t1_b3_p0,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,0.430652416581587,85518.7164918677,8.55187164918677,6.069946289062487e-10,709483076.2466301,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t1_b3_p0,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,0.3146695755620774,82606.73077606034,8.260673077606034,4.1198730468749905e-10,763784640.8902353,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t1_b3_p0,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,0.2616665585038598,77163.6393227827,7.716363932278271,3.625488281249991e-10,721741564.7352271,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t1_b3_p0,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,0.328630970703107,81712.04627849783,8.171204627849782,5.639648437500002e-10,582715348.9177167,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b3_p0,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,0.3850201912711259,91575.99633356792,9.157599633356792,5.6396484375e-10,682702469.0244726,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b3_p0,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,0.2793602873782427,94515.11441910444,9.451511441910444,4.028320312500001e-10,693490749.7583525,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t1_b3_p1,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,1.291957249744761,256556.1494756031,25.65561494756031,6.069946289062487e-10,2128449228.7398903,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t1_b3_p1,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,0.9440087266862323,247820.19232818103,24.782019232818104,4.1198730468749905e-10,2291353922.670706,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t1_b3_p1,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,0.7849996755115793,231490.9179683481,23.14909179683481,3.625488281249991e-10,2165224694.2056813,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t1_b3_p1,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,0.985892912109321,245136.1388354935,24.51361388354935,5.639648437500002e-10,1748146046.7531505,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b3_p1,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,1.1550605738133777,274727.98900070373,27.472798900070373,5.6396484375e-10,2048107407.073418,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b3_p1,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,0.8380808621347281,283545.34325731336,28.354534325731336,4.028320312500001e-10,2080472249.2750578,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t1_b3_p2,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,2.153262082907935,427593.58245933853,42.75935824593385,6.069946289062487e-10,3547415381.2331505,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t1_b3_p2,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,1.573347877810387,413033.65388030175,41.30336538803017,4.1198730468749905e-10,3818923204.4511766,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t1_b3_p2,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,1.308332792519299,385818.1966139135,38.58181966139135,3.625488281249991e-10,3608707823.6761355,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t1_b3_p2,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,1.643154853515535,408560.23139248916,40.85602313924892,5.639648437500002e-10,2913576744.588584,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b3_p2,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,1.9251009563556296,457879.98166783963,45.787998166783964,5.6396484375e-10,3413512345.122363,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b3_p2,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,1.3968014368912134,472575.5720955222,47.25755720955222,4.028320312500001e-10,3467453748.791763,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t1_b3_p3,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,3.014566916071109,598631.0154430739,59.86310154430739,6.069946289062487e-10,4966381533.726411,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t1_b3_p3,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,2.202687028934542,578247.1154324224,57.82471154324224,4.1198730468749905e-10,5346492486.2316475,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t1_b3_p3,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,1.8316659095270185,540145.4752594789,54.01454752594789,3.625488281249991e-10,5052190953.14659,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t1_b3_p3,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,2.300416794921749,571984.323949485,57.1984323949485,5.639648437500002e-10,4079007442.424018,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b3_p3,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,2.6951413388978813,641031.9743349755,64.10319743349754,5.6396484375e-10,4778917283.1713085,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t1_b3_p3,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,1.955522011647699,661605.8009337311,66.16058009337311,4.028320312500001e-10,4854435248.308468,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b0_p0,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,0.430652416581587,85518.7164918677,8.55187164918677,6.069946289062487e-10,709483076.2466301,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b0_p0,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,0.3146695755620774,82606.73077606034,8.260673077606034,4.1198730468749905e-10,763784640.8902353,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b0_p0,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,0.2616665585038598,77163.6393227827,7.716363932278271,3.625488281249991e-10,721741564.7352271,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b0_p0,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,0.328630970703107,81712.04627849783,8.171204627849782,5.639648437500002e-10,582715348.9177167,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b0_p0,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,0.3850201912711259,91575.99633356792,9.157599633356792,5.6396484375e-10,682702469.0244726,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b0_p0,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,0.2793602873782427,94515.11441910444,9.451511441910444,4.028320312500001e-10,693490749.7583525,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b0_p1,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,1.291957249744761,256556.1494756031,25.65561494756031,6.069946289062487e-10,2128449228.7398903,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b0_p1,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,0.9440087266862323,247820.19232818103,24.782019232818104,4.1198730468749905e-10,2291353922.670706,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b0_p1,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,0.7849996755115793,231490.9179683481,23.14909179683481,3.625488281249991e-10,2165224694.2056813,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b0_p1,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,0.985892912109321,245136.1388354935,24.51361388354935,5.639648437500002e-10,1748146046.7531505,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b0_p1,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,1.1550605738133777,274727.98900070373,27.472798900070373,5.6396484375e-10,2048107407.073418,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b0_p1,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,0.8380808621347281,283545.34325731336,28.354534325731336,4.028320312500001e-10,2080472249.2750578,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b0_p2,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,2.153262082907935,427593.58245933853,42.75935824593385,6.069946289062487e-10,3547415381.2331505,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b0_p2,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,1.573347877810387,413033.65388030175,41.30336538803017,4.1198730468749905e-10,3818923204.4511766,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b0_p2,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,1.308332792519299,385818.1966139135,38.58181966139135,3.625488281249991e-10,3608707823.6761355,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b0_p2,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,1.643154853515535,408560.23139248916,40.85602313924892,5.639648437500002e-10,2913576744.588584,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b0_p2,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,1.9251009563556296,457879.98166783963,45.787998166783964,5.6396484375e-10,3413512345.122363,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b0_p2,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,1.3968014368912134,472575.5720955222,47.25755720955222,4.028320312500001e-10,3467453748.791763,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b0_p3,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,3.014566916071109,598631.0154430739,59.86310154430739,6.069946289062487e-10,4966381533.726411,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b0_p3,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,2.202687028934542,578247.1154324224,57.82471154324224,4.1198730468749905e-10,5346492486.2316475,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b0_p3,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,1.8316659095270185,540145.4752594789,54.01454752594789,3.625488281249991e-10,5052190953.14659,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b0_p3,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,2.300416794921749,571984.323949485,57.1984323949485,5.639648437500002e-10,4079007442.424018,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b0_p3,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,2.6951413388978813,641031.9743349755,64.10319743349754,5.6396484375e-10,4778917283.1713085,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b0_p3,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,1.955522011647699,661605.8009337311,66.16058009337311,4.028320312500001e-10,4854435248.308468,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b1_p0,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,0.430652416581587,85518.7164918677,8.55187164918677,6.069946289062487e-10,709483076.2466301,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b1_p0,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,0.3146695755620774,82606.73077606034,8.260673077606034,4.1198730468749905e-10,763784640.8902353,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b1_p0,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,0.2616665585038598,77163.6393227827,7.716363932278271,3.625488281249991e-10,721741564.7352271,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b1_p0,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,0.328630970703107,81712.04627849783,8.171204627849782,5.639648437500002e-10,582715348.9177167,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b1_p0,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,0.3850201912711259,91575.99633356792,9.157599633356792,5.6396484375e-10,682702469.0244726,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b1_p0,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,0.2793602873782427,94515.11441910444,9.451511441910444,4.028320312500001e-10,693490749.7583525,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b1_p1,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,1.291957249744761,256556.1494756031,25.65561494756031,6.069946289062487e-10,2128449228.7398903,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b1_p1,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,0.9440087266862323,247820.19232818103,24.782019232818104,4.1198730468749905e-10,2291353922.670706,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b1_p1,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,0.7849996755115793,231490.9179683481,23.14909179683481,3.625488281249991e-10,2165224694.2056813,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b1_p1,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,0.985892912109321,245136.1388354935,24.51361388354935,5.639648437500002e-10,1748146046.7531505,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b1_p1,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,1.1550605738133777,274727.98900070373,27.472798900070373,5.6396484375e-10,2048107407.073418,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b1_p1,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,0.8380808621347281,283545.34325731336,28.354534325731336,4.028320312500001e-10,2080472249.2750578,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b1_p2,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,2.153262082907935,427593.58245933853,42.75935824593385,6.069946289062487e-10,3547415381.2331505,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b1_p2,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,1.573347877810387,413033.65388030175,41.30336538803017,4.1198730468749905e-10,3818923204.4511766,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b1_p2,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,1.308332792519299,385818.1966139135,38.58181966139135,3.625488281249991e-10,3608707823.6761355,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b1_p2,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,1.643154853515535,408560.23139248916,40.85602313924892,5.639648437500002e-10,2913576744.588584,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b1_p2,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,1.9251009563556296,457879.98166783963,45.787998166783964,5.6396484375e-10,3413512345.122363,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b1_p2,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,1.3968014368912134,472575.5720955222,47.25755720955222,4.028320312500001e-10,3467453748.791763,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b1_p3,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,3.014566916071109,598631.0154430739,59.86310154430739,6.069946289062487e-10,4966381533.726411,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b1_p3,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,2.202687028934542,578247.1154324224,57.82471154324224,4.1198730468749905e-10,5346492486.2316475,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b1_p3,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,1.8316659095270185,540145.4752594789,54.01454752594789,3.625488281249991e-10,5052190953.14659,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b1_p3,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,2.300416794921749,571984.323949485,57.1984323949485,5.639648437500002e-10,4079007442.424018,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b1_p3,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,2.6951413388978813,641031.9743349755,64.10319743349754,5.6396484375e-10,4778917283.1713085,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b1_p3,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,1.955522011647699,661605.8009337311,66.16058009337311,4.028320312500001e-10,4854435248.308468,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b2_p0,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,0.430652416581587,85518.7164918677,8.55187164918677,6.069946289062487e-10,709483076.2466301,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b2_p0,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,0.3146695755620774,82606.73077606034,8.260673077606034,4.1198730468749905e-10,763784640.8902353,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b2_p0,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,0.2616665585038598,77163.6393227827,7.716363932278271,3.625488281249991e-10,721741564.7352271,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b2_p0,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,0.328630970703107,81712.04627849783,8.171204627849782,5.639648437500002e-10,582715348.9177167,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b2_p0,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,0.3850201912711259,91575.99633356792,9.157599633356792,5.6396484375e-10,682702469.0244726,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b2_p0,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,0.2793602873782427,94515.11441910444,9.451511441910444,4.028320312500001e-10,693490749.7583525,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b2_p1,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,1.291957249744761,256556.1494756031,25.65561494756031,6.069946289062487e-10,2128449228.7398903,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b2_p1,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,0.9440087266862323,247820.19232818103,24.782019232818104,4.1198730468749905e-10,2291353922.670706,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b2_p1,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,0.7849996755115793,231490.9179683481,23.14909179683481,3.625488281249991e-10,2165224694.2056813,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b2_p1,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,0.985892912109321,245136.1388354935,24.51361388354935,5.639648437500002e-10,1748146046.7531505,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b2_p1,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,1.1550605738133777,274727.98900070373,27.472798900070373,5.6396484375e-10,2048107407.073418,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b2_p1,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,0.8380808621347281,283545.34325731336,28.354534325731336,4.028320312500001e-10,2080472249.2750578,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b2_p2,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,2.153262082907935,427593.58245933853,42.75935824593385,6.069946289062487e-10,3547415381.2331505,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b2_p2,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,1.573347877810387,413033.65388030175,41.30336538803017,4.1198730468749905e-10,3818923204.4511766,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b2_p2,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,1.308332792519299,385818.1966139135,38.58181966139135,3.625488281249991e-10,3608707823.6761355,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b2_p2,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,1.643154853515535,408560.23139248916,40.85602313924892,5.639648437500002e-10,2913576744.588584,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b2_p2,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,1.9251009563556296,457879.98166783963,45.787998166783964,5.6396484375e-10,3413512345.122363,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b2_p2,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,1.3968014368912134,472575.5720955222,47.25755720955222,4.028320312500001e-10,3467453748.791763,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b2_p3,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,3.014566916071109,598631.0154430739,59.86310154430739,6.069946289062487e-10,4966381533.726411,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b2_p3,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,2.202687028934542,578247.1154324224,57.82471154324224,4.1198730468749905e-10,5346492486.2316475,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b2_p3,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,1.8316659095270185,540145.4752594789,54.01454752594789,3.625488281249991e-10,5052190953.14659,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b2_p3,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,2.300416794921749,571984.323949485,57.1984323949485,5.639648437500002e-10,4079007442.424018,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b2_p3,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,2.6951413388978813,641031.9743349755,64.10319743349754,5.6396484375e-10,4778917283.1713085,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b2_p3,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,1.955522011647699,661605.8009337311,66.16058009337311,4.028320312500001e-10,4854435248.308468,480,10,12,4,9,11,p1e_g03,train
p1e_g03_t2_b3_p0,src_00,silicon_die_lower,5,5.035768007843515e-06,0.2153262082907935,0.430652416581587,85518.7164918677,8.55187164918677,6.069946289062487e-10,709483076.2466301,663,13,17,3,12,16,p1e_g03,train
p1e_g03_t2_b3_p0,src_01,silicon_die_lower,8,3.8092486242449086e-06,0.1573347877810387,0.3146695755620774,82606.73077606034,8.260673077606034,4.1198730468749905e-10,763784640.8902353,450,10,15,3,9,14,p1e_g03,train
p1e_g03_t2_b3_p0,src_02,silicon_die_lower,6,3.3910603595209417e-06,0.1308332792519299,0.2616665585038598,77163.6393227827,7.716363932278271,3.625488281249991e-10,721741564.7352271,396,11,12,3,10,11,p1e_g03,train
p1e_g03_t2_b3_p0,src_03,silicon_die_upper,2,4.021817904095063e-06,0.1643154853515535,0.328630970703107,81712.04627849783,8.171204627849782,5.639648437500002e-10,582715348.9177167,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b3_p0,src_04,silicon_die_upper,8,4.204378949574078e-06,0.19251009563556296,0.3850201912711259,91575.99633356792,9.157599633356792,5.6396484375e-10,682702469.0244726,672,12,14,4,11,13,p1e_g03,train
p1e_g03_t2_b3_p0,src_05,silicon_die_upper,4,2.9557207764621326e-06,0.13968014368912135,0.2793602873782427,94515.11441910444,9.451511441910444,4.028320312500001e-10,693490749.7583525,480,10,12,4,9,11,p1e_g03,train
