sample_id,source_id,active_layer,slot_index,declared_source_area_m2,package_power_fraction,source_power_W,surface_power_density_W_m2,surface_power_density_W_cm2,realized_source_control_volume_m3,q_W_m3,covered_control_volume_count,covered_x_node_count,covered_y_node_count,covered_z_node_count,resolved_x_interval_count,resolved_y_interval_count,group_id,split_role
p1g_g115_t0_b0_p0,src_03,silicon_die_lower,2,3.186098794870815e-06,0.0877980682115487,0.3511922728461948,110226.42280006086,11.022642280006085,3.625488281249992e-10,968675790.9616276,396,12,11,3,11,10,p1g_g115,test
p1g_g115_t0_b0_p0,src_04,silicon_die_upper,9,2.574384723616335e-06,0.08608057160724314,0.34432228642897256,133749.35116352388,13.374935116352388,3.6254882812499994e-10,949726656.7091392,432,9,12,4,8,11,p1g_g115,test
p1g_g115_t0_b0_p0,src_05,silicon_die_upper,10,4.849483715439745e-06,0.15167113879773866,0.6066845551909547,125102.91626702396,12.510291626702395,6.5460205078125e-10,926799044.4987041,780,13,15,4,12,14,p1g_g115,test
p1g_g115_t0_b0_p0,src_06,silicon_die_upper,4,3.391144118021178e-06,0.11399977310345454,0.45599909241381814,134467.6240654454,13.446762406544538,4.833984375000001e-10,943319334.6095953,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t0_b0_p0,src_07,silicon_die_upper,7,3.371768023756562e-06,0.10917539830064896,0.43670159320259583,129517.09314689355,12.951709314689355,4.833984374999999e-10,903398851.3928448,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t0_b0_p0,src_08,silicon_die_upper,0,2.555305218093056e-06,0.07760197261224344,0.31040789044897377,121475.85668087879,12.14758566808788,3.356933593750001e-10,924676886.7483609,400,10,10,4,9,9,p1g_g115,test
p1g_g115_t0_b0_p1,src_00,silicon_die_lower,5,4.275916630070253e-06,0.1344959990970662,0.8069759945823971,188725.8486069076,18.872584860690758,4.39453124999999e-10,1836318707.6719477,480,10,16,3,9,15,p1g_g115,test
p1g_g115_t0_b0_p1,src_01,silicon_die_lower,6,4.659332509950516e-06,0.13433086176638864,0.8059851705983319,172982.96888600718,17.298296888600717,5.273437499999989e-10,1528386693.8753586,576,12,16,3,11,15,p1g_g115,test
p1g_g115_t0_b0_p1,src_02,silicon_die_lower,1,3.5669757394386437e-06,0.10484621650366775,0.6290772990220065,176361.5300397328,17.63615300397328,3.84521484374999e-10,1636000391.6153302,420,10,14,3,9,13,p1g_g115,test
p1g_g115_t0_b0_p1,src_03,silicon_die_lower,2,3.186098794870815e-06,0.0877980682115487,0.5267884092692923,165339.6342000913,16.53396342000913,3.625488281249992e-10,1453013686.4424417,396,12,11,3,11,10,p1g_g115,test
p1g_g115_t0_b0_p1,src_04,silicon_die_upper,9,2.574384723616335e-06,0.08608057160724314,0.5164834296434588,200624.0267452858,20.06240267452858,3.6254882812499994e-10,1424589985.063709,432,9,12,4,8,11,p1g_g115,test
p1g_g115_t0_b0_p1,src_05,silicon_die_upper,10,4.849483715439745e-06,0.15167113879773866,0.910026832786432,187654.37440053595,18.765437440053596,6.5460205078125e-10,1390198566.7480562,780,13,15,4,12,14,p1g_g115,test
p1g_g115_t0_b0_p1,src_06,silicon_die_upper,4,3.391144118021178e-06,0.11399977310345454,0.6839986386207272,201701.43609816808,20.170143609816808,4.833984375000001e-10,1414979001.914393,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t0_b0_p1,src_07,silicon_die_upper,7,3.371768023756562e-06,0.10917539830064896,0.6550523898038938,194275.63972034035,19.427563972034033,4.833984374999999e-10,1355098277.0892675,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t0_b0_p1,src_08,silicon_die_upper,0,2.555305218093056e-06,0.07760197261224344,0.46561183567346065,182213.78502131818,18.221378502131817,3.356933593750001e-10,1387015330.1225412,400,10,10,4,9,9,p1g_g115,test
p1g_g115_t0_b1_p0,src_00,silicon_die_lower,5,4.275916630070253e-06,0.1344959990970662,0.5379839963882648,125817.23240460506,12.581723240460507,4.39453124999999e-10,1224212471.7812986,480,10,16,3,9,15,p1g_g115,test
p1g_g115_t0_b1_p0,src_01,silicon_die_lower,6,4.659332509950516e-06,0.13433086176638864,0.5373234470655546,115321.97925733811,11.532197925733811,5.273437499999989e-10,1018924462.5835723,576,12,16,3,11,15,p1g_g115,test
p1g_g115_t0_b1_p0,src_02,silicon_die_lower,1,3.5669757394386437e-06,0.10484621650366775,0.419384866014671,117574.35335982188,11.757435335982187,3.84521484374999e-10,1090666927.7435536,420,10,14,3,9,13,p1g_g115,test
p1g_g115_t0_b1_p0,src_03,silicon_die_lower,2,3.186098794870815e-06,0.0877980682115487,0.3511922728461948,110226.42280006086,11.022642280006085,3.625488281249992e-10,968675790.9616276,396,12,11,3,11,10,p1g_g115,test
p1g_g115_t0_b1_p0,src_04,silicon_die_upper,9,2.574384723616335e-06,0.08608057160724314,0.34432228642897256,133749.35116352388,13.374935116352388,3.6254882812499994e-10,949726656.7091392,432,9,12,4,8,11,p1g_g115,test
p1g_g115_t0_b1_p0,src_05,silicon_die_upper,10,4.849483715439745e-06,0.15167113879773866,0.6066845551909547,125102.91626702396,12.510291626702395,6.5460205078125e-10,926799044.4987041,780,13,15,4,12,14,p1g_g115,test
p1g_g115_t0_b1_p0,src_06,silicon_die_upper,4,3.391144118021178e-06,0.11399977310345454,0.45599909241381814,134467.6240654454,13.446762406544538,4.833984375000001e-10,943319334.6095953,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t0_b1_p0,src_07,silicon_die_upper,7,3.371768023756562e-06,0.10917539830064896,0.43670159320259583,129517.09314689355,12.951709314689355,4.833984374999999e-10,903398851.3928448,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t0_b1_p0,src_08,silicon_die_upper,0,2.555305218093056e-06,0.07760197261224344,0.31040789044897377,121475.85668087879,12.14758566808788,3.356933593750001e-10,924676886.7483609,400,10,10,4,9,9,p1g_g115,test
p1g_g115_t0_b1_p1,src_00,silicon_die_lower,5,4.275916630070253e-06,0.1344959990970662,0.8069759945823971,188725.8486069076,18.872584860690758,4.39453124999999e-10,1836318707.6719477,480,10,16,3,9,15,p1g_g115,test
p1g_g115_t0_b1_p1,src_01,silicon_die_lower,6,4.659332509950516e-06,0.13433086176638864,0.8059851705983319,172982.96888600718,17.298296888600717,5.273437499999989e-10,1528386693.8753586,576,12,16,3,11,15,p1g_g115,test
p1g_g115_t0_b1_p1,src_02,silicon_die_lower,1,3.5669757394386437e-06,0.10484621650366775,0.6290772990220065,176361.5300397328,17.63615300397328,3.84521484374999e-10,1636000391.6153302,420,10,14,3,9,13,p1g_g115,test
p1g_g115_t0_b1_p1,src_03,silicon_die_lower,2,3.186098794870815e-06,0.0877980682115487,0.5267884092692923,165339.6342000913,16.53396342000913,3.625488281249992e-10,1453013686.4424417,396,12,11,3,11,10,p1g_g115,test
p1g_g115_t0_b1_p1,src_04,silicon_die_upper,9,2.574384723616335e-06,0.08608057160724314,0.5164834296434588,200624.0267452858,20.06240267452858,3.6254882812499994e-10,1424589985.063709,432,9,12,4,8,11,p1g_g115,test
p1g_g115_t0_b1_p1,src_05,silicon_die_upper,10,4.849483715439745e-06,0.15167113879773866,0.910026832786432,187654.37440053595,18.765437440053596,6.5460205078125e-10,1390198566.7480562,780,13,15,4,12,14,p1g_g115,test
p1g_g115_t0_b1_p1,src_06,silicon_die_upper,4,3.391144118021178e-06,0.11399977310345454,0.6839986386207272,201701.43609816808,20.170143609816808,4.833984375000001e-10,1414979001.914393,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t0_b1_p1,src_07,silicon_die_upper,7,3.371768023756562e-06,0.10917539830064896,0.6550523898038938,194275.63972034035,19.427563972034033,4.833984374999999e-10,1355098277.0892675,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t0_b1_p1,src_08,silicon_die_upper,0,2.555305218093056e-06,0.07760197261224344,0.46561183567346065,182213.78502131818,18.221378502131817,3.356933593750001e-10,1387015330.1225412,400,10,10,4,9,9,p1g_g115,test
p1g_g115_t1_b0_p0,src_00,silicon_die_lower,5,4.275916630070253e-06,0.1344959990970662,0.5379839963882648,125817.23240460506,12.581723240460507,4.39453124999999e-10,1224212471.7812986,480,10,16,3,9,15,p1g_g115,test
p1g_g115_t1_b0_p0,src_01,silicon_die_lower,6,4.659332509950516e-06,0.13433086176638864,0.5373234470655546,115321.97925733811,11.532197925733811,5.273437499999989e-10,1018924462.5835723,576,12,16,3,11,15,p1g_g115,test
p1g_g115_t1_b0_p0,src_02,silicon_die_lower,1,3.5669757394386437e-06,0.10484621650366775,0.419384866014671,117574.35335982188,11.757435335982187,3.84521484374999e-10,1090666927.7435536,420,10,14,3,9,13,p1g_g115,test
p1g_g115_t1_b0_p0,src_03,silicon_die_lower,2,3.186098794870815e-06,0.0877980682115487,0.3511922728461948,110226.42280006086,11.022642280006085,3.625488281249992e-10,968675790.9616276,396,12,11,3,11,10,p1g_g115,test
p1g_g115_t1_b0_p0,src_04,silicon_die_upper,9,2.574384723616335e-06,0.08608057160724314,0.34432228642897256,133749.35116352388,13.374935116352388,3.6254882812499994e-10,949726656.7091392,432,9,12,4,8,11,p1g_g115,test
p1g_g115_t1_b0_p0,src_05,silicon_die_upper,10,4.849483715439745e-06,0.15167113879773866,0.6066845551909547,125102.91626702396,12.510291626702395,6.5460205078125e-10,926799044.4987041,780,13,15,4,12,14,p1g_g115,test
p1g_g115_t1_b0_p0,src_06,silicon_die_upper,4,3.391144118021178e-06,0.11399977310345454,0.45599909241381814,134467.6240654454,13.446762406544538,4.833984375000001e-10,943319334.6095953,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t1_b0_p0,src_07,silicon_die_upper,7,3.371768023756562e-06,0.10917539830064896,0.43670159320259583,129517.09314689355,12.951709314689355,4.833984374999999e-10,903398851.3928448,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t1_b0_p0,src_08,silicon_die_upper,0,2.555305218093056e-06,0.07760197261224344,0.31040789044897377,121475.85668087879,12.14758566808788,3.356933593750001e-10,924676886.7483609,400,10,10,4,9,9,p1g_g115,test
p1g_g115_t1_b0_p1,src_00,silicon_die_lower,5,4.275916630070253e-06,0.1344959990970662,0.8069759945823971,188725.8486069076,18.872584860690758,4.39453124999999e-10,1836318707.6719477,480,10,16,3,9,15,p1g_g115,test
p1g_g115_t1_b0_p1,src_01,silicon_die_lower,6,4.659332509950516e-06,0.13433086176638864,0.8059851705983319,172982.96888600718,17.298296888600717,5.273437499999989e-10,1528386693.8753586,576,12,16,3,11,15,p1g_g115,test
p1g_g115_t1_b0_p1,src_02,silicon_die_lower,1,3.5669757394386437e-06,0.10484621650366775,0.6290772990220065,176361.5300397328,17.63615300397328,3.84521484374999e-10,1636000391.6153302,420,10,14,3,9,13,p1g_g115,test
p1g_g115_t1_b0_p1,src_03,silicon_die_lower,2,3.186098794870815e-06,0.0877980682115487,0.5267884092692923,165339.6342000913,16.53396342000913,3.625488281249992e-10,1453013686.4424417,396,12,11,3,11,10,p1g_g115,test
p1g_g115_t1_b0_p1,src_04,silicon_die_upper,9,2.574384723616335e-06,0.08608057160724314,0.5164834296434588,200624.0267452858,20.06240267452858,3.6254882812499994e-10,1424589985.063709,432,9,12,4,8,11,p1g_g115,test
p1g_g115_t1_b0_p1,src_05,silicon_die_upper,10,4.849483715439745e-06,0.15167113879773866,0.910026832786432,187654.37440053595,18.765437440053596,6.5460205078125e-10,1390198566.7480562,780,13,15,4,12,14,p1g_g115,test
p1g_g115_t1_b0_p1,src_06,silicon_die_upper,4,3.391144118021178e-06,0.11399977310345454,0.6839986386207272,201701.43609816808,20.170143609816808,4.833984375000001e-10,1414979001.914393,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t1_b0_p1,src_07,silicon_die_upper,7,3.371768023756562e-06,0.10917539830064896,0.6550523898038938,194275.63972034035,19.427563972034033,4.833984374999999e-10,1355098277.0892675,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t1_b0_p1,src_08,silicon_die_upper,0,2.555305218093056e-06,0.07760197261224344,0.46561183567346065,182213.78502131818,18.221378502131817,3.356933593750001e-10,1387015330.1225412,400,10,10,4,9,9,p1g_g115,test
p1g_g115_t1_b1_p0,src_00,silicon_die_lower,5,4.275916630070253e-06,0.1344959990970662,0.5379839963882648,125817.23240460506,12.581723240460507,4.39453124999999e-10,1224212471.7812986,480,10,16,3,9,15,p1g_g115,test
p1g_g115_t1_b1_p0,src_01,silicon_die_lower,6,4.659332509950516e-06,0.13433086176638864,0.5373234470655546,115321.97925733811,11.532197925733811,5.273437499999989e-10,1018924462.5835723,576,12,16,3,11,15,p1g_g115,test
p1g_g115_t1_b1_p0,src_02,silicon_die_lower,1,3.5669757394386437e-06,0.10484621650366775,0.419384866014671,117574.35335982188,11.757435335982187,3.84521484374999e-10,1090666927.7435536,420,10,14,3,9,13,p1g_g115,test
p1g_g115_t1_b1_p0,src_03,silicon_die_lower,2,3.186098794870815e-06,0.0877980682115487,0.3511922728461948,110226.42280006086,11.022642280006085,3.625488281249992e-10,968675790.9616276,396,12,11,3,11,10,p1g_g115,test
p1g_g115_t1_b1_p0,src_04,silicon_die_upper,9,2.574384723616335e-06,0.08608057160724314,0.34432228642897256,133749.35116352388,13.374935116352388,3.6254882812499994e-10,949726656.7091392,432,9,12,4,8,11,p1g_g115,test
p1g_g115_t1_b1_p0,src_05,silicon_die_upper,10,4.849483715439745e-06,0.15167113879773866,0.6066845551909547,125102.91626702396,12.510291626702395,6.5460205078125e-10,926799044.4987041,780,13,15,4,12,14,p1g_g115,test
p1g_g115_t1_b1_p0,src_06,silicon_die_upper,4,3.391144118021178e-06,0.11399977310345454,0.45599909241381814,134467.6240654454,13.446762406544538,4.833984375000001e-10,943319334.6095953,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t1_b1_p0,src_07,silicon_die_upper,7,3.371768023756562e-06,0.10917539830064896,0.43670159320259583,129517.09314689355,12.951709314689355,4.833984374999999e-10,903398851.3928448,576,9,16,4,8,15,p1g_g115,test
p1g_g115_t1_b1_p0,src_08,silicon_die_upper,0,2.555305218093056e-06,0.07760197261224344,0.31040789044897377,121475.85668087879,12.14758566808788,3.356933593750001e-10,924676886.7483609,400,10,10,4,9,9,p1g_g115,test
p1g_g115_t1_b1_p1,src_00,silicon_die_lower,5,4.275916630070253e-06,0.1344959990970662,0.8069759945823971,188725.8486069076,18.872584860690758,4.39453124999999e-10,1836318707.6719477,480,10,16,3,9,15,p1g_g115,test
