sample_id,package_total_power_W,interface_index,interface_z_m,lower_layer,upper_layer,perfect_contact_temperature_jump_K,adjacent_plane_upper_minus_lower_K,family_id,selection_bin
p1d_f01_low,2.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.0013482909024560286,f01_low_low,low
p1d_f01_low,2.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.07363076392607582,f01_low_low,low
p1d_f01_low,2.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.018366626515955886,f01_low_low,low
p1d_f01_low,2.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.15181802394653232,f01_low_low,low
p1d_f01_low,2.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.03304614922831206,f01_low_low,low
p1d_f01_high,3.5,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.9489777749535051,f01_low_low,high
p1d_f01_high,3.5,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.15329135409859873,f01_low_low,high
p1d_f01_high,3.5,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.006659821314542569,f01_low_low,high
p1d_f01_high,3.5,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.002359509079212785,f01_low_low,high
p1d_f01_high,3.5,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.1288538368718264,f01_low_low,high
p1d_f01_high,3.5,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.03214159640339176,f01_low_low,high
p1d_f01_high,3.5,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.26568154190761106,f01_low_low,high
p1d_f01_high,3.5,7,0.003175,tim_to_spreader,spreader,0.0,-0.057830761149716636,f01_low_low,high
p1d_f02_low,3.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,1.133507547226543,f02_750_50,low
p1d_f02_low,3.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.18314758550712895,f02_750_50,low
p1d_f02_low,3.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.008358467859807206,f02_750_50,low
p1d_f02_low,3.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.0029679988656994283,f02_750_50,low
p1d_f02_low,3.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.10711746541994671,f02_750_50,low
p1d_f02_low,3.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.02674446349254822,f02_750_50,low
p1d_f02_low,3.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.2243507249953609,f02_750_50,low
p1d_f02_low,3.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.048834389292153446,f02_750_50,low
p1d_f02_high,5.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,1.8891792452723166,f02_750_50,high
p1d_f02_high,5.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.3052459758280861,f02_750_50,high
p1d_f02_high,5.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.013930779765360057,f02_750_50,high
p1d_f02_high,5.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.004946664775673071,f02_750_50,high
p1d_f02_high,5.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.1785291090347414,f02_750_50,high
p1d_f02_high,5.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.04457410582142529,f02_750_50,high
p1d_f02_high,5.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.37391787499336715,f02_750_50,high
p1d_f02_high,5.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.08139064882055891,f02_750_50,high
p1d_f03_low,4.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,1.7901932668358427,f03_1000_100,low
p1d_f03_low,4.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.2892801517324983,f03_1000_100,low
p1d_f03_low,4.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.013417852527368268,f03_1000_100,low
p1d_f03_low,4.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.004768013979912666,f03_1000_100,low
p1d_f03_low,4.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.14001916186163044,f03_1000_100,low
p1d_f03_low,4.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.03498116147432029,f03_1000_100,low
p1d_f03_low,4.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.29633003664469015,f03_1000_100,low
p1d_f03_low,4.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.06450217595454433,f03_1000_100,low
p1d_f03_high,7.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,3.133671879519966,f03_1000_100,high
p1d_f03_high,7.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.5063734546621959,f03_1000_100,high
p1d_f03_high,7.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.023319610650332834,f03_1000_100,high
p1d_f03_high,7.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.008282214878647665,f03_1000_100,high
p1d_f03_high,7.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.24574219993496627,f03_1000_100,high
p1d_f03_high,7.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.06139324675291391,f03_1000_100,high
p1d_f03_high,7.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.5197561553785022,f03_1000_100,high
p1d_f03_high,7.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.11313542003733801,f03_1000_100,high
p1d_f04_low,6.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,2.5671853060060243,f04_1500_200,low
p1d_f04_low,6.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.41482608542543176,f04_1500_200,low
p1d_f04_low,6.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.019164404339846897,f04_1500_200,low
p1d_f04_low,6.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.006808820952812766,f04_1500_200,low
p1d_f04_low,6.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.21121547348138847,f04_1500_200,low
p1d_f04_low,6.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.05275872541233184,f04_1500_200,low
p1d_f04_low,6.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.4456813832791795,f04_1500_200,low
p1d_f04_low,6.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.09701145462037175,f04_1500_200,low
p1d_f04_high,10.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,4.279849951551398,f04_1500_200,high
p1d_f04_high,10.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.6915695553684031,f04_1500_200,high
p1d_f04_high,10.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.031709712870735984,f04_1500_200,high
p1d_f04_high,10.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.01125971284204752,f04_1500_200,high
p1d_f04_high,10.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.3530384275542815,f04_1500_200,high
p1d_f04_high,10.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.08818300794212064,f04_1500_200,high
p1d_f04_high,10.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.7444864815880692,f04_1500_200,high
p1d_f04_high,10.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.1620524552289453,f04_1500_200,high
p1d_f05_low,8.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.577143333858487,f05_2000_20,low
p1d_f05_low,8.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.0930075927535654,f05_2000_20,low
p1d_f05_low,8.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.002162187747671851,f05_2000_20,low
p1d_f05_low,8.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.0007321734417473635,f05_2000_20,low
p1d_f05_low,8.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.3110543933853478,f05_2000_20,low
p1d_f05_low,8.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.0774684630749789,f05_2000_20,low
p1d_f05_low,8.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.6242125469235589,f05_2000_20,low
p1d_f05_low,8.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.1358717460753951,f05_2000_20,low
p1d_f05_high,13.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.9397548592455109,f05_2000_20,high
p1d_f05_high,13.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.15164879270099618,f05_2000_20,high
p1d_f05_high,13.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.00491989959567718,f05_2000_20,high
p1d_f05_high,13.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.0016703877415125135,f05_2000_20,high
p1d_f05_high,13.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.5069302234651332,f05_2000_20,high
p1d_f05_high,13.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.12627665168599833,f05_2000_20,high
p1d_f05_high,13.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-1.0194148777752616,f05_2000_20,high
p1d_f05_high,13.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.22189475440853812,f05_2000_20,high
p1d_f06_low,10.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,1.924805872575007,f06_2500_100,low
p1d_f06_low,10.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.31097376814506106,f06_2500_100,low
p1d_f06_low,10.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.013582430555516112,f06_2500_100,low
p1d_f06_low,10.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.0047790499393158825,f06_2500_100,low
p1d_f06_low,10.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.3778604967682213,f06_2500_100,low
p1d_f06_low,10.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.0942131665171928,f06_2500_100,low
p1d_f06_low,10.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.7720792003675001,f06_2500_100,low
p1d_f06_low,10.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.16805776426724606,f06_2500_100,low
p1d_f06_high,16.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,3.0796893960771854,f06_2500_100,high
p1d_f06_high,16.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.49755802902637924,f06_2500_100,high
p1d_f06_high,16.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.02173188888889399,f06_2500_100,high
p1d_f06_high,16.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.007646479902803094,f06_2500_100,high
p1d_f06_high,16.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.6045767948318144,f06_2500_100,high
p1d_f06_high,16.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.15074106642811103,f06_2500_100,high
p1d_f06_high,16.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-1.2353267205885459,f06_2500_100,high
p1d_f06_high,16.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.2688924228274914,f06_2500_100,high
p1d_f07_low,10.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,2.689467672993999,f07_2500_200,low
p1d_f07_low,10.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.4344439855627229,f07_2500_200,low
p1d_f07_low,10.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.018746081381834756,f07_2500_200,low
p1d_f07_low,10.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.006636615181491834,f07_2500_200,low
p1d_f07_low,10.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.36902824456211647,f07_2500_200,low
p1d_f07_low,10.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.09204981819704017,f07_2500_200,low
p1d_f07_low,10.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.7604754544967136,f07_2500_200,low
p1d_f07_low,10.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.1655323859236546,f07_2500_200,low
p1d_f07_high,16.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,4.305538329433148,f07_2500_200,high
p1d_f07_high,16.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.6957480763271633,f07_2500_200,high
p1d_f07_high,16.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.03172470144784256,f07_2500_200,high
p1d_f07_high,16.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.011210127255822044,f07_2500_200,high
p1d_f07_high,16.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.5922507204527392,f07_2500_200,high
p1d_f07_high,16.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.1477602507597453,f07_2500_200,high
p1d_f07_high,16.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-1.223000619930474,f07_2500_200,high
p1d_f07_high,16.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.2662096830920291,f07_2500_200,high
