sample_id,group_id,split_role,layer_name,operator_point_count,solver_node_count,layer_average_signed_error_K,layer_drop_signed_error_K
p1g_v1_g035_t1_b1_p0,p1g_v1_g035,train,tim_between_dies,25,16900,-0.009054180623706998,0.18232734402209871
p1g_v1_g035_t1_b1_p0,p1g_v1_g035,train,silicon_die_upper,160,16900,0.10799510352200059,0.16564275987968813
p1g_v1_g035_t1_b1_p0,p1g_v1_g035,train,tim_to_spreader,22,16900,0.4138203345669922,0.3936934390453075
p1g_v1_g035_t1_b1_p0,p1g_v1_g035,train,spreader,193,71825,0.37126966906510006,-0.5460677446622526
p1g_v1_g035_t1_b1_p1,p1g_v1_g035,train,pcb_fr4_equivalent,264,33800,0.332361680404631,-3.184443140988833
p1g_v1_g035_t1_b1_p1,p1g_v1_g035,train,bt_substrate_with_vias,145,33800,0.09372276891849651,0.04312531477722814
p1g_v1_g035_t1_b1_p1,p1g_v1_g035,train,silicon_interposer_tsv_0p1,27,16900,-0.3183357830662885,0.08399695961418274
p1g_v1_g035_t1_b1_p1,p1g_v1_g035,train,bump_underfill_under_interposer,29,16900,-0.2586175254542127,0.00779840293222378
p1g_v1_g035_t1_b1_p1,p1g_v1_g035,train,silicon_die_lower,159,16900,-0.24197207711944202,0.1482005331012033
p1g_v1_g035_t1_b1_p1,p1g_v1_g035,train,tim_between_dies,25,16900,-0.013581270930899336,0.27349101603380177
p1g_v1_g035_t1_b1_p1,p1g_v1_g035,train,silicon_die_upper,160,16900,0.16199265528723572,0.24846413981794058
p1g_v1_g035_t1_b1_p1,p1g_v1_g035,train,tim_to_spreader,22,16900,0.6207305018539273,0.5905401585680465
p1g_v1_g035_t1_b1_p1,p1g_v1_g035,train,spreader,193,71825,0.5569045035990712,-0.8191016169974432
p1g_v1_g036_t0_b0_p0,p1g_v1_g036,train,pcb_fr4_equivalent,264,33800,0.11362660312323669,-0.741542161022096
p1g_v1_g036_t0_b0_p0,p1g_v1_g036,train,bt_substrate_with_vias,154,33800,0.01889467262992639,-0.029422034830417942
p1g_v1_g036_t0_b0_p0,p1g_v1_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.10405664160026618,0.0077279248675381496
p1g_v1_g036_t0_b0_p0,p1g_v1_g036,train,bump_underfill_under_interposer,27,16900,-0.10480936675065777,-0.010899809781449221
p1g_v1_g036_t0_b0_p0,p1g_v1_g036,train,silicon_die_lower,164,16900,-0.12276678694848897,0.06480518849616601
p1g_v1_g036_t0_b0_p0,p1g_v1_g036,train,tim_between_dies,19,16900,0.019956798859482205,0.19757544642175162
p1g_v1_g036_t0_b0_p0,p1g_v1_g036,train,silicon_die_upper,155,16900,0.13499910578337904,0.14264425829441052
p1g_v1_g036_t0_b0_p0,p1g_v1_g036,train,tim_to_spreader,20,16900,0.4333177843107592,0.400065201638256
p1g_v1_g036_t0_b0_p0,p1g_v1_g036,train,spreader,193,71825,0.407455768868374,-0.5202602792384141
p1g_v1_g036_t0_b0_p1,p1g_v1_g036,train,pcb_fr4_equivalent,264,33800,0.17043990468044967,-1.1123132414967927
p1g_v1_g036_t0_b0_p1,p1g_v1_g036,train,bt_substrate_with_vias,154,33800,0.028342008945173802,-0.044133052246991156
p1g_v1_g036_t0_b0_p1,p1g_v1_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.1560849623978129,0.011591887299971404
p1g_v1_g036_t0_b0_p1,p1g_v1_g036,train,bump_underfill_under_interposer,27,16900,-0.15721405012453715,-0.016349714672685423
p1g_v1_g036_t0_b0_p1,p1g_v1_g036,train,silicon_die_lower,164,16900,-0.18415018042219344,0.0972077827439648
p1g_v1_g036_t0_b0_p1,p1g_v1_g036,train,tim_between_dies,19,16900,0.029935198290388598,0.2963631696343896
p1g_v1_g036_t0_b0_p1,p1g_v1_g036,train,silicon_die_upper,155,16900,0.20249865867720018,0.21396638744079155
p1g_v1_g036_t0_b0_p1,p1g_v1_g036,train,tim_to_spreader,20,16900,0.6499766764678725,0.6000978024572419
p1g_v1_g036_t0_b0_p1,p1g_v1_g036,train,spreader,193,71825,0.611183653303101,-0.7803904188603497
p1g_v1_g036_t0_b1_p0,p1g_v1_g036,train,pcb_fr4_equivalent,264,33800,0.3980820000866174,-2.667133106652898
p1g_v1_g036_t0_b1_p0,p1g_v1_g036,train,bt_substrate_with_vias,154,33800,-0.023577027573253417,-0.03320308278739503
p1g_v1_g036_t0_b1_p0,p1g_v1_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.3299868376913082,0.0947744066286873
p1g_v1_g036_t0_b1_p0,p1g_v1_g036,train,bump_underfill_under_interposer,27,16900,-0.2577467203579431,0.02041544422007746
p1g_v1_g036_t0_b1_p0,p1g_v1_g036,train,silicon_die_lower,164,16900,-0.22474208958288955,0.1291668096909575
p1g_v1_g036_t0_b1_p0,p1g_v1_g036,train,tim_between_dies,19,16900,-0.05206297914980951,0.19477712838892103
p1g_v1_g036_t0_b1_p0,p1g_v1_g036,train,silicon_die_upper,155,16900,0.0778077639436674,0.17183573466422786
p1g_v1_g036_t0_b1_p0,p1g_v1_g036,train,tim_to_spreader,20,16900,0.38426071452539645,0.38952070835557606
p1g_v1_g036_t0_b1_p0,p1g_v1_g036,train,spreader,193,71825,0.3878830962256643,-0.4691491587769292
p1g_v1_g036_t0_b1_p1,p1g_v1_g036,train,pcb_fr4_equivalent,264,33800,0.5971230001082404,-4.000699659841189
p1g_v1_g036_t0_b1_p1,p1g_v1_g036,train,bt_substrate_with_vias,154,33800,-0.03536554135706638,-0.049804624182172574
p1g_v1_g036_t0_b1_p1,p1g_v1_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.4949802565212167,0.14216160993657923
p1g_v1_g036_t0_b1_p1,p1g_v1_g036,train,bump_underfill_under_interposer,27,16900,-0.38662008052671126,0.03062316632792772
p1g_v1_g036_t0_b1_p1,p1g_v1_g036,train,silicon_die_lower,164,16900,-0.3371131343677689,0.1937502145323151
p1g_v1_g036_t0_b1_p1,p1g_v1_g036,train,tim_between_dies,19,16900,-0.07809446871931414,0.2921656925852858
p1g_v1_g036_t0_b1_p1,p1g_v1_g036,train,silicon_die_upper,155,16900,0.11671164592092964,0.2577536019940112
p1g_v1_g036_t0_b1_p1,p1g_v1_g036,train,tim_to_spreader,20,16900,0.5763910717925569,0.5842810625334209
p1g_v1_g036_t0_b1_p1,p1g_v1_g036,train,spreader,193,71825,0.5818246443396902,-0.703723738170936
p1g_v1_g036_t1_b0_p0,p1g_v1_g036,train,pcb_fr4_equivalent,264,33800,0.08256622069785635,-0.5317215361934586
p1g_v1_g036_t1_b0_p0,p1g_v1_g036,train,bt_substrate_with_vias,154,33800,0.023726617998818256,-0.029242850513696794
p1g_v1_g036_t1_b0_p0,p1g_v1_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.07944603082586355,-0.0017504338987919255
p1g_v1_g036_t1_b0_p0,p1g_v1_g036,train,bump_underfill_under_interposer,27,16900,-0.08814819011342934,-0.014310971976613018
p1g_v1_g036_t1_b0_p0,p1g_v1_g036,train,silicon_die_lower,164,16900,-0.11165790341095772,0.057790681938513444
p1g_v1_g036_t1_b0_p0,p1g_v1_g036,train,tim_between_dies,19,16900,0.027798434259295846,0.19787511535577096
p1g_v1_g036_t1_b0_p0,p1g_v1_g036,train,silicon_die_upper,155,16900,0.1412242332559117,0.13946921767143294
p1g_v1_g036_t1_b0_p0,p1g_v1_g036,train,tim_to_spreader,20,16900,0.4386610163208502,0.40121500405052757
p1g_v1_g036_t1_b0_p0,p1g_v1_g036,train,spreader,193,71825,0.40962034007588954,-0.5257946062573637
p1g_v1_g036_t1_b0_p1,p1g_v1_g036,train,pcb_fr4_equivalent,264,33800,0.12384933104431184,-0.7975823042639831
p1g_v1_g036_t1_b0_p1,p1g_v1_g036,train,bt_substrate_with_vias,154,33800,0.03558992699817054,-0.043864275771625216
p1g_v1_g036_t1_b0_p1,p1g_v1_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.1191690462378574,-0.0026256508493247566
p1g_v1_g036_t1_b0_p1,p1g_v1_g036,train,bump_underfill_under_interposer,27,16900,-0.1322222851697461,-0.021466457964550045
p1g_v1_g036_t1_b0_p1,p1g_v1_g036,train,silicon_die_lower,164,16900,-0.1674868551163513,0.0866860229079407
p1g_v1_g036_t1_b0_p1,p1g_v1_g036,train,tim_between_dies,19,16900,0.04169765139027959,0.29681267303539016
p1g_v1_g036_t1_b0_p1,p1g_v1_g036,train,silicon_die_upper,155,16900,0.2118363498861413,0.20920382650677993
p1g_v1_g036_t1_b0_p1,p1g_v1_g036,train,tim_to_spreader,20,16900,0.6579915244833501,0.6018225060752798
p1g_v1_g036_t1_b0_p1,p1g_v1_g036,train,spreader,193,71825,0.6144305101142891,-0.7886919093888309
p1g_v1_g036_t1_b1_p0,p1g_v1_g036,train,pcb_fr4_equivalent,264,33800,0.29224316752964796,-1.9521424585649356
p1g_v1_g036_t1_b1_p0,p1g_v1_g036,train,bt_substrate_with_vias,154,33800,-0.007015661675438878,-0.03260169554403092
p1g_v1_g036_t1_b1_p0,p1g_v1_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.2460566945485425,0.06247277282017194
p1g_v1_g036_t1_b1_p0,p1g_v1_g036,train,bump_underfill_under_interposer,27,16900,-0.20091094553873745,0.008783418216808059
p1g_v1_g036_t1_b1_p0,p1g_v1_g036,train,silicon_die_lower,164,16900,-0.1868404886843109,0.10524177183231131
p1g_v1_g036_t1_b1_p0,p1g_v1_g036,train,tim_between_dies,19,16900,-0.025310450357551417,0.1957916871608063
p1g_v1_g036_t1_b1_p0,p1g_v1_g036,train,silicon_die_upper,155,16900,0.09903862091431392,0.160992875062675
p1g_v1_g036_t1_b1_p0,p1g_v1_g036,train,tim_to_spreader,20,16900,0.40246697373964935,0.3934262494812515
p1g_v1_g036_t1_b1_p0,p1g_v1_g036,train,spreader,193,71825,0.3951691144782217,-0.4880883392764872
p1g_v1_g036_t1_b1_p1,p1g_v1_g036,train,pcb_fr4_equivalent,264,33800,0.4383647512773905,-2.9282136877450284
p1g_v1_g036_t1_b1_p1,p1g_v1_g036,train,bt_substrate_with_vias,154,33800,-0.010523492511424593,-0.048902543315875846
p1g_v1_g036_t1_b1_p1,p1g_v1_g036,train,silicon_interposer_tsv_0p1,28,16900,-0.3690850418110472,0.09370915922522727
p1g_v1_g036_t1_b1_p1,p1g_v1_g036,train,bump_underfill_under_interposer,27,16900,-0.30136641830023336,0.013175127324018376
p1g_v1_g036_t1_b1_p1,p1g_v1_g036,train,silicon_die_lower,164,16900,-0.2802607330212368,0.1578626577457385
p1g_v1_g036_t1_b1_p1,p1g_v1_g036,train,tim_between_dies,19,16900,-0.03796567553138175,0.29368753074288634
p1g_v1_g036_t1_b1_p1,p1g_v1_g036,train,silicon_die_upper,155,16900,0.14855793137644469,0.24148931259179562
p1g_v1_g036_t1_b1_p1,p1g_v1_g036,train,tim_to_spreader,20,16900,0.6037004606134246,0.590139374221792
p1g_v1_g036_t1_b1_p1,p1g_v1_g036,train,spreader,193,71825,0.5927536717185831,-0.7321325089199036
p1g_v1_g037_t0_b0_p0,p1g_v1_g037,train,pcb_fr4_equivalent,240,33800,0.046019105003551886,-0.7020712368578188
p1g_v1_g037_t0_b0_p0,p1g_v1_g037,train,bt_substrate_with_vias,144,33800,0.06436910913595284,-0.020470441175689302
p1g_v1_g037_t0_b0_p0,p1g_v1_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.06396128415400426,0.00992325890979373
p1g_v1_g037_t0_b0_p0,p1g_v1_g037,train,bump_underfill_under_interposer,21,16900,-0.06333346787124583,-0.012219096302999333
p1g_v1_g037_t0_b0_p0,p1g_v1_g037,train,silicon_die_lower,133,16900,-0.08405147401276736,0.03379775120242812
p1g_v1_g037_t0_b0_p0,p1g_v1_g037,train,tim_between_dies,20,16900,0.00828547932735546,0.13383998563108435
p1g_v1_g037_t0_b0_p0,p1g_v1_g037,train,silicon_die_upper,186,16900,0.07676269548954906,0.13180739309831324
p1g_v1_g037_t0_b0_p0,p1g_v1_g037,train,tim_to_spreader,20,16900,0.36958235732731737,0.39325794236401634
p1g_v1_g037_t0_b0_p0,p1g_v1_g037,train,spreader,232,71825,0.3497777449385353,-0.5059234702720232
p1g_v1_g037_t0_b0_p1,p1g_v1_g037,train,pcb_fr4_equivalent,240,33800,0.06902865750419096,-1.0531068552523948
p1g_v1_g037_t0_b0_p1,p1g_v1_g037,train,bt_substrate_with_vias,144,33800,0.09655366370350293,-0.030705661762226555
p1g_v1_g037_t0_b0_p1,p1g_v1_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.09594192622762421,0.014884888363042137
p1g_v1_g037_t0_b0_p1,p1g_v1_g037,train,bump_underfill_under_interposer,21,16900,-0.09500020180450974,-0.01832864445401583
p1g_v1_g037_t0_b0_p1,p1g_v1_g037,train,silicon_die_lower,133,16900,-0.12607721101721836,0.05069662680227793
p1g_v1_g037_t0_b0_p1,p1g_v1_g037,train,tim_between_dies,20,16900,0.012428218992624807,0.2007599784471381
p1g_v1_g037_t0_b0_p1,p1g_v1_g037,train,silicon_die_upper,186,16900,0.11514404323600047,0.197711089646873
p1g_v1_g037_t0_b0_p1,p1g_v1_g037,train,tim_to_spreader,20,16900,0.554373535992454,0.5898869135463087
p1g_v1_g037_t0_b0_p1,p1g_v1_g037,train,spreader,232,71825,0.5246666174082861,-0.7588852054108202
p1g_v1_g037_t0_b1_p0,p1g_v1_g037,train,pcb_fr4_equivalent,240,33800,0.16715982067421464,-2.488499295793872
p1g_v1_g037_t0_b1_p0,p1g_v1_g037,train,bt_substrate_with_vias,144,33800,0.07914998664119821,-0.16844972233315048
p1g_v1_g037_t0_b1_p0,p1g_v1_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.3200448398370668,0.10945382371460255
p1g_v1_g037_t0_b1_p0,p1g_v1_g037,train,bump_underfill_under_interposer,21,16900,-0.2351356680590584,0.024490375564823808
p1g_v1_g037_t0_b1_p0,p1g_v1_g037,train,silicon_die_lower,133,16900,-0.19755572353619755,0.10702419565762966
p1g_v1_g037_t0_b1_p0,p1g_v1_g037,train,tim_between_dies,20,16900,-0.06875923755603708,0.1345181171516856
p1g_v1_g037_t0_b1_p0,p1g_v1_g037,train,silicon_die_upper,186,16900,0.01991567991234433,0.16679921516316654
p1g_v1_g037_t0_b1_p0,p1g_v1_g037,train,tim_to_spreader,20,16900,0.32437118538280174,0.38525121066470547
p1g_v1_g037_t0_b1_p0,p1g_v1_g037,train,spreader,232,71825,0.33412776897017693,-0.4577376946393201
p1g_v1_g037_t0_b1_p1,p1g_v1_g037,train,pcb_fr4_equivalent,240,33800,0.2507397310017154,-3.7327489435642747
p1g_v1_g037_t0_b1_p1,p1g_v1_g037,train,bt_substrate_with_vias,144,33800,0.11872497996023412,-0.2526745834884423
p1g_v1_g037_t0_b1_p1,p1g_v1_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.480067259737325,0.16418073556474155
p1g_v1_g037_t0_b1_p1,p1g_v1_g037,train,bump_underfill_under_interposer,21,16900,-0.3527035020760536,0.036735563345303035
p1g_v1_g037_t0_b1_p1,p1g_v1_g037,train,silicon_die_lower,133,16900,-0.2963335852956561,0.16053629348073173
p1g_v1_g037_t0_b1_p1,p1g_v1_g037,train,tim_between_dies,20,16900,-0.10313885632831443,0.2017771757277842
p1g_v1_g037_t0_b1_p1,p1g_v1_g037,train,silicon_die_upper,186,16900,0.029873519872865018,0.25019882274216343
p1g_v1_g037_t0_b1_p1,p1g_v1_g037,train,tim_to_spreader,20,16900,0.4865567780779543,0.577876815997854
p1g_v1_g037_t0_b1_p1,p1g_v1_g037,train,spreader,232,71825,0.5011916534564307,-0.6866065419643519
p1g_v1_g037_t1_b0_p0,p1g_v1_g037,train,pcb_fr4_equivalent,240,33800,0.03283370503794458,-0.5072729859814444
p1g_v1_g037_t1_b0_p0,p1g_v1_g037,train,bt_substrate_with_vias,144,33800,0.06278733155937744,-0.004326441639761924
p1g_v1_g037_t1_b0_p0,p1g_v1_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.03602632759879043,-0.0009342391399513872
p1g_v1_g037_t1_b0_p0,p1g_v1_g037,train,bump_underfill_under_interposer,21,16900,-0.044592566075095874,-0.016226023471915596
p1g_v1_g037_t1_b0_p0,p1g_v1_g037,train,silicon_die_lower,133,16900,-0.07167161957511325,0.025807576138674904
p1g_v1_g037_t1_b0_p0,p1g_v1_g037,train,tim_between_dies,20,16900,0.016686994791882626,0.133763738102175
p1g_v1_g037_t1_b0_p0,p1g_v1_g037,train,silicon_die_upper,186,16900,0.08296159706344497,0.1279929693441204
p1g_v1_g037_t1_b0_p0,p1g_v1_g037,train,tim_to_spreader,20,16900,0.37451406681196886,0.39412999958949513
p1g_v1_g037_t1_b0_p0,p1g_v1_g037,train,spreader,232,71825,0.35149831865948045,-0.5111707984227678
p1g_v1_g037_t1_b0_p1,p1g_v1_g037,train,pcb_fr4_equivalent,240,33800,0.04925055755740004,-0.7609094789481219
p1g_v1_g037_t1_b0_p1,p1g_v1_g037,train,bt_substrate_with_vias,144,33800,0.0941809973384693,-0.006489662460069212
p1g_v1_g037_t1_b0_p1,p1g_v1_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.05403949139753195,-0.0014013587106660452
p1g_v1_g037_t1_b0_p1,p1g_v1_g037,train,bump_underfill_under_interposer,21,16900,-0.0668888491121038,-0.024339035207219695
p1g_v1_g037_t1_b0_p1,p1g_v1_g037,train,silicon_die_lower,133,16900,-0.10750742936210145,0.03871136420747234
p1g_v1_g037_t1_b0_p1,p1g_v1_g037,train,tim_between_dies,20,16900,0.02503049218836395,0.2006456071533762
p1g_v1_g037_t1_b0_p1,p1g_v1_g037,train,silicon_die_upper,186,16900,0.12444239559590642,0.19198945401649326
p1g_v1_g037_t1_b0_p1,p1g_v1_g037,train,tim_to_spreader,20,16900,0.561771100219346,0.5911949993849817
p1g_v1_g037_t1_b0_p1,p1g_v1_g037,train,spreader,232,71825,0.5272474779897038,-0.7667561976375055
p1g_v1_g037_t1_b1_p0,p1g_v1_g037,train,pcb_fr4_equivalent,240,33800,0.12223862034551303,-1.8247140372485546
p1g_v1_g037_t1_b1_p0,p1g_v1_g037,train,bt_substrate_with_vias,144,33800,0.07379180224836546,-0.11338022844239504
p1g_v1_g037_t1_b1_p0,p1g_v1_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.2247969462051742,0.07245133942655002
p1g_v1_g037_t1_b1_p0,p1g_v1_g037,train,bump_underfill_under_interposer,21,16900,-0.17122190736233733,0.010832452009822191
p1g_v1_g037_t1_b1_p0,p1g_v1_g037,train,silicon_die_lower,133,16900,-0.1553261021340404,0.07978394069533579
p1g_v1_g037_t1_b1_p0,p1g_v1_g037,train,tim_between_dies,20,16900,-0.04009583045041154,0.13425434206357068
p1g_v1_g037_t1_b1_p0,p1g_v1_g037,train,silicon_die_upper,186,16900,0.04106045785010792,0.15378120467045164
p1g_v1_g037_t1_b1_p0,p1g_v1_g037,train,tim_to_spreader,20,16900,0.34118313667880784,0.388219069025979
p1g_v1_g037_t1_b1_p0,p1g_v1_g037,train,spreader,232,71825,0.3399555675945294,-0.47564512532568415
p1g_v1_g037_t1_b1_p1,p1g_v1_g037,train,pcb_fr4_equivalent,240,33800,0.18335793051028304,-2.737071055779836
p1g_v1_g037_t1_b1_p1,p1g_v1_g037,train,bt_substrate_with_vias,144,33800,0.11068770337027445,-0.17007034265378707
p1g_v1_g037_t1_b1_p1,p1g_v1_g037,train,silicon_interposer_tsv_0p1,28,16900,-0.3371954192936073,0.10867700913416911
p1g_v1_g037_t1_b1_p1,p1g_v1_g037,train,bump_underfill_under_interposer,21,16900,-0.25683286103401315,0.0162486780133122
p1g_v1_g037_t1_b1_p1,p1g_v1_g037,train,silicon_die_lower,133,16900,-0.2329891531946373,0.11967591103876885
p1g_v1_g037_t1_b1_p1,p1g_v1_g037,train,tim_between_dies,20,16900,-0.06014374567092773,0.20138151309527075
p1g_v1_g037_t1_b1_p1,p1g_v1_g037,train,silicon_die_upper,186,16900,0.06159068677868618,0.23067180700394374
p1g_v1_g037_t1_b1_p1,p1g_v1_g037,train,tim_to_spreader,20,16900,0.5117747050214234,0.5823286035398496
p1g_v1_g037_t1_b1_p1,p1g_v1_g037,train,spreader,232,71825,0.5099333513928173,-0.7134676879936706
p1g_v1_g038_t0_b0_p0,p1g_v1_g038,train,pcb_fr4_equivalent,284,33800,0.022815445109870325,-0.8737571037222551
p1g_v1_g038_t0_b0_p0,p1g_v1_g038,train,bt_substrate_with_vias,120,33800,0.022747323058240454,0.1608653393335544
p1g_v1_g038_t0_b0_p0,p1g_v1_g038,train,silicon_interposer_tsv_0p1,32,16900,-0.048894787573658505,0.01034215925750459
p1g_v1_g038_t0_b0_p0,p1g_v1_g038,train,bump_underfill_under_interposer,22,16900,-0.04838846985933287,-0.014536444799034598
p1g_v1_g038_t0_b0_p0,p1g_v1_g038,train,silicon_die_lower,158,16900,-0.07082324402892937,0.04515257334674061
p1g_v1_g038_t0_b0_p0,p1g_v1_g038,train,tim_between_dies,22,16900,0.04073408457901451,0.15675050532394152
p1g_v1_g038_t0_b0_p0,p1g_v1_g038,train,silicon_die_upper,164,16900,0.12794198066433182,0.13651294872573771
p1g_v1_g038_t0_b0_p0,p1g_v1_g038,train,tim_to_spreader,21,16900,0.4229181263449959,0.3923562531624043
p1g_v1_g038_t0_b0_p0,p1g_v1_g038,train,spreader,201,71825,0.35924587110474704,-0.5915463507071195
p1g_v1_g038_t0_b0_p1,p1g_v1_g038,train,pcb_fr4_equivalent,284,33800,0.034223167664265475,-1.310635655541148
p1g_v1_g038_t0_b0_p1,p1g_v1_g038,train,bt_substrate_with_vias,120,33800,0.03412098458971968,0.24129800899515885
p1g_v1_g038_t0_b0_p1,p1g_v1_g038,train,silicon_interposer_tsv_0p1,32,16900,-0.07334218135639503,0.015513238884807379
p1g_v1_g038_t0_b0_p1,p1g_v1_g038,train,bump_underfill_under_interposer,22,16900,-0.07258270478575923,-0.021804667197841354
p1g_v1_g038_t0_b0_p1,p1g_v1_g038,train,silicon_die_lower,158,16900,-0.10623486604021082,0.06772886001897405
p1g_v1_g038_t0_b0_p1,p1g_v1_g038,train,tim_between_dies,22,16900,0.061101126871449196,0.23512575798588387
p1g_v1_g038_t0_b0_p1,p1g_v1_g038,train,silicon_die_upper,164,16900,0.19191297099888516,0.2047694230882371
p1g_v1_g038_t0_b0_p1,p1g_v1_g038,train,tim_to_spreader,21,16900,0.6343771895199097,0.5885343797441465
p1g_v1_g038_t0_b0_p1,p1g_v1_g038,train,spreader,201,71825,0.5388688066580585,-0.887319526064914
p1g_v1_g038_t0_b1_p0,p1g_v1_g038,train,pcb_fr4_equivalent,284,33800,0.07675168825039691,-3.0668370266627107
p1g_v1_g038_t0_b1_p0,p1g_v1_g038,train,bt_substrate_with_vias,120,33800,-0.07735492931237786,0.4369511708343339
p1g_v1_g038_t0_b1_p0,p1g_v1_g038,train,silicon_interposer_tsv_0p1,32,16900,-0.28726675640581334,0.1020560261575838
p1g_v1_g038_t0_b1_p0,p1g_v1_g038,train,bump_underfill_under_interposer,22,16900,-0.21218263260089998,0.011321562434773114
p1g_v1_g038_t0_b1_p0,p1g_v1_g038,train,silicon_die_lower,158,16900,-0.1885340341628421,0.1077261963764613
p1g_v1_g038_t0_b1_p0,p1g_v1_g038,train,tim_between_dies,22,16900,-0.04733492271589057,0.15651592139005288
p1g_v1_g038_t0_b1_p0,p1g_v1_g038,train,silicon_die_upper,164,16900,0.05996379897925408,0.174423560862067
p1g_v1_g038_t0_b1_p0,p1g_v1_g038,train,tim_to_spreader,21,16900,0.3687004718022422,0.38331911303083643
p1g_v1_g038_t0_b1_p0,p1g_v1_g038,train,spreader,201,71825,0.3398313299061897,-0.5349762298747578
p1g_v1_g038_t0_b1_p1,p1g_v1_g038,train,pcb_fr4_equivalent,284,33800,0.11512753237281004,-4.60025553983678
p1g_v1_g038_t0_b1_p1,p1g_v1_g038,train,bt_substrate_with_vias,120,33800,-0.11603239396094978,0.6554267562307245
p1g_v1_g038_t0_b1_p1,p1g_v1_g038,train,silicon_interposer_tsv_0p1,32,16900,-0.43090013459243437,0.15308403923029346
p1g_v1_g038_t0_b1_p1,p1g_v1_g038,train,bump_underfill_under_interposer,22,16900,-0.31827394888966865,0.01698234365113649
p1g_v1_g038_t0_b1_p1,p1g_v1_g038,train,silicon_die_lower,158,16900,-0.28280105123525345,0.161589294560315
p1g_v1_g038_t0_b1_p1,p1g_v1_g038,train,tim_between_dies,22,16900,-0.07100238406678727,0.2347738820851646
p1g_v1_g038_t0_b1_p1,p1g_v1_g038,train,silicon_die_upper,164,16900,0.08994569847459388,0.261635341290571
p1g_v1_g038_t0_b1_p1,p1g_v1_g038,train,tim_to_spreader,21,16900,0.5530507077085076,0.5749786695475905
p1g_v1_g038_t0_b1_p1,p1g_v1_g038,train,spreader,201,71825,0.5097469948613025,-0.8024643448190432
p1g_v1_g038_t1_b0_p0,p1g_v1_g038,train,pcb_fr4_equivalent,284,33800,0.016941801707787363,-0.6349131527552458
p1g_v1_g038_t1_b0_p0,p1g_v1_g038,train,bt_substrate_with_vias,120,33800,0.03365077244478698,0.130854076156254
p1g_v1_g038_t1_b0_p0,p1g_v1_g038,train,silicon_interposer_tsv_0p1,32,16900,-0.022928947407649503,0.00034968321284623016
p1g_v1_g038_t1_b0_p0,p1g_v1_g038,train,bump_underfill_under_interposer,22,16900,-0.030548197019129475,-0.01735546578913727
p1g_v1_g038_t1_b0_p0,p1g_v1_g038,train,silicon_die_lower,158,16900,-0.05800429743072755,0.03833360741157321
p1g_v1_g038_t1_b0_p0,p1g_v1_g038,train,tim_between_dies,22,16900,0.05032222865457925,0.15677380178129852
p1g_v1_g038_t1_b0_p0,p1g_v1_g038,train,silicon_die_upper,164,16900,0.13534106905302679,0.13238316523620597
p1g_v1_g038_t1_b0_p0,p1g_v1_g038,train,tim_to_spreader,21,16900,0.42881874738941406,0.3933384634469803
p1g_v1_g038_t1_b0_p0,p1g_v1_g038,train,spreader,201,71825,0.36134948757580787,-0.597730553074598
p1g_v1_g038_t1_b0_p1,p1g_v1_g038,train,pcb_fr4_equivalent,284,33800,0.02541270256244843,-0.9523697291020312
p1g_v1_g038_t1_b0_p1,p1g_v1_g038,train,bt_substrate_with_vias,120,33800,0.05047615866914157,0.19628111422866823
p1g_v1_g038_t1_b0_p1,p1g_v1_g038,train,silicon_interposer_tsv_0p1,32,16900,-0.03439342110937105,0.0005245248183882723
p1g_v1_g038_t1_b0_p1,p1g_v1_g038,train,bump_underfill_under_interposer,22,16900,-0.045822295527216284,-0.026033198684046965
p1g_v1_g038_t1_b0_p1,p1g_v1_g038,train,silicon_die_lower,158,16900,-0.08700644614521025,0.057500411117132444
p1g_v1_g038_t1_b0_p1,p1g_v1_g038,train,tim_between_dies,22,16900,0.07548334298331838,0.23516070267322675
p1g_v1_g038_t1_b0_p1,p1g_v1_g038,train,silicon_die_upper,164,16900,0.20301160358161496,0.1985747478539679
p1g_v1_g038_t1_b0_p1,p1g_v1_g038,train,tim_to_spreader,21,16900,0.6432281210861674,0.5900076951704705
p1g_v1_g038_t1_b0_p1,p1g_v1_g038,train,spreader,201,71825,0.5420242313644508,-0.8965958296148528
p1g_v1_g038_t1_b1_p0,p1g_v1_g038,train,pcb_fr4_equivalent,284,33800,0.056738649778310446,-2.253010918920893
p1g_v1_g038_t1_b1_p0,p1g_v1_g038,train,bt_substrate_with_vias,120,33800,-0.040181204334146514,0.33473105878925935
p1g_v1_g038_t1_b1_p0,p1g_v1_g038,train,silicon_interposer_tsv_0p1,32,16900,-0.19875380738875492,0.06800431847364052
