sample_id,package_total_power_W,interface_index,interface_z_m,lower_layer,upper_layer,perfect_contact_temperature_jump_K,adjacent_plane_upper_minus_lower_K,family_id,selection_bin
p1d64_f02_750_50_high_a32_l1,5.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.3052415835416582,f02_750_50,high
p1d64_f02_750_50_high_a32_l1,5.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.013756137822724668,f02_750_50,high
p1d64_f02_750_50_high_a32_l1,5.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.004884752713223861,f02_750_50,high
p1d64_f02_750_50_high_a32_l1,5.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.1786881341241724,f02_750_50,high
p1d64_f02_750_50_high_a32_l1,5.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.044610747828869535,f02_750_50,high
p1d64_f02_750_50_high_a32_l1,5.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.37388003808109715,f02_750_50,high
p1d64_f02_750_50_high_a32_l1,5.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.08138221124232814,f02_750_50,high
p1d64_f02_750_50_high_a48_l2,5.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,1.8900393156859536,f02_750_50,high
p1d64_f02_750_50_high_a48_l2,5.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.3054157900631935,f02_750_50,high
p1d64_f02_750_50_high_a48_l2,5.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.014001078145497559,f02_750_50,high
p1d64_f02_750_50_high_a48_l2,5.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.004965808256656601,f02_750_50,high
p1d64_f02_750_50_high_a48_l2,5.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.17918452584774514,f02_750_50,high
p1d64_f02_750_50_high_a48_l2,5.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.044741106663252594,f02_750_50,high
p1d64_f02_750_50_high_a48_l2,5.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.3754221784319043,f02_750_50,high
p1d64_f02_750_50_high_a48_l2,5.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.08171841567570937,f02_750_50,high
p1d64_f02_750_50_high_a64_l3,5.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,1.8904824246034195,f02_750_50,high
p1d64_f02_750_50_high_a64_l3,5.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.3055248840504987,f02_750_50,high
p1d64_f02_750_50_high_a64_l3,5.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.01420723176897809,f02_750_50,high
p1d64_f02_750_50_high_a64_l3,5.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.005032837406076851,f02_750_50,high
p1d64_f02_750_50_high_a64_l3,5.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.17975241772080608,f02_750_50,high
p1d64_f02_750_50_high_a64_l3,5.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.04488232075590304,f02_750_50,high
p1d64_f02_750_50_high_a64_l3,5.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.37630103442188556,f02_750_50,high
p1d64_f02_750_50_high_a64_l3,5.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.08190929851554074,f02_750_50,high
p1d64_f03_1000_100_low_a16_l0,4.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,1.7901932668358427,f03_1000_100,low
p1d64_f03_1000_100_low_a16_l0,4.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.2892801517324983,f03_1000_100,low
p1d64_f03_1000_100_low_a16_l0,4.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.013417852527368268,f03_1000_100,low
p1d64_f03_1000_100_low_a16_l0,4.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.004768013979912666,f03_1000_100,low
p1d64_f03_1000_100_low_a16_l0,4.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.14001916186163044,f03_1000_100,low
p1d64_f03_1000_100_low_a16_l0,4.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.03498116147432029,f03_1000_100,low
p1d64_f03_1000_100_low_a16_l0,4.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.29633003664469015,f03_1000_100,low
p1d64_f03_1000_100_low_a16_l0,4.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.06450217595454433,f03_1000_100,low
p1d64_f03_1000_100_low_a32_l1,4.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,1.790282157844274,f03_1000_100,low
p1d64_f03_1000_100_low_a32_l1,4.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.28927693053122994,f03_1000_100,low
p1d64_f03_1000_100_low_a32_l1,4.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.013278138781345206,f03_1000_100,low
p1d64_f03_1000_100_low_a32_l1,4.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.0047184841417902135,f03_1000_100,low
p1d64_f03_1000_100_low_a32_l1,4.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.14014639635774984,f03_1000_100,low
p1d64_f03_1000_100_low_a32_l1,4.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.03501047872447316,f03_1000_100,low
p1d64_f03_1000_100_low_a32_l1,4.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.2962997972944663,f03_1000_100,low
p1d64_f03_1000_100_low_a32_l1,4.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.06449543284008996,f03_1000_100,low
p1d64_f03_1000_100_low_a48_l2,4.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,1.790886141666988,f03_1000_100,low
p1d64_f03_1000_100_low_a48_l2,4.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.2894167124562159,f03_1000_100,low
p1d64_f03_1000_100_low_a48_l2,4.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.013474082820494004,f03_1000_100,low
p1d64_f03_1000_100_low_a48_l2,4.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.00478332539614712,f03_1000_100,low
p1d64_f03_1000_100_low_a48_l2,4.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.14054354947563752,f03_1000_100,low
p1d64_f03_1000_100_low_a48_l2,4.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.03511477575284516,f03_1000_100,low
p1d64_f03_1000_100_low_a48_l2,4.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.2975335851861587,f03_1000_100,low
p1d64_f03_1000_100_low_a48_l2,4.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.06476441380641518,f03_1000_100,low
p1d64_f03_1000_100_low_a64_l3,4.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,1.791243857141012,f03_1000_100,low
p1d64_f03_1000_100_low_a64_l3,4.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.2895044669673439,f03_1000_100,low
p1d64_f03_1000_100_low_a64_l3,4.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.01363900724203404,f03_1000_100,low
p1d64_f03_1000_100_low_a64_l3,4.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.004836949079788155,f03_1000_100,low
p1d64_f03_1000_100_low_a64_l3,4.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.14099788221369636,f03_1000_100,low
p1d64_f03_1000_100_low_a64_l3,4.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.035227751908621485,f03_1000_100,low
p1d64_f03_1000_100_low_a64_l3,4.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.29823671232225024,f03_1000_100,low
p1d64_f03_1000_100_low_a64_l3,4.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.0649171298557576,f03_1000_100,low
p1d64_f03_1000_100_high_a16_l0,7.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,3.132838216825462,f03_1000_100,high
p1d64_f03_1000_100_high_a16_l0,7.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.5062402655090636,f03_1000_100,high
p1d64_f03_1000_100_high_a16_l0,7.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.023481241921444962,f03_1000_100,high
p1d64_f03_1000_100_high_a16_l0,7.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.008344024464520317,f03_1000_100,high
p1d64_f03_1000_100_high_a16_l0,7.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.24503353326008437,f03_1000_100,high
p1d64_f03_1000_100_high_a16_l0,7.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.06121703258065736,f03_1000_100,high
p1d64_f03_1000_100_high_a16_l0,7.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.5185775641298846,f03_1000_100,high
p1d64_f03_1000_100_high_a16_l0,7.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.11287880792099259,f03_1000_100,high
p1d64_f03_1000_100_high_a32_l1,7.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,3.1329937760891085,f03_1000_100,high
p1d64_f03_1000_100_high_a32_l1,7.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.5062346284074692,f03_1000_100,high
p1d64_f03_1000_100_high_a32_l1,7.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.02323674286583355,f03_1000_100,high
p1d64_f03_1000_100_high_a32_l1,7.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.008257347247536018,f03_1000_100,high
p1d64_f03_1000_100_high_a32_l1,7.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.24525619362793805,f03_1000_100,high
p1d64_f03_1000_100_high_a32_l1,7.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.06126833776829699,f03_1000_100,high
p1d64_f03_1000_100_high_a32_l1,7.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.5185246452670071,f03_1000_100,high
p1d64_f03_1000_100_high_a32_l1,7.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.11286700747052691,f03_1000_100,high
p1d64_f03_1000_100_high_a48_l2,7.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,3.1340507477775077,f03_1000_100,high
p1d64_f03_1000_100_high_a48_l2,7.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.5064792467757684,f03_1000_100,high
p1d64_f03_1000_100_high_a48_l2,7.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.023579644934272892,f03_1000_100,high
p1d64_f03_1000_100_high_a48_l2,7.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.008370819442575339,f03_1000_100,high
p1d64_f03_1000_100_high_a48_l2,7.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.24595121158370148,f03_1000_100,high
p1d64_f03_1000_100_high_a48_l2,7.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.06145085756787694,f03_1000_100,high
p1d64_f03_1000_100_high_a48_l2,7.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.5206837740777814,f03_1000_100,high
p1d64_f03_1000_100_high_a48_l2,7.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.11333772416162446,f03_1000_100,high
p1d64_f03_1000_100_high_a64_l3,7.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,3.134676749862251,f03_1000_100,high
p1d64_f03_1000_100_high_a64_l3,7.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.5066328171714076,f03_1000_100,high
p1d64_f03_1000_100_high_a64_l3,7.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.02386826267269271,f03_1000_100,high
p1d64_f03_1000_100_high_a64_l3,7.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.008464660889217157,f03_1000_100,high
p1d64_f03_1000_100_high_a64_l3,7.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.2467462938768108,f03_1000_100,high
p1d64_f03_1000_100_high_a64_l3,7.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.06164856584081235,f03_1000_100,high
p1d64_f03_1000_100_high_a64_l3,7.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.5219142465656432,f03_1000_100,high
p1d64_f03_1000_100_high_a64_l3,7.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.11360497724791685,f03_1000_100,high
p1d64_f04_1500_200_low_a16_l0,6.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,2.5671853060060243,f04_1500_200,low
p1d64_f04_1500_200_low_a16_l0,6.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.41482608542543176,f04_1500_200,low
p1d64_f04_1500_200_low_a16_l0,6.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.019164404339846897,f04_1500_200,low
p1d64_f04_1500_200_low_a16_l0,6.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.006808820952812766,f04_1500_200,low
p1d64_f04_1500_200_low_a16_l0,6.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.21121547348138847,f04_1500_200,low
p1d64_f04_1500_200_low_a16_l0,6.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.05275872541233184,f04_1500_200,low
p1d64_f04_1500_200_low_a16_l0,6.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.4456813832791795,f04_1500_200,low
p1d64_f04_1500_200_low_a16_l0,6.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.09701145462037175,f04_1500_200,low
p1d64_f04_1500_200_low_a32_l1,6.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,2.567322844009823,f04_1500_200,low
p1d64_f04_1500_200_low_a32_l1,6.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.4148218730448434,f04_1500_200,low
p1d64_f04_1500_200_low_a32_l1,6.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.018954824081845345,f04_1500_200,low
p1d64_f04_1500_200_low_a32_l1,6.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.006734522419208133,f04_1500_200,low
p1d64_f04_1500_200_low_a32_l1,6.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.21140637723976852,f04_1500_200,low
p1d64_f04_1500_200_low_a32_l1,6.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.05280271431814754,f04_1500_200,low
p1d64_f04_1500_200_low_a32_l1,6.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.4456361221015186,f04_1500_200,low
p1d64_f04_1500_200_low_a32_l1,6.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.09700136236955359,f04_1500_200,low
p1d64_f04_1500_200_low_a48_l2,6.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,2.5682348577072958,f04_1500_200,low
p1d64_f04_1500_200_low_a48_l2,6.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.4150324273015258,f04_1500_200,low
p1d64_f04_1500_200_low_a48_l2,6.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.01924870270545398,f04_1500_200,low
p1d64_f04_1500_200_low_a48_l2,6.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.006831770234214218,f04_1500_200,low
p1d64_f04_1500_200_low_a48_l2,6.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.21200223828452636,f04_1500_200,low
p1d64_f04_1500_200_low_a48_l2,6.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.05295919265751081,f04_1500_200,low
p1d64_f04_1500_200_low_a48_l2,6.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.4474870407340177,f04_1500_200,low
p1d64_f04_1500_200_low_a48_l2,6.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.09740488822211546,f04_1500_200,low
p1d64_f04_1500_200_low_a64_l3,6.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,2.568778268133997,f04_1500_200,low
p1d64_f04_1500_200_low_a64_l3,6.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.4151650717131474,f04_1500_200,low
p1d64_f04_1500_200_low_a64_l3,6.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.019496078922372817,f04_1500_200,low
p1d64_f04_1500_200_low_a64_l3,6.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.00691220154385519,f04_1500_200,low
p1d64_f04_1500_200_low_a64_l3,6.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.21268380961640787,f04_1500_200,low
p1d64_f04_1500_200_low_a64_l3,6.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.05312867501874052,f04_1500_200,low
p1d64_f04_1500_200_low_a64_l3,6.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.448541870646352,f04_1500_200,low
p1d64_f04_1500_200_low_a64_l3,6.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.09763399425685293,f04_1500_200,low
p1d64_f04_1500_200_high_a16_l0,10.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,4.278642176558776,f04_1500_200,high
p1d64_f04_1500_200_high_a16_l0,10.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.6913768090233816,f04_1500_200,high
p1d64_f04_1500_200_high_a16_l0,10.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.03194067389921429,f04_1500_200,high
p1d64_f04_1500_200_high_a16_l0,10.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.011348034921070393,f04_1500_200,high
p1d64_f04_1500_200_high_a16_l0,10.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.35202578913771276,f04_1500_200,high
p1d64_f04_1500_200_high_a16_l0,10.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.08793120902106466,f04_1500_200,high
p1d64_f04_1500_200_high_a16_l0,10.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.7428023054671371,f04_1500_200,high
p1d64_f04_1500_200_high_a16_l0,10.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.16168575770103644,f04_1500_200,high
p1d64_f04_1500_200_high_a32_l1,10.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,4.278871406562473,f04_1500_200,high
p1d64_f04_1500_200_high_a32_l1,10.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.6913697883885561,f04_1500_200,high
p1d64_f04_1500_200_high_a32_l1,10.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.03159137346818852,f04_1500_200,high
p1d64_f04_1500_200_high_a32_l1,10.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.011224204031407226,f04_1500_200,high
p1d64_f04_1500_200_high_a32_l1,10.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.35234396206777774,f04_1500_200,high
p1d64_f04_1500_200_high_a32_l1,10.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.08800452386367397,f04_1500_200,high
p1d64_f04_1500_200_high_a32_l1,10.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.7427268701708272,f04_1500_200,high
p1d64_f04_1500_200_high_a32_l1,10.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.16166893728296827,f04_1500_200,high
p1d64_f04_1500_200_high_a48_l2,10.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,4.28039142939042,f04_1500_200,high
p1d64_f04_1500_200_high_a48_l2,10.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.6917207121506408,f04_1500_200,high
p1d64_f04_1500_200_high_a48_l2,10.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.032081171174695555,f04_1500_200,high
p1d64_f04_1500_200_high_a48_l2,10.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.011386283723368251,f04_1500_200,high
p1d64_f04_1500_200_high_a48_l2,10.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.3533370638093061,f04_1500_200,high
p1d64_f04_1500_200_high_a48_l2,10.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.088265321096344,f04_1500_200,high
p1d64_f04_1500_200_high_a48_l2,10.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.7458117345580604,f04_1500_200,high
p1d64_f04_1500_200_high_a48_l2,10.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.16234148037074192,f04_1500_200,high
p1d64_f04_1500_200_high_a64_l3,10.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,4.281297113439109,f04_1500_200,high
p1d64_f04_1500_200_high_a64_l3,10.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.691941786169366,f04_1500_200,high
p1d64_f04_1500_200_high_a64_l3,10.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.032493464870071875,f04_1500_200,high
p1d64_f04_1500_200_high_a64_l3,10.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.011520335906084256,f04_1500_200,high
p1d64_f04_1500_200_high_a64_l3,10.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.3544730160297149,f04_1500_200,high
p1d64_f04_1500_200_high_a64_l3,10.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.0885477916985451,f04_1500_200,high
p1d64_f04_1500_200_high_a64_l3,10.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.7475697844122351,f04_1500_200,high
p1d64_f04_1500_200_high_a64_l3,10.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.16272332376178156,f04_1500_200,high
p1d64_f05_2000_20_low_a16_l0,8.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.5762078976791258,f05_2000_20,low
p1d64_f05_2000_20_low_a16_l0,8.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.09285799581118681,f05_2000_20,low
p1d64_f05_2000_20_low_a16_l0,8.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.0023472371674415626,f05_2000_20,low
p1d64_f05_2000_20_low_a16_l0,8.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.0008029318994431378,f05_2000_20,low
p1d64_f05_2000_20_low_a16_l0,8.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.3102438479076568,f05_2000_20,low
p1d64_f05_2000_20_low_a16_l0,8.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.07726691746171355,f05_2000_20,low
p1d64_f05_2000_20_low_a16_l0,8.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.6228646300157266,f05_2000_20,low
p1d64_f05_2000_20_low_a16_l0,8.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.13557825848312177,f05_2000_20,low
p1d64_f05_2000_20_low_a32_l1,8.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.5763785179394176,f05_2000_20,low
p1d64_f05_2000_20_low_a32_l1,8.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.09285047229246857,f05_2000_20,low
p1d64_f05_2000_20_low_a32_l1,8.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.002067687031001242,f05_2000_20,low
p1d64_f05_2000_20_low_a32_l1,8.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.0007038277959168227,f05_2000_20,low
p1d64_f05_2000_20_low_a32_l1,8.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.3104985507742981,f05_2000_20,low
p1d64_f05_2000_20_low_a32_l1,8.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.07732560957509804,f05_2000_20,low
p1d64_f05_2000_20_low_a32_l1,8.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.6228044940799009,f05_2000_20,low
p1d64_f05_2000_20_low_a32_l1,8.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.13556484975748617,f05_2000_20,low
p1d64_f05_2000_20_low_a48_l2,8.0,0,0.0016,pcb_fr4_equivalent,bt_substrate_with_vias,0.0,0.5775760397089584,f05_2000_20,low
p1d64_f05_2000_20_low_a48_l2,8.0,1,0.0026,bt_substrate_with_vias,silicon_interposer_tsv_0p1,0.0,0.09312845576232576,f05_2000_20,low
p1d64_f05_2000_20_low_a48_l2,8.0,2,0.0026999999999999997,silicon_interposer_tsv_0p1,bump_underfill_under_interposer,0.0,0.0024593370349634824,f05_2000_20,low
p1d64_f05_2000_20_low_a48_l2,8.0,3,0.0027749999999999997,bump_underfill_under_interposer,silicon_die_lower,0.0,0.0008334238039537922,f05_2000_20,low
p1d64_f05_2000_20_low_a48_l2,8.0,4,0.0029249999999999996,silicon_die_lower,tim_between_dies,0.0,-0.3112933422584092,f05_2000_20,low
p1d64_f05_2000_20_low_a48_l2,8.0,5,0.0029749999999999998,tim_between_dies,silicon_die_upper,0.0,-0.07753432350324374,f05_2000_20,low
p1d64_f05_2000_20_low_a48_l2,8.0,6,0.0031249999999999997,silicon_die_upper,tim_to_spreader,0.0,-0.6252728167808641,f05_2000_20,low
p1d64_f05_2000_20_low_a48_l2,8.0,7,0.003175,tim_to_spreader,spreader,0.0,-0.13610298174938862,f05_2000_20,low
