sample_id,split_role,full_field_cv_rmse_K,full_field_cv_relative_rmse,full_field_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K,solver_peak_minus_projected_peak_K,energy_balance_relative_error
p1g_g004_t0_b1_p1,train,2.215255947482512,0.04356536669878913,10.471228527334006,2.494732713320502,3.934726230587728,0.0037855163178619478,-8.442948192429374e-11
p1g_g004_t1_b0_p0,train,0.4883938190423894,0.017406061740434284,2.6930964842873095,0.5372372092482465,0.619357294020972,0.0025313168702041366,-1.1858019254018526e-10
p1g_g004_t1_b0_p1,train,0.7325907285556912,0.01740606174085661,4.039644726434915,0.8058558138720855,0.9290359410118754,0.00379697530206613,-8.273966234373376e-11
p1g_g004_t1_b1_p0,train,1.1154058534592395,0.044923491830779996,5.218058712103925,1.2079637026565138,1.954128985814009,0.002535563092749271,-1.1808441724436847e-10
p1g_g004_t1_b1_p1,train,1.6731087801363744,0.04492349183093369,7.827088067908221,1.811945553915848,2.9311934786221627,0.0038033446386407377,-8.22765281830821e-11
p1g_g005_t0_b0_p0,train,0.5717342606303601,0.014764657197908494,3.3025934171402014,0.5122647694657303,0.7851296584843794,0.07292383071404629,-1.2020576894977708e-10
p1g_g005_t0_b0_p1,train,0.8576013909330026,0.01476465719820211,4.953890125712462,0.768397154199306,1.1776944876945663,0.10938574607132523,-8.514114644790165e-11
p1g_g005_t0_b1_p0,train,1.4698758066066449,0.043408660073025816,6.491439120079065,1.6689328948072557,2.5875229404116453,0.07294696788989086,-1.1950669620564014e-10
p1g_g005_t0_b1_p1,train,2.2048137098397715,0.04340866007313953,9.737158679776314,2.503399342122634,3.8812844104897977,0.10942045183531945,-8.44490588569613e-11
p1g_g005_t1_b0_p0,train,0.5040668857150675,0.01799658259627934,3.308482075835741,0.5151548486744559,0.5887784942453322,0.07304773057381908,-1.1856773549090427e-10
p1g_g005_t1_b0_p1,train,0.7561003285654564,0.017996582596740057,4.962723113763332,0.7727322730123092,0.8831677413461421,0.1095715958616097,-8.271863749520492e-11
p1g_g005_t1_b1_p0,train,1.1112328413621386,0.044826365981842836,4.784820358618845,1.2136954450218127,1.9184468236803127,0.07307071719344549,-1.1816143896670184e-10
p1g_g005_t1_b1_p1,train,1.6668492619924138,0.044826365982042975,7.177230537727269,1.820543167465928,2.8776702354246595,0.10960607579005455,-8.234068057018835e-11
p1g_g006_t0_b0_p0,train,0.5510133243180008,0.014218982212837126,2.464017616273452,0.5304848758584058,0.8225602453392753,0.0004649580592399616,-1.201480998025417e-10
p1g_g006_t0_b0_p1,train,0.8265199864619435,0.014218982213066767,3.696026424339948,0.7957273137881202,1.2338403679719363,0.000697437084397734,-8.509954777894772e-11
p1g_g006_t0_b1_p0,train,1.4733771359070902,0.04348430461675034,6.814571510052247,1.6738664636645808,2.627039727381259,0.00046984393225102394,-1.194517679214968e-10
p1g_g006_t0_b1_p1,train,2.210065703789117,0.04348430461683951,10.221857264739072,2.5107996954077407,3.940559590942655,0.0007047658959322689,-8.439854370934086e-11
p1g_g006_t1_b0_p0,train,0.47725108137103855,0.01702190480443235,2.36886516766657,0.5333781739838059,0.626210822196299,0.00048524778605951724,-1.1850140313462987e-10
p1g_g006_t1_b0_p1,train,0.7158766220470689,0.01702190480479964,3.553297751498235,0.8000672609757089,0.9393162332683005,0.000727871683182002,-8.267416381121014e-11
p1g_g006_t1_b1_p0,train,1.110573288328059,0.044760684844305926,5.052123944125242,1.2186606935861732,1.9580133247570757,0.0004901189644783699,-1.180880324080924e-10
p1g_g006_t1_b1_p1,train,1.6658599324399828,0.044760684844466235,7.578185915936444,1.827991040311872,2.937019987038582,0.0007351784502134251,-8.228163520899538e-11
p1g_g007_t0_b0_p0,train,0.5122262763250129,0.01322877613041942,2.0137565271712106,0.5135749999591894,0.7800502760095469,0.013647146650612285,-1.201927342375786e-10
p1g_g007_t0_b0_p1,train,0.7683394144721671,0.013228776130610107,3.020634790757356,0.770362499939381,1.1700754139785658,0.020470719973047835,-8.515215384659787e-11
p1g_g007_t0_b1_p0,train,1.4467735319611377,0.042730346666267384,6.564297691700972,1.6641927316765077,2.583422327412677,0.013651782873523644,-1.1950387901471515e-10
p1g_g007_t0_b1_p1,train,2.170160297870333,0.04273034666633366,9.846446537215343,2.4962890974264837,3.8751334909902084,0.02047767430622116,-8.447024561301457e-11
p1g_g007_t1_b0_p0,train,0.4358901220639867,0.015564607208249091,2.0184592192817377,0.5164627521427292,0.5836783602920832,0.013659869794992119,-1.1853853315590968e-10
p1g_g007_t1_b0_p1,train,0.6538351830864607,0.015564607208565654,3.0276888289297403,0.7746941282141506,0.8755175404114652,0.020489804686917523,-8.271371319349778e-11
p1g_g007_t1_b1_p0,train,1.0809870966427226,0.043614137953585354,4.802216255360122,1.2089460430076997,1.9143224491695037,0.013664487686753546,-1.1816239653406058e-10
p1g_g007_t1_b1_p1,train,1.6214806449119132,0.04361413795370704,7.203324382788878,1.813419064444929,2.8714836736581333,0.020496731524531242,-8.233523122550916e-11
p1g_g008_t0_b0_p0,train,0.5471573590319626,0.014128509320561485,2.361145109040365,0.5225131027390262,0.8126657672850683,0.0072541577304718885,-1.2014376993274567e-10
p1g_g008_t0_b0_p1,train,0.820736038532153,0.014128509320774803,3.5417176635599503,0.7837696541088235,1.2189986508893753,0.010881236594912025,-8.510157393596766e-11
p1g_g008_t0_b1_p0,train,1.4705598334842878,0.04342587624491216,6.716867889908826,1.6763814442251146,2.615416124872638,0.006698504902828972,-1.1947025313485682e-10
p1g_g008_t0_b1_p1,train,2.2058397501552798,0.04342587624500688,10.075301834525305,2.514572166249195,3.9231241871801217,0.010047757354470832,-8.443253503761146e-11
p1g_g008_t1_b0_p0,train,0.47286863247143224,0.016880715988763045,2.366207373220959,0.5254062802901558,0.6163060251665797,0.0073197616547417965,-1.1850566361548687e-10
p1g_g008_t1_b0_p1,train,0.7093029486965993,0.016880715989098204,3.5493110598387148,0.7881094204357737,0.9244590377184068,0.010979642484301166,-8.26764189517289e-11
p1g_g008_t1_b1_p0,train,1.1073083512178008,0.04466511276190213,4.9542472867877905,1.2211457894762248,1.946339995791675,0.006910017290067572,-1.1815523559555174e-10
p1g_g008_t1_b1_p1,train,1.6609625267749968,0.04466511276207364,7.431370929926402,1.8317186841480293,2.919509993592442,0.01036502593763089,-8.232353687631644e-11
p1g_g009_t0_b0_p0,train,0.5236997114786834,0.013527345342758785,2.0803445156230396,0.5074672914623761,0.7868194072143524,0.009978122643985898,-1.2016891648425343e-10
p1g_g009_t0_b0_p1,train,0.7855495672036903,0.013527345342978177,3.1205167733671715,0.7612009371939621,1.18022911078873,0.014967183961971386,-8.512516617524095e-11
p1g_g009_t0_b1_p0,train,1.452517277609865,0.042905753766483895,6.576675944513738,1.6707905562307133,2.5889531289528236,0.009440750713963553,-1.1949630174257209e-10
p1g_g009_t0_b1_p1,train,2.178775916343137,0.04290575376655212,9.865013916430712,2.5061858342572236,3.8834296933002292,0.014161126069495822,-8.442943566500105e-11
p1g_g009_t1_b0_p0,train,0.44863847726881767,0.01602324525287197,2.0804374303457394,0.5103577985555603,0.5904628190886569,0.010145947313560555,-1.1853012495122162e-10
p1g_g009_t1_b0_p1,train,0.6729577158944409,0.016023245253223115,3.1206561455194333,0.7655366978335678,0.8856942286078606,0.0152189209721314,-8.269140233663208e-11
p1g_g009_t1_b1_p0,train,1.0878303502231768,0.04389764220473355,4.814103478129198,1.2155431621440584,1.919860978554425,0.009754333071896326,-1.1814084432959504e-10
p1g_g009_t1_b1_p1,train,1.6317455252824886,0.04389764220486205,7.221155216940929,1.8233147431488987,2.87979146773381,0.014631499609151888,-8.231245314978726e-11
p1g_g010_t0_b0_p0,train,0.5188413988092293,0.01339244064084602,1.864134626119153,0.5178442347627197,0.8027028432066459,0.017882266198682828,-1.2017734030145277e-10
p1g_g010_t0_b0_p1,train,0.7782620981981557,0.013392440641036,2.796201939178104,0.7767663521445911,1.2040542647719121,0.026823399296404205,-8.513110355545805e-11
p1g_g010_t0_b1_p0,train,1.4517501075260562,0.042856871744211066,6.517475629808246,1.668454590958902,2.6072295679786066,0.017325134507984785,-1.1948303457742782e-10
p1g_g010_t0_b1_p1,train,2.177625161216989,0.042856871744266375,9.776213444375571,2.502681886348455,3.9108443518369427,0.025987701757969717,-8.444978050192731e-11
p1g_g010_t1_b0_p0,train,0.44292681673406076,0.01580400396623091,1.8689557222107283,0.520732396481435,0.6063369801078125,0.017946682874821818,-1.1853278775175724e-10
p1g_g010_t1_b0_p1,train,0.664390225091011,0.015804003966540758,2.8034335833107207,0.7810985947230051,0.9095054701316485,0.02692002431530227,-8.269461504450959e-11
p1g_g010_t1_b1_p0,train,1.0864461364362705,0.0438047612677762,4.755340596725944,1.2132345382684662,1.9381683784973802,0.01753546605249312,-1.1812927025456332e-10
p1g_g010_t1_b1_p1,train,1.6296692046012906,0.04380476126787547,7.133010894838776,1.8198518073338619,2.9072525676461396,0.02630319908041656,-8.230118438608731e-11
p1g_g011_t0_b0_p0,train,0.5974476210843386,0.015408150066976715,3.6682816223578243,0.5437320658852514,0.8516562735938464,0.002448396699605837,-1.201981569831645e-10
p1g_g011_t0_b0_p1,train,0.8961714316159478,0.015408150067329757,5.502422433534321,0.8155980988288434,1.2774844103685723,0.0036725950477602964,-8.513438102634534e-11
p1g_g011_t0_b1_p0,train,1.5027341863730268,0.04432677151771295,7.096364187879772,1.6753297959861584,2.6585408193436706,0.0018835728771477989,-1.1938589700166702e-10
p1g_g011_t0_b1_p1,train,2.254101279486894,0.044326771517803475,10.644546281486328,2.5129946938866397,3.9878112288810144,0.0028253593160911805,-8.438017877014185e-11
p1g_g011_t1_b0_p0,train,0.5271743182638543,0.01878655096096978,3.673892989243768,0.5466249054648529,0.655290342943033,0.0025121756597741296,-1.185892668786881e-10
p1g_g011_t1_b0_p1,train,0.7907614773885576,0.01878655096146052,5.510839483858888,0.8199373581985583,0.9829355143983776,0.0037682634883822175,-8.272063820961388e-11
p1g_g011_t1_b1_p0,train,1.1439749085653563,0.0460704467536737,5.642550674992094,1.220139275081749,1.9895264717093255,0.0020932455977344944,-1.1800559140962008e-10
p1g_g011_t1_b1_p1,train,1.7159623627945124,0.046070446753831776,8.463826012265656,1.830208912550404,2.984289707459766,0.003139868394612222,-8.222361680410017e-11
p1g_g012_t0_b0_p0,train,0.552007584534645,0.014241164283128566,2.5044938896698454,0.5369814729750715,0.8324148190299638,0.061846339120165794,-1.201603330724943e-10
p1g_g012_t0_b0_p1,train,0.828011376787459,0.014241164283368605,3.7567408344369824,0.8054722094632893,1.2486222285104418,0.09276950867922551,-8.511982322693494e-11
p1g_g012_t0_b1_p0,train,1.4795795459296577,0.043658031674530695,6.795045210512569,1.6721432238752527,2.6383107309704315,0.06128331572148227,-1.193997262172175e-10
p1g_g012_t0_b1_p1,train,2.219369318821109,0.04365803167458407,10.192567815431744,2.5082148357207075,3.9574660963209567,0.09192497358526452,-8.439475044734006e-11
p1g_g012_t1_b0_p0,train,0.4765978909569481,0.01699290393677315,2.235665390703275,0.5398726890130092,0.6360572271000251,0.06191689564082026,-1.1851432335507894e-10
p1g_g012_t1_b0_p1,train,0.7148968364263386,0.016992903937149535,3.3534980860524115,0.8098090335201391,0.9540858406247708,0.09287534346981374,-8.266897814449929e-11
p1g_g012_t1_b1_p0,train,1.1159668028338332,0.04496473805765716,5.032893328361524,1.2169434480064183,1.9692888018996086,0.06150979806648138,-1.180292530378324e-10
p1g_g012_t1_b1_p1,train,1.6739502041972723,0.04496473805778257,7.549339992290697,1.8254151719395395,2.953933202747919,0.09226469710876017,-8.22347375380635e-11
p1g_g013_t0_b0_p0,train,0.499013326825652,0.012893104566385866,2.0077335338900753,0.5118141255466071,0.790712007325908,0.042478451988358756,-1.2018366857269314e-10
p1g_g013_t0_b0_p1,train,0.748519990222199,0.012893104566549327,3.0116003007577774,0.767721188321218,1.1860680109530222,0.06371767798526662,-8.513667780022753e-11
p1g_g013_t0_b1_p0,train,1.450248092190165,0.042849895277067875,6.68128067616567,1.67446808896932,2.5929175945700536,0.04248152993744725,-1.1942926508856644e-10
p1g_g013_t0_b1_p1,train,2.1753721382116296,0.042849895277090426,10.021921013909378,2.511702133362178,3.889376391721555,0.06372229490733616,-8.441038608827019e-11
p1g_g013_t1_b0_p0,train,0.4170445526874686,0.01490090428011968,1.6331641701008834,0.5147041626643158,0.5943471304833565,0.0424810377430731,-1.185392027591714e-10
p1g_g013_t1_b0_p1,train,0.6255668290209289,0.01490090428039552,2.4497462550961018,0.7720562439968148,0.8915206956984889,0.06372155661625811,-8.270923298100048e-11
p1g_g013_t1_b1_p0,train,1.0815388440167253,0.04366153578924566,4.918826269726878,1.219208086994854,1.923803217952866,0.04248409500428352,-1.1804447697105758e-10
p1g_g013_t1_b1_p1,train,1.6223082659700634,0.04366153578928307,7.3782394043414,1.8288121304214542,2.8857048268261565,0.06372614250784636,-8.226882138491949e-11
p1g_g014_t0_b0_p0,train,0.5813126700776827,0.015000324840235139,3.1669329112025366,0.5280641807138409,0.7807181453626981,0.14731578446759386,-1.202587196491578e-10
p1g_g014_t0_b0_p1,train,0.8719690051049478,0.015000324840554137,4.7503993668066755,0.7920962710709318,1.1710772180163644,0.22097367670295398,-8.520339989104286e-11
p1g_g014_t0_b1_p0,train,1.4729632400827142,0.04346898292154693,6.953206467761277,1.653459191164643,2.586406482117411,0.14738737665589952,-1.1946085787251093e-10
p1g_g014_t0_b1_p1,train,2.209444860053186,0.0434689829216463,10.429809701355964,2.4801887866569245,3.8796097230459736,0.22108106498575353,-8.443219271884554e-11
p1g_g014_t1_b0_p0,train,0.5154767540739376,0.018383317807466135,3.1713075264596,0.5309534385682468,0.5843496198551179,0.14757639130573352,-1.186143162856812e-10
p1g_g014_t1_b0_p1,train,0.7732151311042014,0.018383317807951646,4.756961289688434,0.7964301578525692,0.8765244297645154,0.22136458695825922,-8.276000718066001e-11
p1g_g014_t1_b1_p0,train,1.1158593211897783,0.04496639520444209,5.521920362888352,1.1982432853507134,1.9173488709458297,0.14764764016354093,-1.181253150850381e-10
p1g_g014_t1_b1_p1,train,1.673788981733381,0.0449663952046308,8.28288054411081,1.7973649279579718,2.8760233063211444,0.2214714602479262,-8.23001944372237e-11
p1g_g015_t0_b0_p0,train,0.5844821274277275,0.015088825555836518,3.571945939670286,0.5204857667309852,0.7993435891054332,0.19397497673350017,-1.2022594031435574e-10
p1g_g015_t0_b0_p1,train,0.876723191126861,0.015088825556100523,5.35791890951225,0.7807286500967621,1.1990153836184732,0.2909624651020408,-8.517965037017443e-11
p1g_g015_t0_b1_p0,train,1.4842437183768287,0.04381797993768586,7.152045154541952,1.6711270924121209,2.6037927590011236,0.19401185008092625,-1.19600940262643e-10
p1g_g015_t0_b1_p1,train,2.226365577495995,0.04381797993783491,10.72806773154565,2.506690638531211,3.90568913837609,0.2910177751257379,-8.452899491473431e-11
p1g_g015_t1_b0_p0,train,0.5160978655121722,0.018415866902060127,3.5779680523145885,0.5233811079961583,0.6029707551642787,0.1936477568981445,-1.1855428444507154e-10
p1g_g015_t1_b0_p1,train,0.7741467982585822,0.018415866902467395,5.366952078481006,0.7850716619939817,0.9044561327134488,0.2904716353426693,-8.27364797043965e-11
p1g_g015_t1_b1_p0,train,1.1259986116578289,0.04539598135010252,5.719625260642999,1.2158897631425702,1.9346992478052698,0.19357526262484726,-1.1828171775363217e-10
p1g_g015_t1_b1_p1,train,1.6889979174371186,0.04539598135035966,8.57943789075631,1.823834644649196,2.9020488716171826,0.29036289392638537,-8.243661309137451e-11
p1g_g016_t0_b0_p0,train,0.5780288861241256,0.014915037479511947,2.5710695879382683,0.5343355816511917,0.8454060106108727,0.10848535484717559,-1.2020122397427002e-10
p1g_g016_t0_b0_p1,train,0.8670433291747826,0.014915037479833412,3.856604381856812,0.801503372477498,1.2681090158931738,0.16272803227241184,-8.511388815968246e-11
p1g_g016_t0_b1_p0,train,1.493508395732121,0.04407553121980852,6.819043129095064,1.6788727477437533,2.651358284085461,0.1084697180883154,-1.194281340488601e-10
p1g_g016_t0_b1_p1,train,2.2402625935262837,0.04407553121990862,10.228564693304804,2.5183091215246236,3.9770374259962864,0.16270457713301312,-8.439195638606141e-11
p1g_g016_t1_b0_p0,train,0.5051637131125785,0.018015670125658075,2.492759116562752,0.5372274045388963,0.6490414802516398,0.10841432043167742,-1.185813010284864e-10
p1g_g016_t1_b0_p1,train,0.7577455696612695,0.018015670126111837,3.739138674840831,0.8058411068094529,0.9735622203601224,0.1626214806506141,-8.272830106144842e-11
p1g_g016_t1_b1_p0,train,1.1323784183973085,0.0456353166097629,5.056856055000878,1.2236626230217098,1.9823187224523053,0.10839872721498978,-1.1808884425867916e-10
p1g_g016_t1_b1_p1,train,1.6985676275433172,0.045635316609937346,7.585284082247938,1.8354939344629315,2.9734780835780725,0.1625980908294764,-8.227069026034428e-11
p1g_g017_t0_b0_p0,train,0.6082584506027148,0.015714489211896433,3.6986688435367796,0.5183788777170548,0.8018318573506917,0.0033728295782111672,-1.2021175027632225e-10
p1g_g017_t0_b0_p1,train,0.9123876758911927,0.01571448921221655,5.548003265303976,0.7775683165762644,1.2027477859938358,0.005059244369192584,-8.5152602561737e-11
p1g_g017_t0_b1_p0,train,1.5002859926379488,0.04432002442681828,7.253026337746633,1.6799163161668957,2.6043383570156493,0.003399100336423544,-1.1950510719893614e-10
p1g_g017_t0_b1_p1,train,2.2504289888860987,0.04432002442694903,10.879539506282867,2.5198744741603036,3.9065075353930183,0.005098650505601654,-8.445985577587578e-11
p1g_g017_t1_b0_p0,train,0.540897957692723,0.019320400668867657,3.7054090793554906,0.5212768294900343,0.6054530459767307,0.0034791610660249717,-1.1857812995397232e-10
p1g_g017_t1_b0_p1,train,0.8113469365317291,0.019320400669369305,5.558113619035396,0.7819152442349946,0.9081795689436944,0.005218741595797383,-8.272999183859635e-11
p1g_g017_t1_b1_p0,train,1.1439742431157776,0.04616048383222191,5.588957418387963,1.2246414346323604,1.9351907786950733,0.0035052821287422375,-1.1816590761437595e-10
p1g_g017_t1_b1_p1,train,1.7159613646222582,0.04616048383244965,8.383436127362415,1.8369621518797885,2.9027861679448392,0.005257923191891223,-8.233954259158811e-11
p1g_g018_t0_b0_p0,train,0.5106013004643232,0.013187142360763663,2.251782879924974,0.5182808683049984,0.812587956700213,0.02122619983418872,-1.2017765255167845e-10
p1g_g018_t0_b0_p1,train,0.765901950681151,0.013187142360954265,3.37767431981797,0.777421302458265,1.2188819350165545,0.03183929975318733,-8.511933750436167e-11
p1g_g018_t0_b1_p0,train,1.459633588638817,0.043111501766905674,6.68253961585043,1.6724153386452372,2.61644316289113,0.020657971074115267,-1.1941495015044268e-10
p1g_g018_t0_b1_p1,train,2.1894503828843734,0.04311150176693153,10.023809423436376,2.5086230078758263,3.9246647442017775,0.03098695661219608,-8.441133902969966e-11
p1g_g018_t1_b0_p0,train,0.42918607234536826,0.015325928474159208,1.824636709715719,0.5211700875326528,0.6162194309470692,0.02126033885230072,-1.185337574621803e-10
p1g_g018_t1_b0_p1,train,0.6437791085087364,0.015325928474474238,2.7369550645260574,0.781755131299235,0.9243291463980086,0.03189050828342488,-8.26946358611913e-11
p1g_g018_t1_b1_p0,train,1.0915792917422704,0.04404396604635871,4.920267749020979,1.217169310827387,1.9473483212574934,0.020838057347873473,-1.1801747079598357e-10
p1g_g018_t1_b1_p1,train,1.6373689375577825,0.04404396604639123,7.3804016232788285,1.8257539661689748,2.921022481780426,0.03125708602368604,-8.224240732879196e-11
p1g_g019_t0_b0_p0,train,0.5760742985795737,0.014867674886307594,2.8078484897937983,0.5274066162218674,0.8413124523580677,0.033173129452165995,-1.2014560527018325e-10
p1g_g019_t0_b0_p1,train,0.8641114478559592,0.014867674886589933,4.211772734699707,0.7911099243332842,1.2619686785052409,0.04975969417739634,-8.507511130758279e-11
p1g_g019_t0_b1_p0,train,1.4947593151033953,0.044120213901582786,6.935707271375975,1.684588049713284,2.646496434009123,0.03315762687066126,-1.1940413241484649e-10
p1g_g019_t0_b1_p1,train,2.2421389725822007,0.04412021390166264,10.403560906730661,2.5268820744778395,3.969744650880614,0.04973644030178548,-8.439205815650534e-11
p1g_g019_t1_b0_p0,train,0.5023142227154248,0.017918943775579507,2.8134939036061155,0.5302986164836625,0.6449497269824178,0.033110709871550625,-1.184978920543145e-10
p1g_g019_t1_b0_p1,train,0.7534713340641372,0.017918943775991552,4.220240855407667,0.795447924725579,0.9674245904496388,0.04966606481480085,-8.265794992912134e-11
p1g_g019_t1_b1_p0,train,1.1330953595818363,0.04567486544513015,5.173135595654969,1.229369089086731,1.9774460876986382,0.033095314739000514,-1.180228692554408e-10
p1g_g019_t1_b1_p1,train,1.6996430393199142,0.04567486544529802,7.759703393234247,1.8440536335601792,2.9661691314468612,0.0496429721153504,-8.222419041932956e-11
p1g_g020_t0_b0_p0,train,0.564230352573605,0.014570061035316871,3.0325463668553994,0.5169230435683403,0.7978688996512346,0.05632730244445838,-1.2014671202376093e-10
p1g_g020_t0_b0_p1,train,0.8463455288455135,0.014570061035560945,4.5488195502792905,0.7753845653529652,1.196803349439449,0.08449095366466963,-8.509549083897856e-11
p1g_g020_t0_b1_p0,train,1.4703562358642779,0.04342007963643607,6.361369656577381,1.675161476995811,2.599974170645396,0.05635618189762681,-1.1942045963220238e-10
p1g_g020_t0_b1_p1,train,2.205534353724763,0.04342007963651791,9.542054484525977,2.512742215403364,3.8999612558380363,0.08453427284672443,-8.440158757080003e-11
p1g_g020_t1_b0_p0,train,0.49446959999965084,0.01765202315372451,3.0377718138449836,0.5198117245273011,0.6015197145819684,0.05645587615697423,-1.1849577916112075e-10
p1g_g020_t1_b0_p1,train,0.7417043999900872,0.01765202315411519,4.556657720762871,0.7797175867911506,0.9022795718444172,0.08468381423256233,-8.266110481288298e-11
p1g_g020_t1_b1_p0,train,1.1103169255091074,0.04478406345660243,4.646341646847304,1.2199212308701703,1.9309005019960637,0.05648462590727377,-1.1808468092233682e-10
p1g_g020_t1_b1_p1,train,1.6654753882114401,0.0447840634567594,6.969512470045288,1.8298818462363897,2.8963507528959553,0.08472693885778426,-8.22584778070734e-11
p1g_g021_t0_b0_p0,train,0.5259176905680828,0.013566709345805124,2.2268400172097813,0.5369140815181481,0.8303746666820757,0.007214565787592164,-1.201814897600073e-10
p1g_g021_t0_b0_p1,train,0.7888765358388276,0.013566709346045222,3.3402600257703057,0.8053711222779611,1.2455619999956866,0.010821848684827273,-8.51303657197396e-11
p1g_g021_t0_b1_p0,train,1.4650603751797093,0.04322587607755596,6.856823782911647,1.6637336407966927,2.636253350177924,0.006639707267140693,-1.1956070855578815e-10
p1g_g021_t0_b1_p1,train,2.197590562699167,0.04322587607766133,10.285235674025785,2.4956004611083813,3.9543800251412335,0.009959560903268994,-8.449876909288889e-11
p1g_g021_t1_b0_p0,train,0.4480066873183361,0.0159712791631591,1.94544172906609,0.5398081499717478,0.6340247426049359,0.007220276680470761,-1.185827096239489e-10
p1g_g021_t1_b0_p1,train,0.6720100309705609,0.01597127916355675,2.9181625935941042,0.8097122249587301,0.9510371138914593,0.010830415024770446,-8.270443589234826e-11
p1g_g021_t1_b1_p0,train,1.0991746626947243,0.04428287205182692,5.094179549160913,1.2085427880323891,1.967247519801333,0.006791415871987283,-1.1820775608351042e-10
p1g_g021_t1_b1_p1,train,1.648761993989933,0.044282872051969145,7.641269323493532,1.8128141819815937,2.9508712796042573,0.010187123812158916,-8.237341364569772e-11
