sample_id,source_id,active_layer,slot_index,declared_source_area_m2,package_power_fraction,source_power_W,surface_power_density_W_m2,surface_power_density_W_cm2,realized_source_control_volume_m3,q_W_m3,covered_control_volume_count,covered_x_node_count,covered_y_node_count,covered_z_node_count,resolved_x_interval_count,resolved_y_interval_count,group_id,split_role
p1f_g001_t1_b1_p1,src_03,silicon_die_upper,6,4.4177290166053e-06,0.2046245882292293,1.227747529375376,277913.72552742256,27.791372552742256,5.639648437500002e-10,2176993021.7842155,672,12,14,4,11,13,p1f_g001,train
p1f_g002_t0_b0_p0,src_00,silicon_die_lower,0,4.860298186667519e-06,0.18526046355504483,0.7410418542201793,152468.39304077293,15.246839304077293,5.603027343749988e-10,1322574045.7019002,612,12,17,3,11,16,p1f_g002,train
p1f_g002_t0_b0_p0,src_01,silicon_die_lower,5,4.669473206122431e-06,0.19473953644495523,0.7789581457798209,166819.27733485683,16.681927733485683,4.94384765624999e-10,1575611143.2662485,540,12,15,3,11,14,p1f_g002,train
p1f_g002_t0_b0_p0,src_02,silicon_die_upper,0,4.823719506379335e-06,0.23420244697298528,0.9368097878919411,194209.00959374127,19.420900959374126,6.982421875000001e-10,1341668843.0788078,832,13,16,4,12,15,p1f_g002,train
p1f_g002_t0_b0_p0,src_03,silicon_die_upper,5,4.753061080992073e-06,0.20224213585748843,0.8089685434299537,170199.48400517998,17.019948400517997,6.546020507812502e-10,1235817306.8117816,780,13,15,4,12,14,p1f_g002,train
p1f_g002_t0_b0_p0,src_04,silicon_die_upper,10,4.178221762223223e-06,0.18355541716952634,0.7342216686781053,175725.87346044256,17.572587346044255,5.639648437499999e-10,1301892621.1712208,672,12,14,4,11,13,p1f_g002,train
p1f_g002_t0_b0_p1,src_00,silicon_die_lower,0,4.860298186667519e-06,0.18526046355504483,1.111562781330269,228702.58956115943,22.870258956115944,5.603027343749988e-10,1983861068.5528507,612,12,17,3,11,16,p1f_g002,train
p1f_g002_t0_b0_p1,src_01,silicon_die_lower,5,4.669473206122431e-06,0.19473953644495523,1.1684372186697314,250228.91600228523,25.022891600228522,4.94384765624999e-10,2363416714.8993726,540,12,15,3,11,14,p1f_g002,train
p1f_g002_t0_b0_p1,src_02,silicon_die_upper,0,4.823719506379335e-06,0.23420244697298528,1.4052146818379116,291313.5143906119,29.13135143906119,6.982421875000001e-10,2012503264.6182115,832,13,16,4,12,15,p1f_g002,train
p1f_g002_t0_b0_p1,src_03,silicon_die_upper,5,4.753061080992073e-06,0.20224213585748843,1.2134528151449306,255299.22600777,25.529922600777,6.546020507812502e-10,1853725960.2176726,780,13,15,4,12,14,p1f_g002,train
p1f_g002_t0_b0_p1,src_04,silicon_die_upper,10,4.178221762223223e-06,0.18355541716952634,1.101332503017158,263588.8101906638,26.35888101906638,5.639648437499999e-10,1952838931.7568312,672,12,14,4,11,13,p1f_g002,train
p1f_g002_t0_b1_p0,src_00,silicon_die_lower,0,4.860298186667519e-06,0.18526046355504483,0.7410418542201793,152468.39304077293,15.246839304077293,5.603027343749988e-10,1322574045.7019002,612,12,17,3,11,16,p1f_g002,train
p1f_g002_t0_b1_p0,src_01,silicon_die_lower,5,4.669473206122431e-06,0.19473953644495523,0.7789581457798209,166819.27733485683,16.681927733485683,4.94384765624999e-10,1575611143.2662485,540,12,15,3,11,14,p1f_g002,train
p1f_g002_t0_b1_p0,src_02,silicon_die_upper,0,4.823719506379335e-06,0.23420244697298528,0.9368097878919411,194209.00959374127,19.420900959374126,6.982421875000001e-10,1341668843.0788078,832,13,16,4,12,15,p1f_g002,train
p1f_g002_t0_b1_p0,src_03,silicon_die_upper,5,4.753061080992073e-06,0.20224213585748843,0.8089685434299537,170199.48400517998,17.019948400517997,6.546020507812502e-10,1235817306.8117816,780,13,15,4,12,14,p1f_g002,train
p1f_g002_t0_b1_p0,src_04,silicon_die_upper,10,4.178221762223223e-06,0.18355541716952634,0.7342216686781053,175725.87346044256,17.572587346044255,5.639648437499999e-10,1301892621.1712208,672,12,14,4,11,13,p1f_g002,train
