sample_id,source_id,active_layer,declared_source_area_m2,source_power_W,surface_power_density_W_m2,realized_source_control_volume_m3,q_W_m3,covered_control_volume_count,covered_x_node_count,covered_y_node_count,covered_z_node_count,resolved_x_interval_count,resolved_y_interval_count,active_layer_power_W,package_total_power_W,total_source_area_mm2
p1d_f01_low,src_00,silicon_die_lower,3.999999999999998e-06,0.25,62500.00000000003,4.94384765624999e-10,505679012.34568006,540,9,20,3,8,19,1.0,2.0,32.0
p1d_f01_low,src_01,silicon_die_lower,4e-06,0.25,62500.0,4.394531249999991e-10,568888888.88889,480,8,20,3,7,19,1.0,2.0,32.0
p1d_f01_low,src_02,silicon_die_lower,4e-06,0.25,62500.0,4.94384765624999e-10,505679012.34568006,540,9,20,3,8,19,1.0,2.0,32.0
p1d_f01_low,src_03,silicon_die_lower,4.000000000000002e-06,0.25,62499.99999999996,4.943847656249988e-10,505679012.34568024,540,9,20,3,8,19,1.0,2.0,32.0
p1d_f01_low,src_04,silicon_die_upper,4e-06,0.25,62500.0,6.042480468750002e-10,413737373.7373736,720,9,20,4,8,19,1.0,2.0,32.0
p1d_f01_low,src_05,silicon_die_upper,4.0000000000000015e-06,0.25,62499.99999999998,5.371093750000002e-10,465454545.45454526,640,8,20,4,7,19,1.0,2.0,32.0
p1d_f01_low,src_06,silicon_die_upper,4.0000000000000015e-06,0.25,62499.99999999998,6.042480468750002e-10,413737373.7373736,720,9,20,4,8,19,1.0,2.0,32.0
p1d_f01_low,src_07,silicon_die_upper,4.000000000000004e-06,0.25,62499.999999999935,6.042480468749999e-10,413737373.7373738,720,9,20,4,8,19,1.0,2.0,32.0
p1d_f01_high,src_00,silicon_die_lower,3.999999999999998e-06,0.4375,109375.00000000006,4.94384765624999e-10,884938271.60494,540,9,20,3,8,19,1.75,3.5,32.0
p1d_f01_high,src_01,silicon_die_lower,4e-06,0.4375,109375.0,4.394531249999991e-10,995555555.5555576,480,8,20,3,7,19,1.75,3.5,32.0
p1d_f01_high,src_02,silicon_die_lower,4e-06,0.4375,109375.0,4.94384765624999e-10,884938271.60494,540,9,20,3,8,19,1.75,3.5,32.0
p1d_f01_high,src_03,silicon_die_lower,4.000000000000002e-06,0.4375,109374.99999999994,4.943847656249988e-10,884938271.6049404,540,9,20,3,8,19,1.75,3.5,32.0
p1d_f01_high,src_04,silicon_die_upper,4e-06,0.4375,109375.0,6.042480468750002e-10,724040404.0404038,720,9,20,4,8,19,1.75,3.5,32.0
p1d_f01_high,src_05,silicon_die_upper,4.0000000000000015e-06,0.4375,109374.99999999996,5.371093750000002e-10,814545454.5454541,640,8,20,4,7,19,1.75,3.5,32.0
p1d_f01_high,src_06,silicon_die_upper,4.0000000000000015e-06,0.4375,109374.99999999996,6.042480468750002e-10,724040404.0404038,720,9,20,4,8,19,1.75,3.5,32.0
p1d_f01_high,src_07,silicon_die_upper,4.000000000000004e-06,0.4375,109374.99999999988,6.042480468749999e-10,724040404.0404042,720,9,20,4,8,19,1.75,3.5,32.0
p1d_f02_low,src_00,silicon_die_lower,1.9999999999999995e-06,0.375,187500.00000000006,2.471923828124995e-10,1517037037.0370402,270,9,10,3,8,9,1.5,3.0,16.0
p1d_f02_low,src_01,silicon_die_lower,2.0000000000000003e-06,0.375,187499.99999999997,2.1972656249999958e-10,1706666666.6666698,240,8,10,3,7,9,1.5,3.0,16.0
p1d_f02_low,src_02,silicon_die_lower,2.0000000000000003e-06,0.375,187499.99999999997,2.4719238281249944e-10,1517037037.0370405,270,9,10,3,8,9,1.5,3.0,16.0
p1d_f02_low,src_03,silicon_die_lower,2.0000000000000016e-06,0.375,187499.99999999985,2.471923828124994e-10,1517037037.0370407,270,9,10,3,8,9,1.5,3.0,16.0
p1d_f02_low,src_04,silicon_die_upper,1.9999999999999995e-06,0.375,187500.00000000006,3.021240234375001e-10,1241212121.2121208,360,9,10,4,8,9,1.5,3.0,16.0
p1d_f02_low,src_05,silicon_die_upper,2.0000000000000003e-06,0.375,187499.99999999997,2.685546875000001e-10,1396363636.3636358,320,8,10,4,7,9,1.5,3.0,16.0
p1d_f02_low,src_06,silicon_die_upper,2.0000000000000003e-06,0.375,187499.99999999997,3.021240234375001e-10,1241212121.2121208,360,9,10,4,8,9,1.5,3.0,16.0
p1d_f02_low,src_07,silicon_die_upper,2.0000000000000016e-06,0.375,187499.99999999985,3.021240234375e-10,1241212121.2121212,360,9,10,4,8,9,1.5,3.0,16.0
p1d_f02_high,src_00,silicon_die_lower,1.9999999999999995e-06,0.625,312500.00000000006,2.471923828124995e-10,2528395061.7284,270,9,10,3,8,9,2.5,5.0,16.0
p1d_f02_high,src_01,silicon_die_lower,2.0000000000000003e-06,0.625,312499.99999999994,2.1972656249999958e-10,2844444444.44445,240,8,10,3,7,9,2.5,5.0,16.0
p1d_f02_high,src_02,silicon_die_lower,2.0000000000000003e-06,0.625,312499.99999999994,2.4719238281249944e-10,2528395061.7284007,270,9,10,3,8,9,2.5,5.0,16.0
p1d_f02_high,src_03,silicon_die_lower,2.0000000000000016e-06,0.625,312499.99999999977,2.471923828124994e-10,2528395061.728401,270,9,10,3,8,9,2.5,5.0,16.0
p1d_f02_high,src_04,silicon_die_upper,1.9999999999999995e-06,0.625,312500.00000000006,3.021240234375001e-10,2068686868.686868,360,9,10,4,8,9,2.5,5.0,16.0
p1d_f02_high,src_05,silicon_die_upper,2.0000000000000003e-06,0.625,312499.99999999994,2.685546875000001e-10,2327272727.272726,320,8,10,4,7,9,2.5,5.0,16.0
p1d_f02_high,src_06,silicon_die_upper,2.0000000000000003e-06,0.625,312499.99999999994,3.021240234375001e-10,2068686868.686868,360,9,10,4,8,9,2.5,5.0,16.0
p1d_f02_high,src_07,silicon_die_upper,2.0000000000000016e-06,0.625,312499.99999999977,3.021240234375e-10,2068686868.6868687,360,9,10,4,8,9,2.5,5.0,16.0
p1d_f03_low,src_00,silicon_die_lower,1.9999999999999995e-06,0.5,250000.00000000006,2.471923828124995e-10,2022716049.3827202,270,9,10,3,8,9,2.0,4.0,16.0
p1d_f03_low,src_01,silicon_die_lower,2.0000000000000003e-06,0.5,249999.99999999997,2.1972656249999958e-10,2275555555.55556,240,8,10,3,7,9,2.0,4.0,16.0
p1d_f03_low,src_02,silicon_die_lower,2.0000000000000003e-06,0.5,249999.99999999997,2.4719238281249944e-10,2022716049.3827207,270,9,10,3,8,9,2.0,4.0,16.0
p1d_f03_low,src_03,silicon_die_lower,2.0000000000000016e-06,0.5,249999.9999999998,2.471923828124994e-10,2022716049.382721,270,9,10,3,8,9,2.0,4.0,16.0
p1d_f03_low,src_04,silicon_die_upper,1.9999999999999995e-06,0.5,250000.00000000006,3.021240234375001e-10,1654949494.9494944,360,9,10,4,8,9,2.0,4.0,16.0
p1d_f03_low,src_05,silicon_die_upper,2.0000000000000003e-06,0.5,249999.99999999997,2.685546875000001e-10,1861818181.818181,320,8,10,4,7,9,2.0,4.0,16.0
p1d_f03_low,src_06,silicon_die_upper,2.0000000000000003e-06,0.5,249999.99999999997,3.021240234375001e-10,1654949494.9494944,360,9,10,4,8,9,2.0,4.0,16.0
p1d_f03_low,src_07,silicon_die_upper,2.0000000000000016e-06,0.5,249999.9999999998,3.021240234375e-10,1654949494.9494948,360,9,10,4,8,9,2.0,4.0,16.0
p1d_f03_high,src_00,silicon_die_lower,5.999999999999999e-06,0.875,145833.33333333334,7.415771484374984e-10,1179917695.4732535,810,9,30,3,8,29,3.5,7.0,48.0
p1d_f03_high,src_01,silicon_die_lower,6.000000000000002e-06,0.875,145833.33333333328,6.591796874999987e-10,1327407407.4074101,720,8,30,3,7,29,3.5,7.0,48.0
p1d_f03_high,src_02,silicon_die_lower,6.000000000000002e-06,0.875,145833.33333333328,7.415771484374984e-10,1179917695.4732535,810,9,30,3,8,29,3.5,7.0,48.0
p1d_f03_high,src_03,silicon_die_lower,6.000000000000006e-06,0.875,145833.3333333332,7.415771484374981e-10,1179917695.4732542,810,9,30,3,8,29,3.5,7.0,48.0
p1d_f03_high,src_04,silicon_die_upper,5.9999999999999985e-06,0.875,145833.33333333337,9.063720703125001e-10,965387205.3872052,1080,9,30,4,8,29,3.5,7.0,48.0
p1d_f03_high,src_05,silicon_die_upper,6.000000000000001e-06,0.875,145833.3333333333,8.056640625000004e-10,1086060606.0606055,960,8,30,4,7,29,3.5,7.0,48.0
p1d_f03_high,src_06,silicon_die_upper,6.000000000000001e-06,0.875,145833.3333333333,9.063720703125001e-10,965387205.3872052,1080,9,30,4,8,29,3.5,7.0,48.0
p1d_f03_high,src_07,silicon_die_upper,6.000000000000004e-06,0.875,145833.33333333323,9.063720703124999e-10,965387205.3872055,1080,9,30,4,8,29,3.5,7.0,48.0
p1d_f04_low,src_00,silicon_die_lower,1.9999999999999995e-06,0.75,375000.0000000001,2.471923828124995e-10,3034074074.0740805,270,9,10,3,8,9,3.0,6.0,16.0
p1d_f04_low,src_01,silicon_die_lower,2.0000000000000003e-06,0.75,374999.99999999994,2.1972656249999958e-10,3413333333.3333397,240,8,10,3,7,9,3.0,6.0,16.0
p1d_f04_low,src_02,silicon_die_lower,2.0000000000000003e-06,0.75,374999.99999999994,2.4719238281249944e-10,3034074074.074081,270,9,10,3,8,9,3.0,6.0,16.0
p1d_f04_low,src_03,silicon_die_lower,2.0000000000000016e-06,0.75,374999.9999999997,2.471923828124994e-10,3034074074.0740814,270,9,10,3,8,9,3.0,6.0,16.0
p1d_f04_low,src_04,silicon_die_upper,1.9999999999999995e-06,0.75,375000.0000000001,3.021240234375001e-10,2482424242.4242415,360,9,10,4,8,9,3.0,6.0,16.0
p1d_f04_low,src_05,silicon_die_upper,2.0000000000000003e-06,0.75,374999.99999999994,2.685546875000001e-10,2792727272.7272716,320,8,10,4,7,9,3.0,6.0,16.0
p1d_f04_low,src_06,silicon_die_upper,2.0000000000000003e-06,0.75,374999.99999999994,3.021240234375001e-10,2482424242.4242415,360,9,10,4,8,9,3.0,6.0,16.0
p1d_f04_low,src_07,silicon_die_upper,2.0000000000000016e-06,0.75,374999.9999999997,3.021240234375e-10,2482424242.4242425,360,9,10,4,8,9,3.0,6.0,16.0
p1d_f04_high,src_00,silicon_die_lower,5.999999999999999e-06,1.25,208333.33333333334,7.415771484374984e-10,1685596707.8189337,810,9,30,3,8,29,5.0,10.0,48.0
p1d_f04_high,src_01,silicon_die_lower,6.000000000000002e-06,1.25,208333.33333333326,6.591796874999987e-10,1896296296.2963002,720,8,30,3,7,29,5.0,10.0,48.0
p1d_f04_high,src_02,silicon_die_lower,6.000000000000002e-06,1.25,208333.33333333326,7.415771484374984e-10,1685596707.8189337,810,9,30,3,8,29,5.0,10.0,48.0
p1d_f04_high,src_03,silicon_die_lower,6.000000000000006e-06,1.25,208333.3333333331,7.415771484374981e-10,1685596707.8189344,810,9,30,3,8,29,5.0,10.0,48.0
p1d_f04_high,src_04,silicon_die_upper,5.9999999999999985e-06,1.25,208333.3333333334,9.063720703125001e-10,1379124579.124579,1080,9,30,4,8,29,5.0,10.0,48.0
p1d_f04_high,src_05,silicon_die_upper,6.000000000000001e-06,1.25,208333.33333333328,8.056640625000004e-10,1551515151.5151508,960,8,30,4,7,29,5.0,10.0,48.0
p1d_f04_high,src_06,silicon_die_upper,6.000000000000001e-06,1.25,208333.33333333328,9.063720703125001e-10,1379124579.124579,1080,9,30,4,8,29,5.0,10.0,48.0
p1d_f04_high,src_07,silicon_die_upper,6.000000000000004e-06,1.25,208333.33333333317,9.063720703124999e-10,1379124579.1245792,1080,9,30,4,8,29,5.0,10.0,48.0
p1d_f05_low,src_00,silicon_die_lower,5.999999999999999e-06,1.0,166666.6666666667,7.415771484374984e-10,1348477366.255147,810,9,30,3,8,29,4.0,8.0,48.0
p1d_f05_low,src_01,silicon_die_lower,6.000000000000002e-06,1.0,166666.66666666663,6.591796874999987e-10,1517037037.0370402,720,8,30,3,7,29,4.0,8.0,48.0
p1d_f05_low,src_02,silicon_die_lower,6.000000000000002e-06,1.0,166666.66666666663,7.415771484374984e-10,1348477366.255147,810,9,30,3,8,29,4.0,8.0,48.0
p1d_f05_low,src_03,silicon_die_lower,6.000000000000006e-06,1.0,166666.6666666665,7.415771484374981e-10,1348477366.2551475,810,9,30,3,8,29,4.0,8.0,48.0
p1d_f05_low,src_04,silicon_die_upper,5.9999999999999985e-06,1.0,166666.66666666672,9.063720703125001e-10,1103299663.299663,1080,9,30,4,8,29,4.0,8.0,48.0
p1d_f05_low,src_05,silicon_die_upper,6.000000000000001e-06,1.0,166666.66666666663,8.056640625000004e-10,1241212121.2121208,960,8,30,4,7,29,4.0,8.0,48.0
p1d_f05_low,src_06,silicon_die_upper,6.000000000000001e-06,1.0,166666.66666666663,9.063720703125001e-10,1103299663.299663,1080,9,30,4,8,29,4.0,8.0,48.0
p1d_f05_low,src_07,silicon_die_upper,6.000000000000004e-06,1.0,166666.66666666654,9.063720703124999e-10,1103299663.2996633,1080,9,30,4,8,29,4.0,8.0,48.0
p1d_f05_high,src_00,silicon_die_lower,7.999999999999998e-06,1.625,203125.00000000006,1.0134887695312478e-09,1603372478.1692297,1107,9,41,3,8,40,6.5,13.0,64.0
p1d_f05_high,src_01,silicon_die_lower,8.000000000000001e-06,1.625,203124.99999999997,9.008789062499982e-10,1803794037.940383,984,8,41,3,7,40,6.5,13.0,64.0
p1d_f05_high,src_02,silicon_die_lower,8.000000000000001e-06,1.625,203124.99999999997,1.0134887695312478e-09,1603372478.1692297,1107,9,41,3,8,40,6.5,13.0,64.0
p1d_f05_high,src_03,silicon_die_lower,8.000000000000006e-06,1.625,203124.99999999983,1.0134887695312474e-09,1603372478.1692302,1107,9,41,3,8,40,6.5,13.0,64.0
p1d_f05_high,src_04,silicon_die_upper,7.999999999999998e-06,1.625,203125.00000000006,1.2387084960937505e-09,1311850209.4111845,1476,9,41,4,8,40,6.5,13.0,64.0
p1d_f05_high,src_05,silicon_die_upper,8.000000000000001e-06,1.625,203124.99999999997,1.1010742187500006e-09,1475831485.5875823,1312,8,41,4,7,40,6.5,13.0,64.0
p1d_f05_high,src_06,silicon_die_upper,8.000000000000001e-06,1.625,203124.99999999997,1.2387084960937503e-09,1311850209.4111848,1476,9,41,4,8,40,6.5,13.0,64.0
p1d_f05_high,src_07,silicon_die_upper,8.000000000000006e-06,1.625,203124.99999999983,1.2387084960937499e-09,1311850209.4111853,1476,9,41,4,8,40,6.5,13.0,64.0
p1d_f06_low,src_00,silicon_die_lower,7.999999999999998e-06,1.25,156250.00000000003,1.0134887695312478e-09,1233363444.7455614,1107,9,41,3,8,40,5.0,10.0,64.0
p1d_f06_low,src_01,silicon_die_lower,8.000000000000001e-06,1.25,156249.99999999997,9.008789062499982e-10,1387533875.338756,984,8,41,3,7,40,5.0,10.0,64.0
p1d_f06_low,src_02,silicon_die_lower,8.000000000000001e-06,1.25,156249.99999999997,1.0134887695312478e-09,1233363444.7455614,1107,9,41,3,8,40,5.0,10.0,64.0
p1d_f06_low,src_03,silicon_die_lower,8.000000000000006e-06,1.25,156249.99999999988,1.0134887695312474e-09,1233363444.7455618,1107,9,41,3,8,40,5.0,10.0,64.0
p1d_f06_low,src_04,silicon_die_upper,7.999999999999998e-06,1.25,156250.00000000003,1.2387084960937505e-09,1009115545.7009112,1476,9,41,4,8,40,5.0,10.0,64.0
p1d_f06_low,src_05,silicon_die_upper,8.000000000000001e-06,1.25,156249.99999999997,1.1010742187500006e-09,1135254988.9135249,1312,8,41,4,7,40,5.0,10.0,64.0
p1d_f06_low,src_06,silicon_die_upper,8.000000000000001e-06,1.25,156249.99999999997,1.2387084960937503e-09,1009115545.7009113,1476,9,41,4,8,40,5.0,10.0,64.0
p1d_f06_low,src_07,silicon_die_upper,8.000000000000006e-06,1.25,156249.99999999988,1.2387084960937499e-09,1009115545.7009116,1476,9,41,4,8,40,5.0,10.0,64.0
p1d_f06_high,src_00,silicon_die_lower,7.999999999999998e-06,2.0,250000.00000000006,1.0134887695312478e-09,1973381511.592898,1107,9,41,3,8,40,8.0,16.0,64.0
p1d_f06_high,src_01,silicon_die_lower,8.000000000000001e-06,2.0,249999.99999999997,9.008789062499982e-10,2220054200.54201,984,8,41,3,7,40,8.0,16.0,64.0
p1d_f06_high,src_02,silicon_die_lower,8.000000000000001e-06,2.0,249999.99999999997,1.0134887695312478e-09,1973381511.592898,1107,9,41,3,8,40,8.0,16.0,64.0
p1d_f06_high,src_03,silicon_die_lower,8.000000000000006e-06,2.0,249999.9999999998,1.0134887695312474e-09,1973381511.5928988,1107,9,41,3,8,40,8.0,16.0,64.0
p1d_f06_high,src_04,silicon_die_upper,7.999999999999998e-06,2.0,250000.00000000006,1.2387084960937505e-09,1614584873.1214578,1476,9,41,4,8,40,8.0,16.0,64.0
p1d_f06_high,src_05,silicon_die_upper,8.000000000000001e-06,2.0,249999.99999999997,1.1010742187500006e-09,1816407982.2616398,1312,8,41,4,7,40,8.0,16.0,64.0
p1d_f06_high,src_06,silicon_die_upper,8.000000000000001e-06,2.0,249999.99999999997,1.2387084960937503e-09,1614584873.121458,1476,9,41,4,8,40,8.0,16.0,64.0
p1d_f06_high,src_07,silicon_die_upper,8.000000000000006e-06,2.0,249999.9999999998,1.2387084960937499e-09,1614584873.1214585,1476,9,41,4,8,40,8.0,16.0,64.0
p1d_f07_low,src_00,silicon_die_lower,5.999999999999999e-06,1.25,208333.33333333334,7.415771484374984e-10,1685596707.8189337,810,9,30,3,8,29,5.0,10.0,48.0
p1d_f07_low,src_01,silicon_die_lower,6.000000000000002e-06,1.25,208333.33333333326,6.591796874999987e-10,1896296296.2963002,720,8,30,3,7,29,5.0,10.0,48.0
p1d_f07_low,src_02,silicon_die_lower,6.000000000000002e-06,1.25,208333.33333333326,7.415771484374984e-10,1685596707.8189337,810,9,30,3,8,29,5.0,10.0,48.0
p1d_f07_low,src_03,silicon_die_lower,6.000000000000006e-06,1.25,208333.3333333331,7.415771484374981e-10,1685596707.8189344,810,9,30,3,8,29,5.0,10.0,48.0
p1d_f07_low,src_04,silicon_die_upper,5.9999999999999985e-06,1.25,208333.3333333334,9.063720703125001e-10,1379124579.124579,1080,9,30,4,8,29,5.0,10.0,48.0
p1d_f07_low,src_05,silicon_die_upper,6.000000000000001e-06,1.25,208333.33333333328,8.056640625000004e-10,1551515151.5151508,960,8,30,4,7,29,5.0,10.0,48.0
p1d_f07_low,src_06,silicon_die_upper,6.000000000000001e-06,1.25,208333.33333333328,9.063720703125001e-10,1379124579.124579,1080,9,30,4,8,29,5.0,10.0,48.0
p1d_f07_low,src_07,silicon_die_upper,6.000000000000004e-06,1.25,208333.33333333317,9.063720703124999e-10,1379124579.1245792,1080,9,30,4,8,29,5.0,10.0,48.0
p1d_f07_high,src_00,silicon_die_lower,7.999999999999998e-06,2.0,250000.00000000006,1.0134887695312478e-09,1973381511.592898,1107,9,41,3,8,40,8.0,16.0,64.0
p1d_f07_high,src_01,silicon_die_lower,8.000000000000001e-06,2.0,249999.99999999997,9.008789062499982e-10,2220054200.54201,984,8,41,3,7,40,8.0,16.0,64.0
p1d_f07_high,src_02,silicon_die_lower,8.000000000000001e-06,2.0,249999.99999999997,1.0134887695312478e-09,1973381511.592898,1107,9,41,3,8,40,8.0,16.0,64.0
p1d_f07_high,src_03,silicon_die_lower,8.000000000000006e-06,2.0,249999.9999999998,1.0134887695312474e-09,1973381511.5928988,1107,9,41,3,8,40,8.0,16.0,64.0
p1d_f07_high,src_04,silicon_die_upper,7.999999999999998e-06,2.0,250000.00000000006,1.2387084960937505e-09,1614584873.1214578,1476,9,41,4,8,40,8.0,16.0,64.0
p1d_f07_high,src_05,silicon_die_upper,8.000000000000001e-06,2.0,249999.99999999997,1.1010742187500006e-09,1816407982.2616398,1312,8,41,4,7,40,8.0,16.0,64.0
p1d_f07_high,src_06,silicon_die_upper,8.000000000000001e-06,2.0,249999.99999999997,1.2387084960937503e-09,1614584873.121458,1476,9,41,4,8,40,8.0,16.0,64.0
p1d_f07_high,src_07,silicon_die_upper,8.000000000000006e-06,2.0,249999.9999999998,1.2387084960937499e-09,1614584873.1214585,1476,9,41,4,8,40,8.0,16.0,64.0
