sample_id,group_id,split_role,full_field_cv_rmse_K,full_field_cv_relative_rmse,full_field_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K
p1g_v1_g002_t0_b0_p0,p1g_v1_g002,train,0.5032232366728725,0.01299842927632712,3.492841962963496,0.41112910852893947,0.9064856042504061
p1g_v1_g002_t0_b0_p1,p1g_v1_g002,train,0.754834854998372,0.01299842927658523,5.2392629444455,0.6166936627948303,1.3597284063309871
p1g_v1_g002_t0_b1_p0,p1g_v1_g002,train,1.1983799152733678,0.035395936357278765,7.1887483825209415,0.36984584085320193,3.12713061787764
p1g_v1_g002_t0_b1_p1,p1g_v1_g002,train,1.7975698728551224,0.0353959363574164,10.783122573383253,0.554768761281025,4.690695926659771
p1g_v1_g002_t1_b0_p0,p1g_v1_g002,train,0.451337057472793,0.01611741647726045,3.4993278602643727,0.4162735877460477,0.664989384093758
p1g_v1_g002_t1_b0_p1,p1g_v1_g002,train,0.6770055862024141,0.016117416477659123,5.248991790402613,0.6244103816204074,0.9974840761066162
p1g_v1_g002_t1_b1_p0,p1g_v1_g002,train,0.9184167828018085,0.03705168457043894,5.240963914246095,0.3815595421496596,2.304380734473966
p1g_v1_g002_t1_b1_p1,p1g_v1_g002,train,1.3776251741637446,0.037051684570685264,7.861445871155809,0.5723393132275874,3.456571101594534
p1g_v1_g003_t0_b0_p0,p1g_v1_g003,train,0.516927278001538,0.01334926110906047,3.4162950928741793,0.4054320289575344,0.6995861014244724
p1g_v1_g003_t0_b0_p1,p1g_v1_g003,train,0.7753909169948237,0.013349261109392477,5.124442639326901,0.6081480434369269,1.0493791521016647
p1g_v1_g003_t0_b1_p0,p1g_v1_g003,train,1.114879892639197,0.03291980821616354,7.861125438196154,0.3861969183245719,2.464810840637597
p1g_v1_g003_t0_b1_p1,p1g_v1_g003,train,1.6723198389117109,0.03291980821637585,11.79168815691446,0.5792953774885632,3.697216260829407
p1g_v1_g003_t1_b0_p0,p1g_v1_g003,train,0.4749389618781815,0.01695215330903891,3.42303725889019,0.4075654625214611,0.5075624669915442
p1g_v1_g003_t1_b0_p1,p1g_v1_g003,train,0.7124084428132089,0.01695215330953616,5.134555888349098,0.6113481937829874,0.7613437004617367
