sample_id,true_cv_rms_deltaT_K,total_power_W,source_occupancy_fraction,q_weighted_inverse_kz_mK_W,generator_condition_category,true_point_squared_sum_K2,cv_volume_m3,attention_residual_mean_pool_cosine,attention_residual_l2_norm,mean_pool_l2_norm,attention_residual_to_mean_pool_norm_ratio,v13_sample_relative_rmse_pct,v32_sample_relative_rmse_pct,v32_minus_v13_sample_relative_rmse_pct,v13_sample_point_relative_rmse_pct,v32_sample_point_relative_rmse_pct,v32_minus_v13_sample_point_relative_rmse_pct,v13_raw_cv_rmse_K,v32_raw_cv_rmse_K,v32_minus_v13_raw_cv_rmse_K,v13_shape_cv_rmse,v32_shape_cv_rmse,v32_minus_v13_shape_cv_rmse,v13_scale_log_abs_error,v32_scale_log_abs_error,v32_minus_v13_scale_log_abs_error,v13_scale_log_signed_error,v32_scale_log_signed_error,v32_minus_v13_scale_log_signed_error,v13_point_sse_K2,v32_point_sse_K2,v32_minus_v13_point_sse_K2,v13_raw_cv_sse_K2_m3,v32_raw_cv_sse_K2_m3,v32_minus_v13_raw_cv_sse_K2_m3
sample_0768,0.09950632540401465,0.7309886198876508,0.3828125,0.042006152215185714,low,8.807839282096783,2.0000000000000004e-07,-0.07600962005187552,9.545458043654703,15.140333642905237,0.630465501539836,20.75382943226299,18.14603909173814,-2.6077903405248506,21.05130977322361,17.651783289620592,-3.399526483603019,0.020651373048661777,0.018056456706564656,-0.0025949163420971207,0.15482418869242406,0.15269575767042778,-0.00212843102199628,0.11933030426235017,0.08348866141161979,-0.03584164285073038,0.11933030426235017,0.08348866141161979,-0.03584164285073038,0.3903261297658477,0.2744394595338515,-0.11588667023199617,8.529584175899883e-11,6.520712575920877e-11,-2.0088715999790065e-11
sample_0773,0.18970871213666388,2.1624894133638026,0.095703125,0.008773153510124101,nominal_to_hard,28.75067815647249,2.0000000000000004e-07,0.17364309589978086,10.06980120239211,13.153555844335601,0.7655573383777081,30.626087891338123,52.871698211011186,22.245610319673062,31.40807868109348,53.752578059804435,22.344499378710957,0.05810035691650031,0.10030221776089288,0.042201860844392564,0.17716594127389504,0.1923009398810958,0.015134998607200773,0.21075871971155732,0.3882260056191596,0.17746728590760227,0.21075871971155732,0.3882260056191596,0.17746728590760227,2.836160691434213,8.307047430655043,5.4708867392208305,6.751302947649454e-10,2.0121069775507155e-09,1.3369766827857701e-09
sample_0777,1.3618774105837694,1.604376206000806,0.0478515625,0.05073661083531575,nominal_to_hard,1576.4216734970103,2.0000000000000004e-07,0.17752802290026937,8.091831848461593,10.779514124164063,0.7506675862432811,14.418226627714589,11.210019692989261,-3.208206934725327,14.521229131581611,11.020504169271236,-3.5007249623103753,0.196358571449619,0.1526667259208128,-0.0436918455288062,0.1180112737442592,0.0880367500704854,-0.02997452367377379,0.09441163430577253,0.07621241933666267,-0.018199214969109853,-0.09441163430577253,-0.07621241933666267,0.018199214969109853,33.24138831391126,19.145879602424465,-14.095508711486794,7.711337716347028e-09,4.661425840676116e-09,-3.0499118756709126e-09
sample_0783,0.19290908591257305,0.28455534475428357,0.005859375,0.05462169042666753,nominal_to_hard,32.025566742118315,2.0000000000000004e-07,0.23421291432301808,6.9284293297670985,12.493988490306483,0.5545410366867675,33.85608935770829,44.050494834589614,10.194405476881322,35.16749145601079,45.46743418147183,10.299942725461044,0.06531147250569899,0.08497740692537203,0.019665934419673042,0.3247076566705663,0.368979822427337,0.04427216575677073,0.05513076961030311,0.16720099744368327,0.11207022783338016,0.05513076961030311,0.16720099744368327,0.11207022783338016,3.9607698300964,6.620605608170047,2.659835778073647,8.531176881725352e-10,1.4442319375520537e-09,5.911142493795185e-10
sample_0787,1.4901649789785576,3.6208749868493975,0.2783203125,0.06273824343292067,nominal_to_hard,1587.4717887141826,2.0000000000000004e-07,0.33225306384257225,10.467845334509605,10.139686116787598,1.0323638438056475,34.25829730593908,41.150400712585224,6.892103406646143,34.96648785475605,41.376892656329794,6.4104048015737405,0.5105051488474589,0.6132088601282878,0.10270371128082889,0.2850085292479496,0.3179671191928505,0.03295858994490086,0.26787019580567034,0.38069181570995025,0.11282161990427991,-0.26787019580567034,-0.38069181570995025,-0.11282161990427991,194.09307530463144,271.78267038016463,77.68959507553319,5.2123101399953247e-08,7.520502122796682e-08,2.3081919828013575e-08
sample_0788,0.1904758375061115,0.26580518087438754,0.0703125,0.12359931048762562,low_to_nominal,27.580652577101496,2.0000000000000004e-07,0.15868713008839996,8.865386092325275,12.364491776459493,0.717003678970769,8.716655883505522,10.117517836443804,1.400861952938282,9.079938368075451,10.281433861560295,1.2014954934848436,0.016603123296632886,0.019271426833796547,0.002668303537163661,0.08539394897274011,0.08076327904938514,-0.004630669923354966,0.02174631369743067,0.0664483681432458,0.044702054445815126,-0.02174631369743067,-0.0664483681432458,-0.044702054445815126,0.22738946454851391,0.29154923749884376,0.06415977295032985,5.5132740640638744e-11,7.427757844207472e-11,1.9144837801435978e-11
sample_0798,0.21652212105393603,1.2793694297649623,0.0244140625,0.02046267381092001,nominal_to_hard,37.99623866591459,2.0000000000000004e-07,-0.07389264961623083,9.725246883472868,15.226082845664198,0.6387228404081778,17.407710409391637,11.097939237997116,-6.309771171394521,18.04704700707165,12.192734466674422,-5.854312540397229,0.037691543805341586,0.024029493431388382,-0.013662050373953204,0.09384519399360777,0.09893229604409842,0.0050871020504906495,0.1330240887129353,0.05701362371068378,-0.07601046500225153,0.1330240887129353,-0.05701362371068378,-0.19003771242361908,1.2375219364555752,0.5648626233085324,-0.6726593131470427,2.841304948859968e-10,1.154833109138275e-10,-1.6864718397216929e-10
sample_0800,1.3864010038579835,5.357220615790253,0.2138671875,0.023256733405386355,nominal_to_hard,1659.2067764608319,2.0000000000000004e-07,0.2169255872987649,10.412075135584708,11.846052974242314,0.8789488919410032,10.058273029766438,8.897472422108272,-1.1608006076581656,10.224212657790874,8.792862510297923,-1.4313501474929513,0.13944799825545873,0.12335464697809634,-0.01609335127736239,0.09973978453691686,0.07320649876509652,-0.026533285771820334,0.008900348675405893,0.0547945669509041,0.04589421827549821,0.008900348675405893,-0.0547945669509041,-0.06369491562631,17.34443913776069,12.828062804081874,-4.516376333678817,3.8891488434908856e-09,3.043273786218155e-09,-8.458750572727304e-10
sample_0802,0.03823776978842746,0.29896540483965683,0.3828125,0.030528682975215715,low,1.3519826549255218,2.0000000000000004e-07,-0.07045810564361907,10.34408244045075,15.612322268234708,0.6625588597730349,28.05322979306567,18.77940377131723,-9.273826021748441,27.845088027179234,19.09215883609102,-8.752929191088214,0.010726929426490997,0.007180825181715547,-0.0035461042447754495,0.11420215771902242,0.11419980721908675,-2.350499935674377e-06,0.2229808423382028,0.13339587385375565,-0.08958496848444716,0.2229808423382028,0.13339587385375565,-0.08958496848444716,0.10482583011454294,0.049281191277618444,-0.055544638836924495,2.3013402984183696e-11,1.0312850058072026e-11,-1.270055292611167e-11
sample_0806,0.2988627763714577,0.7550051643939173,0.0244140625,0.02979243832775984,nominal_to_hard,74.77867602023737,2.0000000000000004e-07,0.23959341157870953,11.3678083962723,14.532854132092657,0.7822144427342018,16.85854227763123,11.85445623525316,-5.00408604237807,17.77448007544739,12.118566735166732,-5.655913340280657,0.05038390750668467,0.035428557028416977,-0.014955350478267695,0.12721774427912644,0.11412976195215525,-0.013087982326971184,0.1267059861246248,0.040007699139598146,-0.08669828698502666,-0.1267059861246248,-0.040007699139598146,0.08669828698502666,2.362498728744386,1.0981970914247086,-1.2643016373196776,5.077076271284313e-10,2.5103653062315883e-10,-2.566710965052725e-10
sample_0811,0.6058346369779412,0.7115016043225108,0.0546875,0.1482680666913207,nominal_to_hard,267.44496828664273,2.0000000000000004e-07,0.18362199681464575,9.786755485440095,13.690326766859668,0.7148664638985102,18.68641873669345,19.589723000305895,0.9033042636124442,18.72930057201693,20.067519750716574,1.3382191786996458,0.11320879711762474,0.11868132722388747,0.005472530106262724,0.1500492693013991,0.15106984312767,0.0010205738262708819,0.09592894382504182,0.10779921800228595,0.011870274177244136,0.09592894382504182,0.10779921800228595,0.011870274177244136,9.381613783466575,10.770151927756382,1.3885381442898073,2.563246348963905e-09,2.817051486324691e-09,2.538051373607862e-10
sample_0815,0.12099318699053234,0.8512286960313047,0.015625,0.002561599147801437,low_to_nominal,13.096181071805505,2.0000000000000004e-07,0.14544068572875515,11.19836044941262,10.595301661940372,1.0569175665510788,19.83576108456843,16.743381289427763,-3.0923797951406655,20.724406648951398,17.56347258541113,-3.1609340635402674,0.023999919500047123,0.02025835063205514,-0.0037415688679919845,0.13738019845695687,0.15944371263628418,0.02206351417932731,0.16585316873112446,0.06760864281705334,-0.09824452591407112,-0.16585316873112446,-0.06760864281705334,0.09824452591407112,0.5624823271862757,0.4039851911237443,-0.15849713606253135,1.1519922720174845e-10,8.208015406625778e-11,-3.311907313549067e-11
sample_0820,0.6545074046956869,1.69973643039964,0.078125,0.06917846973829236,nominal_to_hard,312.0733696780728,2.0000000000000004e-07,0.2768854552438745,13.733765828668218,16.139728984110164,0.8509291477068384,23.46118136210274,33.12375996035592,9.66257859825318,23.18936149754608,32.5592474100704,9.369885912524317,0.15355516924404683,0.21679746165415462,0.06324229241010779,0.16700963124093027,0.23670082075719603,0.06969118951626577,0.19760895774055404,0.3030180344530835,0.10540907671252947,-0.19760895774055404,-0.3030180344530835,-0.10540907671252947,16.781635812573956,33.083041220860686,16.30140540828673,4.7158380003135746e-09,9.400227875936929e-09,4.684389875623354e-09
sample_0822,0.30741532560527396,0.9043684244413117,0.0478515625,0.06522396173850405,low_to_nominal,68.84441681414141,2.0000000000000004e-07,0.02916391800022068,7.083326112108555,11.17161154613283,0.6340469396790405,13.615195618680772,11.665317414099054,-1.9498782045817187,14.605888567850808,12.523759728705391,-2.082128839145417,0.04185519794296249,0.03586097351144133,-0.0059942244315211585,0.1356730208608678,0.1159070695433278,-0.019765951317539998,0.005440801418110765,0.021738118264116736,0.016297316846005973,0.005440801418110765,-0.021738118264116736,-0.0271789196822275,1.4686715809869597,1.0797872108243527,-0.388884370162607,3.5037151896891435e-10,2.572018842376594e-10,-9.316963473125494e-11
sample_0824,0.6801394855857713,0.9634819424005002,0.0478515625,0.07087280085829345,nominal_to_hard,391.3624098035334,2.0000000000000004e-07,0.2574020234917362,10.158304435802659,12.466597610961406,0.8148417678028564,20.45044703987694,13.74725962579196,-6.703187414084981,20.884377224539687,15.570997017184188,-5.3133802073554985,0.13909156529700964,0.09350054090100186,-0.045591024396007776,0.11803919678201132,0.13003402836790903,0.011994831585897717,0.14857353010555635,0.036281394094856645,-0.1122921360106997,0.14857353010555635,0.036281394094856645,-0.1122921360106997,17.069553756376816,9.488814412320087,-7.580739344056729,3.86929270735446e-09,1.7484702297559847e-09,-2.120822477598475e-09
sample_0827,0.23350757826032542,2.8178763668129987,0.16796875,0.01919050428865436,nominal_to_hard,40.30361668352726,2.0000000000000004e-07,0.1944683432946496,11.401095471374987,13.125835930882534,0.8685995719747213,27.572358254278594,25.938454090900194,-1.6339041633784,28.140897559866108,26.138422272853468,-2.00247528701264,0.06438354602882689,0.06056825598582735,-0.0038152900429995334,0.19934096156725986,0.1704427175650264,-0.028898244002233453,0.23748638636051947,0.23646706746288773,-0.001019318897631738,-0.23748638636051947,-0.23646706746288773,0.001019318897631738,3.1916841741907302,2.75361208723338,-0.4380720869573502,8.290481998492142e-10,7.337027266329423e-10,-9.534547321627185e-11
sample_0837,1.0825333348612247,0.7798859776096745,0.03515625,0.20301174659090587,nominal_to_hard,854.4312029072249,2.0000000000000004e-07,0.47764415289529544,14.590528852659881,15.055693949749962,0.9691037092914734,15.724763651348162,8.99950967729019,-6.725253974057972,16.352986628944194,9.406143593426192,-6.946843035518002,0.17022580835398493,0.09742269223072812,-0.07280311612325681,0.1284303363919249,0.08836995996961544,-0.040060376422309446,0.07960551849580282,0.02160382048306494,-0.05800169801273787,0.07960551849580282,-0.02160382048306494,-0.10120933897886776,22.849213897569093,7.559625976323243,-15.28958792124585,5.795365165953523e-09,1.898236192296635e-09,-3.897128973656888e-09
sample_0839,0.2567781295953886,1.2014769174424569,0.03515625,0.033893346061489145,nominal_to_hard,47.71452055290732,2.0000000000000004e-07,0.2095255530068603,11.242085352957924,13.31060037919834,0.8445964143380739,20.3747754363005,12.240499826513016,-8.134275609787483,19.9622183445383,12.226400135338444,-7.735818209199856,0.0523179672745931,0.03143092650764691,-0.02088704076694619,0.12826474971610444,0.11467608374008845,-0.01358866597601599,0.18241809524331795,0.051170840564135275,-0.1312472546791827,-0.18241809524331795,-0.051170840564135275,0.1312472546791827,1.9013766988379774,0.7132598437672952,-1.1881168550706822,5.47433939949079e-10,1.9758062822582029e-10,-3.498533117232587e-10
