comparison,baseline,candidate,sample_id,deltaT_quartile,true_scale_cv_rms_K,point_true_squared_sum,baseline_point_sse_K2,candidate_point_sse_K2,delta_point_sse_K2,baseline_sample_relative_pct,candidate_sample_relative_pct,delta_sample_relative_pct
V45_minus_V38,V38,V45,sample_0419,Q3,0.4433530315066084,171.89720292391914,3.473538331443656,2.008430604694147,-1.4651077267495092,13.44007478438666,10.405214629500895,-3.0348601548857657
V45_minus_V38,V38,V45,sample_0426,Q4,1.2874419959677592,1287.0359776530988,176.7999833147299,116.15155265430352,-60.648430660426385,38.19020956081182,31.102309864093115,-7.087899696718708
V45_minus_V38,V38,V45,sample_0427,Q3,0.40927183736751865,146.60270795615605,0.8488462676466926,0.8249136473553836,-0.023932620291308937,7.1092721113686554,7.045699714777877,-0.0635723965907789
V45_minus_V38,V38,V45,sample_0445,Q4,0.891042105596325,675.3812325884732,14.174474364477366,26.50326210273574,12.328787738258374,14.103657004348092,19.833921918283444,5.730264913935354
V45_minus_V38,V38,V45,sample_0446,Q1,0.1310501961976198,15.47927271896428,0.71540864439077,0.30672858544466375,-0.40868005894610626,21.96306342477288,14.548261712256105,-7.414801712516775
V45_minus_V38,V38,V45,sample_0454,Q3,0.4176986779773392,139.02311123740162,1.7716123177011365,1.6181360757930707,-0.15347624190806575,11.697793837763113,10.796390926128733,-0.9014029116343789
V45_minus_V38,V38,V45,sample_0460,Q1,0.1356497507851659,16.00060167059701,0.1148196751229191,0.1066728600296443,-0.008146815093274806,8.00825572247538,7.845270822985211,-0.1629848994901692
V45_minus_V38,V38,V45,sample_0463,Q2,0.19819539260262883,34.91315062030746,2.7515289176243645,3.1057394150532898,0.3542104974289253,27.60780078175296,29.793948422476323,2.1861476407233624
V45_minus_V38,V38,V45,sample_0480,Q3,0.5908209952841686,269.8727620588004,12.167812710952019,27.173860365702154,15.006047654750136,21.919407334878304,31.502405548969676,9.58299821409137
V45_minus_V38,V38,V45,sample_0497,Q4,1.2061742300649378,1176.0474673036706,11.687142334245452,7.376995130127085,-4.310147204118367,9.553339819444547,7.933059542172356,-1.6202802772721916
V45_minus_V38,V38,V45,sample_0515,Q4,1.1829935023061868,1070.1632997664547,28.057203485534153,50.644690351139054,22.5874868656049,16.62960054656334,22.446224570926884,5.816624024363545
V45_minus_V38,V38,V45,sample_0516,Q3,0.3631327000516148,106.25975135396128,1.298682677443528,1.8130526411633325,0.5143699637198045,11.378355172495917,12.643256809816558,1.264901637320641
V45_minus_V38,V38,V45,sample_0518,Q2,0.30127662022507934,67.1178795238855,28.579641708446353,65.26106117566533,36.68141946721898,64.1046679313518,97.42734830069901,33.32268036934721
V45_minus_V38,V38,V45,sample_0531,Q3,0.6941838932469186,403.6909313023152,11.563594060563297,11.151789873444153,-0.41180418711914335,17.289466242094544,17.441165590170133,0.15169934807558738
V45_minus_V38,V38,V45,sample_0534,Q3,0.5440257418572824,201.18848756982345,20.73188255847758,23.574968627460365,2.8430860689827853,31.377483007439146,33.676769816776996,2.2992868093378527
V45_minus_V38,V38,V45,sample_0545,Q2,0.1781799768004829,24.745995791246123,0.9277876454591825,2.568193229918894,1.6404055844597116,19.02155719008669,31.20573748529728,12.184180295210592
V45_minus_V38,V38,V45,sample_0561,Q1,0.15197174668891367,19.576786587162875,3.1443903202536214,1.9761340147670559,-1.1682563054865656,40.81508846955083,30.10419916708417,-10.710889302466658
V45_minus_V38,V38,V45,sample_0562,Q3,0.5364410717359955,231.85180552644422,6.7574151852391156,8.953843803443576,2.19642861820446,16.48744975457483,18.69658226824296,2.20913251366813
V45_minus_V38,V38,V45,sample_0587,Q4,0.9443167116507968,720.2151963743522,20.88029040998041,12.340679237157365,-8.539611172823045,16.31530033505088,12.680478769773776,-3.634821565277102
V45_minus_V38,V38,V45,sample_0588,Q2,0.31733188376254684,82.11239438444679,4.214321107288205,1.677061851646088,-2.537259255642117,22.18005508492541,14.329408275057743,-7.850646809867667
V45_minus_V38,V38,V45,sample_0594,Q3,0.35887469769471425,102.9818822331721,2.918106058388411,2.6725769155627903,-0.24552914282562055,15.75890462237613,15.281844503836522,-0.4770601185396073
V45_minus_V38,V38,V45,sample_0599,Q3,0.5728209870138453,304.0703832535102,13.717067697422904,7.37238407039689,-6.344683627026013,20.7913215493361,15.965009155438795,-4.826312393897306
V45_minus_V38,V38,V45,sample_0606,Q2,0.35486834510187976,90.38833166942254,22.86662679654105,11.055395619209555,-11.811231177331493,50.98077068589389,35.56195926121074,-15.418811424683144
V45_minus_V38,V38,V45,sample_0617,Q4,1.6954972295571176,2468.399626180542,198.7517451718269,262.1029995513883,63.35125437956137,28.305431350126064,33.062223714748065,4.756792364621997
V45_minus_V38,V38,V45,sample_0664,Q2,0.21182580625281516,32.002918567035266,1.332580036361606,4.356495608877404,3.023915572515798,20.554315616265324,36.72554501606199,16.17122939979667
V45_minus_V38,V38,V45,sample_0674,Q4,1.9653323024035245,2872.9429768082728,47.01739182494148,49.14320779630915,2.125815971367672,12.692572991110259,13.207788957139016,0.5152159660287564
V45_minus_V38,V38,V45,sample_0680,Q1,0.13988127549974655,17.095024367698162,0.9856275890171042,0.8132977961480686,-0.1723297928690356,22.808650723632887,21.201293826855075,-1.6073568967778118
V45_minus_V38,V38,V45,sample_0684,Q3,0.4675902590684859,193.21391158654117,21.330010391675046,12.444649848031432,-8.885360543643614,32.254385770642045,24.438545642281557,-7.815840128360491
V45_minus_V38,V38,V45,sample_0699,Q4,1.0241175065901906,815.1160480403543,29.173405567021966,17.29551773402262,-11.877887832999345,18.42977238086459,13.614353027598117,-4.815419353266476
V45_minus_V38,V38,V45,sample_0701,Q3,0.6309969147914593,309.2087080620984,18.306307441640637,36.15957674957413,17.85326930793349,23.259238063960876,34.25676920650455,10.997531142543677
V45_minus_V38,V38,V45,sample_0722,Q1,0.03031260371682112,0.749841395382017,0.07206940954218113,0.021517229057010617,-0.05055218048517052,30.861799716974865,16.766174977044766,-14.095624739930098
V45_minus_V38,V38,V45,sample_0730,Q2,0.1680360198605653,24.382101913731937,2.1912494768679514,6.706615691295264,4.515366214427313,27.100614245345806,48.32724977089269,21.226635525546882
V45_minus_V38,V38,V45,sample_0734,Q2,0.2662510666922884,56.614049352583066,2.2995035558430006,1.4987395227387053,-0.8007640331042953,19.841874381180492,16.594070379282634,-3.247804001897861
V45_minus_V38,V38,V45,sample_0735,Q3,0.45204530633689216,168.99017975869393,5.650867792159932,5.547176918764423,-0.10369087339550909,17.998943767221306,19.20571431689545,1.2067705496741437
V45_minus_V38,V38,V45,sample_0739,Q2,0.33980068084372145,99.51814621593101,1.567532213867934,1.1637144387813139,-0.4038177750866201,11.994647340921443,10.261374926331829,-1.7332724145896137
V45_minus_V38,V38,V45,sample_0740,Q4,0.9467577459326376,763.9214445395008,27.834226277431178,24.190599330860255,-3.6436269465709223,18.304521911395064,16.764939802821623,-1.5395821085734425
V45_minus_V38,V38,V45,sample_0746,Q1,0.031153507794917278,0.830572872197068,0.019439129910395002,0.021570085502204205,0.0021309555918092027,15.068056325868337,15.089140851869312,0.0210845260009751
V45_minus_V38,V38,V45,sample_0748,Q3,0.37768429755399546,139.56944545709112,9.301154585238155,5.610124003527812,-3.6910305817103435,25.840991857860473,19.705211630327728,-6.135780227532747
V45_minus_V38,V38,V45,sample_0752,Q4,0.8682062442779067,660.5855874799705,40.19340726158396,44.45476379641573,4.261356534831776,23.768323249164848,26.063346093199602,2.2950228440347553
V45_minus_V38,V38,V45,sample_0768,Q1,0.09950632540401465,8.807839282096783,0.2546899679195164,0.46804543071397153,0.2133554627944551,16.768604954292524,22.143585586276878,5.374980631984355
V45_minus_V38,V38,V45,sample_0773,Q2,0.18970871213666388,28.75067815647249,3.986259692655609,3.132631186605679,-0.85362850604993,37.846456765446305,33.161518167647486,-4.684938597798821
V45_minus_V38,V38,V45,sample_0777,Q4,1.3618774105837694,1576.4216734970103,12.823017131823496,30.83133907597436,18.008321944150865,9.015930535836592,13.791147616074994,4.775217080238403
V45_minus_V38,V38,V45,sample_0783,Q2,0.19290908591257305,32.025566742118315,5.362790874723632,3.1411787488571337,-2.221612125866498,38.60020693105947,30.762291307741858,-7.83791562331761
V45_minus_V38,V38,V45,sample_0787,Q4,1.4901649789785576,1587.4717887141826,250.7956155046994,335.5187460978477,84.72313059314831,39.472044485032384,45.80177855855323,6.329734073520843
V45_minus_V38,V38,V45,sample_0788,Q2,0.1904758375061115,27.580652577101496,0.19128555800853791,0.5576634544452099,0.366377896436672,8.082061592462352,13.931197223067354,5.8491356306050015
V45_minus_V38,V38,V45,sample_0798,Q2,0.21652212105393603,37.99623866591459,0.2978606179371881,0.7025115003822467,0.40465088244505865,8.65311723277359,13.946126806329634,5.293009573556043
V45_minus_V38,V38,V45,sample_0800,Q4,1.3864010038579835,1659.2067764608319,12.326658487807883,13.448023633890006,1.1213651460821232,8.452656728270751,9.019189451576741,0.5665327233059889
V45_minus_V38,V38,V45,sample_0802,Q1,0.03823776978842746,1.3519826549255218,0.06518248399075764,0.02710401088794413,-0.03807847310281351,20.683114684024265,13.712390134729846,-6.9707245492944185
V45_minus_V38,V38,V45,sample_0806,Q2,0.2988627763714577,74.77867602023737,1.703677519280541,1.991909054152768,0.2882315348722271,14.102602985977281,15.610721395388738,1.5081184094114575
V45_minus_V38,V38,V45,sample_0811,Q3,0.6058346369779412,267.44496828664273,8.220242647440399,7.576909592101243,-0.6433330553391556,16.8680240366942,16.7143523401777,-0.1536716965164997
V45_minus_V38,V38,V45,sample_0815,Q1,0.12099318699053234,13.096181071805505,0.3035344876357944,0.1881981828269042,-0.11533630480889018,15.050577539398349,12.013508092007458,-3.0370694473908917
V45_minus_V38,V38,V45,sample_0820,Q3,0.6545074046956869,312.0733696780728,43.14108694276103,17.279929632504814,-25.861157310256214,37.70247142278007,23.946004570261866,-13.756466852518203
V45_minus_V38,V38,V45,sample_0822,Q2,0.30741532560527396,68.84441681414141,2.4303641204793327,1.677531787742935,-0.7528323327363977,18.759458188614747,14.411719896176065,-4.347738292438683
V45_minus_V38,V38,V45,sample_0824,Q3,0.6801394855857713,391.3624098035334,16.82993449529135,9.12354511522252,-7.706389380068831,17.762941328825068,13.640728411934472,-4.1222129168905965
V45_minus_V38,V38,V45,sample_0827,Q2,0.23350757826032542,40.30361668352726,4.7460093818376,1.4976538902962988,-3.248355491541301,33.882219222728885,17.856953776260415,-16.025265446468467
V45_minus_V38,V38,V45,sample_0837,Q4,1.0825333348612247,854.4312029072249,9.682794892246262,18.596190285198652,8.91339539295239,10.19985442323362,14.302833961833914,4.102979538600293
V45_minus_V38,V38,V45,sample_0839,Q2,0.2567781295953886,47.71452055290732,2.376751097988537,1.0403423643859604,-1.3364087336025765,22.48513182792889,14.620295578065232,-7.864836249863657
V45_minus_V38,V38,V45,sample_0845,Q2,0.23122289144063335,43.90599613783127,1.1290793234649599,1.4683561449861742,0.3392768215212143,15.737690651030606,17.298264823241567,1.56057417221096
V45_minus_V38,V38,V45,sample_0854,Q2,0.22607793312921215,51.0245532491736,1.9611417613387099,1.4998289371681353,-0.4613128241705746,18.227953555644714,15.975257222443574,-2.2526963332011403
V45_minus_V38,V38,V45,sample_0856,Q3,0.6742043106048178,359.458737019203,35.63954814485099,32.36666411331665,-3.272884031534339,30.469826207074956,29.26631461313786,-1.2035115939370955
