config_id,phase,plan_status,execution_status,evaluation_status,candidate,baseline_config_id,baseline_yaml,generated_yaml,output_dir,run_name,log_path,final_probe_output_dir,post_training_diagnostics_output_dir,initialization,loss_weights,epochs,fit_roles,normalization_fit_roles,selection_roles,forbidden_access_roles,checkpoint_metrics,launch_policy,key_differences,training_started,result_v4_best_valid_base_mse,result_v4_final_valid_base_mse,result_v4_best_valid_iid_loss,result_v4_final_valid_iid_loss,result_v4_best_valid_raw_deltaT_rmse_K,result_v4_final_valid_raw_deltaT_rmse_K,result_v4_best_valid_recovered_T_rmse_K,result_v4_final_valid_recovered_T_rmse_K,result_v4_best_valid_relative_rmse_pct_v4,result_v4_final_valid_relative_rmse_pct_v4,result_v4_corr_iid,result_v4_amp,result_v4_valid_iid_topk,result_v4_strong_q_rmse,result_v4_hotspot_mae,result_v4_peak_abs,result_v4_peak_rel,result_v4_zrmse,result_v4_final_probe_status,result_v4_post_training_diagnostics_status,result_v5_status,result_v5_source,result_v5_updated_at,result_v5_commit,result_v5_run_dir,result_v5_log_path,result_v5_loss_summary,result_v5_metrics_json,result_v5_required_metrics_complete,result_v5_missing_metrics,result_v5_primary_checkpoint,result_v5_primary_epoch,result_v5_legacy_checkpoint,result_v5_legacy_epoch,result_v5_primary_valid_point_global_relative_rmse_pct,result_v5_primary_valid_sample_first_cv_relative_rmse_pct,result_v5_primary_valid_raw_cv_weighted_rmse_K,result_v5_primary_test_point_global_relative_rmse_pct,result_v5_primary_test_sample_first_cv_relative_rmse_pct,result_v5_primary_test_raw_cv_weighted_rmse_K,result_v5_legacy_valid_base_mse,result_v5_legacy_test_point_global_relative_rmse_pct,result_v5_threshold_pass,result_v5_final_probe_status,result_v5_post_training_diagnostics_status,result_v5_notes
V4P5_13_gate6e_scratch_branch_rebalance,v5_gate6e,frozen_prepared,not_started,not_evaluated,branch_rebalance_missing_cell,V4P5_07_native_pooled_latent_global_film,configs/heat3d_v5/generated/V4P5_07_native_pooled_latent_global_film.yaml,configs/heat3d_v5/generated/V4P5_13_gate6e_scratch_branch_rebalance.yaml,output/heat3d_v5_gate6e_runs/V4P5_13_gate6e_scratch_branch_rebalance,V4P5_13_gate6e_scratch_branch_rebalance,output/heat3d_v5_gate6e_logs/V4P5_13_gate6e_scratch_branch_rebalance.log,output/heat3d_v5_gate6e_final_probe/V4P5_13_gate6e_scratch_branch_rebalance,output/heat3d_v5_gate6e_diagnostics/V4P5_13_gate6e_scratch_branch_rebalance,random,1.5|0.5|1|1,600,train,train,valid_iid,test_iid|hard_train_holdout|hard_challenge_valid|hard_challenge_test,valid_base_mse_best|final,explicit_user_instruction_only,N3 branch-only missing cell: shape=1.5 scale=0.5 while relative=1 raw=1,false,0.0365609750152,0.0373069830239,0.131563127041,0.132295504212,0.152314452264,0.153868890478,0.152314452264,0.153868890478,23.7006085315,23.9424840138,,,,0,0,,,,disabled,non_all_prediction_split,completed_with_missing_v5_metrics,wsl2,2026-07-15T16:30:00.884689+00:00,21a1d9e,output/heat3d_v5_gate6e_runs/V4P5_13_gate6e_scratch_branch_rebalance,output/heat3d_v5_gate6e_logs/V4P5_13_gate6e_scratch_branch_rebalance.log,output/heat3d_v5_gate6e_runs/V4P5_13_gate6e_scratch_branch_rebalance/loss_summary.json,"{""reports"":{}}",false,primary_relative.valid_iid.point_global_relative_rmse_pct|primary_relative.valid_iid.sample_first_cv_relative_rmse_pct|primary_relative.valid_iid.raw_cv_weighted_rmse_K|primary_relative.valid_iid.amplitude_ratio|primary_relative.valid_iid.spatial_correlation|primary_relative.valid_iid.hotspot_cv_weighted_rmse_K|primary_relative.valid_iid.top5_cv_weighted_rmse_K|primary_relative.valid_iid.strong_q_cv_weighted_rmse_K|primary_relative.valid_iid.low_deltaT_background_bias_K|primary_relative.valid_iid.low_deltaT_background_rmse_K|primary_relative.valid_iid.low_deltaT_background_over_ratio|primary_relative.valid_iid.shape_cv_rmse|primary_relative.valid_iid.scale_log_rmse|primary_relative.valid_iid.legacy_normalized_valid_base_mse|primary_relative.test_iid.point_global_relative_rmse_pct|primary_relative.test_iid.sample_first_cv_relative_rmse_pct|primary_relative.test_iid.raw_cv_weighted_rmse_K|primary_relative.test_iid.amplitude_ratio|primary_relative.test_iid.spatial_correlation|primary_relative.test_iid.hotspot_cv_weighted_rmse_K|primary_relative.test_iid.top5_cv_weighted_rmse_K|primary_relative.test_iid.strong_q_cv_weighted_rmse_K|primary_relative.test_iid.low_deltaT_background_bias_K|primary_relative.test_iid.low_deltaT_background_rmse_K|primary_relative.test_iid.low_deltaT_background_over_ratio|primary_relative.test_iid.shape_cv_rmse|primary_relative.test_iid.scale_log_rmse|primary_relative.test_iid.legacy_normalized_valid_base_mse|primary_relative.hard_train_holdout.point_global_relative_rmse_pct|primary_relative.hard_train_holdout.sample_first_cv_relative_rmse_pct|primary_relative.hard_train_holdout.raw_cv_weighted_rmse_K|primary_relative.hard_train_holdout.amplitude_ratio|primary_relative.hard_train_holdout.spatial_correlation|primary_relative.hard_train_holdout.hotspot_cv_weighted_rmse_K|primary_relative.hard_train_holdout.top5_cv_weighted_rmse_K|primary_relative.hard_train_holdout.strong_q_cv_weighted_rmse_K|primary_relative.hard_train_holdout.low_deltaT_background_bias_K|primary_relative.hard_train_holdout.low_deltaT_background_rmse_K|primary_relative.hard_train_holdout.low_deltaT_background_over_ratio|primary_relative.hard_train_holdout.shape_cv_rmse|primary_relative.hard_train_holdout.scale_log_rmse|primary_relative.hard_train_holdout.legacy_normalized_valid_base_mse|primary_relative.hard_challenge_valid.point_global_relative_rmse_pct|primary_relative.hard_challenge_valid.sample_first_cv_relative_rmse_pct|primary_relative.hard_challenge_valid.raw_cv_weighted_rmse_K|primary_relative.hard_challenge_valid.amplitude_ratio|primary_relative.hard_challenge_valid.spatial_correlation|primary_relative.hard_challenge_valid.hotspot_cv_weighted_rmse_K|primary_relative.hard_challenge_valid.top5_cv_weighted_rmse_K|primary_relative.hard_challenge_valid.strong_q_cv_weighted_rmse_K|primary_relative.hard_challenge_valid.low_deltaT_background_bias_K|primary_relative.hard_challenge_valid.low_deltaT_background_rmse_K|primary_relative.hard_challenge_valid.low_deltaT_background_over_ratio|primary_relative.hard_challenge_valid.shape_cv_rmse|primary_relative.hard_challenge_valid.scale_log_rmse|primary_relative.hard_challenge_valid.legacy_normalized_valid_base_mse|primary_relative.hard_challenge_test.point_global_relative_rmse_pct|primary_relative.hard_challenge_test.sample_first_cv_relative_rmse_pct|primary_relative.hard_challenge_test.raw_cv_weighted_rmse_K|primary_relative.hard_challenge_test.amplitude_ratio|primary_relative.hard_challenge_test.spatial_correlation|primary_relative.hard_challenge_test.hotspot_cv_weighted_rmse_K|primary_relative.hard_challenge_test.top5_cv_weighted_rmse_K|primary_relative.hard_challenge_test.strong_q_cv_weighted_rmse_K|primary_relative.hard_challenge_test.low_deltaT_background_bias_K|primary_relative.hard_challenge_test.low_deltaT_background_rmse_K|primary_relative.hard_challenge_test.low_deltaT_background_over_ratio|primary_relative.hard_challenge_test.shape_cv_rmse|primary_relative.hard_challenge_test.scale_log_rmse|primary_relative.hard_challenge_test.legacy_normalized_valid_base_mse|legacy_metric.valid_iid.point_global_relative_rmse_pct|legacy_metric.valid_iid.sample_first_cv_relative_rmse_pct|legacy_metric.valid_iid.raw_cv_weighted_rmse_K|legacy_metric.valid_iid.amplitude_ratio|legacy_metric.valid_iid.spatial_correlation|legacy_metric.valid_iid.hotspot_cv_weighted_rmse_K|legacy_metric.valid_iid.top5_cv_weighted_rmse_K|legacy_metric.valid_iid.strong_q_cv_weighted_rmse_K|legacy_metric.valid_iid.low_deltaT_background_bias_K|legacy_metric.valid_iid.low_deltaT_background_rmse_K|legacy_metric.valid_iid.low_deltaT_background_over_ratio|legacy_metric.valid_iid.shape_cv_rmse|legacy_metric.valid_iid.scale_log_rmse|legacy_metric.valid_iid.legacy_normalized_valid_base_mse|legacy_metric.test_iid.point_global_relative_rmse_pct|legacy_metric.test_iid.sample_first_cv_relative_rmse_pct|legacy_metric.test_iid.raw_cv_weighted_rmse_K|legacy_metric.test_iid.amplitude_ratio|legacy_metric.test_iid.spatial_correlation|legacy_metric.test_iid.hotspot_cv_weighted_rmse_K|legacy_metric.test_iid.top5_cv_weighted_rmse_K|legacy_metric.test_iid.strong_q_cv_weighted_rmse_K|legacy_metric.test_iid.low_deltaT_background_bias_K|legacy_metric.test_iid.low_deltaT_background_rmse_K|legacy_metric.test_iid.low_deltaT_background_over_ratio|legacy_metric.test_iid.shape_cv_rmse|legacy_metric.test_iid.scale_log_rmse|legacy_metric.test_iid.legacy_normalized_valid_base_mse|legacy_metric.hard_train_holdout.point_global_relative_rmse_pct|legacy_metric.hard_train_holdout.sample_first_cv_relative_rmse_pct|legacy_metric.hard_train_holdout.raw_cv_weighted_rmse_K|legacy_metric.hard_train_holdout.amplitude_ratio|legacy_metric.hard_train_holdout.spatial_correlation|legacy_metric.hard_train_holdout.hotspot_cv_weighted_rmse_K|legacy_metric.hard_train_holdout.top5_cv_weighted_rmse_K|legacy_metric.hard_train_holdout.strong_q_cv_weighted_rmse_K|legacy_metric.hard_train_holdout.low_deltaT_background_bias_K|legacy_metric.hard_train_holdout.low_deltaT_background_rmse_K|legacy_metric.hard_train_holdout.low_deltaT_background_over_ratio|legacy_metric.hard_train_holdout.shape_cv_rmse|legacy_metric.hard_train_holdout.scale_log_rmse|legacy_metric.hard_train_holdout.legacy_normalized_valid_base_mse|legacy_metric.hard_challenge_valid.point_global_relative_rmse_pct|legacy_metric.hard_challenge_valid.sample_first_cv_relative_rmse_pct|legacy_metric.hard_challenge_valid.raw_cv_weighted_rmse_K|legacy_metric.hard_challenge_valid.amplitude_ratio|legacy_metric.hard_challenge_valid.spatial_correlation|legacy_metric.hard_challenge_valid.hotspot_cv_weighted_rmse_K|legacy_metric.hard_challenge_valid.top5_cv_weighted_rmse_K|legacy_metric.hard_challenge_valid.strong_q_cv_weighted_rmse_K|legacy_metric.hard_challenge_valid.low_deltaT_background_bias_K|legacy_metric.hard_challenge_valid.low_deltaT_background_rmse_K|legacy_metric.hard_challenge_valid.low_deltaT_background_over_ratio|legacy_metric.hard_challenge_valid.shape_cv_rmse|legacy_metric.hard_challenge_valid.scale_log_rmse|legacy_metric.hard_challenge_valid.legacy_normalized_valid_base_mse|legacy_metric.hard_challenge_test.point_global_relative_rmse_pct|legacy_metric.hard_challenge_test.sample_first_cv_relative_rmse_pct|legacy_metric.hard_challenge_test.raw_cv_weighted_rmse_K|legacy_metric.hard_challenge_test.amplitude_ratio|legacy_metric.hard_challenge_test.spatial_correlation|legacy_metric.hard_challenge_test.hotspot_cv_weighted_rmse_K|legacy_metric.hard_challenge_test.top5_cv_weighted_rmse_K|legacy_metric.hard_challenge_test.strong_q_cv_weighted_rmse_K|legacy_metric.hard_challenge_test.low_deltaT_background_bias_K|legacy_metric.hard_challenge_test.low_deltaT_background_rmse_K|legacy_metric.hard_challenge_test.low_deltaT_background_over_ratio|legacy_metric.hard_challenge_test.shape_cv_rmse|legacy_metric.hard_challenge_test.scale_log_rmse|legacy_metric.hard_challenge_test.legacy_normalized_valid_base_mse,,,,318,,,,,,,,,unknown,disabled,non_all_prediction_split,required V5 frozen metric payload incomplete
