config_id,phase,plan_status,execution_status,evaluation_status,candidate,baseline_config_id,generated_yaml,output_dir,log_path,initialization,epochs,batch_size,validation_batch_size,prediction_batch_size,loss_weights,shape_attention_mode,scale_attention_mode,qk_region_feature_version,seed,model_seed,batch_order_seed,graph_seed,fit_roles,normalization_fit_roles,selection_roles,forbidden_access_roles,primary_checkpoint,sample_first_primary,sample_first_tie_break,diagnostic_checkpoints,diagnostics,launch_policy,training_started,test_accessed,hard_accessed,sealed_iid_accessed,gate6k_audit_status,gate6k_audit_json,gate6k_notes,result_v4_best_valid_base_mse,result_v4_final_valid_base_mse,result_v4_best_valid_iid_loss,result_v4_final_valid_iid_loss,result_v4_best_valid_raw_deltaT_rmse_K,result_v4_final_valid_raw_deltaT_rmse_K,result_v4_best_valid_recovered_T_rmse_K,result_v4_final_valid_recovered_T_rmse_K,result_v4_best_valid_relative_rmse_pct_v4,result_v4_final_valid_relative_rmse_pct_v4,result_v4_corr_iid,result_v4_amp,result_v4_valid_iid_topk,result_v4_strong_q_rmse,result_v4_hotspot_mae,result_v4_peak_abs,result_v4_peak_rel,result_v4_zrmse,result_v4_final_probe_status,result_v4_post_training_diagnostics_status,result_v5_status,result_v5_source,result_v5_updated_at,result_v5_commit,result_v5_run_dir,result_v5_log_path,result_v5_loss_summary,result_v5_metrics_json,result_v5_required_metrics_complete,result_v5_missing_metrics,result_v5_primary_checkpoint,result_v5_primary_epoch,result_v5_legacy_checkpoint,result_v5_legacy_epoch,result_v5_primary_valid_point_global_relative_rmse_pct,result_v5_primary_valid_sample_first_cv_relative_rmse_pct,result_v5_primary_valid_raw_cv_weighted_rmse_K,result_v5_primary_test_point_global_relative_rmse_pct,result_v5_primary_test_sample_first_cv_relative_rmse_pct,result_v5_primary_test_raw_cv_weighted_rmse_K,result_v5_legacy_valid_base_mse,result_v5_legacy_test_point_global_relative_rmse_pct,result_v5_threshold_pass,result_v5_final_probe_status,result_v5_post_training_diagnostics_status,result_v5_notes,gate6l_status,gate6l_evaluator_commit,gate6l_training_commit,gate6l_point_global_best_epoch,gate6l_sample_first_best_epoch,gate6l_base_mse_best_epoch,gate6l_final_epoch,gate6l_checkpoint_sha256_json,gate6l_reload_audit_json,gate6l_result_json,gate6l_roles_accessed,gate6l_no_auto_advancement
V4P5_33_gate6k_o075_log_scale,v5_gate6k,completed,completed_e600,completed_valid_iid_four_checkpoint,O075,V4P5_32_gate6h_attention_sparse_safe_v2_e600,configs/heat3d_v5/generated/V4P5_33_gate6k_o075_log_scale.yaml,output/heat3d_v5_gate6k_o075_runs/V4P5_33_gate6k_o075_log_scale,output/heat3d_v5_gate6k_o075_logs/V4P5_33_gate6k_o075_log_scale.log,random,600,28,32,32,1.5|0.75|1|1,none,physics_gate,sparse_safe_v2,0,0,0,0,train,train,valid_iid,test_iid|hard_train_holdout|hard_challenge_valid|hard_challenge_test|sealed_iid,params_best_valid_point_global.pkl:true_rms_point_global,valid_sample_first_cv_relative_rmse,valid_raw_cv_weighted_rmse_K,params_best.pkl|params_best_valid_sample_first.pkl|params_final.pkl,full_v5_valid_only|reload_audit|scale_attention,explicit_user_instruction_only,true,false,false,false,completed_read_only,configs/heat3d_v5/gate6k/gate6k_train_valid_loss_audit.json,Gate 6L valid_iid four-checkpoint closeout complete; no automatic advancement; test/hard/sealed not accessed,0.0357310064137,0.0389628484845,0.13420419395,0.137927010655,0.1505752149,0.157240635971,0.1505752149,0.157240635971,23.4299760287,24.4671364672,0.980135703474,0.999359712436,0.472483497056,0,0,,,,,,completed_valid_only,devbox,2026-07-18T06:29:55.057220+00:00,461d810,/home/xyh/myCodeGitOnly/heat3d-ic/output/heat3d_v5_gate6k_o075_runs/V4P5_33_gate6k_o075_log_scale,output/heat3d_v5_gate6k_o075_logs/V4P5_33_gate6k_o075_log_scale.log,output/heat3d_v5_gate6k_o075_runs/V4P5_33_gate6k_o075_log_scale/loss_summary.json,"{""checkpoint_metadata"":{""final"":{""bytes"":3610568,""checkpoint_kind"":""final"",""epoch"":600,""parameter_count"":893736,""parameter_leaf_count"":212,""parameter_reload_max_abs_error"":0.0,""path"":""/home/xyh/myCodeGitOnly/heat3d-ic/output/heat3d_v5_gate6l_eval_inputs/V4P5_33_gate6k_o075_log_scale/params_final.pkl"",""sha256"":""a4ffef2c830463ddaef1cea208841f5d059e39dffb52680f55b5bd3d109800a6"",""training_commit"":""461d810"",""training_reload_audit"":{""checkpoint_reload_max_abs_error_K"":0.00335693359375,""label"":""final"",""passed"":true,""tolerance_K"":0.02}},""legacy_best"":{""bytes"":3614876,""checkpoint_kind"":""base_mse_best"",""epoch"":280,""parameter_count"":893736,""parameter_leaf_count"":212,""parameter_reload_max_abs_error"":0.0,""path"":""/home/xyh/myCodeGitOnly/heat3d-ic/output/heat3d_v5_gate6l_eval_inputs/V4P5_33_gate6k_o075_log_scale/params_best_valid_base_mse.pkl"",""sha256"":""c12de372638936a6661465429ebd9e3abfafd4acc96515f628c3f0b627f40fc8"",""training_commit"":""461d810"",""training_reload_audit"":{""checkpoint_reload_max_abs_error_K"":0.00323486328125,""label"":""base_mse_best"",""passed"":true,""tolerance_K"":0.02}},""point_global_best"":{""bytes"":3614892,""checkpoint_kind"":""point_global_best"",""epoch"":280,""parameter_count"":893736,""parameter_leaf_count"":212,""parameter_reload_max_abs_error"":0.0,""path"":""/home/xyh/myCodeGitOnly/heat3d-ic/output/heat3d_v5_gate6l_eval_inputs/V4P5_33_gate6k_o075_log_scale/params_best_valid_point_global.pkl"",""sha256"":""15489ab7b8d4e3a8eecfb7ba89edee9a2ca6e5b108a2925a63f15be97085a308"",""training_commit"":""461d810"",""training_reload_audit"":{""checkpoint_reload_max_abs_error_K"":0.002838134765625,""label"":""point_global_best"",""passed"":true,""tolerance_K"":0.02}},""sample_first_best"":{""bytes"":3615033,""checkpoint_kind"":""sample_first_best"",""epoch"":305,""parameter_count"":893736,""parameter_leaf_count"":212,""parameter_reload_max_abs_error"":0.0,""path"":""/home/xyh/myCodeGitOnly/heat3d-ic/output/heat3d_v5_gate6l_eval_inputs/V4P5_33_gate6k_o075_log_scale/params_best_valid_sample_first.pkl"",""sha256"":""e28a1eeaa3b71f3ed23fb76d5dc8b124c9ad037db13dd9d73a5cd9faa72a681f"",""training_commit"":""461d810"",""training_reload_audit"":{""checkpoint_reload_max_abs_error_K"":0.00274658203125,""label"":""sample_first_best"",""passed"":true,""tolerance_K"":0.02}}},""config_id"":""V4P5_33_gate6k_o075_log_scale"",""evaluator_commit"":""ebbeed01b34b2e790bc3d7b87a6d64a8c6c70d8b"",""evaluator_source_sha256"":""b3e07c3cb80aa02af0ece0e4278a6d758b856e576cc1c36117d6015ac6ac00aa"",""log_path"":""output/heat3d_v5_gate6k_o075_logs/V4P5_33_gate6k_o075_log_scale.log"",""loss_summary"":{""best_valid_base_mse"":0.035731006413698196,""best_valid_iid_loss"":0.1342041939496994,""best_valid_iid_raw_deltaT_rmse_K"":0.1505752148997689,""best_valid_iid_recovered_T_rmse_K"":0.1505752148997689,""best_valid_iid_relative_rmse_pct_v4"":23.429976028721203,""code_version_or_git_commit"":""461d810"",""final_valid_base_mse"":0.038962848484516144,""final_valid_iid_loss"":0.13792701065540314,""final_valid_iid_raw_deltaT_rmse_K"":0.1572406359706071,""final_valid_iid_recovered_T_rmse_K"":0.1572406359706071,""final_valid_iid_relative_rmse_pct_v4"":24.46713646721055,""final_valid_loss_components"":{""background_l1"":0.0,""background_overprediction_loss"":0.0,""background_penalty"":0.0,""background_relative_abs"":0.0,""background_signed_bias_loss"":0.0,""base_mse"":0.038962848484516144,""bg_abs_mean"":0.0,""bg_pred_raw_mean"":0.0,""bg_signed_bias"":0.0,""hotspot_mask_fraction"":0.0,""hotspot_mse"":0.0,""hotspot_raw_mae"":0.0,""hotspot_retention_loss"":0.0,""log_scale_loss"":0.025770358741283417,""pseudo_negative_bias"":0.0,""pseudo_negative_count"":0.0,""pseudo_negative_over_loss"":0.0,""pseudo_negative_over_ratio"":0.0,""pseudo_negative_unweighted_loss"":0.0,""pseudo_negative_weighted_fraction_of_total_loss"":0.0,""pseudo_negative_weighted_loss"":0.0,""raw_absolute_field_loss"":0.030338795855641365,""relative_field_loss"":0.04862232133746147,""shape_cv_loss"":0.026425417512655258,""strong_q_mask_fraction"":0.0,""strong_q_mse"":0.0,""total_loss"":0.13792701065540314}},""metric_schema_version"":""heat3d_v5_clean_metrics_v2_true_rms"",""metrics"":{""final"":{""metric_schema_version"":""heat3d_v5_clean_metrics_v2_true_rms"",""summary"":{""aggregation"":{""amplitude_ratio"":""mean_samples(CV_RMS(pred) / CV_RMS(target))"",""point_global_relative_rmse_pct"":""sqrt(sum_point_error_squared / sum_point_true_deltaT_squared) * 100"",""raw_cv_weighted_rmse_K"":""sqrt(sum(error^2 * CV) / sum(CV))"",""sample_first_cv_relative_rmse_pct"":""mean_samples(CV_RMS(pred-target) / CV_RMS(target)) * 100"",""spatial_correlation"":""mean_samples(CV-weighted centered correlation)""},""amplitude_ratio"":0.9956564832533266,""hotspot_cv_weighted_rmse_K"":0.31039454444121417,""legacy_normalized_valid_base_mse"":0.038964925379381635,""low_deltaT_background_bias_K"":0.0054702758710269885,""low_deltaT_background_over_ratio"":0.4346609703554615,""low_deltaT_background_rmse_K"":0.017815327097715876,""metric_schema_version"":""heat3d_v5_clean_metrics_v2_true_rms"",""point_count"":131072,""point_global_relative_rmse_pct"":24.467898704996962,""raw_cv_weighted_rmse_K"":0.1741845231027095,""sample_count"":128,""sample_first_cv_relative_rmse_pct"":19.77976229503789,""scale_log_rmse"":0.1605376650896419,""shape_cv_rmse"":0.14937074823376406,""spatial_correlation"":0.98008935711612,""strong_q_cv_weighted_rmse_K"":0.38514622818765987,""strong_q_sample_count"":128,""top5_cv_weighted_rmse_K"":0.47838088037858006}},""legacy_best"":{""metric_schema_version"":""heat3d_v5_clean_metrics_v2_true_rms"",""summary"":{""aggregation"":{""amplitude_ratio"":""mean_samples(CV_RMS(pred) / CV_RMS(target))"",""point_global_relative_rmse_pct"":""sqrt(sum_point_error_squared / sum_point_true_deltaT_squared) * 100"",""raw_cv_weighted_rmse_K"":""sqrt(sum(error^2 * CV) / sum(CV))"",""sample_first_cv_relative_rmse_pct"":""mean_samples(CV_RMS(pred-target) / CV_RMS(target)) * 100"",""spatial_correlation"":""mean_samples(CV-weighted centered correlation)""},""amplitude_ratio"":0.999363137540279,""hotspot_cv_weighted_rmse_K"":0.3039209569385871,""legacy_normalized_valid_base_mse"":0.0357304993475847,""low_deltaT_background_bias_K"":0.006285339106489303,""low_deltaT_background_over_ratio"":0.44911836406581523,""low_deltaT_background_rmse_K"":0.019577701707485257,""metric_schema_version"":""heat3d_v5_clean_metrics_v2_true_rms"",""point_count"":131072,""point_global_relative_rmse_pct"":23.430377849340346,""raw_cv_weighted_rmse_K"":0.16718919409057853,""sample_count"":128,""sample_first_cv_relative_rmse_pct"":19.844934879974193,""scale_log_rmse"":0.15730729995981624,""shape_cv_rmse"":0.15012801820868754,""spatial_correlation"":0.9801355769382265,""strong_q_cv_weighted_rmse_K"":0.3692049261761054,""strong_q_sample_count"":128,""top5_cv_weighted_rmse_K"":0.47249149000954466}},""point_global_best"":{""metric_schema_version"":""heat3d_v5_clean_metrics_v2_true_rms"",""summary"":{""aggregation"":{""amplitude_ratio"":""mean_samples(CV_RMS(pred) / CV_RMS(target))"",""point_global_relative_rmse_pct"":""sqrt(sum_point_error_squared / sum_point_true_deltaT_squared) * 100"",""raw_cv_weighted_rmse_K"":""sqrt(sum(error^2 * CV) / sum(CV))"",""sample_first_cv_relative_rmse_pct"":""mean_samples(CV_RMS(pred-target) / CV_RMS(target)) * 100"",""spatial_correlation"":""mean_samples(CV-weighted centered correlation)""},""amplitude_ratio"":0.9993597124357769,""hotspot_cv_weighted_rmse_K"":0.3039153456619961,""legacy_normalized_valid_base_mse"":0.035729153336913184,""low_deltaT_background_bias_K"":0.006284697113821054,""low_deltaT_background_over_ratio"":0.4490878037119349,""low_deltaT_background_rmse_K"":0.019577177222708922,""metric_schema_version"":""heat3d_v5_clean_metrics_v2_true_rms"",""point_count"":131072,""point_global_relative_rmse_pct"":23.429936519996804,""raw_cv_weighted_rmse_K"":0.1671858393501889,""sample_count"":128,""sample_first_cv_relative_rmse_pct"":19.844600906654957,""scale_log_rmse"":0.15730006231513113,""shape_cv_rmse"":0.15012795855082559,""spatial_correlation"":0.9801357034737351,""strong_q_cv_weighted_rmse_K"":0.3691773701640084,""strong_q_sample_count"":128,""top5_cv_weighted_rmse_K"":0.472483497055597}},""sample_first_best"":{""metric_schema_version"":""heat3d_v5_clean_metrics_v2_true_rms"",""summary"":{""aggregation"":{""amplitude_ratio"":""mean_samples(CV_RMS(pred) / CV_RMS(target))"",""point_global_relative_rmse_pct"":""sqrt(sum_point_error_squared / sum_point_true_deltaT_squared) * 100"",""raw_cv_weighted_rmse_K"":""sqrt(sum(error^2 * CV) / sum(CV))"",""sample_first_cv_relative_rmse_pct"":""mean_samples(CV_RMS(pred-target) / CV_RMS(target)) * 100"",""spatial_correlation"":""mean_samples(CV-weighted centered correlation)""},""amplitude_ratio"":0.9756984457750417,""hotspot_cv_weighted_rmse_K"":0.3058043339327855,""legacy_normalized_valid_base_mse"":0.038196969077658585,""low_deltaT_background_bias_K"":0.005298285532309974,""low_deltaT_background_over_ratio"":0.4349748910950756,""low_deltaT_background_rmse_K"":0.018397507736793193,""metric_schema_version"":""heat3d_v5_clean_metrics_v2_true_rms"",""point_count"":131072,""point_global_relative_rmse_pct"":24.225580972340822,""raw_cv_weighted_rmse_K"":0.17240465727937831,""sample_count"":128,""sample_first_cv_relative_rmse_pct"":19.468358797495398,""scale_log_rmse"":0.16259395727282824,""shape_cv_rmse"":0.14962784689611439,""spatial_correlation"":0.9802406642882644,""strong_q_cv_weighted_rmse_K"":0.3775285070027048,""strong_q_sample_count"":128,""top5_cv_weighted_rmse_K"":0.4817505609506797}}},""run_config"":{""code_version_or_git_commit"":""461d810"",""final_probe_eval_after_training"":false,""post_training_diagnostics"":true},""run_dir"":""/home/xyh/myCodeGitOnly/heat3d-ic/output/heat3d_v5_gate6k_o075_runs/V4P5_33_gate6k_o075_log_scale"",""schema_version"":""heat3d_v5_valid_only_four_checkpoint_v1"",""scope"":{""checkpoint_selection_modified"":false,""evaluation_roles"":[""valid_iid""],""forbidden_roles_accessed"":[],""hard_accessed"":false,""model_parameters_modified"":false,""nodes_per_sample"":1024,""roles_accessed"":[""train"",""valid_iid""],""sample_count"":128,""sealed_iid_accessed"":false,""test_accessed"":false,""training_started"":false},""source"":""devbox"",""status"":""completed_valid_only"",""training_commit"":""461d810""}",true,,point_global_best,280,legacy_best,280,23.42993652,19.8446009067,0.16718583935,,,,0.0357304993476,,valid_only_fail,not_applicable_valid_only,not_applicable_valid_only,four-checkpoint valid_iid metrics complete; test/hard/sealed not accessed,completed_valid_iid_four_checkpoint,ebbeed01b34b2e790bc3d7b87a6d64a8c6c70d8b,461d810,280,305,280,600,"{""final"":""a4ffef2c830463ddaef1cea208841f5d059e39dffb52680f55b5bd3d109800a6"",""legacy_best"":""c12de372638936a6661465429ebd9e3abfafd4acc96515f628c3f0b627f40fc8"",""point_global_best"":""15489ab7b8d4e3a8eecfb7ba89edee9a2ca6e5b108a2925a63f15be97085a308"",""sample_first_best"":""e28a1eeaa3b71f3ed23fb76d5dc8b124c9ad037db13dd9d73a5cd9faa72a681f""}","{""final"":{""max_abs_error_K"":0.002716064453125,""passed"":true,""sample_count"":128,""tolerance_K"":0.02},""legacy_best"":{""max_abs_error_K"":0.003448486328125,""passed"":true,""sample_count"":128,""tolerance_K"":0.02},""point_global_best"":{""max_abs_error_K"":0.00311279296875,""passed"":true,""sample_count"":128,""tolerance_K"":0.02},""sample_first_best"":{""max_abs_error_K"":0.003082275390625,""passed"":true,""sample_count"":128,""tolerance_K"":0.02}}",configs/heat3d_v5/gate6l/gate6l_valid_only_evaluation.json,train|valid_iid,true
